Data file,,DELRINNC010_PDMS_12DEG_003.TSV,,,,,,,,,,
,12:13:04,6,1795,362.1,0.4,13.3,7,13.9,0.06,10,0.6,0.38
,12:13:05,6,1795,363.1,0.4,13.3,7,13.9,0.06,10,0.6,0.38
,12:13:06,6,1795,364.1,0.4,13.3,7,13.9,0.06,10,0.7,0.38
,12:13:07,6,1795,365.1,0.4,13.3,7,13.9,0.06,10,0.7,0.38
,12:13:08,6,1795,366.1,0.4,13.3,7,13.9,0.058,10,0.7,0.38
,12:13:09,6,1795,367.1,0.4,13.3,7,13.9,0.058,10,0.7,0.38
,12:13:10,6,1795,368.1,0.4,13.3,7,13.9,0.055,10,0.7,0.38
,12:13:11,6,1795,369.1,0.4,13.3,7,14,0.055,10,0.6,0.38
,12:13:12,6,1795,370.1,0.39,13.3,7,13.9,0.055,10,0.6,0.38
,12:13:13,6,1795,371.1,0.39,13.3,7,14,0.055,10,0.6,0.38
,12:13:14,6,1795,372.1,0.39,13.3,7,14,0.055,10,0.6,0.38
,12:13:15,6,1795,373.1,0.39,13.3,7,14,0.057,10,0.7,0.38
,12:13:16,6,1795,374.1,0.4,13.3,7,14,0.057,10,0.7,0.38
,12:13:17,6,1795,375.1,0.39,13.3,7,14,0.059,10,0.7,0.38
,12:13:18,6,1795,376.1,0.39,13.3,7,14,0.058,10,0.7,0.37
,12:13:19,6,1795,377.1,0.39,13.3,7,14,0.058,10,0.7,0.37
,12:13:20,6,1795,378.1,0.39,13.3,6,14,0.061,10,0.7,0.38
,12:13:21,6,1795,379.1,0.39,13.3,7,14,0.059,10,0.7,0.38
,12:13:22,6,1795,380.1,0.39,13.3,7,14,0.057,10,0.7,0.38
,12:13:23,6,1795,381.1,0.39,13.3,7,14,0.056,10,0.7,0.37
,12:13:24,6,1795,382.1,0.38,13.3,7,14,0.058,10,0.7,0.37
,12:13:25,6,1795,383.1,0.38,13.3,7,14,0.058,10,0.7,0.37
,12:13:26,6,1795,384.1,0.39,13.3,7,14,0.058,10,0.7,0.37
,12:13:27,6,1795,385.1,0.39,13.3,7,14,0.058,10,0.7,0.37
,12:13:28,6,1795,386.1,0.39,13.3,7,14,0.058,10,0.7,0.37
,12:13:29,6,1795,387.1,0.39,13.3,7,14,0.056,10,0.7,0.37
,12:13:30,6,1795,388.1,0.39,13.3,7,14,0.056,10,0.7,0.37
,12:13:31,6,1795,389.1,0.39,13.3,7,14,0.057,10,0.7,0.38
,12:13:32,6,1795,390.1,0.39,13.3,7,14.1,0.057,10,0.7,0.37
,12:13:33,6,1795,391.1,0.39,13.3,7,14.1,0.055,10,0.7,0.38
,12:13:34,6,1795,392.1,0.39,13.3,7,14.1,0.055,10,0.7,0.38
,12:13:35,6,1795,393.1,0.39,13.3,7,14.1,0.055,10,0.7,0.38
,12:13:36,6,1795,394.1,0.4,13.3,7,14.1,0.055,10,0.7,0.38
,12:13:37,6,1795,395.1,0.4,13.3,7,14.1,0.053,10,0.7,0.38
,12:13:38,6,1795,396.1,0.4,13.3,7,14.1,0.055,10,0.7,0.38
,12:13:39,6,1795,397.1,0.39,13.3,7,14.1,0.057,10,0.7,0.38
,12:13:40,6,1795,398.1,0.39,13.3,7,14.1,0.059,10,0.7,0.38
,12:13:41,6,1795,399.1,0.39,13.3,7,14.1,0.059,10,0.7,0.38
,12:13:42,6,1795,400.1,0.39,13.3,7,14.1,0.059,10,0.7,0.38
,12:13:43,6,1795,401.1,0.39,13.3,7,14.1,0.059,10,0.7,0.38
,12:13:44,6,1795,402.1,0.4,13.3,7,14.1,0.057,10,0.7,0.38
,12:13:45,6,1795,403.1,0.4,13.3,7,14.1,0.06,10,0.7,0.38
,12:13:46,6,1795,404.1,0.4,13.3,7,14.1,0.06,10,0.7,0.38
,12:13:47,6,1795,405.1,0.39,13.3,7,14.1,0.059,10,0.7,0.38
,12:13:48,6,1795,406.1,0.4,13.3,7,14.1,0.06,10,0.7,0.38
,12:13:49,6,1795,407.1,0.4,13.3,7,14.1,0.06,10,0.7,0.38
,12:13:50,6,1795,408.1,0.4,13.3,7,14.1,0.06,10,0.7,0.39
,12:13:51,6,1795,409.1,0.4,13.3,7,14.1,0.058,10,0.7,0.39
,12:13:52,6,1795,410.1,0.4,13.3,7,14.1,0.058,10,0.7,0.39
,12:13:53,6,1795,411.1,0.4,13.3,7,14.1,0.058,10,0.7,0.39
,12:13:54,6,1795,412.1,0.4,13.3,7,14.1,0.056,10,0.7,0.38
,12:13:55,6,1795,413.1,0.4,13.3,7,14.1,0.055,10,0.7,0.38
,12:13:56,6,1795,414.1,0.4,13.3,7,14.1,0.055,10,0.7,0.38
,12:13:57,6,1795,415.1,0.39,13.3,7,14.1,0.055,10,0.7,0.38
,12:13:58,6,1795,416.1,0.39,13.3,7,14.1,0.055,10,0.7,0.38
,12:13:59,6,1795,417.1,0.39,13.3,7,14.1,0.055,10,0.7,0.38
,12:14:00,6,1795,418.1,0.39,13.3,7,14.1,0.055,10,0.7,0.38
,12:14:01,6,1795,419.1,0.4,13.3,7,14.1,0.057,10,0.7,0.38
,12:14:02,6,1795,420.1,0.4,13.3,7,14.1,0.057,10,0.7,0.38
,12:14:03,6,1795,421.1,0.4,13.3,7,14.1,0.056,10,0.7,0.38
,12:14:04,6,1795,422.1,0.4,13.3,7,14.1,0.057,10,0.7,0.38
,12:14:05,6,1795,423.1,0.4,13.3,7,14.1,0.06,10,0.7,0.38
,12:14:06,6,1795,424.1,0.4,13.3,7,14.1,0.06,10,0.7,0.38
,12:14:07,6,1795,425.1,0.4,13.3,7,14.1,0.06,10,0.7,0.39
,12:14:08,6,1795,426.1,0.4,13.3,7,14.1,0.061,10,0.7,0.39
,12:14:09,6,1795,427.1,0.41,13.3,7,14.1,0.061,10,0.7,0.39
,12:14:10,6,1795,428.1,0.41,13.3,7,14.1,0.062,10,0.7,0.4
,12:14:11,6,1795,429.1,0.41,13.3,7,14.1,0.062,10,0.7,0.4
,12:14:12,6,1795,430.1,0.41,13.3,6,14.1,0.064,10,0.7,0.39
,12:14:13,6,1795,431.1,0.41,13.3,6,14.1,0.063,10,0.6,0.39
,12:14:14,6,1795,432.1,0.41,13.3,7,14.1,0.061,10,0.6,0.39
,12:14:15,6,1795,433.1,0.41,13.3,7,14.1,0.061,10,0.6,0.39
,12:14:16,6,1795,434.1,0.41,13.3,7,14.1,0.061,10,0.7,0.39
,12:14:17,6,1795,435.1,0.4,13.3,7,14.1,0.061,10,0.6,0.39
,12:14:18,6,1795,436.1,0.4,13.3,7,14.1,0.061,10,0.6,0.39
,12:14:19,6,1795,437.1,0.41,13.3,7,14,0.061,10,0.6,0.39
,12:14:20,6,1795,438.1,0.41,13.3,7,14,0.061,10,0.6,0.39
,12:14:21,6,1795,439.1,0.41,13.3,7,14,0.062,10,0.6,0.4
,12:14:22,6,1795,440.1,0.41,13.3,7,14,0.062,10,0.6,0.4
,12:14:23,6,1795,441.1,0.41,13.3,7,14,0.062,10,0.7,0.4
,12:14:24,6,1795,442.1,0.41,13.3,7,14,0.062,10,0.7,0.4
,12:14:25,6,1795,443.1,0.42,13.3,7,14,0.063,10,0.7,0.4
,12:14:26,6,1795,444.1,0.42,13.3,7,14,0.061,10,0.7,0.4
,12:14:27,6,1795,445.1,0.42,13.3,7,14,0.061,10,0.7,0.41
,12:14:28,6,1795,446.1,0.42,13.3,7,14,0.064,10,0.7,0.41
,12:14:29,6,1795,447.1,0.43,13.3,7,14,0.064,10,0.7,0.41
,12:14:30,6,1795,448.1,0.43,13.3,7,14,0.064,10,0.7,0.41
,12:14:31,6,1795,449.1,0.43,13.3,7,14,0.062,10,0.7,0.41
,12:14:32,6,1795,450.1,0.42,13.3,7,14,0.061,10,0.7,0.41
,12:14:33,6,1795,451.1,0.42,13.3,7,14,0.061,10,0.7,0.41
,12:14:34,6,1795,452.1,0.42,13.3,7,14,0.061,10,0.7,0.4
,12:14:35,6,1795,453.1,0.41,13.3,7,14,0.059,10,0.7,0.4
,12:14:36,6,1795,454.1,0.41,13.3,7,14,0.059,10,0.6,0.4
,12:14:37,6,1795,455.1,0.41,13.3,7,14,0.06,10,0.6,0.4
,12:14:38,6,1795,456.1,0.41,13.3,7,14,0.06,10,0.6,0.4
,12:14:39,6,1795,457.1,0.41,13.3,7,14,0.057,10,0.6,0.4
,12:14:40,6,1795,458.1,0.41,13.3,7,14,0.057,10,0.6,0.39
,12:14:41,6,1795,459.1,0.41,13.3,7,14,0.055,10,0.6,0.39
,12:14:42,6,1795,460.1,0.41,13.3,7,13.9,0.055,10,0.6,0.39
,12:14:43,6,1795,461.1,0.4,13.3,7,13.9,0.056,10,0.6,0.39
,12:14:44,6,1795,462.1,0.4,13.3,7,13.9,0.058,10,0.6,0.39
,12:14:45,6,1795,463.1,0.4,13.3,7,13.9,0.058,10,0.6,0.39
,12:14:46,6,1795,464.1,0.4,13.3,7,13.9,0.06,10,0.6,0.38
,12:14:47,6,1795,465.1,0.4,13.3,7,13.9,0.06,10,0.6,0.38
,12:14:48,6,1795,466.1,0.4,13.3,7,13.9,0.06,10,0.6,0.39
,12:14:49,6,1795,467.1,0.4,13.3,7,13.9,0.061,10,0.7,0.39
,12:14:50,6,1795,468.1,0.4,13.3,7,13.9,0.061,10,0.6,0.39
,12:14:51,6,1795,469.1,0.4,13.3,7,13.9,0.06,10,0.6,0.38
,12:14:52,6,1795,470.1,0.4,13.3,7,13.9,0.06,10,0.6,0.38
,12:14:53,6,1795,471.1,0.4,13.3,7,13.9,0.06,10,0.6,0.38
,12:14:54,6,1795,472.1,0.4,13.3,7,13.9,0.06,10,0.6,0.39
,12:14:55,6,1795,473.1,0.4,13.3,7,13.9,0.061,10,0.6,0.39
,12:14:56,6,1795,474.1,0.4,13.3,7,13.9,0.061,10,0.6,0.39
,12:14:57,6,1795,475.1,0.4,13.3,7,13.9,0.061,10,0.6,0.39
,12:14:58,6,1795,476.1,0.4,13.3,7,13.9,0.061,10,0.6,0.39
,12:14:59,6,1795,477.1,0.4,13.3,7,13.8,0.061,10,0.6,0.39
,12:15:00,6,1795,478.1,0.4,13.3,7,13.8,0.061,10,0.6,0.39
,12:15:01,6,1795,479.1,0.41,13.3,7,13.8,0.061,10,0.6,0.39
,12:15:02,6,1795,480.1,0.41,13.3,7,13.8,0.061,10,0.6,0.4
,12:15:03,6,1795,481.1,0.41,13.3,7,13.8,0.06,10,0.6,0.4
,12:15:04,6,1795,482.1,0.41,13.3,7,13.8,0.059,10,0.6,0.4
,12:15:05,6,1795,483.1,0.41,13.3,7,13.8,0.061,10,0.6,0.39
,12:15:06,6,1795,484.1,0.41,13.3,7,13.8,0.061,10,0.6,0.39
,12:15:07,6,1795,485.1,0.41,13.3,7,13.8,0.059,10,0.7,0.4
,12:15:08,6,1795,486.1,0.41,13.3,7,13.8,0.059,10,0.7,0.4
,12:15:09,6,1795,487.1,0.41,13.3,7,13.8,0.059,10,0.6,0.39
,12:15:10,6,1795,488.1,0.41,13.3,7,13.8,0.061,10,0.6,0.39
,12:15:11,6,1795,489.1,0.41,13.3,7,13.8,0.061,10,0.6,0.39
,12:15:12,6,1795,490.1,0.41,13.3,7,13.7,0.059,10,0.6,0.39
,12:15:13,6,1795,491.1,0.41,13.3,7,13.7,0.059,10,0.6,0.39
,12:15:14,6,1795,492.1,0.41,13.3,7,13.7,0.059,10,0.6,0.39
,12:15:15,6,1795,493.1,0.41,13.3,7,13.7,0.057,10,0.6,0.39
,12:15:16,6,1795,494.1,0.41,13.3,7,13.7,0.057,10,0.7,0.39
,12:15:17,6,1795,495.1,0.41,13.3,7,13.7,0.057,10,0.7,0.39
,12:15:18,6,1795,496.1,0.41,13.3,7,13.7,0.057,10,0.7,0.39
,12:15:19,6,1795,497.1,0.41,13.3,7,13.7,0.059,10,0.7,0.39
,12:15:20,6,1795,498.1,0.41,13.3,7,13.6,0.059,10,0.7,0.39
,12:15:21,6,1795,499.1,0.41,13.3,7,13.6,0.059,10,0.7,0.4
,12:15:22,6,1795,500.1,0.42,13.3,7,13.6,0.063,10,0.6,0.4
,12:15:23,6,1795,501.1,0.42,13.3,7,13.6,0.063,10,0.6,0.4
,12:15:24,6,1795,502.1,0.41,13.3,7,13.6,0.062,10,0.6,0.4
,12:15:25,6,1795,503.1,0.41,13.3,7,13.6,0.061,10,0.6,0.39
,12:15:26,6,1795,504.1,0.41,13.3,7,13.6,0.061,10,0.6,0.39
,12:15:27,6,1795,505.1,0.41,13.3,7,13.6,0.062,10,0.6,0.4
,12:15:28,6,1795,506.1,0.41,13.3,7,13.6,0.062,10,0.6,0.4
,12:15:29,6,1795,507.1,0.42,13.3,7,13.6,0.063,10,0.6,0.4
,12:15:30,6,1795,508.1,0.42,13.3,7,13.6,0.063,10,0.6,0.4
,12:15:31,6,1795,509.1,0.42,13.3,7,13.6,0.063,10,0.6,0.4
,12:15:32,6,1795,510.1,0.42,13.3,7,13.6,0.061,10,0.6,0.4
,12:15:33,6,1795,511.1,0.42,13.3,7,13.5,0.061,10,0.6,0.4
,12:15:34,6,1795,512.1,0.42,13.3,7,13.5,0.061,10,0.6,0.4
,12:15:35,6,1795,513.1,0.42,13.3,7,13.5,0.063,10,0.7,0.4
,12:15:36,6,1795,514.1,0.42,13.3,7,13.5,0.061,10,0.7,0.4
,12:15:37,6,1795,515.1,0.42,13.3,7,13.5,0.061,10,0.6,0.41
,12:15:38,6,1795,516.1,0.43,13.3,7,13.5,0.062,10,0.6,0.41
,12:15:39,6,1795,517.1,0.43,13.3,7,13.5,0.064,10,0.6,0.41
,12:15:40,6,1795,518.1,0.42,13.3,7,13.5,0.063,10,0.6,0.41
,12:15:41,6,1795,519.1,0.42,13.3,7,13.5,0.063,10,0.6,0.41
,12:15:42,6,1795,520.1,0.42,13.3,7,13.5,0.061,10,0.6,0.41
,12:15:43,6,1795,521.1,0.43,13.3,7,13.4,0.062,10,0.6,0.41
,12:15:44,6,1795,522.1,0.42,13.3,7,13.4,0.061,10,0.6,0.41
,12:15:45,6,1795,523.1,0.42,13.3,7,13.4,0.063,10,0.6,0.41
,12:15:46,6,1795,524.1,0.42,13.3,7,13.4,0.063,10,0.6,0.41
,12:15:47,6,1795,525.1,0.42,13.3,7,13.4,0.061,10,0.6,0.41
,12:15:48,6,1795,526.1,0.42,13.3,7,13.4,0.061,10,0.6,0.41
,12:15:49,6,1795,527.1,0.42,13.3,7,13.4,0.061,10,0.6,0.41
,12:15:50,6,1795,528.1,0.42,13.3,7,13.4,0.063,10,0.6,0.41
,12:15:51,6,1795,529.1,0.42,13.3,7,13.4,0.061,10,0.6,0.41
,12:15:52,6,1795,530.1,0.42,13.3,7,13.4,0.061,10,0.6,0.4
,12:15:53,6,1795,531.1,0.42,13.3,7,13.3,0.061,10,0.6,0.4
,12:15:54,6,1795,532.1,0.42,13.3,7,13.3,0.063,10,0.6,0.4
,12:15:55,6,1795,533.1,0.42,13.3,7,13.3,0.063,10,0.6,0.4
,12:15:56,6,1795,534.1,0.42,13.3,7,13.3,0.063,10,0.6,0.4
,12:15:57,6,1795,535.1,0.42,13.3,7,13.3,0.061,10,0.6,0.4
,12:15:58,6,1795,536.1,0.42,13.3,7,13.3,0.063,10,0.6,0.4
,12:15:59,6,1795,537.1,0.41,13.3,7,13.3,0.06,10,0.6,0.4
,12:16:00,6,1795,538.1,0.42,13.3,7,13.3,0.061,10,0.6,0.4
,12:16:01,6,1795,539.1,0.42,13.3,7,13.2,0.061,10,0.6,0.41
,12:16:02,6,1795,540.1,0.42,13.3,7,13.2,0.064,10,0.7,0.41
,12:16:03,6,1795,541.1,0.42,13.3,7,13.2,0.063,10,0.6,0.4
,12:16:04,6,1795,542.1,0.42,13.3,7,13.2,0.061,10,0.6,0.41
,12:16:05,6,1795,543.1,0.42,13.3,7,13.2,0.061,10,0.6,0.41
,12:16:06,6,1795,544.1,0.42,13.3,7,13.2,0.061,10,0.6,0.41
,12:16:07,6,1795,545.1,0.42,13.3,7,13.2,0.063,10,0.6,0.4
,12:16:08,6,1795,546.1,0.42,13.3,7,13.2,0.063,10,0.6,0.4
,12:16:09,6,1795,547.1,0.42,13.3,7,13.2,0.061,10,0.6,0.4
,12:16:10,6,1795,548.1,0.42,13.3,7,13.2,0.063,10,0.6,0.4
,12:16:11,6,1795,549.1,0.42,13.3,7,13.2,0.06,10,0.6,0.4
,12:16:12,6,1795,550.1,0.41,13.3,7,13.1,0.062,10,0.6,0.4
,12:16:13,6,1795,551.1,0.41,13.3,7,13.1,0.062,10,0.6,0.4
,12:16:14,6,1795,552.1,0.41,13.3,7,13.1,0.06,10,0.6,0.4
,12:16:15,6,1795,553.1,0.41,13.3,7,13.1,0.059,10,0.7,0.4
,12:16:16,6,1795,554.1,0.41,13.3,7,13.1,0.059,10,0.6,0.4
,12:16:17,6,1795,555.1,0.41,13.3,7,13.1,0.059,10,0.6,0.4
,12:16:18,6,1795,556.1,0.41,13.3,7,13.1,0.062,10,0.6,0.4
,12:16:19,6,1795,557.1,0.41,13.3,7,13,0.062,10,0.6,0.4
,12:16:20,6,1795,558.1,0.41,13.3,7,13,0.06,10,0.6,0.4
,12:16:21,6,1795,559.1,0.41,13.3,7,13,0.06,10,0.6,0.4
,12:16:22,6,1795,560.1,0.41,13.3,7,13,0.06,10,0.6,0.4
,12:16:23,6,1795,561.1,0.41,13.3,7,13,0.06,10,0.6,0.4
,12:16:24,6,1795,562.1,0.41,13.3,7,13,0.06,10,0.6,0.4
,12:16:25,6,1795,563.1,0.41,13.3,7,13,0.059,10,0.6,0.4
,12:16:26,6,1795,564.1,0.41,13.3,7,13,0.059,10,0.6,0.4
,12:16:27,6,1795,565.1,0.41,13.3,7,12.9,0.06,10,0.6,0.4
,12:16:28,6,1795,566.1,0.41,13.3,7,12.9,0.06,10,0.6,0.4
,12:16:29,6,1795,567.1,0.41,13.3,7,12.9,0.062,10,0.6,0.4
,12:16:30,6,1795,568.1,0.41,13.3,7,12.9,0.061,10,0.6,0.39
,12:16:31,6,1795,569.1,0.41,13.3,7,12.9,0.059,10,0.6,0.4
,12:16:32,6,1795,570.1,0.41,13.3,7,12.9,0.06,10,0.6,0.4
,12:16:33,6,1795,571.1,0.41,13.3,7,12.9,0.059,10,0.6,0.4
,12:16:34,6,1795,572.1,0.41,13.3,7,12.9,0.059,10,0.6,0.39
,12:16:35,6,1795,573.1,0.4,13.3,7,12.8,0.061,10,0.6,0.39
,12:16:36,6,1795,574.1,0.4,13.3,7,12.8,0.061,10,0.6,0.39
,12:16:37,6,1795,575.1,0.4,13.3,7,12.8,0.058,10,0.6,0.39
,12:16:38,6,1795,576.1,0.41,13.3,7,12.8,0.059,10,0.6,0.39
,12:16:39,6,1795,577.1,0.41,13.3,7,12.8,0.061,10,0.6,0.39
,12:16:40,6,1795,578.1,0.41,13.3,7,12.8,0.061,10,0.6,0.39
,12:16:41,6,1795,579.1,0.41,13.3,7,12.8,0.059,10,0.7,0.4
,12:16:42,6,1795,580.1,0.41,13.3,7,12.8,0.059,10,0.7,0.4
,12:16:43,6,1795,581.1,0.41,13.3,7,12.8,0.059,10,0.6,0.4
,12:16:44,6,1795,582.1,0.41,13.3,7,12.7,0.062,10,0.6,0.4
,12:16:45,6,1795,583.1,0.41,13.3,7,12.7,0.062,10,0.6,0.4
,12:16:46,6,1795,584.1,0.41,13.3,7,12.7,0.059,10,0.6,0.39
,12:16:47,6,1795,585.1,0.41,13.3,7,12.7,0.059,10,0.6,0.4
,12:16:48,6,1795,586.1,0.41,13.3,7,12.7,0.06,10,0.6,0.4
,12:16:49,6,1795,587.1,0.41,13.3,7,12.7,0.062,10,0.6,0.4
,12:16:50,6,1795,588.1,0.41,13.3,7,12.7,0.062,10,0.6,0.4
,12:16:51,6,1795,589.1,0.42,13.3,7,12.6,0.06,10,0.6,0.4
,12:16:52,6,1795,590.1,0.42,13.3,7,12.6,0.061,10,0.6,0.4
,12:16:53,6,1795,591.1,0.42,13.3,7,12.6,0.06,10,0.6,0.4
,12:16:54,6,1795,592.1,0.41,13.3,7,12.6,0.059,10,0.6,0.39
,12:16:55,6,1795,593.1,0.41,13.3,7,12.6,0.061,10,0.6,0.39
,12:16:56,6,1795,594.1,0.41,13.3,7,12.6,0.061,10,0.7,0.39
,12:16:57,6,1795,595.1,0.41,13.3,7,12.6,0.061,10,0.6,0.39
,12:16:58,6,1795,596.1,0.41,13.3,7,12.6,0.059,10,0.6,0.4
,12:16:59,6,1795,597.1,0.42,13.3,7,12.5,0.06,10,0.6,0.4
,12:17:00,6,1795,598.1,0.42,13.3,7,12.5,0.061,10,0.6,0.4
,12:17:01,6,1795,599.1,0.41,13.3,7,12.5,0.06,10,0.6,0.4
,12:17:02,6,1795,600.1,0.41,13.3,7,12.5,0.059,10,0.6,0.4
,12:17:03,6,1795,601.1,0.41,13.3,7,12.5,0.059,10,0.6,0.4
,12:17:04,6,1795,602.1,0.41,13.3,7,12.5,0.059,10,0.6,0.4
,12:17:05,6,1795,603.1,0.41,13.3,7,12.5,0.059,10,0.6,0.4
,12:17:06,6,1795,604.1,0.41,13.3,7,12.5,0.062,10,0.6,0.4
,12:17:07,6,1795,605.1,0.42,13.3,7,12.4,0.06,10,0.6,0.4
,12:17:08,6,1795,606.1,0.42,13.3,7,12.4,0.061,10,0.6,0.41
,12:17:09,6,1795,607.1,0.42,13.3,7,12.4,0.061,10,0.6,0.41
,12:17:10,6,1795,608.1,0.42,13.3,7,12.4,0.059,10,0.6,0.41
,12:17:11,6,1795,609.1,0.42,13.3,7,12.4,0.056,10,0.6,0.4
,12:17:12,6,1795,610.1,0.41,13.3,7,12.4,0.056,10,0.6,0.4
,12:17:13,6,1795,611.1,0.41,13.3,7,12.3,0.057,10,0.6,0.4
,12:17:14,6,1795,612.1,0.41,13.3,7,12.3,0.058,10,0.6,0.4
,12:17:15,6,1795,613.1,0.42,13.3,7,12.3,0.06,10,0.6,0.4
,12:17:16,6,1795,614.1,0.42,13.3,7,12.3,0.063,10,0.6,0.4
,12:17:17,6,1795,615.1,0.41,13.3,7,12.3,0.062,10,0.6,0.4
,12:17:18,6,1795,616.1,0.41,13.3,7,12.3,0.06,10,0.7,0.4
,12:17:19,6,1795,617.1,0.41,13.3,7,12.2,0.061,10,0.7,0.39
,12:17:20,6,1795,618.1,0.41,13.3,7,12.2,0.061,10,0.7,0.39
,12:17:21,6,1795,619.1,0.41,13.3,7,12.2,0.061,10,0.7,0.39
,12:17:22,6,1795,620.1,0.4,13.3,7,12.2,0.061,10,0.7,0.39
,12:17:23,6,1795,621.1,0.41,13.3,7,12.2,0.061,10,0.6,0.39
,12:17:24,6,1795,622.1,0.4,13.3,7,12.2,0.061,10,0.6,0.39
,12:17:25,6,1795,623.1,0.41,13.3,7,12.2,0.061,10,0.6,0.39
,12:17:26,6,1795,624.1,0.41,13.3,7,12.2,0.061,10,0.6,0.39
,12:17:27,6,1795,625.1,0.41,13.3,7,12.1,0.061,10,0.6,0.39
,12:17:28,6,1795,626.1,0.41,13.3,7,12.1,0.061,10,0.6,0.39
,12:17:29,6,1795,627.1,0.41,13.3,7,12.1,0.061,10,0.6,0.39
,12:17:30,6,1795,628.1,0.41,13.3,7,12.1,0.061,10,0.7,0.39
,12:17:31,6,1795,629.1,0.41,13.3,7,12.1,0.059,10,0.7,0.39
,12:17:32,6,1795,630.1,0.41,13.3,7,12.1,0.059,10,0.7,0.39
,12:17:33,6,1795,631.1,0.41,13.3,7,12,0.059,10,0.7,0.39
,12:17:34,6,1795,632.1,0.41,13.3,7,12,0.059,10,0.7,0.39
,12:17:35,6,1795,633.1,0.41,13.3,7,12,0.062,10,0.6,0.4
,12:17:36,6,1795,634.1,0.41,13.3,7,12,0.062,10,0.6,0.4
,12:17:37,6,1795,635.1,0.42,13.3,7,12,0.063,10,0.6,0.4
,12:17:38,6,1795,636.1,0.42,13.3,7,12,0.063,10,0.6,0.41
,12:17:39,6,1795,637.1,0.42,13.3,7,11.9,0.061,10,0.6,0.41
,12:17:40,6,1795,638.1,0.42,13.3,7,11.9,0.061,10,0.6,0.41
,12:17:41,6,1795,639.1,0.42,13.3,7,12,0.061,10,0.6,0.4
,12:17:42,6,1795,640.1,0.42,13.3,7,11.9,0.063,10,0.6,0.4
,12:17:43,6,1795,641.1,0.42,13.3,7,11.9,0.061,10,0.6,0.4
,12:17:44,6,1795,642.1,0.42,13.3,7,11.9,0.061,10,0.6,0.41
,12:17:45,6,1795,643.1,0.42,13.3,7,11.9,0.064,10,0.7,0.41
,12:17:46,6,1795,644.1,0.42,13.3,7,11.9,0.064,10,0.6,0.41
,12:17:47,6,1795,645.1,0.42,13.3,7,11.8,0.063,10,0.6,0.41
,12:17:48,6,1795,646.1,0.42,13.3,7,11.8,0.061,10,0.6,0.41
,12:17:49,6,1795,647.1,0.42,13.3,7,11.8,0.061,10,0.6,0.41
,12:17:50,6,1795,648.1,0.42,13.3,7,11.8,0.061,10,0.6,0.4
,12:17:51,6,1795,649.1,0.42,13.3,7,11.8,0.06,10,0.6,0.4
,12:17:52,6,1795,650.1,0.42,13.3,7,11.8,0.063,10,0.6,0.4
,12:17:53,6,1795,651.1,0.42,13.3,7,11.8,0.061,10,0.6,0.4
,12:17:54,6,1795,652.1,0.42,13.3,7,11.7,0.061,10,0.6,0.4
,12:17:55,6,1795,653.1,0.42,13.3,7,11.7,0.061,10,0.6,0.4
,12:17:56,6,1795,654.1,0.42,13.3,7,11.7,0.063,10,0.6,0.4
,12:17:57,6,1795,655.1,0.42,13.3,7,11.7,0.061,10,0.6,0.41
,12:17:58,6,1795,656.1,0.42,13.3,7,11.7,0.061,10,0.6,0.41
,12:17:59,6,1795,657.1,0.42,13.3,7,11.7,0.061,10,0.6,0.41
,12:18:00,6,1795,658.1,0.42,13.3,7,11.7,0.063,10,0.6,0.41
,12:18:01,6,1795,659.1,0.42,13.3,7,11.7,0.061,10,0.6,0.4
,12:18:02,6,1795,660.1,0.42,13.3,7,11.6,0.061,10,0.6,0.41
,12:18:03,6,1795,661.1,0.42,13.3,7,11.6,0.061,10,0.6,0.41
,12:18:04,6,1795,662.1,0.42,13.3,7,11.6,0.061,10,0.6,0.41
,12:18:05,6,1795,663.1,0.42,13.3,7,11.6,0.061,10,0.6,0.41
,12:18:06,6,1795,664.1,0.43,13.3,7,11.6,0.064,10,0.7,0.41
,12:18:07,6,1795,665.1,0.43,13.3,7,11.6,0.062,10,0.7,0.41
,12:18:08,6,1795,666.1,0.43,13.3,7,11.5,0.062,10,0.7,0.41
,12:18:09,6,1795,667.1,0.43,13.3,7,11.5,0.062,10,0.7,0.42
,12:18:10,6,1795,668.1,0.43,13.3,7,11.5,0.062,10,0.7,0.42
,12:18:11,6,1795,669.1,0.43,13.3,7,11.5,0.062,10,0.7,0.42
,12:18:12,6,1795,670.1,0.43,13.3,7,11.5,0.062,10,0.6,0.42
,12:18:13,6,1795,671.1,0.43,13.3,7,11.5,0.062,10,0.6,0.42
,12:18:14,6,1795,672.1,0.44,13.3,7,11.4,0.061,10,0.6,0.42
,12:18:15,6,1795,673.1,0.44,13.3,7,11.4,0.061,10,0.6,0.42
,12:18:16,6,1795,674.1,0.44,13.3,7,11.4,0.059,10,0.7,0.42
,12:18:17,6,1795,675.1,0.43,13.3,7,11.4,0.058,10,0.7,0.42
,12:18:18,6,1795,676.1,0.43,13.3,7,11.4,0.06,10,0.7,0.42
,12:18:19,6,1795,677.1,0.43,13.3,7,11.4,0.062,10,0.7,0.41
,12:18:20,6,1795,678.1,0.43,13.3,7,11.4,0.064,10,0.7,0.41
,12:18:21,6,1795,679.1,0.43,13.3,6,11.3,0.067,10,0.7,0.41
,12:18:22,6,1795,680.1,0.43,13.3,6,11.3,0.067,10,0.7,0.42
