Data file,,DELRINNC010_ISO10_-8C_003.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_-8DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,31/03/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,Delrin NC010 on PTFE,,,,,,,,,,
Temp,,-8,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 14:45:01 on 31/03/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,15:48:06,4,3600,3784.5,0.98,13.3,7,-7.8,0.142,10,0.5,0.92
,15:48:07,4,3600,3785.5,0.98,13.3,7,-7.8,0.147,10,0.5,0.92
,15:48:08,4,3600,3786.5,0.98,13.3,7,-7.9,0.142,10,0.5,0.92
,15:48:09,4,3600,3787.5,0.98,13.3,7,-7.9,0.142,10,0.5,0.92
,15:48:10,4,3600,3788.5,0.98,13.3,7,-7.9,0.142,10,0.5,0.92
,15:48:11,4,3600,3789.5,0.98,13.3,7,-7.9,0.147,10,0.5,0.91
,15:48:12,4,3600,3790.5,0.98,13.3,7,-7.9,0.147,10,0.5,0.91
,15:48:13,4,3600,3791.5,0.98,13.3,7,-7.9,0.147,10,0.5,0.91
,15:48:14,4,3600,3792.5,0.98,13.3,7,-7.9,0.147,10,0.5,0.92
,15:48:15,4,3600,3793.5,0.98,13.3,7,-7.9,0.142,10,0.5,0.92
,15:48:16,4,3600,3794.5,0.98,13.3,7,-7.9,0.142,10,0.5,0.92
,15:48:17,4,3600,3795.5,0.98,13.3,7,-7.9,0.147,10,0.5,0.92
,15:48:18,4,3600,3796.5,0.98,13.3,7,-7.9,0.147,10,0.5,0.91
,15:48:19,4,3600,3797.5,0.98,13.3,7,-7.9,0.147,10,0.5,0.92
,15:48:20,4,3600,3798.5,0.98,13.3,7,-7.9,0.147,10,0.5,0.92
,15:48:21,4,3600,3799.5,0.98,13.3,7,-7.9,0.142,10,0.5,0.92
,15:48:22,4,3600,3800.5,0.98,13.3,7,-7.9,0.142,10,0.5,0.92
,15:48:23,4,3600,3801.5,0.98,13.3,7,-8,0.142,10,0.5,0.92
,15:48:24,4,3600,3802.5,0.98,13.3,7,-8,0.148,10,0.5,0.92
,15:48:25,4,3600,3803.5,0.98,13.3,7,-8,0.147,10,0.5,0.92
,15:48:26,4,3600,3804.5,0.98,13.3,7,-8,0.142,10,0.5,0.92
,15:48:27,4,3600,3805.5,0.98,13.3,7,-8,0.142,10,0.5,0.92
,15:48:28,4,3600,3806.5,0.98,13.3,7,-8,0.142,10,0.5,0.92
,15:48:29,4,3600,3807.5,0.98,13.3,7,-8,0.142,10,0.5,0.92
,15:48:30,4,3600,3808.5,0.98,13.3,7,-8,0.142,10,0.5,0.92
,15:48:31,4,3600,3809.5,0.98,13.3,7,-8,0.142,10,0.5,0.92
,15:48:32,4,3600,3810.5,0.98,13.3,7,-8,0.147,10,0.5,0.92
,15:48:33,4,3600,3811.5,0.98,13.3,7,-8,0.148,10,0.5,0.92
,15:48:34,4,3600,3812.5,0.99,13.3,7,-8,0.143,10,0.5,0.92
,15:48:35,4,3600,3813.5,0.99,13.3,7,-8,0.143,10,0.5,0.92
,15:48:36,4,3600,3814.5,0.98,13.3,7,-8,0.142,10,0.6,0.92
,15:48:37,4,3600,3815.5,0.98,13.3,7,-8,0.142,10,0.5,0.91
,15:48:38,4,3600,3816.5,0.98,13.3,7,-8,0.142,10,0.5,0.92
,15:48:39,4,3600,3817.5,0.98,13.3,7,-8,0.147,10,0.5,0.92
,15:48:40,4,3600,3818.5,0.98,13.3,7,-8.1,0.147,10,0.5,0.92
,15:48:41,4,3600,3819.5,0.98,13.3,7,-8.1,0.142,10,0.5,0.92
,15:48:42,4,3600,3820.5,0.98,13.3,7,-8,0.142,10,0.5,0.92
,15:48:43,4,3600,3821.5,0.98,13.3,7,-8,0.137,10,0.5,0.92
,15:48:44,4,3600,3822.5,0.98,13.3,7,-8,0.137,10,0.5,0.92
,15:48:45,4,3600,3823.5,0.98,13.3,7,-8,0.142,10,0.5,0.92
,15:48:46,4,3600,3824.5,0.98,13.3,7,-8,0.147,10,0.5,0.92
,15:48:47,4,3600,3825.5,0.98,13.3,7,-8,0.147,10,0.5,0.92
,15:48:48,4,3600,3826.5,0.98,13.3,7,-8,0.148,10,0.5,0.92
,15:48:49,4,3600,3827.5,0.98,13.3,7,-8,0.142,10,0.5,0.92
,15:48:50,4,3600,3828.5,0.98,13.3,7,-8,0.137,10,0.5,0.92
,15:48:51,4,3600,3829.5,0.98,13.3,7,-8,0.142,10,0.5,0.92
,15:48:52,4,3600,3830.5,0.98,13.3,7,-8,0.147,10,0.5,0.91
,15:48:53,4,3600,3831.5,0.98,13.3,6,-8,0.152,10,0.5,0.91
,15:48:54,4,3600,3832.5,0.98,13.3,7,-8,0.147,10,0.5,0.92
,15:48:55,4,3600,3833.5,0.98,13.3,7,-8,0.147,10,0.5,0.92
,15:48:56,4,3600,3834.5,0.98,13.3,7,-7.9,0.142,10,0.5,0.92
,15:48:57,4,3600,3835.5,0.99,13.3,7,-7.9,0.143,10,0.5,0.92
,15:48:58,4,3600,3836.5,0.99,13.3,7,-7.9,0.138,10,0.5,0.92
,15:48:59,4,3600,3837.5,0.98,13.3,7,-7.9,0.142,10,0.5,0.92
,15:49:00,4,3600,3838.5,0.98,13.3,7,-7.9,0.137,10,0.5,0.92
,15:49:01,4,3600,3839.5,0.98,13.3,7,-7.9,0.142,10,0.5,0.92
,15:49:02,4,3600,3840.5,0.98,13.3,7,-7.9,0.147,10,0.5,0.92
,15:49:03,4,3600,3841.5,0.98,13.3,7,-7.9,0.147,10,0.5,0.92
,15:49:04,4,3600,3842.5,0.98,13.3,7,-7.9,0.142,10,0.5,0.92
,15:49:05,4,3600,3843.5,0.98,13.3,7,-7.9,0.147,10,0.5,0.92
,15:49:06,4,3600,3844.5,0.98,13.3,7,-7.9,0.148,10,0.5,0.92
,15:49:07,4,3600,3845.5,0.99,13.3,7,-7.9,0.148,10,0.5,0.92
,15:49:08,4,3600,3846.5,0.98,13.3,7,-7.9,0.142,10,0.5,0.92
,15:49:09,4,3600,3847.5,0.98,13.3,7,-7.9,0.132,10,0.5,0.92
,15:49:10,4,3600,3848.5,0.97,13.3,7,-7.9,0.136,10,0.5,0.91
,15:49:11,4,3600,3849.5,0.97,13.3,7,-7.9,0.141,10,0.5,0.91
,15:49:12,4,3600,3850.5,0.98,13.3,7,-7.9,0.142,10,0.5,0.92
,15:49:13,4,3600,3851.5,0.98,13.3,7,-7.9,0.147,10,0.5,0.92
,15:49:14,4,3600,3852.5,0.98,13.3,7,-7.9,0.147,10,0.5,0.92
,15:49:15,4,3600,3853.5,0.98,13.3,7,-7.9,0.147,10,0.5,0.92
,15:49:16,4,3600,3854.5,0.98,13.3,7,-7.9,0.147,10,0.5,0.92
,15:49:17,4,3600,3855.5,0.98,13.3,7,-8,0.147,10,0.5,0.92
,15:49:18,4,3600,3856.5,0.98,13.3,7,-8,0.137,10,0.5,0.92
,15:49:19,4,3600,3857.5,0.98,13.3,7,-8,0.137,10,0.5,0.92
,15:49:20,4,3600,3858.5,0.98,13.3,7,-8,0.147,10,0.5,0.92
,15:49:21,4,3600,3859.5,0.98,13.3,7,-8,0.147,10,0.5,0.92
,15:49:22,4,3600,3860.5,0.98,13.3,7,-8,0.147,10,0.5,0.91
,15:49:23,4,3600,3861.5,0.98,13.3,7,-8,0.141,10,0.5,0.91
,15:49:24,4,3600,3862.5,0.98,13.3,7,-8,0.141,10,0.5,0.91
,15:49:25,4,3600,3863.5,0.98,13.3,7,-8,0.141,10,0.5,0.91
,15:49:26,4,3600,3864.5,0.98,13.3,7,-8,0.142,10,0.5,0.92
,15:49:27,4,3600,3865.5,0.98,13.3,7,-8,0.142,10,0.5,0.92
,15:49:28,4,3600,3866.5,0.98,13.3,7,-8.1,0.147,10,0.5,0.92
,15:49:29,4,3600,3867.5,0.98,13.3,7,-8,0.148,10,0.5,0.92
,15:49:30,4,3600,3868.5,0.98,13.3,7,-8.1,0.148,10,0.5,0.92
,15:49:31,4,3600,3869.5,0.98,13.3,7,-8.1,0.148,10,0.5,0.92
,15:49:32,4,3600,3870.5,0.98,13.3,7,-8,0.147,10,0.5,0.92
,15:49:33,4,3600,3871.5,0.98,13.3,7,-8,0.147,10,0.5,0.92
,15:49:34,4,3600,3872.5,0.98,13.3,7,-8,0.142,10,0.5,0.92
,15:49:35,4,3600,3873.5,0.99,13.3,7,-8,0.138,10,0.5,0.92
,15:49:36,4,3600,3874.5,0.99,13.3,7,-8,0.138,10,0.5,0.92
,15:49:37,4,3600,3875.5,0.98,13.3,7,-8,0.137,10,0.5,0.92
,15:49:38,4,3600,3876.5,0.98,13.3,7,-8,0.147,10,0.5,0.92
,15:49:39,4,3600,3877.5,0.97,13.3,7,-8,0.146,10,0.5,0.91
,15:49:40,4,3600,3878.5,0.98,13.3,7,-8,0.147,10,0.5,0.91
,15:49:41,4,3600,3879.5,0.98,13.3,7,-8,0.147,10,0.5,0.92
,15:49:42,4,3600,3880.5,0.98,13.3,7,-8,0.148,10,0.5,0.92
,15:49:43,4,3600,3881.5,0.99,13.3,6,-8,0.154,10,0.5,0.93
,15:49:44,4,3600,3882.5,0.99,13.3,7,-8,0.148,10,0.5,0.92
,15:49:45,4,3600,3883.5,0.99,13.3,7,-8,0.148,10,0.5,0.92
,15:49:46,4,3600,3884.5,0.98,13.3,7,-8,0.148,10,0.5,0.92
,15:49:47,4,3600,3885.5,0.99,13.3,7,-8,0.148,10,0.5,0.92
,15:49:48,4,3600,3886.5,0.99,13.3,7,-8,0.143,10,0.5,0.92
,15:49:49,4,3600,3887.5,0.99,13.3,7,-8,0.138,10,0.5,0.92
,15:49:50,4,3600,3888.5,0.99,13.3,7,-8,0.138,10,0.5,0.92
,15:49:51,4,3600,3889.5,0.98,13.3,7,-8,0.137,10,0.5,0.92
,15:49:52,4,3600,3890.5,0.98,13.3,7,-8,0.142,10,0.5,0.92
,15:49:53,4,3600,3891.5,0.98,13.3,7,-8,0.136,10,0.5,0.92
,15:49:54,4,3600,3892.5,0.98,13.3,7,-8,0.136,10,0.5,0.92
,15:49:55,4,3600,3893.5,0.98,13.3,7,-8,0.137,10,0.5,0.92
,15:49:56,4,3600,3894.5,0.98,13.3,7,-8,0.137,10,0.5,0.92
,15:49:57,4,3600,3895.5,0.98,13.3,7,-8,0.132,10,0.5,0.92
,15:49:58,4,3600,3896.5,0.98,13.3,7,-8,0.136,10,0.5,0.92
,15:49:59,4,3600,3897.5,0.97,13.3,7,-8,0.141,10,0.5,0.91
,15:50:00,4,3600,3898.5,0.97,13.3,7,-8,0.14,10,0.5,0.91
,15:50:01,4,3600,3899.5,0.96,13.3,7,-8,0.145,10,0.5,0.9
,15:50:02,4,3600,3900.5,0.97,13.3,7,-8,0.145,10,0.5,0.91
,15:50:03,4,3600,3901.5,0.97,13.3,6,-8,0.151,10,0.5,0.91
,15:50:04,4,3600,3902.5,0.97,13.3,7,-8,0.146,10,0.5,0.91
,15:50:05,4,3600,3903.5,0.97,13.3,7,-8,0.146,10,0.5,0.91
,15:50:06,4,3600,3904.5,0.98,13.3,7,-8,0.147,10,0.5,0.91
,15:50:07,4,3600,3905.5,0.98,13.3,7,-8,0.147,10,0.6,0.91
,15:50:08,4,3600,3906.5,0.98,13.3,7,-8,0.147,10,0.5,0.92
,15:50:09,4,3600,3907.5,0.98,13.3,7,-8,0.147,10,0.5,0.92
,15:50:10,4,3600,3908.5,0.98,13.3,7,-8,0.142,10,0.5,0.92
,15:50:11,4,3600,3909.5,0.99,13.3,7,-8,0.148,10,0.5,0.92
,15:50:12,4,3600,3910.5,0.98,13.3,7,-8,0.148,10,0.5,0.92
,15:50:13,4,3600,3911.5,0.98,13.3,7,-8,0.147,10,0.5,0.92
,15:50:14,4,3600,3912.5,0.98,13.3,6,-8,0.153,10,0.5,0.92
,15:50:15,4,3600,3913.5,0.99,13.3,7,-8,0.148,10,0.5,0.92
,15:50:16,4,3600,3914.5,0.99,13.3,7,-8,0.143,10,0.5,0.93
,15:50:17,4,3600,3915.5,1,13.3,7,-8,0.139,10,0.5,0.93
,15:50:18,4,3600,3916.5,0.99,13.3,7,-8,0.138,10,0.5,0.93
,15:50:19,4,3600,3917.5,0.99,13.3,7,-8,0.138,10,0.5,0.92
,15:50:20,4,3600,3918.5,0.99,13.3,7,-8,0.138,10,0.5,0.92
,15:50:21,4,3600,3919.5,0.99,13.3,7,-8,0.143,10,0.5,0.92
,15:50:22,4,3600,3920.5,0.98,13.3,7,-8,0.142,10,0.5,0.92
,15:50:23,4,3600,3921.5,0.98,13.3,7,-8,0.147,10,0.5,0.92
,15:50:24,4,3600,3922.5,0.98,13.3,7,-8,0.147,10,0.5,0.92
,15:50:25,4,3600,3923.5,0.98,13.3,7,-8,0.147,10,0.5,0.92
,15:50:26,4,3600,3924.5,0.98,13.3,7,-8,0.147,10,0.5,0.92
,15:50:27,4,3600,3925.5,0.98,13.3,7,-8,0.147,10,0.5,0.92
,15:50:28,4,3600,3926.5,0.98,13.3,7,-8,0.147,10,0.5,0.92
,15:50:29,4,3600,3927.5,0.98,13.3,7,-8,0.147,10,0.5,0.92
,15:50:30,4,3600,3928.5,0.98,13.3,7,-8,0.147,10,0.5,0.92
,15:50:31,4,3600,3929.5,0.98,13.3,7,-8,0.142,10,0.5,0.92
,15:50:32,4,3600,3930.5,0.98,13.3,7,-8,0.147,10,0.5,0.92
,15:50:33,4,3600,3931.5,0.98,13.3,7,-8,0.147,10,0.5,0.91
,15:50:34,4,3600,3932.5,0.98,13.3,7,-8,0.147,10,0.5,0.91
,15:50:35,4,3600,3933.5,0.98,13.3,7,-8,0.148,10,0.5,0.92
,15:50:36,4,3600,3934.5,0.99,13.3,7,-8,0.143,10,0.5,0.93
,15:50:37,4,3600,3935.5,0.99,13.3,7,-8,0.143,10,0.5,0.93
,15:50:38,4,3600,3936.5,0.99,13.3,7,-8,0.143,10,0.5,0.92
,15:50:39,4,3600,3937.5,0.98,13.3,7,-8.1,0.147,10,0.5,0.92
,15:50:40,4,3600,3938.5,0.98,13.3,7,-8.1,0.148,10,0.5,0.92
,15:50:41,4,3600,3939.5,0.99,13.3,7,-8.1,0.148,10,0.5,0.92
,15:50:42,4,3600,3940.5,0.99,13.3,7,-8.1,0.143,10,0.5,0.93
,15:50:43,4,3600,3941.5,0.99,13.3,7,-8.1,0.143,10,0.5,0.93
,15:50:44,4,3600,3942.5,0.99,13.3,7,-8.1,0.138,10,0.5,0.92
,15:50:45,4,3600,3943.5,0.99,13.3,7,-8.1,0.138,10,0.5,0.92
,15:50:46,4,3600,3944.5,0.98,13.3,7,-8.1,0.142,10,0.5,0.92
,15:50:47,4,3600,3945.5,0.99,13.3,7,-8.1,0.143,10,0.5,0.92
,15:50:48,4,3600,3946.5,0.98,13.3,7,-8.1,0.142,10,0.5,0.92
,15:50:49,4,3600,3947.5,0.98,13.3,7,-8.1,0.137,10,0.5,0.92
,15:50:50,4,3600,3948.5,0.99,13.3,7,-8.1,0.143,10,0.5,0.92
,15:50:51,4,3600,3949.5,0.99,13.3,7,-8.1,0.143,10,0.5,0.92
,15:50:52,4,3600,3950.5,0.99,13.3,7,-8.1,0.143,10,0.5,0.93
,15:50:53,4,3600,3951.5,0.99,13.3,7,-8.1,0.143,10,0.5,0.92
,15:50:54,4,3600,3952.5,0.99,13.3,7,-8.1,0.143,10,0.5,0.92
,15:50:55,4,3600,3953.5,0.99,13.3,7,-8.1,0.138,10,0.5,0.92
,15:50:56,4,3600,3954.5,0.98,13.3,7,-8.1,0.142,10,0.5,0.92
,15:50:57,4,3600,3955.5,0.98,13.3,7,-8.1,0.147,10,0.5,0.92
,15:50:58,4,3600,3956.5,0.98,13.3,7,-8.1,0.147,10,0.5,0.91
,15:50:59,4,3600,3957.5,0.98,13.3,7,-8.1,0.147,10,0.5,0.92
,15:51:00,4,3600,3958.5,0.98,13.3,7,-8.1,0.142,10,0.5,0.92
,15:51:01,4,3600,3959.5,0.99,13.3,7,-8.1,0.143,10,0.5,0.92
,15:51:02,4,3600,3960.5,0.99,13.3,7,-8.1,0.143,10,0.5,0.93
,15:51:03,4,3600,3961.5,0.99,13.3,7,-8.1,0.143,10,0.6,0.93
,15:51:04,4,3600,3962.5,0.99,13.3,7,-8.1,0.143,10,0.5,0.92
,15:51:05,4,3600,3963.5,0.98,13.3,7,-8.1,0.142,10,0.5,0.92
,15:51:06,4,3600,3964.5,0.98,13.3,7,-8.1,0.142,10,0.5,0.92
,15:51:07,4,3600,3965.5,0.98,13.3,7,-8.1,0.142,10,0.5,0.92
,15:51:08,4,3600,3966.5,0.99,13.3,7,-8.1,0.148,10,0.6,0.92
,15:51:09,4,3600,3967.5,0.99,13.3,7,-8.1,0.149,10,0.5,0.93
,15:51:10,4,3600,3968.5,0.98,13.3,7,-8.1,0.148,10,0.5,0.92
,15:51:11,4,3600,3969.5,0.98,13.3,7,-8.1,0.147,10,0.5,0.92
,15:51:12,4,3600,3970.5,0.98,13.3,7,-8.1,0.147,10,0.5,0.91
,15:51:13,4,3600,3971.5,0.98,13.3,7,-8.1,0.147,10,0.5,0.92
,15:51:14,4,3600,3972.5,0.99,13.3,7,-8.1,0.149,10,0.5,0.93
,15:51:15,4,3600,3973.5,0.99,13.3,7,-8.1,0.149,10,0.5,0.93
,15:51:16,4,3600,3974.5,0.99,13.3,7,-8.1,0.149,10,0.5,0.93
,15:51:17,4,3600,3975.5,0.99,13.3,7,-8.1,0.148,10,0.5,0.92
,15:51:18,4,3600,3976.5,0.99,13.3,7,-8.1,0.143,10,0.5,0.93
,15:51:19,4,3600,3977.5,0.99,13.3,7,-8.1,0.143,10,0.5,0.93
,15:51:20,4,3600,3978.5,0.99,13.3,7,-8.1,0.149,10,0.5,0.93
,15:51:21,4,3600,3979.5,0.99,13.3,7,-8.1,0.149,10,0.5,0.93
,15:51:22,4,3600,3980.5,0.99,13.3,7,-8.1,0.148,10,0.5,0.92
,15:51:23,4,3600,3981.5,1,13.3,7,-8.1,0.144,10,0.5,0.93
,15:51:24,4,3600,3982.5,1,13.3,7,-8.1,0.144,10,0.5,0.93
,15:51:25,4,3600,3983.5,1,13.3,7,-8.1,0.149,10,0.5,0.93
,15:51:26,4,3600,3984.5,0.99,13.3,7,-8.1,0.149,10,0.5,0.93
,15:51:27,4,3600,3985.5,0.99,13.3,7,-8.1,0.149,10,0.5,0.93
,15:51:28,4,3600,3986.5,1,13.3,7,-8.1,0.15,10,0.5,0.93
,15:51:29,4,3600,3987.5,1,13.3,7,-8.1,0.149,10,0.5,0.93
,15:51:30,4,3600,3988.5,1,13.3,7,-8.1,0.144,10,0.5,0.93
,15:51:31,4,3600,3989.5,0.99,13.3,7,-8.1,0.143,10,0.5,0.93
,15:51:32,4,3600,3990.5,1,13.3,7,-8.1,0.144,10,0.5,0.93
,15:51:33,4,3600,3991.5,1,13.3,7,-8.1,0.139,10,0.5,0.93
,15:51:34,4,3600,3992.5,1,13.3,7,-8.2,0.139,10,0.5,0.93
,15:51:35,4,3600,3993.5,0.99,13.3,7,-8.2,0.138,10,0.5,0.93
,15:51:36,4,3600,3994.5,0.99,13.3,7,-8.2,0.143,10,0.5,0.92
,15:51:37,4,3600,3995.5,0.99,13.3,7,-8.2,0.143,10,0.5,0.93
,15:51:38,4,3600,3996.5,0.99,13.3,7,-8.2,0.143,10,0.5,0.92
,15:51:39,4,3600,3997.5,0.99,13.3,7,-8.2,0.143,10,0.5,0.93
,15:51:40,4,3600,3998.5,0.99,13.3,7,-8.2,0.149,10,0.5,0.93
,15:51:41,4,3600,3999.5,0.99,13.3,7,-8.2,0.148,10,0.5,0.92
,15:51:42,4,3600,4000.5,0.99,13.3,7,-8.2,0.149,10,0.5,0.93
,15:51:43,4,3600,4001.5,0.99,13.3,7,-8.2,0.149,10,0.5,0.93
,15:51:44,4,3600,4002.5,1,13.3,7,-8.2,0.15,10,0.5,0.93
,15:51:45,4,3600,4003.5,1,13.3,7,-8.2,0.15,10,0.5,0.94
,15:51:46,4,3600,4004.5,1,13.3,7,-8.2,0.144,10,0.5,0.93
,15:51:47,4,3600,4005.5,1,13.3,7,-8.2,0.15,10,0.5,0.93
,15:51:48,4,3600,4006.5,1,13.3,7,-8.2,0.149,10,0.5,0.93
,15:51:49,4,3600,4007.5,1,13.3,7,-8.2,0.149,10,0.5,0.93
,15:51:50,4,3600,4008.5,1,13.3,7,-8.2,0.149,10,0.6,0.93
,15:51:51,4,3600,4009.5,1,13.3,7,-8.2,0.144,10,0.5,0.93
,15:51:52,4,3600,4010.5,1,13.3,7,-8.2,0.145,10,0.5,0.94
,15:51:53,4,3600,4011.5,1,13.3,7,-8.2,0.15,10,0.5,0.94
,15:51:54,4,3600,4012.5,1.01,13.3,7,-8.2,0.145,10,0.5,0.94
,15:51:55,4,3600,4013.5,1.01,13.3,7,-8.2,0.145,10,0.6,0.94
,15:51:56,4,3600,4014.5,1.01,13.3,7,-8.2,0.14,10,0.5,0.94
,15:51:57,4,3600,4015.5,1,13.3,7,-8.2,0.14,10,0.5,0.94
,15:51:58,4,3600,4016.5,1,13.3,7,-8.2,0.139,10,0.5,0.93
,15:51:59,4,3600,4017.5,0.99,13.3,7,-8.2,0.138,10,0.5,0.93
,15:52:00,4,3600,4018.5,0.98,13.3,7,-8.2,0.142,10,0.5,0.92
,15:52:01,4,3600,4019.5,0.98,13.3,7,-8.2,0.148,10,0.5,0.92
,15:52:02,4,3600,4020.5,0.98,13.3,7,-8.2,0.148,10,0.5,0.92
,15:52:03,4,3600,4021.5,0.98,13.3,7,-8.2,0.148,10,0.5,0.92
,15:52:04,4,3600,4022.5,0.99,13.3,7,-8.2,0.148,10,0.5,0.92
,15:52:05,4,3600,4023.5,0.99,13.3,7,-8.2,0.149,10,0.5,0.93
,15:52:06,4,3600,4024.5,0.99,13.3,7,-8.2,0.143,10,0.5,0.93
,15:52:07,4,3600,4025.5,0.99,13.3,7,-8.2,0.143,10,0.5,0.93
,15:52:08,4,3600,4026.5,0.98,13.3,7,-8.2,0.142,10,0.5,0.92
,15:52:09,4,3600,4027.5,0.98,13.3,7,-8.2,0.147,10,0.5,0.92
,15:52:10,4,3600,4028.5,0.98,13.3,7,-8.2,0.148,10,0.5,0.92
,15:52:11,4,3600,4029.5,0.99,13.3,7,-8.2,0.149,10,0.5,0.93
,15:52:12,4,3600,4030.5,1,13.3,7,-8.2,0.149,10,0.5,0.93
,15:52:13,4,3600,4031.5,1,13.3,7,-8.2,0.15,10,0.5,0.93
,15:52:14,4,3600,4032.5,1,13.3,7,-8.2,0.145,10,0.5,0.94
,15:52:15,4,3600,4033.5,1,13.3,7,-8.2,0.144,10,0.6,0.93
,15:52:16,4,3600,4034.5,1,13.3,7,-8.2,0.149,10,0.5,0.93
,15:52:17,4,3600,4035.5,0.99,13.3,7,-8.2,0.149,10,0.5,0.93
,15:52:18,4,3600,4036.5,1,13.3,7,-8.3,0.144,10,0.5,0.93
,15:52:19,4,3600,4037.5,1,13.3,7,-8.3,0.144,10,0.5,0.93
,15:52:20,4,3600,4038.5,1,13.3,7,-8.3,0.144,10,0.5,0.93
,15:52:21,4,3600,4039.5,1,13.3,7,-8.3,0.149,10,0.5,0.93
,15:52:22,4,3600,4040.5,0.99,13.3,7,-8.3,0.149,10,0.5,0.93
,15:52:23,4,3600,4041.5,1,13.3,7,-8.3,0.149,10,0.5,0.93
,15:52:24,4,3600,4042.5,1,13.3,7,-8.3,0.144,10,0.5,0.93
,15:52:25,4,3600,4043.5,1,13.3,7,-8.3,0.145,10,0.5,0.94
,15:52:26,4,3600,4044.5,1,13.3,7,-8.3,0.145,10,0.5,0.94
,15:52:27,4,3600,4045.5,1.01,13.3,7,-8.3,0.145,10,0.5,0.94
,15:52:28,4,3600,4046.5,1,13.3,7,-8.3,0.145,10,0.5,0.94
,15:52:29,4,3600,4047.5,1,13.3,7,-8.3,0.145,10,0.5,0.93
,15:52:30,4,3600,4048.5,1,13.3,7,-8.3,0.144,10,0.5,0.93
,15:52:31,4,3600,4049.5,0.99,13.3,7,-8.3,0.149,10,0.5,0.93
,15:52:32,4,3600,4050.5,0.99,13.3,7,-8.3,0.149,10,0.5,0.93
,15:52:33,4,3600,4051.5,1,13.3,7,-8.3,0.15,10,0.5,0.93
,15:52:34,4,3600,4052.5,1,13.3,7,-8.3,0.144,10,0.5,0.94
,15:52:35,4,3600,4053.5,1,13.3,7,-8.3,0.144,10,0.5,0.93
,15:52:36,4,3600,4054.5,0.99,13.3,7,-8.3,0.149,10,0.5,0.93
,15:52:37,4,3600,4055.5,0.99,13.3,7,-8.3,0.149,10,0.5,0.93
,15:52:38,4,3600,4056.5,1,13.3,7,-8.3,0.144,10,0.5,0.93
,15:52:39,4,3600,4057.5,1,13.3,7,-8.3,0.144,10,0.5,0.93
,15:52:40,4,3600,4058.5,1,13.3,7,-8.3,0.15,10,0.5,0.93
,15:52:41,4,3600,4059.5,1,13.3,7,-8.3,0.144,10,0.5,0.94
,15:52:42,4,3600,4060.5,1,13.3,7,-8.3,0.135,10,0.5,0.94
,15:52:43,4,3600,4061.5,1,13.3,7,-8.3,0.139,10,0.5,0.93
,15:52:44,4,3600,4062.5,1,13.3,7,-8.3,0.144,10,0.5,0.93
,15:52:45,4,3600,4063.5,0.99,13.3,7,-8.3,0.149,10,0.5,0.93
,15:52:46,4,3600,4064.5,0.99,13.3,7,-8.3,0.149,10,0.5,0.93
,15:52:47,4,3600,4065.5,0.99,13.3,6,-8.3,0.155,10,0.5,0.93
,15:52:48,4,3600,4066.5,0.99,13.3,6,-8.3,0.155,10,0.5,0.93
,15:52:49,4,3600,4067.5,1,13.3,7,-8.3,0.15,10,0.5,0.93
,15:52:50,4,3600,4068.5,1,13.3,7,-8.3,0.145,10,0.5,0.94
,15:52:51,4,3600,4069.5,1,13.3,7,-8.3,0.15,10,0.5,0.94
,15:52:52,4,3600,4070.5,1.01,13.3,7,-8.3,0.145,10,0.6,0.94
,15:52:53,4,3600,4071.5,1.01,13.3,7,-8.3,0.146,10,0.5,0.94
,15:52:54,4,3600,4072.5,1.01,13.3,7,-8.3,0.146,10,0.5,0.94
,15:52:55,4,3600,4073.5,1,13.3,7,-8.3,0.145,10,0.5,0.94
,15:52:56,4,3600,4074.5,1,13.3,7,-8.3,0.144,10,0.5,0.93
,15:52:57,4,3600,4075.5,0.99,13.3,7,-8.3,0.143,10,0.5,0.93
,15:52:58,4,3600,4076.5,0.99,13.3,7,-8.3,0.143,10,0.5,0.93
,15:52:59,4,3600,4077.5,1,13.3,7,-8.3,0.139,10,0.5,0.93
,15:53:00,4,3600,4078.5,1,13.3,7,-8.3,0.139,10,0.5,0.93
,15:53:01,4,3600,4079.5,0.99,13.3,7,-8.3,0.138,10,0.5,0.93
,15:53:02,4,3600,4080.5,0.99,13.3,7,-8.3,0.138,10,0.5,0.93
,15:53:03,4,3600,4081.5,0.99,13.3,7,-8.3,0.143,10,0.5,0.93
,15:53:04,4,3600,4082.5,0.99,13.3,7,-8.3,0.149,10,0.5,0.93
,15:53:05,4,3600,4083.5,0.99,13.3,7,-8.3,0.149,10,0.5,0.93
,15:53:06,4,3600,4084.5,1,13.3,7,-8.3,0.144,10,0.5,0.93
