Data file,,DELRIN500AF_ISO10_-8C_002.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_-8DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,04/04/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,Delrin500AF on PTFE,,,,,,,,,,
Temp,,-8,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 15:44:08 on 04/04/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,16:04:18,4,3600,1203.5,1.12,13.3,7,-6,0.162,10,0.1,1.05
,16:04:19,4,3600,1204.5,1.13,13.3,7,-6,0.169,10,0.1,1.06
,16:04:20,4,3600,1205.5,1.13,13.3,7,-6,0.169,10,0.1,1.06
,16:04:21,4,3600,1206.5,1.13,13.3,7,-6,0.169,10,0.1,1.06
,16:04:22,4,3600,1207.5,1.13,13.3,7,-6,0.163,10,0.1,1.06
,16:04:23,4,3600,1208.5,1.12,13.3,7,-6,0.162,10,0.1,1.05
,16:04:24,4,3600,1209.5,1.12,13.3,7,-6,0.162,10,0.1,1.05
,16:04:25,4,3600,1210.5,1.12,13.3,7,-6,0.162,10,0.1,1.05
,16:04:26,4,3600,1211.5,1.12,13.3,7,-6,0.156,10,0.1,1.05
,16:04:27,4,3600,1212.5,1.12,13.3,7,-6,0.156,10,0.1,1.05
,16:04:28,4,3600,1213.5,1.12,13.3,7,-6,0.162,10,0.1,1.05
,16:04:29,4,3600,1214.5,1.12,13.3,7,-6,0.168,10,0.1,1.05
,16:04:30,4,3600,1215.5,1.12,13.3,7,-6,0.168,10,0.1,1.05
,16:04:31,4,3600,1216.5,1.12,13.3,6,-6,0.174,10,0.1,1.05
,16:04:32,4,3600,1217.5,1.12,13.3,7,-6,0.167,10,0.1,1.05
,16:04:33,4,3600,1218.5,1.11,13.3,7,-6,0.161,10,0.1,1.04
,16:04:34,4,3600,1219.5,1.12,13.3,7,-6,0.161,10,0.1,1.05
,16:04:35,4,3600,1220.5,1.12,13.3,7,-6,0.162,10,0.1,1.05
,16:04:36,4,3600,1221.5,1.12,13.3,7,-6,0.157,10,0.1,1.05
,16:04:37,4,3600,1222.5,1.13,13.3,7,-6,0.163,10,0.1,1.06
,16:04:38,4,3600,1223.5,1.12,13.3,7,-6,0.169,10,0.1,1.05
,16:04:39,4,3600,1224.5,1.12,13.3,7,-6,0.169,10,0.1,1.05
,16:04:40,4,3600,1225.5,1.13,13.3,7,-6,0.169,10,0.1,1.06
,16:04:41,4,3600,1226.5,1.13,13.3,7,-6,0.169,10,0.1,1.06
,16:04:42,4,3600,1227.5,1.13,13.3,7,-6,0.169,10,0.1,1.06
,16:04:43,4,3600,1228.5,1.13,13.3,7,-6,0.169,10,0.1,1.06
,16:04:44,4,3600,1229.5,1.13,13.3,7,-6,0.169,10,0.1,1.06
,16:04:45,4,3600,1230.5,1.13,13.3,7,-6,0.164,10,0.1,1.06
,16:04:46,4,3600,1231.5,1.13,13.3,7,-6,0.157,10,0.1,1.06
,16:04:47,4,3600,1232.5,1.13,13.3,7,-6,0.158,10,0.1,1.06
,16:04:48,4,3600,1233.5,1.13,13.3,7,-6,0.164,10,0.1,1.06
,16:04:49,4,3600,1234.5,1.13,13.3,7,-6,0.169,10,0.1,1.06
,16:04:50,4,3600,1235.5,1.12,13.3,7,-6,0.168,10,0.1,1.05
,16:04:51,4,3600,1236.5,1.12,13.3,7,-6,0.168,10,0.1,1.05
,16:04:52,4,3600,1237.5,1.12,13.3,7,-6,0.168,10,0.1,1.05
,16:04:53,4,3600,1238.5,1.13,13.3,7,-6,0.163,10,0.1,1.06
,16:04:54,4,3600,1239.5,1.13,13.3,7,-6,0.163,10,0.1,1.06
,16:04:55,4,3600,1240.5,1.13,13.3,7,-6,0.157,10,0.1,1.06
,16:04:56,4,3600,1241.5,1.13,13.3,7,-6,0.163,10,0.1,1.06
,16:04:57,4,3600,1242.5,1.13,13.3,7,-6,0.169,10,0.1,1.06
,16:04:58,4,3600,1243.5,1.13,13.3,7,-6,0.169,10,0.1,1.06
,16:04:59,4,3600,1244.5,1.13,13.3,7,-6,0.169,10,0.1,1.06
,16:05:00,4,3600,1245.5,1.13,13.3,7,-6,0.169,10,0.1,1.06
,16:05:01,4,3600,1246.5,1.12,13.3,7,-6,0.169,10,0.1,1.05
,16:05:02,4,3600,1247.5,1.13,13.3,7,-6,0.169,10,0.1,1.06
,16:05:03,4,3600,1248.5,1.13,13.3,7,-6,0.163,10,0.1,1.06
,16:05:04,4,3600,1249.5,1.13,13.3,7,-5.9,0.157,10,0.1,1.06
,16:05:05,4,3600,1250.5,1.13,13.3,7,-5.9,0.163,10,0.1,1.06
,16:05:06,4,3600,1251.5,1.13,13.3,7,-5.9,0.169,10,0.1,1.06
,16:05:07,4,3600,1252.5,1.13,13.3,7,-5.9,0.17,10,0.1,1.06
,16:05:08,4,3600,1253.5,1.13,13.3,7,-5.9,0.169,10,0.1,1.06
,16:05:09,4,3600,1254.5,1.13,13.3,7,-5.9,0.169,10,0.1,1.06
,16:05:10,4,3600,1255.5,1.13,13.3,7,-5.9,0.163,10,0.1,1.06
,16:05:11,4,3600,1256.5,1.13,13.3,7,-5.9,0.163,10,0.1,1.06
,16:05:12,4,3600,1257.5,1.13,13.3,7,-5.9,0.163,10,0.1,1.06
,16:05:13,4,3600,1258.5,1.13,13.3,7,-5.9,0.157,10,0.1,1.06
,16:05:14,4,3600,1259.5,1.13,13.3,7,-5.9,0.163,10,0.1,1.06
,16:05:15,4,3600,1260.5,1.13,13.3,7,-5.9,0.169,10,0.1,1.06
,16:05:16,4,3600,1261.5,1.13,13.3,7,-5.9,0.169,10,0.1,1.06
,16:05:17,4,3600,1262.5,1.13,13.3,7,-5.9,0.169,10,0.1,1.06
,16:05:18,4,3600,1263.5,1.13,13.3,7,-5.9,0.169,10,0.1,1.06
,16:05:19,4,3600,1264.5,1.13,13.3,7,-5.9,0.163,10,0.1,1.06
,16:05:20,4,3600,1265.5,1.13,13.3,7,-5.9,0.157,10,0.1,1.06
,16:05:21,4,3600,1266.5,1.13,13.3,7,-5.9,0.163,10,0.1,1.06
,16:05:22,4,3600,1267.5,1.12,13.3,7,-5.9,0.169,10,0.1,1.05
,16:05:23,4,3600,1268.5,1.12,13.3,7,-5.9,0.168,10,0.1,1.05
,16:05:24,4,3600,1269.5,1.12,13.3,7,-5.9,0.168,10,0.1,1.05
,16:05:25,4,3600,1270.5,1.12,13.3,7,-5.9,0.169,10,0.1,1.05
,16:05:26,4,3600,1271.5,1.13,13.3,7,-5.9,0.169,10,0.1,1.06
,16:05:27,4,3600,1272.5,1.12,13.3,7,-5.9,0.162,10,0.1,1.05
,16:05:28,4,3600,1273.5,1.12,13.3,7,-5.9,0.157,10,0.1,1.06
,16:05:29,4,3600,1274.5,1.12,13.3,7,-5.9,0.157,10,0.1,1.05
,16:05:30,4,3600,1275.5,1.13,13.3,7,-5.9,0.163,10,0.1,1.06
,16:05:31,4,3600,1276.5,1.13,13.3,7,-5.9,0.169,10,0.1,1.06
,16:05:32,4,3600,1277.5,1.13,13.3,7,-5.9,0.169,10,0.1,1.06
,16:05:33,4,3600,1278.5,1.13,13.3,7,-5.9,0.169,10,0.1,1.06
,16:05:34,4,3600,1279.5,1.13,13.3,7,-5.9,0.169,10,0.1,1.06
,16:05:35,4,3600,1280.5,1.13,13.3,7,-5.9,0.169,10,0.1,1.06
,16:05:36,4,3600,1281.5,1.13,13.3,7,-5.9,0.163,10,0.1,1.06
,16:05:37,4,3600,1282.5,1.13,13.3,7,-5.9,0.157,10,0.1,1.06
,16:05:38,4,3600,1283.5,1.13,13.3,7,-5.9,0.157,10,0.1,1.06
,16:05:39,4,3600,1284.5,1.13,13.3,7,-5.9,0.157,10,0.1,1.06
,16:05:40,4,3600,1285.5,1.13,13.3,7,-5.9,0.164,10,0.1,1.06
,16:05:41,4,3600,1286.5,1.13,13.3,7,-5.9,0.17,10,0.1,1.06
,16:05:42,4,3600,1287.5,1.13,13.3,7,-5.9,0.17,10,0.1,1.06
,16:05:43,4,3600,1288.5,1.13,13.3,7,-5.9,0.17,10,0.1,1.06
,16:05:44,4,3600,1289.5,1.13,13.3,7,-5.9,0.17,10,0.1,1.06
,16:05:45,4,3600,1290.5,1.14,13.3,7,-5.9,0.171,10,0.1,1.06
,16:05:46,4,3600,1291.5,1.14,13.3,7,-5.9,0.164,10,0.1,1.06
,16:05:47,4,3600,1292.5,1.13,13.3,7,-5.9,0.158,10,0.1,1.06
,16:05:48,4,3600,1293.5,1.13,13.3,7,-5.9,0.158,10,0.1,1.06
,16:05:49,4,3600,1294.5,1.13,13.3,7,-5.9,0.163,10,0.1,1.06
,16:05:50,4,3600,1295.5,1.13,13.3,7,-5.9,0.169,10,0.1,1.06
,16:05:51,4,3600,1296.5,1.13,13.3,7,-5.9,0.169,10,0.1,1.06
,16:05:52,4,3600,1297.5,1.13,13.3,7,-5.9,0.17,10,0.1,1.06
,16:05:53,4,3600,1298.5,1.13,13.3,7,-5.9,0.164,10,0.1,1.06
,16:05:54,4,3600,1299.5,1.14,13.3,7,-5.9,0.165,10,0.1,1.07
,16:05:55,4,3600,1300.5,1.14,13.3,7,-5.9,0.159,10,0.1,1.07
,16:05:56,4,3600,1301.5,1.14,13.3,7,-5.9,0.165,10,0.1,1.06
,16:05:57,4,3600,1302.5,1.13,13.3,7,-5.9,0.17,10,0.1,1.06
,16:05:58,4,3600,1303.5,1.13,13.3,7,-5.9,0.169,10,0.1,1.06
,16:05:59,4,3600,1304.5,1.13,13.3,7,-5.9,0.169,10,0.1,1.06
,16:06:00,4,3600,1305.5,1.12,13.3,7,-5.9,0.169,10,0.1,1.05
,16:06:01,4,3600,1306.5,1.13,13.3,7,-5.9,0.169,10,0.1,1.06
,16:06:02,4,3600,1307.5,1.12,13.3,7,-5.9,0.162,10,0.1,1.05
,16:06:03,4,3600,1308.5,1.12,13.3,7,-5.9,0.162,10,0.1,1.05
,16:06:04,4,3600,1309.5,1.13,13.3,7,-5.9,0.169,10,0.1,1.06
,16:06:05,4,3600,1310.5,1.13,13.3,7,-5.9,0.17,10,0.1,1.06
,16:06:06,4,3600,1311.5,1.13,13.3,7,-5.9,0.17,10,0.1,1.06
,16:06:07,4,3600,1312.5,1.13,13.3,7,-5.9,0.164,10,0.1,1.06
,16:06:08,4,3600,1313.5,1.13,13.3,7,-5.9,0.163,10,0.1,1.06
,16:06:09,4,3600,1314.5,1.13,13.3,7,-5.9,0.158,10,0.1,1.06
,16:06:10,4,3600,1315.5,1.13,13.3,7,-5.9,0.163,10,0.1,1.06
,16:06:11,4,3600,1316.5,1.12,13.3,7,-6,0.162,10,0.1,1.05
,16:06:12,4,3600,1317.5,1.12,13.3,7,-6,0.168,10,0.1,1.05
,16:06:13,4,3600,1318.5,1.12,13.3,7,-6,0.168,10,0.1,1.05
,16:06:14,4,3600,1319.5,1.12,13.3,7,-6,0.162,10,0.1,1.05
,16:06:15,4,3600,1320.5,1.13,13.3,7,-6,0.157,10,0.1,1.06
,16:06:16,4,3600,1321.5,1.13,13.3,7,-6,0.164,10,0.1,1.06
,16:06:17,4,3600,1322.5,1.13,13.3,7,-6,0.169,10,0.1,1.06
,16:06:18,4,3600,1323.5,1.13,13.3,7,-6,0.169,10,0.1,1.06
,16:06:19,4,3600,1324.5,1.13,13.3,7,-6,0.169,10,0.1,1.06
,16:06:20,4,3600,1325.5,1.13,13.3,7,-6,0.163,10,0.1,1.05
,16:06:21,4,3600,1326.5,1.12,13.3,7,-6,0.162,10,0.1,1.05
,16:06:22,4,3600,1327.5,1.12,13.3,7,-6,0.168,10,0.1,1.05
,16:06:23,4,3600,1328.5,1.12,13.3,7,-6,0.168,10,0.1,1.05
,16:06:24,4,3600,1329.5,1.12,13.3,7,-6,0.168,10,0.1,1.05
,16:06:25,4,3600,1330.5,1.12,13.3,7,-6,0.162,10,0.1,1.05
,16:06:26,4,3600,1331.5,1.12,13.3,7,-6,0.156,10,0.1,1.05
,16:06:27,4,3600,1332.5,1.12,13.3,7,-6,0.156,10,0.1,1.05
,16:06:28,4,3600,1333.5,1.12,13.3,7,-6,0.162,10,0.1,1.05
,16:06:29,4,3600,1334.5,1.12,13.3,7,-6,0.168,10,0.1,1.05
,16:06:30,4,3600,1335.5,1.12,13.3,7,-6,0.168,10,0.1,1.05
,16:06:31,4,3600,1336.5,1.12,13.3,7,-6,0.168,10,0.1,1.05
,16:06:32,4,3600,1337.5,1.12,13.3,7,-6,0.161,10,0.1,1.05
,16:06:33,4,3600,1338.5,1.12,13.3,7,-6,0.161,10,0.1,1.05
,16:06:34,4,3600,1339.5,1.12,13.3,7,-6,0.161,10,0.1,1.05
,16:06:35,4,3600,1340.5,1.12,13.3,7,-6,0.167,10,0.1,1.05
,16:06:36,4,3600,1341.5,1.12,13.3,7,-6,0.167,10,0.1,1.05
,16:06:37,4,3600,1342.5,1.12,13.3,7,-6,0.168,10,0.1,1.05
,16:06:38,4,3600,1343.5,1.12,13.3,7,-6,0.162,10,0.1,1.05
,16:06:39,4,3600,1344.5,1.12,13.3,7,-6,0.162,10,0.1,1.05
,16:06:40,4,3600,1345.5,1.12,13.3,7,-6,0.162,10,0.1,1.05
,16:06:41,4,3600,1346.5,1.12,13.3,7,-6,0.169,10,0.1,1.05
,16:06:42,4,3600,1347.5,1.13,13.3,7,-6,0.169,10,0.1,1.06
,16:06:43,4,3600,1348.5,1.13,13.3,7,-6,0.163,10,0.1,1.06
,16:06:44,4,3600,1349.5,1.13,13.3,7,-6,0.157,10,0.1,1.06
,16:06:45,4,3600,1350.5,1.13,13.3,7,-6,0.163,10,0.1,1.06
,16:06:46,4,3600,1351.5,1.13,13.3,7,-6,0.169,10,0.1,1.06
,16:06:47,4,3600,1352.5,1.12,13.3,7,-6,0.169,10,0.1,1.05
,16:06:48,4,3600,1353.5,1.12,13.3,7,-6,0.162,10,0.1,1.05
,16:06:49,4,3600,1354.5,1.12,13.3,7,-6,0.162,10,0.1,1.05
,16:06:50,4,3600,1355.5,1.12,13.3,7,-6,0.162,10,0.1,1.05
,16:06:51,4,3600,1356.5,1.13,13.3,7,-6,0.169,10,0.1,1.05
,16:06:52,4,3600,1357.5,1.12,13.3,7,-6,0.169,10,0.1,1.06
,16:06:53,4,3600,1358.5,1.12,13.3,7,-6,0.169,10,0.1,1.05
,16:06:54,4,3600,1359.5,1.12,13.3,7,-6,0.168,10,0.1,1.05
,16:06:55,4,3600,1360.5,1.12,13.3,7,-6,0.162,10,0.1,1.05
,16:06:56,4,3600,1361.5,1.13,13.3,7,-6,0.163,10,0.1,1.06
,16:06:57,4,3600,1362.5,1.13,13.3,7,-6,0.163,10,0.1,1.06
,16:06:58,4,3600,1363.5,1.13,13.3,7,-6,0.163,10,0.1,1.06
,16:06:59,4,3600,1364.5,1.12,13.3,7,-6,0.162,10,0.1,1.06
,16:07:00,4,3600,1365.5,1.13,13.3,7,-6,0.163,10,0.1,1.06
,16:07:01,4,3600,1366.5,1.13,13.3,7,-6,0.163,10,0.1,1.06
,16:07:02,4,3600,1367.5,1.12,13.3,7,-6,0.162,10,0.1,1.05
,16:07:03,4,3600,1368.5,1.12,13.3,7,-6,0.162,10,0.1,1.05
,16:07:04,4,3600,1369.5,1.12,13.3,7,-6,0.168,10,0.1,1.05
,16:07:05,4,3600,1370.5,1.12,13.3,7,-6,0.162,10,0.1,1.05
,16:07:06,4,3600,1371.5,1.12,13.3,7,-6,0.156,10,0.1,1.05
,16:07:07,4,3600,1372.5,1.12,13.3,7,-6,0.162,10,0.1,1.05
,16:07:08,4,3600,1373.5,1.13,13.3,7,-6,0.163,10,0.1,1.06
,16:07:09,4,3600,1374.5,1.12,13.3,7,-6,0.162,10,0.1,1.05
,16:07:10,4,3600,1375.5,1.12,13.3,7,-6,0.162,10,0.1,1.05
,16:07:11,4,3600,1376.5,1.12,13.3,7,-6,0.161,10,0.1,1.05
,16:07:12,4,3600,1377.5,1.12,13.3,7,-6,0.161,10,0.1,1.05
,16:07:13,4,3600,1378.5,1.12,13.3,7,-6,0.168,10,0.1,1.05
,16:07:14,4,3600,1379.5,1.12,13.3,7,-6,0.168,10,0.1,1.05
,16:07:15,4,3600,1380.5,1.12,13.3,7,-6,0.162,10,0.1,1.05
,16:07:16,4,3600,1381.5,1.12,13.3,7,-6,0.162,10,0.1,1.05
,16:07:17,4,3600,1382.5,1.12,13.3,7,-6,0.162,10,0.1,1.05
,16:07:18,4,3600,1383.5,1.12,13.3,7,-6.1,0.168,10,0.1,1.05
,16:07:19,4,3600,1384.5,1.12,13.3,7,-6.1,0.168,10,0.1,1.05
,16:07:20,4,3600,1385.5,1.12,13.3,7,-6.1,0.168,10,0.1,1.05
,16:07:21,4,3600,1386.5,1.12,13.3,7,-6.1,0.167,10,0.1,1.05
,16:07:22,4,3600,1387.5,1.12,13.3,7,-6.1,0.161,10,0.1,1.05
,16:07:23,4,3600,1388.5,1.11,13.3,7,-6.1,0.161,10,0.1,1.04
,16:07:24,4,3600,1389.5,1.11,13.3,7,-6.1,0.167,10,0.1,1.04
,16:07:25,4,3600,1390.5,1.11,13.3,7,-6.1,0.167,10,0.1,1.04
,16:07:26,4,3600,1391.5,1.12,13.3,7,-6.1,0.167,10,0.1,1.05
,16:07:27,4,3600,1392.5,1.12,13.3,7,-6.1,0.162,10,0.1,1.05
,16:07:28,4,3600,1393.5,1.12,13.3,7,-6.1,0.162,10,0.1,1.05
,16:07:29,4,3600,1394.5,1.12,13.3,7,-6.1,0.162,10,0.1,1.05
,16:07:30,4,3600,1395.5,1.12,13.3,7,-6.1,0.161,10,0.1,1.05
,16:07:31,4,3600,1396.5,1.12,13.3,7,-6.1,0.161,10,0.1,1.05
,16:07:32,4,3600,1397.5,1.12,13.3,7,-6.1,0.168,10,0.1,1.05
,16:07:33,4,3600,1398.5,1.12,13.3,7,-6.1,0.169,10,0.1,1.06
,16:07:34,4,3600,1399.5,1.13,13.3,7,-6.1,0.163,10,0.1,1.06
,16:07:35,4,3600,1400.5,1.13,13.3,7,-6.1,0.163,10,0.1,1.06
,16:07:36,4,3600,1401.5,1.13,13.3,7,-6.1,0.163,10,0.1,1.06
,16:07:37,4,3600,1402.5,1.12,13.3,7,-6.1,0.169,10,0.1,1.05
,16:07:38,4,3600,1403.5,1.12,13.3,7,-6.1,0.169,10,0.1,1.05
,16:07:39,4,3600,1404.5,1.12,13.3,7,-6.1,0.169,10,0.1,1.05
,16:07:40,4,3600,1405.5,1.12,13.3,7,-6.1,0.162,10,0.1,1.05
,16:07:41,4,3600,1406.5,1.12,13.3,7,-6.1,0.162,10,0.1,1.05
,16:07:42,4,3600,1407.5,1.12,13.3,7,-6.1,0.162,10,0.1,1.05
,16:07:43,4,3600,1408.5,1.13,13.3,7,-6.1,0.169,10,0.1,1.06
,16:07:44,4,3600,1409.5,1.13,13.3,7,-6.1,0.169,10,0.1,1.06
,16:07:45,4,3600,1410.5,1.13,13.3,7,-6.1,0.163,10,0.1,1.06
,16:07:46,4,3600,1411.5,1.13,13.3,7,-6.1,0.164,10,0.1,1.06
,16:07:47,4,3600,1412.5,1.13,13.3,7,-6.1,0.163,10,0.1,1.06
,16:07:48,4,3600,1413.5,1.13,13.3,7,-6.1,0.163,10,0.1,1.06
,16:07:49,4,3600,1414.5,1.12,13.3,7,-6.1,0.162,10,0.1,1.05
,16:07:50,4,3600,1415.5,1.12,13.3,7,-6.1,0.162,10,0.1,1.05
,16:07:51,4,3600,1416.5,1.13,13.3,7,-6.1,0.163,10,0.1,1.06
,16:07:52,4,3600,1417.5,1.12,13.3,7,-6.1,0.162,10,0.1,1.05
,16:07:53,4,3600,1418.5,1.12,13.3,7,-6.1,0.162,10,0.1,1.05
,16:07:54,4,3600,1419.5,1.12,13.3,7,-6.1,0.161,10,0.1,1.05
,16:07:55,4,3600,1420.5,1.12,13.3,7,-6.1,0.167,10,0.1,1.05
,16:07:56,4,3600,1421.5,1.12,13.3,7,-6.1,0.167,10,0.1,1.05
,16:07:57,4,3600,1422.5,1.12,13.3,7,-6.1,0.162,10,0.1,1.05
,16:07:58,4,3600,1423.5,1.12,13.3,7,-6.2,0.162,10,0.1,1.05
,16:07:59,4,3600,1424.5,1.12,13.3,7,-6.2,0.162,10,0.1,1.05
,16:08:00,4,3600,1425.5,1.12,13.3,7,-6.2,0.161,10,0.1,1.05
,16:08:01,4,3600,1426.5,1.12,13.3,7,-6.2,0.167,10,0.1,1.05
,16:08:02,4,3600,1427.5,1.11,13.3,7,-6.2,0.167,10,0.1,1.04
,16:08:03,4,3600,1428.5,1.12,13.3,7,-6.2,0.161,10,0.1,1.05
,16:08:04,4,3600,1429.5,1.12,13.3,7,-6.2,0.156,10,0.1,1.05
,16:08:05,4,3600,1430.5,1.12,13.3,7,-6.2,0.162,10,0.1,1.05
,16:08:06,4,3600,1431.5,1.12,13.3,7,-6.2,0.169,10,0.1,1.05
,16:08:07,4,3600,1432.5,1.12,13.3,7,-6.2,0.162,10,0.1,1.05
,16:08:08,4,3600,1433.5,1.12,13.3,7,-6.2,0.162,10,0.1,1.05
,16:08:09,4,3600,1434.5,1.13,13.3,7,-6.2,0.157,10,0.1,1.06
,16:08:10,4,3600,1435.5,1.13,13.3,7,-6.2,0.157,10,0.1,1.06
,16:08:11,4,3600,1436.5,1.12,13.3,7,-6.2,0.162,10,0.1,1.05
,16:08:12,4,3600,1437.5,1.12,13.3,7,-6.2,0.168,10,0.1,1.05
,16:08:13,4,3600,1438.5,1.12,13.3,7,-6.2,0.167,10,0.1,1.05
,16:08:14,4,3600,1439.5,1.12,13.3,7,-6.2,0.168,10,0.1,1.05
,16:08:15,4,3600,1440.5,1.12,13.3,7,-6.2,0.162,10,0.1,1.05
,16:08:16,4,3600,1441.5,1.13,13.3,7,-6.2,0.163,10,0.1,1.06
,16:08:17,4,3600,1442.5,1.12,13.3,7,-6.2,0.162,10,0.1,1.05
,16:08:18,4,3600,1443.5,1.12,13.3,7,-6.2,0.168,10,0.1,1.05
,16:08:19,4,3600,1444.5,1.12,13.3,7,-6.2,0.168,10,0.1,1.05
,16:08:20,4,3600,1445.5,1.12,13.3,7,-6.2,0.168,10,0.1,1.05
,16:08:21,4,3600,1446.5,1.12,13.3,7,-6.2,0.161,10,0.1,1.05
,16:08:22,4,3600,1447.5,1.12,13.3,7,-6.2,0.161,10,0.1,1.05
,16:08:23,4,3600,1448.5,1.12,13.3,7,-6.2,0.162,10,0.1,1.05
,16:08:24,4,3600,1449.5,1.12,13.3,7,-6.2,0.168,10,0.1,1.05
,16:08:25,4,3600,1450.5,1.12,13.3,7,-6.2,0.162,10,0.1,1.05
,16:08:26,4,3600,1451.5,1.12,13.3,7,-6.2,0.162,10,0.1,1.05
,16:08:27,4,3600,1452.5,1.12,13.3,7,-6.2,0.156,10,0.1,1.05
,16:08:28,4,3600,1453.5,1.12,13.3,7,-6.2,0.156,10,0.1,1.05
,16:08:29,4,3600,1454.5,1.12,13.3,7,-6.2,0.162,10,0.1,1.05
,16:08:30,4,3600,1455.5,1.12,13.3,7,-6.2,0.167,10,0.1,1.04
,16:08:31,4,3600,1456.5,1.11,13.3,7,-6.2,0.167,10,0.1,1.04
,16:08:32,4,3600,1457.5,1.11,13.3,7,-6.2,0.16,10,0.1,1.04
,16:08:33,4,3600,1458.5,1.11,13.3,7,-6.2,0.16,10,0.1,1.04
,16:08:34,4,3600,1459.5,1.11,13.3,7,-6.2,0.161,10,0.1,1.04
,16:08:35,4,3600,1460.5,1.11,13.3,7,-6.2,0.166,10,0.1,1.04
,16:08:36,4,3600,1461.5,1.11,13.3,7,-6.2,0.166,10,0.1,1.04
,16:08:37,4,3600,1462.5,1.11,13.3,7,-6.2,0.16,10,0.1,1.04
,16:08:38,4,3600,1463.5,1.12,13.3,7,-6.2,0.161,10,0.1,1.05
,16:08:39,4,3600,1464.5,1.12,13.3,7,-6.2,0.156,10,0.1,1.05
,16:08:40,4,3600,1465.5,1.12,13.3,7,-6.2,0.162,10,0.1,1.05
,16:08:41,4,3600,1466.5,1.11,13.3,7,-6.3,0.161,10,0.1,1.04
,16:08:42,4,3600,1467.5,1.11,13.3,7,-6.3,0.166,10,0.1,1.04
,16:08:43,4,3600,1468.5,1.1,13.3,7,-6.3,0.159,10,0.1,1.03
,16:08:44,4,3600,1469.5,1.11,13.3,7,-6.3,0.16,10,0.1,1.04
,16:08:45,4,3600,1470.5,1.11,13.3,7,-6.3,0.16,10,0.1,1.04
,16:08:46,4,3600,1471.5,1.1,13.3,7,-6.3,0.166,10,0.1,1.03
,16:08:47,4,3600,1472.5,1.11,13.3,7,-6.3,0.166,10,0.1,1.04
,16:08:48,4,3600,1473.5,1.11,13.3,7,-6.3,0.167,10,0.1,1.04
,16:08:49,4,3600,1474.5,1.12,13.3,7,-6.3,0.162,10,0.1,1.05
,16:08:50,4,3600,1475.5,1.13,13.3,7,-6.3,0.163,10,0.1,1.06
,16:08:51,4,3600,1476.5,1.12,13.3,7,-6.3,0.162,10,0.1,1.05
,16:08:52,4,3600,1477.5,1.12,13.3,7,-6.3,0.168,10,0.1,1.05
,16:08:53,4,3600,1478.5,1.12,13.3,7,-6.3,0.168,10,0.1,1.05
,16:08:54,4,3600,1479.5,1.12,13.3,7,-6.3,0.162,10,0.1,1.05
,16:08:55,4,3600,1480.5,1.12,13.3,7,-6.3,0.156,10,0.1,1.05
,16:08:56,4,3600,1481.5,1.12,13.3,7,-6.3,0.162,10,0.1,1.05
,16:08:57,4,3600,1482.5,1.11,13.3,7,-6.3,0.167,10,0.1,1.04
,16:08:58,4,3600,1483.5,1.11,13.3,7,-6.3,0.167,10,0.1,1.04
,16:08:59,4,3600,1484.5,1.11,13.3,7,-6.3,0.161,10,0.1,1.04
,16:09:00,4,3600,1485.5,1.12,13.3,7,-6.3,0.156,10,0.1,1.05
,16:09:01,4,3600,1486.5,1.12,13.3,7,-6.3,0.162,10,0.1,1.05
,16:09:02,4,3600,1487.5,1.11,13.3,7,-6.3,0.167,10,0.1,1.04
,16:09:03,4,3600,1488.5,1.1,13.3,7,-6.3,0.166,10,0.1,1.03
,16:09:04,4,3600,1489.5,1.1,13.3,7,-6.3,0.165,10,0.1,1.03
,16:09:05,4,3600,1490.5,1.11,13.3,7,-6.3,0.16,10,0.1,1.04
,16:09:06,4,3600,1491.5,1.11,13.3,7,-6.3,0.16,10,0.1,1.04
,16:09:07,4,3600,1492.5,1.1,13.3,7,-6.3,0.166,10,0.1,1.03
,16:09:08,4,3600,1493.5,1.1,13.3,7,-6.3,0.165,10,0.1,1.03
,16:09:09,4,3600,1494.5,1.1,13.3,7,-6.3,0.165,10,0.1,1.03
,16:09:10,4,3600,1495.5,1.11,13.3,7,-6.3,0.16,10,0.1,1.04
,16:09:11,4,3600,1496.5,1.12,13.3,7,-6.3,0.156,10,0.1,1.05
,16:09:12,4,3600,1497.5,1.12,13.3,7,-6.3,0.162,10,0.1,1.05
,16:09:13,4,3600,1498.5,1.12,13.3,7,-6.3,0.168,10,0.1,1.05
,16:09:14,4,3600,1499.5,1.11,13.3,7,-6.4,0.167,10,0.1,1.04
,16:09:15,4,3600,1500.5,1.11,13.3,7,-6.4,0.161,10,0.1,1.04
,16:09:16,4,3600,1501.5,1.11,13.3,7,-6.4,0.161,10,0.1,1.04
