Data file,,PTFE_HEF_T26_PT3.TSV,,,,,,,,,,
Configuration file,,TE77.CFG,,,,,,,,,,
Calibration file,,TE77.CAL,,,,,,,,,,
Test control file,,TIMOLOWPRESSURESAMPLES.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,Iestyn,,,,,,,,,,
Date,,28/03/2017,,,,,,,,,,
Lubricant,,HEF,,,,,,,,,,
Specimens,,PTFE,,,,,,,,,,
Temp,,Room (20),,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Force> = 7,,,,,,,,,,,,
Test started at 16:03:39 on 28/03/2017,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temp (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
Fast data in,,ptfe_hef_t26_pt3-h001.tsv,,,,,,,,,,
,16:57:05,5,3590,3205.7,0.41,13.3,7,21,0.059,10,49.8,0.39
,16:57:06,5,3590,3206.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:57:07,5,3590,3207.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:57:08,5,3590,3208.7,0.4,13.3,7,21,0.055,10,49.8,0.38
,16:57:09,5,3590,3209.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,16:57:10,5,3590,3210.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,16:57:11,5,3590,3211.7,0.39,13.3,7,21,0.057,10,49.8,0.38
,16:57:12,5,3590,3212.7,0.39,13.3,7,21,0.056,10,49.8,0.38
,16:57:13,5,3590,3213.7,0.39,13.3,7,21,0.056,10,49.8,0.37
,16:57:14,5,3590,3214.7,0.39,13.3,7,21,0.054,10,49.8,0.38
,16:57:15,5,3590,3215.7,0.39,13.3,7,21,0.054,10,49.8,0.38
,16:57:16,5,3590,3216.7,0.39,13.3,7,21,0.054,10,49.8,0.38
,16:57:17,5,3590,3217.7,0.39,13.3,7,21,0.054,10,49.8,0.37
,16:57:18,5,3590,3218.7,0.39,13.3,7,21,0.052,10,49.8,0.38
,16:57:19,5,3590,3219.7,0.39,13.3,7,21,0.055,10,49.8,0.38
,16:57:20,5,3590,3220.7,0.39,13.3,7,21,0.054,10,49.8,0.38
,16:57:21,5,3590,3221.7,0.39,13.3,7,21,0.054,10,49.8,0.38
,16:57:22,5,3590,3222.7,0.39,13.3,7,21,0.056,10,49.8,0.37
,16:57:23,5,3590,3223.7,0.39,13.3,7,21,0.056,10,49.8,0.37
,16:57:24,5,3590,3224.7,0.39,13.3,7,21,0.056,10,49.8,0.38
,16:57:25,5,3590,3225.7,0.39,13.3,7,21,0.056,10,49.8,0.38
,16:57:26,5,3590,3226.7,0.39,13.3,7,21,0.055,10,49.8,0.38
,16:57:27,5,3590,3227.7,0.39,13.3,7,21,0.055,10,49.8,0.38
,16:57:28,5,3590,3228.7,0.39,13.3,7,21,0.057,10,49.8,0.38
,16:57:29,5,3590,3229.7,0.4,13.3,7,21,0.055,10,49.8,0.38
,16:57:30,5,3590,3230.7,0.4,13.3,7,21,0.055,10,49.8,0.38
,16:57:31,5,3590,3231.7,0.4,13.3,7,21,0.055,10,49.8,0.38
,16:57:32,5,3590,3232.7,0.4,13.3,7,21,0.055,10,49.8,0.38
,16:57:33,5,3590,3233.7,0.39,13.3,7,21,0.055,10,49.8,0.38
,16:57:34,5,3590,3234.7,0.39,13.3,7,21,0.055,10,49.8,0.38
,16:57:35,5,3590,3235.7,0.4,13.3,7,21,0.055,10,49.8,0.38
,16:57:36,5,3590,3236.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,16:57:37,5,3590,3237.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:57:38,5,3590,3238.7,0.4,13.3,7,21,0.055,10,49.8,0.39
,16:57:39,5,3590,3239.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:57:40,5,3590,3240.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:57:41,5,3590,3241.7,0.41,13.3,7,21,0.059,10,49.8,0.4
,16:57:42,5,3590,3242.7,0.41,13.3,7,21,0.061,10,49.8,0.39
,16:57:43,5,3590,3243.7,0.4,13.3,7,21,0.06,10,49.8,0.39
,16:57:44,5,3590,3244.7,0.4,13.3,7,21,0.06,10,49.8,0.38
,16:57:45,5,3590,3245.7,0.39,13.3,7,21,0.057,10,49.8,0.38
,16:57:46,5,3590,3246.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,16:57:47,5,3590,3247.7,0.4,13.3,7,21,0.055,10,49.8,0.38
,16:57:48,5,3590,3248.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:57:49,5,3590,3249.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:57:50,5,3590,3250.7,0.4,13.3,7,21,0.054,10,49.8,0.39
,16:57:51,5,3590,3251.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:57:52,5,3590,3252.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:57:53,5,3590,3253.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:57:54,5,3590,3254.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:57:55,5,3590,3255.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:57:56,5,3590,3256.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,16:57:57,5,3590,3257.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,16:57:58,5,3590,3258.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:57:59,5,3590,3259.7,0.4,13.3,7,21,0.054,10,49.8,0.39
,16:58:00,5,3590,3260.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:58:01,5,3590,3261.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,16:58:02,5,3590,3262.7,0.4,13.3,7,21,0.055,10,49.8,0.38
,16:58:03,5,3590,3263.7,0.4,13.3,7,21,0.055,10,49.8,0.38
,16:58:04,5,3590,3264.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:58:05,5,3590,3265.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:58:06,5,3590,3266.7,0.4,13.3,7,21,0.055,10,49.8,0.38
,16:58:07,5,3590,3267.7,0.4,13.3,7,20,0.053,10,49.8,0.38
,16:58:08,5,3590,3268.7,0.39,13.3,7,21,0.054,10,49.8,0.38
,16:58:09,5,3590,3269.7,0.39,13.3,7,21,0.057,10,49.8,0.38
,16:58:10,5,3590,3270.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,16:58:11,5,3590,3271.7,0.4,13.3,7,21,0.055,10,49.8,0.38
,16:58:12,5,3590,3272.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:58:13,5,3590,3273.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,16:58:14,5,3590,3274.7,0.4,13.3,7,21,0.055,10,49.8,0.38
,16:58:15,5,3590,3275.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:58:16,5,3590,3276.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:58:17,5,3590,3277.7,0.41,13.3,7,21,0.056,10,49.8,0.39
,16:58:18,5,3590,3278.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:58:19,5,3590,3279.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:58:20,5,3590,3280.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:58:21,5,3590,3281.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:58:22,5,3590,3282.7,0.41,13.3,7,21,0.054,10,49.8,0.39
,16:58:23,5,3590,3283.7,0.41,13.3,7,21,0.055,10,49.8,0.39
,16:58:24,5,3590,3284.7,0.41,13.3,7,21,0.056,10,49.8,0.39
,16:58:25,5,3590,3285.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:58:26,5,3590,3286.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,16:58:27,5,3590,3287.7,0.4,13.3,7,21,0.055,10,49.8,0.38
,16:58:28,5,3590,3288.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,16:58:29,5,3590,3289.7,0.4,13.3,7,21,0.055,10,49.8,0.38
,16:58:30,5,3590,3290.7,0.4,13.3,7,21,0.055,10,49.8,0.38
,16:58:31,5,3590,3291.7,0.4,13.3,7,21,0.055,10,49.8,0.38
,16:58:32,5,3590,3292.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,16:58:33,5,3590,3293.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,16:58:34,5,3590,3294.7,0.39,13.3,7,21,0.057,10,49.8,0.38
,16:58:35,5,3590,3295.7,0.39,13.3,7,21,0.053,10,49.8,0.38
,16:58:36,5,3590,3296.7,0.4,13.3,7,21,0.055,10,49.8,0.38
,16:58:37,5,3590,3297.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:58:38,5,3590,3298.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:58:39,5,3590,3299.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:58:40,5,3590,3300.7,0.4,13.3,7,21,0.054,10,49.8,0.39
,16:58:41,5,3590,3301.7,0.4,13.3,7,21,0.054,10,49.8,0.39
,16:58:42,5,3590,3302.7,0.4,13.3,7,20,0.058,10,49.8,0.39
,16:58:43,5,3590,3303.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:58:44,5,3590,3304.7,0.4,13.3,7,21,0.057,10,49.8,0.39
,16:58:45,5,3590,3305.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,16:58:46,5,3590,3306.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:58:47,5,3590,3307.7,0.4,13.3,7,21,0.055,10,49.8,0.38
,16:58:48,5,3590,3308.7,0.4,13.3,7,21,0.056,10,49.8,0.38
,16:58:49,5,3590,3309.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,16:58:50,5,3590,3310.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,16:58:51,5,3590,3311.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:58:52,5,3590,3312.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:58:53,5,3590,3313.7,0.41,13.3,7,21,0.059,10,49.8,0.39
,16:58:54,5,3590,3314.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:58:55,5,3590,3315.7,0.41,13.3,7,21,0.054,10,49.8,0.39
,16:58:56,5,3590,3316.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:58:57,5,3590,3317.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:58:58,5,3590,3318.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:58:59,5,3590,3319.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:59:00,5,3590,3320.7,0.41,13.3,7,21,0.056,10,49.8,0.39
,16:59:01,5,3590,3321.7,0.41,13.3,7,21,0.057,10,49.8,0.4
,16:59:02,5,3590,3322.7,0.41,13.3,7,21,0.057,10,49.8,0.4
,16:59:03,5,3590,3323.7,0.41,13.3,7,21,0.055,10,49.8,0.4
,16:59:04,5,3590,3324.7,0.41,13.3,7,21,0.055,10,49.8,0.39
,16:59:05,5,3590,3325.7,0.41,13.3,7,21,0.057,10,49.8,0.4
,16:59:06,5,3590,3326.7,0.41,13.3,7,21,0.057,10,49.8,0.39
,16:59:07,5,3590,3327.7,0.41,13.3,7,21,0.057,10,49.8,0.4
,16:59:08,5,3590,3328.7,0.41,13.3,7,21,0.057,10,49.8,0.39
,16:59:09,5,3590,3329.7,0.41,13.3,7,21,0.056,10,49.8,0.39
,16:59:10,5,3590,3330.7,0.41,13.3,7,21,0.057,10,49.8,0.39
,16:59:11,5,3590,3331.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:59:12,5,3590,3332.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:59:13,5,3590,3333.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:59:14,5,3590,3334.7,0.4,13.3,7,21,0.054,10,49.8,0.39
,16:59:15,5,3590,3335.7,0.41,13.3,7,21,0.054,10,49.8,0.39
,16:59:16,5,3590,3336.7,0.41,13.3,7,21,0.055,10,49.8,0.39
,16:59:17,5,3590,3337.7,0.41,13.3,7,21,0.057,10,49.8,0.4
,16:59:18,5,3590,3338.7,0.41,13.3,7,21,0.057,10,49.8,0.4
,16:59:19,5,3590,3339.7,0.41,13.3,7,21,0.059,10,49.8,0.39
,16:59:20,5,3590,3340.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:59:21,5,3590,3341.7,0.4,13.3,7,21,0.06,10,49.8,0.39
,16:59:22,5,3590,3342.7,0.4,13.3,7,21,0.06,10,49.8,0.39
,16:59:23,5,3590,3343.7,0.4,13.3,7,21,0.06,10,49.8,0.39
,16:59:24,5,3590,3344.7,0.41,13.3,7,21,0.059,10,49.8,0.39
,16:59:25,5,3590,3345.7,0.41,13.3,7,20,0.059,10,49.8,0.39
,16:59:26,5,3590,3346.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:59:27,5,3590,3347.7,0.41,13.3,7,21,0.054,10,49.8,0.39
,16:59:28,5,3590,3348.7,0.41,13.3,7,21,0.055,10,49.8,0.4
,16:59:29,5,3590,3349.7,0.41,13.3,7,21,0.057,10,49.8,0.4
,16:59:30,5,3590,3350.7,0.41,13.3,7,21,0.059,10,49.8,0.4
,16:59:31,5,3590,3351.7,0.41,13.3,7,21,0.059,10,49.8,0.39
,16:59:32,5,3590,3352.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:59:33,5,3590,3353.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:59:34,5,3590,3354.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,16:59:35,5,3590,3355.7,0.4,13.3,7,21,0.057,10,49.8,0.39
,16:59:36,5,3590,3356.7,0.41,13.3,7,21,0.059,10,49.8,0.39
,16:59:37,5,3590,3357.7,0.41,13.3,7,21,0.059,10,49.8,0.39
,16:59:38,5,3590,3358.7,0.41,13.3,7,21,0.059,10,49.8,0.39
,16:59:39,5,3590,3359.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:59:40,5,3590,3360.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:59:41,5,3590,3361.7,0.4,13.3,7,21,0.054,10,49.8,0.39
,16:59:42,5,3590,3362.7,0.4,13.3,7,21,0.054,10,49.8,0.39
,16:59:43,5,3590,3363.7,0.4,13.3,7,21,0.054,10,49.8,0.39
,16:59:44,5,3590,3364.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:59:45,5,3590,3365.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:59:46,5,3590,3366.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:59:47,5,3590,3367.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:59:48,5,3590,3368.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:59:49,5,3590,3369.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:59:50,5,3590,3370.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,16:59:51,5,3590,3371.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,16:59:52,5,3590,3372.7,0.39,13.3,7,21,0.057,10,49.8,0.38
,16:59:53,5,3590,3373.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,16:59:54,5,3590,3374.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,16:59:55,5,3590,3375.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:59:56,5,3590,3376.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:59:57,5,3590,3377.7,0.4,13.3,7,21,0.054,10,49.8,0.39
,16:59:58,5,3590,3378.7,0.4,13.3,7,21,0.053,10,49.8,0.38
,16:59:59,5,3590,3379.7,0.39,13.3,7,21,0.055,10,49.8,0.38
,17:00:00,5,3590,3380.7,0.39,13.3,7,21,0.056,10,49.8,0.38
,17:00:01,5,3590,3381.7,0.39,13.3,7,21,0.057,10,49.8,0.38
,17:00:02,5,3590,3382.7,0.4,13.3,7,21,0.057,10,49.8,0.39
,17:00:03,5,3590,3383.7,0.41,13.3,7,21,0.059,10,49.8,0.39
,17:00:04,5,3590,3384.7,0.41,13.3,7,21,0.057,10,49.8,0.39
,17:00:05,5,3590,3385.7,0.41,13.3,7,21,0.057,10,49.8,0.39
,17:00:06,5,3590,3386.7,0.41,13.3,7,21,0.057,10,49.8,0.39
,17:00:07,5,3590,3387.7,0.41,13.3,7,21,0.056,10,49.8,0.39
,17:00:08,5,3590,3388.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,17:00:09,5,3590,3389.7,0.39,13.3,7,21,0.057,10,49.8,0.38
,17:00:10,5,3590,3390.7,0.39,13.3,7,21,0.057,10,49.8,0.38
,17:00:11,5,3590,3391.7,0.39,13.3,7,21,0.057,10,49.8,0.38
,17:00:12,5,3590,3392.7,0.39,13.3,7,21,0.055,10,49.8,0.38
,17:00:13,5,3590,3393.7,0.39,13.3,7,21,0.055,10,49.8,0.38
,17:00:14,5,3590,3394.7,0.4,13.3,7,21,0.055,10,49.8,0.38
,17:00:15,5,3590,3395.7,0.4,13.3,7,21,0.055,10,49.8,0.38
,17:00:16,5,3590,3396.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,17:00:17,5,3590,3397.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,17:00:18,5,3590,3398.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,17:00:19,5,3590,3399.7,0.41,13.3,7,21,0.055,10,49.8,0.4
,17:00:20,5,3590,3400.7,0.41,13.3,7,21,0.055,10,49.8,0.4
,17:00:21,5,3590,3401.7,0.41,13.3,7,21,0.057,10,49.8,0.4
,17:00:22,5,3590,3402.7,0.41,13.3,7,21,0.059,10,49.8,0.39
,17:00:23,5,3590,3403.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,17:00:24,5,3590,3404.7,0.4,13.3,7,20,0.056,10,49.8,0.39
,17:00:25,5,3590,3405.7,0.4,13.3,7,20,0.056,10,49.8,0.39
,17:00:26,5,3590,3406.7,0.4,13.3,7,21,0.055,10,49.8,0.38
,17:00:27,5,3590,3407.7,0.4,13.3,7,21,0.053,10,49.8,0.38
,17:00:28,5,3590,3408.7,0.4,13.3,7,21,0.053,10,49.8,0.38
,17:00:29,5,3590,3409.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,17:00:30,5,3590,3410.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,17:00:31,5,3590,3411.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,17:00:32,5,3590,3412.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,17:00:33,5,3590,3413.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,17:00:34,5,3590,3414.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,17:00:35,5,3590,3415.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,17:00:36,5,3590,3416.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,17:00:37,5,3590,3417.7,0.39,13.3,7,21,0.055,10,49.8,0.38
,17:00:38,5,3590,3418.7,0.4,13.3,7,21,0.055,10,49.8,0.38
,17:00:39,5,3590,3419.7,0.4,13.3,7,21,0.053,10,49.8,0.39
,17:00:40,5,3590,3420.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,17:00:41,5,3590,3421.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,17:00:42,5,3590,3422.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,17:00:43,5,3590,3423.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,17:00:44,5,3590,3424.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,17:00:45,5,3590,3425.7,0.4,13.3,7,21,0.055,10,49.8,0.38
,17:00:46,5,3590,3426.7,0.39,13.3,7,21,0.055,10,49.8,0.38
,17:00:47,5,3590,3427.7,0.39,13.3,7,21,0.055,10,49.8,0.38
,17:00:48,5,3590,3428.7,0.39,13.3,7,21,0.055,10,49.8,0.38
,17:00:49,5,3590,3429.7,0.4,13.3,7,21,0.053,10,49.8,0.38
,17:00:50,5,3590,3430.7,0.4,13.3,7,21,0.053,10,49.8,0.38
,17:00:51,5,3590,3431.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,17:00:52,5,3590,3432.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,17:00:53,5,3590,3433.7,0.41,13.3,7,21,0.057,10,49.8,0.39
,17:00:54,5,3590,3434.7,0.41,13.3,7,21,0.059,10,49.8,0.4
,17:00:55,5,3590,3435.7,0.41,13.3,7,21,0.057,10,49.8,0.4
,17:00:56,5,3590,3436.7,0.41,13.3,7,21,0.057,10,49.8,0.39
,17:00:57,5,3590,3437.7,0.41,13.3,7,21,0.056,10,49.8,0.39
,17:00:58,5,3590,3438.7,0.4,13.3,7,21,0.054,10,49.8,0.39
,17:00:59,5,3590,3439.7,0.4,13.3,7,21,0.053,10,49.8,0.38
,17:01:00,5,3590,3440.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,17:01:01,5,3590,3441.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,17:01:02,5,3590,3442.7,0.4,13.3,7,21,0.06,10,49.8,0.38
,17:01:03,5,3590,3443.7,0.4,13.3,7,21,0.058,10,49.8,0.38
,17:01:04,5,3590,3444.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,17:01:05,5,3590,3445.7,0.4,13.3,7,21,0.055,10,49.8,0.38
,17:01:06,5,3590,3446.7,0.39,13.3,7,21,0.055,10,49.8,0.38
,17:01:07,5,3590,3447.7,0.39,13.3,7,21,0.057,10,49.8,0.38
,17:01:08,5,3590,3448.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,17:01:09,5,3590,3449.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,17:01:10,5,3590,3450.7,0.4,13.3,7,21,0.055,10,49.8,0.38
,17:01:11,5,3590,3451.7,0.4,13.3,7,21,0.053,10,49.8,0.38
,17:01:12,5,3590,3452.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,17:01:13,5,3590,3453.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,17:01:14,5,3590,3454.7,0.41,13.3,7,21,0.059,10,49.8,0.39
,17:01:15,5,3590,3455.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,17:01:16,5,3590,3456.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,17:01:17,5,3590,3457.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,17:01:18,5,3590,3458.7,0.4,13.3,7,21,0.055,10,49.8,0.38
,17:01:19,5,3590,3459.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,17:01:20,5,3590,3460.7,0.41,13.3,7,21,0.056,10,49.8,0.39
,17:01:21,5,3590,3461.7,0.41,13.3,7,21,0.057,10,49.8,0.4
,17:01:22,5,3590,3462.7,0.41,13.3,7,21,0.054,10,49.8,0.39
,17:01:23,5,3590,3463.7,0.41,13.3,7,21,0.056,10,49.8,0.39
,17:01:24,5,3590,3464.7,0.41,13.3,7,21,0.059,10,49.8,0.39
,17:01:25,5,3590,3465.7,0.41,13.3,7,21,0.061,10,49.8,0.39
,17:01:26,5,3590,3466.7,0.41,13.3,7,21,0.059,10,49.8,0.4
,17:01:27,5,3590,3467.7,0.41,13.3,7,21,0.059,10,49.8,0.39
,17:01:28,5,3590,3468.7,0.41,13.3,7,21,0.059,10,49.8,0.39
,17:01:29,5,3590,3469.7,0.41,13.3,7,21,0.059,10,49.8,0.39
,17:01:30,5,3590,3470.7,0.4,13.3,7,21,0.058,10,49.8,0.38
,17:01:31,5,3590,3471.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,17:01:32,5,3590,3472.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,17:01:33,5,3590,3473.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,17:01:34,5,3590,3474.7,0.41,13.3,7,21,0.057,10,49.8,0.4
,17:01:35,5,3590,3475.7,0.41,13.3,7,21,0.057,10,49.8,0.4
,17:01:36,5,3590,3476.7,0.41,13.3,7,21,0.059,10,49.8,0.4
,17:01:37,5,3590,3477.7,0.41,13.3,7,21,0.059,10,49.8,0.39
,17:01:38,5,3590,3478.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,17:01:39,5,3590,3479.7,0.41,13.3,7,21,0.059,10,49.8,0.39
,17:01:40,5,3590,3480.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,17:01:41,5,3590,3481.7,0.41,13.3,7,21,0.054,10,49.8,0.39
,17:01:42,5,3590,3482.7,0.41,13.3,7,21,0.054,10,49.8,0.39
,17:01:43,5,3590,3483.7,0.41,13.3,7,21,0.059,10,49.8,0.39
,17:01:44,5,3590,3484.7,0.41,13.3,7,21,0.059,10,49.8,0.39
,17:01:45,5,3590,3485.7,0.41,13.3,7,21,0.059,10,49.8,0.39
,17:01:46,5,3590,3486.7,0.41,13.3,7,21,0.057,10,49.8,0.39
,17:01:47,5,3590,3487.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,17:01:48,5,3590,3488.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,17:01:49,5,3590,3489.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,17:01:50,5,3590,3490.7,0.41,13.3,7,21,0.056,10,49.8,0.39
,17:01:51,5,3590,3491.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,17:01:52,5,3590,3492.7,0.4,13.3,7,21,0.054,10,49.8,0.39
,17:01:53,5,3590,3493.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,17:01:54,5,3590,3494.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,17:01:55,5,3590,3495.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,17:01:56,5,3590,3496.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,17:01:57,5,3590,3497.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,17:01:58,5,3590,3498.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,17:01:59,5,3590,3499.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,17:02:00,5,3590,3500.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,17:02:01,5,3590,3501.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,17:02:02,5,3590,3502.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,17:02:03,5,3590,3503.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,17:02:04,5,3590,3504.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,17:02:05,5,3590,3505.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,17:02:06,5,3590,3506.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,17:02:07,5,3590,3507.7,0.41,13.3,7,21,0.056,10,49.8,0.39
,17:02:08,5,3590,3508.7,0.41,13.3,7,21,0.056,10,49.8,0.39
,17:02:09,5,3590,3509.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,17:02:10,5,3590,3510.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,17:02:11,5,3590,3511.7,0.4,13.3,7,21,0.054,10,49.8,0.39
,17:02:12,5,3590,3512.7,0.41,13.3,8,21,0.053,10,49.8,0.39
,17:02:13,5,3590,3513.7,0.41,13.3,7,21,0.055,10,49.8,0.39
,17:02:14,5,3590,3514.7,0.41,13.3,7,21,0.057,10,49.8,0.39
,17:02:15,5,3590,3515.7,0.41,13.3,7,21,0.056,10,49.8,0.39
,17:02:16,5,3590,3516.7,0.41,13.3,7,21,0.059,10,49.8,0.39
,17:02:17,5,3590,3517.7,0.41,13.3,7,21,0.059,10,49.8,0.39
,17:02:18,5,3590,3518.7,0.41,13.3,7,21,0.059,10,49.8,0.39
