Data file,,RA0.3_HEF_-8C_001_45MINS.TSV,,,,,,,,,,
,16:57:47,4,2700,2162,1.16,13.3,9,-6.6,0.129,10,0.2,1.08
,16:57:48,4,2700,2163,1.15,13.3,9,-6.6,0.128,10,0.2,1.08
,16:57:49,4,2700,2164,1.16,13.3,9,-6.6,0.129,10,0.2,1.08
,16:57:50,4,2700,2165,1.16,13.3,9,-6.5,0.125,10,0.2,1.09
,16:57:51,4,2700,2166,1.16,13.3,9,-6.5,0.126,10,0.2,1.09
,16:57:52,4,2700,2167,1.16,13.3,9,-6.5,0.126,10,0.2,1.09
,16:57:53,4,2700,2168,1.16,13.3,9,-6.5,0.122,10,0.2,1.08
,16:57:54,4,2700,2169,1.15,13.3,9,-6.5,0.125,10,0.2,1.08
,16:57:55,4,2700,2170,1.15,13.3,9,-6.5,0.128,10,0.2,1.08
,16:57:56,4,2700,2171,1.15,13.3,9,-6.5,0.132,10,0.2,1.08
,16:57:57,4,2700,2172,1.15,13.3,9,-6.5,0.128,10,0.2,1.08
,16:57:58,4,2700,2173,1.15,13.3,9,-6.5,0.128,10,0.2,1.08
,16:57:59,4,2700,2174,1.15,13.3,9,-6.5,0.128,10,0.2,1.07
,16:58:00,4,2700,2175,1.14,13.3,9,-6.5,0.128,10,0.2,1.07
,16:58:01,4,2700,2176,1.14,13.3,9,-6.5,0.127,10,0.2,1.07
,16:58:02,4,2700,2177,1.14,13.3,9,-6.4,0.128,10,0.2,1.07
,16:58:03,4,2700,2178,1.14,13.3,9,-6.4,0.131,10,0.2,1.07
,16:58:04,4,2700,2179,1.14,13.3,9,-6.4,0.131,10,0.2,1.07
,16:58:05,4,2700,2180,1.14,13.3,9,-6.4,0.131,10,0.2,1.07
,16:58:06,4,2700,2181,1.14,13.3,9,-6.4,0.124,10,0.2,1.07
,16:58:07,4,2700,2182,1.15,13.3,9,-6.4,0.125,10,0.2,1.08
,16:58:08,4,2700,2183,1.16,13.3,9,-6.4,0.125,10,0.2,1.08
,16:58:09,4,2700,2184,1.16,13.3,9,-6.4,0.13,10,0.2,1.09
,16:58:10,4,2700,2185,1.16,13.3,9,-6.4,0.13,10,0.2,1.09
,16:58:11,4,2700,2186,1.16,13.3,9,-6.4,0.129,10,0.2,1.09
,16:58:12,4,2700,2187,1.16,13.3,9,-6.4,0.129,10,0.2,1.08
,16:58:13,4,2700,2188,1.16,13.3,9,-6.4,0.125,10,0.2,1.08
,16:58:14,4,2700,2189,1.16,13.3,9,-6.4,0.125,10,0.2,1.08
,16:58:15,4,2700,2190,1.16,13.3,9,-6.4,0.125,10,0.2,1.08
,16:58:16,4,2700,2191,1.15,13.3,9,-6.3,0.128,10,0.2,1.08
,16:58:17,4,2700,2192,1.15,13.3,9,-6.3,0.128,10,0.2,1.07
,16:58:18,4,2700,2193,1.15,13.3,9,-6.3,0.128,10,0.2,1.07
,16:58:19,4,2700,2194,1.15,13.3,9,-6.3,0.128,10,0.2,1.08
,16:58:20,4,2700,2195,1.16,13.3,9,-6.3,0.125,10,0.2,1.08
,16:58:21,4,2700,2196,1.16,13.3,9,-6.3,0.126,10,0.2,1.09
,16:58:22,4,2700,2197,1.16,13.3,9,-6.3,0.125,10,0.2,1.08
,16:58:23,4,2700,2198,1.15,13.3,9,-6.3,0.128,10,0.2,1.08
,16:58:24,4,2700,2199,1.15,13.3,9,-6.3,0.132,10,0.2,1.07
,16:58:25,4,2700,2200,1.14,13.3,9,-6.3,0.131,10,0.2,1.07
,16:58:26,4,2700,2201,1.14,13.3,9,-6.3,0.128,10,0.2,1.07
,16:58:27,4,2700,2202,1.14,13.3,9,-6.3,0.127,10,0.2,1.07
,16:58:28,4,2700,2203,1.14,13.3,9,-6.3,0.123,10,0.2,1.07
,16:58:29,4,2700,2204,1.14,13.3,9,-6.3,0.127,10,0.2,1.07
,16:58:30,4,2700,2205,1.14,13.3,9,-6.3,0.131,10,0.2,1.07
,16:58:31,4,2700,2206,1.14,13.3,9,-6.3,0.127,10,0.2,1.07
,16:58:32,4,2700,2207,1.14,13.3,9,-6.2,0.128,10,0.2,1.07
,16:58:33,4,2700,2208,1.15,13.3,9,-6.2,0.128,10,0.2,1.08
,16:58:34,4,2700,2209,1.15,13.3,9,-6.2,0.125,10,0.2,1.07
,16:58:35,4,2700,2210,1.14,13.3,9,-6.2,0.124,10,0.2,1.07
,16:58:36,4,2700,2211,1.14,13.3,9,-6.2,0.127,10,0.2,1.07
,16:58:37,4,2700,2212,1.15,13.3,9,-6.2,0.128,10,0.2,1.07
,16:58:38,4,2700,2213,1.15,13.3,9,-6.2,0.128,10,0.2,1.07
,16:58:39,4,2700,2214,1.14,13.3,9,-6.2,0.124,10,0.2,1.07
,16:58:40,4,2700,2215,1.14,13.3,9,-6.2,0.123,10,0.2,1.07
,16:58:41,4,2700,2216,1.14,13.3,9,-6.2,0.123,10,0.2,1.06
,16:58:42,4,2700,2217,1.13,13.3,9,-6.2,0.126,10,0.2,1.06
,16:58:43,4,2700,2218,1.13,13.3,9,-6.2,0.126,10,0.2,1.06
,16:58:44,4,2700,2219,1.14,13.3,9,-6.2,0.127,10,0.2,1.07
,16:58:45,4,2700,2220,1.14,13.3,9,-6.2,0.127,10,0.2,1.07
,16:58:46,4,2700,2221,1.14,13.3,9,-6.1,0.123,10,0.2,1.07
,16:58:47,4,2700,2222,1.14,13.3,9,-6.1,0.123,10,0.2,1.07
,16:58:48,4,2700,2223,1.14,13.3,9,-6.1,0.124,10,0.2,1.07
,16:58:49,4,2700,2224,1.14,13.3,9,-6.1,0.128,10,0.2,1.07
,16:58:50,4,2700,2225,1.14,13.3,9,-6.1,0.127,10,0.2,1.07
,16:58:51,4,2700,2226,1.14,13.3,9,-6.1,0.127,10,0.2,1.07
,16:58:52,4,2700,2227,1.13,13.3,9,-6.1,0.126,10,0.2,1.06
,16:58:53,4,2700,2228,1.13,13.3,9,-6.1,0.123,10,0.2,1.06
,16:58:54,4,2700,2229,1.13,13.3,9,-6.1,0.119,10,0.2,1.06
,16:58:55,4,2700,2230,1.13,13.3,9,-6.1,0.12,10,0.2,1.06
,16:58:56,4,2700,2231,1.13,13.3,9,-6.1,0.126,10,0.2,1.06
,16:58:57,4,2700,2232,1.13,13.3,9,-6.1,0.13,10,0.2,1.06
,16:58:58,4,2700,2233,1.13,13.3,9,-6.1,0.129,10,0.2,1.06
,16:58:59,4,2700,2234,1.13,13.3,9,-6.1,0.126,10,0.2,1.06
,16:59:00,4,2700,2235,1.13,13.3,9,-6.1,0.13,10,0.2,1.06
,16:59:01,4,2700,2236,1.13,13.3,9,-6.1,0.126,10,0.2,1.06
,16:59:02,4,2700,2237,1.13,13.3,9,-6.1,0.126,10,0.2,1.06
,16:59:03,4,2700,2238,1.13,13.3,9,-6.1,0.119,10,0.2,1.06
,16:59:04,4,2700,2239,1.14,13.3,9,-6.1,0.123,10,0.2,1.06
,16:59:05,4,2700,2240,1.14,13.3,9,-6.1,0.127,10,0.2,1.07
,16:59:06,4,2700,2241,1.14,13.3,9,-6.1,0.13,10,0.2,1.06
,16:59:07,4,2700,2242,1.13,13.3,9,-6.1,0.13,10,0.2,1.06
,16:59:08,4,2700,2243,1.13,13.3,9,-6.1,0.126,10,0.2,1.06
,16:59:09,4,2700,2244,1.14,13.3,9,-6.1,0.13,10,0.2,1.06
,16:59:10,4,2700,2245,1.14,13.3,9,-6.1,0.127,10,0.2,1.07
,16:59:11,4,2700,2246,1.14,13.3,9,-6.1,0.123,10,0.2,1.07
,16:59:12,4,2700,2247,1.14,13.3,9,-6,0.123,10,0.2,1.06
,16:59:13,4,2700,2248,1.13,13.3,9,-6,0.123,10,0.2,1.06
,16:59:14,4,2700,2249,1.13,13.3,9,-6,0.126,10,0.2,1.06
,16:59:15,4,2700,2250,1.12,13.3,9,-6,0.129,10,0.2,1.05
,16:59:16,4,2700,2251,1.13,13.3,9,-6,0.13,10,0.2,1.06
,16:59:17,4,2700,2252,1.13,13.3,9,-6,0.126,10,0.2,1.06
,16:59:18,4,2700,2253,1.14,13.3,9,-6,0.13,10,0.2,1.06
,16:59:19,4,2700,2254,1.14,13.3,9,-6,0.13,10,0.2,1.06
,16:59:20,4,2700,2255,1.14,13.3,9,-6,0.127,10,0.2,1.06
,16:59:21,4,2700,2256,1.14,13.3,9,-6,0.124,10,0.2,1.07
,16:59:22,4,2700,2257,1.15,13.3,9,-6,0.125,10,0.2,1.08
,16:59:23,4,2700,2258,1.15,13.3,9,-6,0.125,10,0.2,1.08
,16:59:24,4,2700,2259,1.15,13.3,9,-6,0.121,10,0.2,1.07
,16:59:25,4,2700,2260,1.14,13.3,9,-6,0.121,10,0.2,1.07
,16:59:26,4,2700,2261,1.14,13.3,9,-6,0.123,10,0.2,1.07
,16:59:27,4,2700,2262,1.14,13.3,9,-6,0.124,10,0.2,1.07
,16:59:28,4,2700,2263,1.14,13.3,9,-6,0.124,10,0.2,1.07
,16:59:29,4,2700,2264,1.14,13.3,9,-6,0.127,10,0.2,1.07
,16:59:30,4,2700,2265,1.14,13.3,9,-6,0.127,10,0.2,1.07
,16:59:31,4,2700,2266,1.14,13.3,9,-6,0.127,10,0.2,1.07
,16:59:32,4,2700,2267,1.14,13.3,9,-6,0.127,10,0.2,1.07
,16:59:33,4,2700,2268,1.14,13.3,9,-6,0.131,10,0.2,1.07
,16:59:34,4,2700,2269,1.15,13.3,9,-6,0.132,10,0.2,1.07
,16:59:35,4,2700,2270,1.14,13.3,9,-6,0.128,10,0.2,1.07
,16:59:36,4,2700,2271,1.14,13.3,9,-6,0.127,10,0.2,1.07
,16:59:37,4,2700,2272,1.14,13.3,9,-6,0.127,10,0.2,1.07
,16:59:38,4,2700,2273,1.14,13.3,9,-6,0.131,10,0.2,1.07
,16:59:39,4,2700,2274,1.14,13.3,9,-6,0.128,10,0.2,1.07
,16:59:40,4,2700,2275,1.15,13.3,9,-6,0.128,10,0.2,1.08
,16:59:41,4,2700,2276,1.16,13.3,9,-6,0.129,10,0.2,1.08
,16:59:42,4,2700,2277,1.15,13.3,9,-6,0.128,10,0.2,1.08
,16:59:43,4,2700,2278,1.15,13.3,9,-6,0.128,10,0.2,1.08
,16:59:44,4,2700,2279,1.16,13.3,9,-6,0.133,10,0.2,1.08
,16:59:45,4,2700,2280,1.16,13.3,9,-6,0.129,10,0.2,1.08
,16:59:46,4,2700,2281,1.16,13.3,9,-6,0.133,10,0.2,1.09
,16:59:47,4,2700,2282,1.16,13.3,9,-6,0.129,10,0.2,1.08
,16:59:48,4,2700,2283,1.16,13.3,9,-6,0.129,10,0.2,1.08
,16:59:49,4,2700,2284,1.16,13.3,9,-6,0.129,10,0.2,1.09
,16:59:50,4,2700,2285,1.16,13.3,9,-6,0.13,10,0.2,1.09
,16:59:51,4,2700,2286,1.17,13.3,9,-6,0.126,10,0.2,1.09
,16:59:52,4,2700,2287,1.16,13.3,9,-6,0.13,10,0.2,1.09
,16:59:53,4,2700,2288,1.16,13.3,9,-6,0.129,10,0.2,1.09
,16:59:54,4,2700,2289,1.16,13.3,9,-5.9,0.126,10,0.2,1.09
,16:59:55,4,2700,2290,1.17,13.3,9,-5.9,0.127,10,0.2,1.1
,16:59:56,4,2700,2291,1.17,13.3,9,-5.9,0.127,10,0.2,1.1
,16:59:57,4,2700,2292,1.17,13.3,9,-5.9,0.124,10,0.2,1.1
,16:59:58,4,2700,2293,1.17,13.3,9,-5.9,0.124,10,0.2,1.1
,16:59:59,4,2700,2294,1.17,13.3,9,-5.9,0.127,10,0.2,1.09
,17:00:00,4,2700,2295,1.16,13.3,9,-5.9,0.129,10,0.2,1.09
,17:00:01,4,2700,2296,1.16,13.3,9,-5.9,0.129,10,0.2,1.08
,17:00:02,4,2700,2297,1.16,13.3,9,-5.9,0.129,10,0.2,1.08
,17:00:03,4,2700,2298,1.16,13.3,9,-5.9,0.129,10,0.2,1.08
,17:00:04,4,2700,2299,1.15,13.3,9,-5.9,0.128,10,0.2,1.07
,17:00:05,4,2700,2300,1.14,13.3,9,-5.9,0.127,10,0.2,1.07
,17:00:06,4,2700,2301,1.14,13.3,9,-5.9,0.127,10,0.2,1.07
,17:00:07,4,2700,2302,1.14,13.3,9,-5.9,0.128,10,0.2,1.07
,17:00:08,4,2700,2303,1.14,13.3,9,-5.9,0.127,10,0.2,1.07
,17:00:09,4,2700,2304,1.14,13.3,9,-5.9,0.127,10,0.2,1.06
,17:00:10,4,2700,2305,1.13,13.3,9,-5.9,0.126,10,0.2,1.06
,17:00:11,4,2700,2306,1.14,13.3,9,-5.9,0.127,10,0.2,1.06
,17:00:12,4,2700,2307,1.14,13.3,9,-5.9,0.127,10,0.2,1.07
,17:00:13,4,2700,2308,1.14,13.3,9,-5.9,0.128,10,0.2,1.07
,17:00:14,4,2700,2309,1.14,13.3,9,-5.9,0.128,10,0.2,1.07
,17:00:15,4,2700,2310,1.14,13.3,9,-5.9,0.127,10,0.2,1.07
,17:00:16,4,2700,2311,1.14,13.3,9,-5.9,0.131,10,0.2,1.07
,17:00:17,4,2700,2312,1.14,13.3,9,-5.9,0.127,10,0.2,1.07
,17:00:18,4,2700,2313,1.14,13.3,9,-5.9,0.127,10,0.2,1.07
,17:00:19,4,2700,2314,1.14,13.3,9,-5.9,0.124,10,0.2,1.07
,17:00:20,4,2700,2315,1.14,13.3,9,-5.9,0.124,10,0.2,1.07
,17:00:21,4,2700,2316,1.14,13.3,9,-5.9,0.124,10,0.2,1.07
,17:00:22,4,2700,2317,1.15,13.3,9,-5.9,0.128,10,0.2,1.07
,17:00:23,4,2700,2318,1.14,13.3,9,-5.9,0.128,10,0.2,1.07
,17:00:24,4,2700,2319,1.15,13.3,9,-5.9,0.128,10,0.2,1.07
,17:00:25,4,2700,2320,1.14,13.3,9,-5.9,0.128,10,0.2,1.07
,17:00:26,4,2700,2321,1.14,13.3,9,-5.9,0.128,10,0.2,1.07
,17:00:27,4,2700,2322,1.15,13.3,9,-5.9,0.128,10,0.2,1.07
,17:00:28,4,2700,2323,1.15,13.3,9,-5.9,0.125,10,0.2,1.08
,17:00:29,4,2700,2324,1.15,13.3,9,-5.9,0.121,10,0.2,1.07
,17:00:30,4,2700,2325,1.14,13.3,9,-5.9,0.12,10,0.2,1.07
,17:00:31,4,2700,2326,1.14,13.3,9,-5.9,0.123,10,0.2,1.07
,17:00:32,4,2700,2327,1.14,13.3,9,-5.9,0.127,10,0.2,1.06
,17:00:33,4,2700,2328,1.14,13.3,9,-5.9,0.127,10,0.2,1.07
,17:00:34,4,2700,2329,1.14,13.3,9,-5.9,0.128,10,0.2,1.07
,17:00:35,4,2700,2330,1.15,13.3,9,-5.9,0.128,10,0.2,1.08
,17:00:36,4,2700,2331,1.15,13.3,9,-5.9,0.128,10,0.2,1.08
,17:00:37,4,2700,2332,1.15,13.3,9,-5.9,0.125,10,0.2,1.08
,17:00:38,4,2700,2333,1.15,13.3,9,-5.9,0.128,10,0.2,1.08
,17:00:39,4,2700,2334,1.15,13.3,9,-5.9,0.128,10,0.2,1.07
,17:00:40,4,2700,2335,1.14,13.3,9,-5.9,0.128,10,0.2,1.07
,17:00:41,4,2700,2336,1.14,13.3,9,-5.9,0.127,10,0.2,1.07
,17:00:42,4,2700,2337,1.14,13.3,9,-5.9,0.123,10,0.2,1.07
,17:00:43,4,2700,2338,1.14,13.3,9,-5.9,0.12,10,0.2,1.07
,17:00:44,4,2700,2339,1.14,13.3,9,-5.9,0.12,10,0.2,1.07
,17:00:45,4,2700,2340,1.14,13.3,9,-5.9,0.123,10,0.2,1.07
,17:00:46,4,2700,2341,1.14,13.3,9,-5.9,0.127,10,0.2,1.07
,17:00:47,4,2700,2342,1.14,13.3,9,-5.9,0.127,10,0.2,1.07
,17:00:48,4,2700,2343,1.14,13.3,9,-5.9,0.127,10,0.2,1.07
,17:00:49,4,2700,2344,1.14,13.3,9,-5.9,0.127,10,0.2,1.06
,17:00:50,4,2700,2345,1.13,13.3,9,-5.9,0.126,10,0.2,1.06
,17:00:51,4,2700,2346,1.14,13.3,9,-5.9,0.127,10,0.2,1.06
,17:00:52,4,2700,2347,1.14,13.3,9,-5.9,0.127,10,0.2,1.07
,17:00:53,4,2700,2348,1.14,13.3,9,-5.9,0.128,10,0.2,1.07
,17:00:54,4,2700,2349,1.15,13.3,9,-5.9,0.128,10,0.2,1.07
,17:00:55,4,2700,2350,1.15,13.3,9,-5.9,0.128,10,0.2,1.08
,17:00:56,4,2700,2351,1.15,13.3,9,-5.9,0.128,10,0.2,1.08
,17:00:57,4,2700,2352,1.15,13.3,9,-5.9,0.128,10,0.2,1.07
,17:00:58,4,2700,2353,1.14,13.3,9,-5.9,0.12,10,0.2,1.07
,17:00:59,4,2700,2354,1.14,13.3,9,-5.9,0.12,10,0.2,1.06
,17:01:00,4,2700,2355,1.13,13.3,9,-5.9,0.123,10,0.2,1.06
,17:01:01,4,2700,2356,1.13,13.3,9,-5.9,0.126,10,0.2,1.06
,17:01:02,4,2700,2357,1.13,13.3,9,-5.9,0.13,10,0.2,1.06
,17:01:03,4,2700,2358,1.12,13.3,9,-5.9,0.129,10,0.2,1.05
,17:01:04,4,2700,2359,1.12,13.3,9,-5.9,0.125,10,0.2,1.05
,17:01:05,4,2700,2360,1.13,13.3,9,-5.9,0.126,10,0.2,1.06
,17:01:06,4,2700,2361,1.13,13.3,9,-5.9,0.126,10,0.2,1.06
,17:01:07,4,2700,2362,1.13,13.3,9,-5.9,0.126,10,0.2,1.06
,17:01:08,4,2700,2363,1.13,13.3,9,-5.9,0.126,10,0.2,1.06
,17:01:09,4,2700,2364,1.13,13.3,9,-5.9,0.126,10,0.2,1.06
,17:01:10,4,2700,2365,1.12,13.3,9,-5.9,0.118,10,0.2,1.05
,17:01:11,4,2700,2366,1.12,13.3,9,-5.9,0.118,10,0.2,1.05
,17:01:12,4,2700,2367,1.12,13.3,9,-5.9,0.121,10,0.2,1.05
,17:01:13,4,2700,2368,1.11,13.3,9,-5.9,0.124,10,0.2,1.04
,17:01:14,4,2700,2369,1.11,13.3,9,-5.9,0.124,10,0.2,1.04
,17:01:15,4,2700,2370,1.11,13.3,9,-5.9,0.124,10,0.2,1.05
,17:01:16,4,2700,2371,1.12,13.3,9,-5.9,0.125,10,0.2,1.05
,17:01:17,4,2700,2372,1.12,13.3,9,-5.9,0.129,10,0.2,1.05
,17:01:18,4,2700,2373,1.12,13.3,9,-5.9,0.125,10,0.2,1.05
,17:01:19,4,2700,2374,1.12,13.3,9,-5.9,0.125,10,0.2,1.05
,17:01:20,4,2700,2375,1.12,13.3,9,-5.9,0.125,10,0.2,1.05
,17:01:21,4,2700,2376,1.13,13.3,9,-5.9,0.13,10,0.2,1.06
,17:01:22,4,2700,2377,1.13,13.3,9,-5.9,0.13,10,0.2,1.06
,17:01:23,4,2700,2378,1.13,13.3,9,-5.9,0.126,10,0.2,1.06
,17:01:24,4,2700,2379,1.13,13.3,9,-5.9,0.122,10,0.2,1.06
,17:01:25,4,2700,2380,1.13,13.3,9,-5.9,0.119,10,0.2,1.06
,17:01:26,4,2700,2381,1.13,13.3,9,-5.9,0.119,10,0.2,1.06
,17:01:27,4,2700,2382,1.13,13.3,9,-5.9,0.122,10,0.2,1.06
,17:01:28,4,2700,2383,1.13,13.3,9,-5.9,0.122,10,0.2,1.06
,17:01:29,4,2700,2384,1.13,13.3,9,-5.9,0.126,10,0.2,1.06
,17:01:30,4,2700,2385,1.12,13.3,9,-5.9,0.125,10,0.2,1.05
,17:01:31,4,2700,2386,1.12,13.3,9,-5.9,0.125,10,0.2,1.05
,17:01:32,4,2700,2387,1.12,13.3,9,-5.9,0.124,10,0.2,1.05
,17:01:33,4,2700,2388,1.12,13.3,9,-5.9,0.124,10,0.2,1.05
,17:01:34,4,2700,2389,1.12,13.3,9,-5.9,0.125,10,0.2,1.05
,17:01:35,4,2700,2390,1.12,13.3,9,-5.9,0.125,10,0.2,1.05
,17:01:36,4,2700,2391,1.12,13.3,9,-5.9,0.129,10,0.2,1.05
,17:01:37,4,2700,2392,1.12,13.3,9,-5.9,0.125,10,0.2,1.05
,17:01:38,4,2700,2393,1.12,13.3,9,-5.9,0.125,10,0.2,1.05
,17:01:39,4,2700,2394,1.12,13.3,9,-5.9,0.125,10,0.2,1.05
,17:01:40,4,2700,2395,1.12,13.3,9,-5.9,0.129,10,0.2,1.05
,17:01:41,4,2700,2396,1.12,13.3,9,-5.9,0.129,10,0.2,1.05
,17:01:42,4,2700,2397,1.12,13.3,9,-5.9,0.125,10,0.2,1.05
,17:01:43,4,2700,2398,1.12,13.3,9,-5.9,0.125,10,0.2,1.05
,17:01:44,4,2700,2399,1.12,13.3,9,-5.9,0.125,10,0.2,1.05
,17:01:45,4,2700,2400,1.12,13.3,9,-5.9,0.129,10,0.2,1.05
,17:01:46,4,2700,2401,1.12,13.3,9,-5.9,0.129,10,0.2,1.05
,17:01:47,4,2700,2402,1.12,13.3,9,-5.9,0.125,10,0.2,1.06
,17:01:48,4,2700,2403,1.13,13.3,9,-5.9,0.126,10,0.2,1.06
,17:01:49,4,2700,2404,1.14,13.3,9,-5.9,0.127,10,0.2,1.06
,17:01:50,4,2700,2405,1.14,13.3,9,-5.9,0.123,10,0.2,1.07
,17:01:51,4,2700,2406,1.14,13.3,9,-5.9,0.124,10,0.2,1.07
,17:01:52,4,2700,2407,1.14,13.3,9,-5.9,0.12,10,0.2,1.07
,17:01:53,4,2700,2408,1.14,13.3,9,-5.9,0.12,10,0.2,1.07
,17:01:54,4,2700,2409,1.14,13.3,9,-5.9,0.123,10,0.2,1.06
,17:01:55,4,2700,2410,1.13,13.3,9,-5.9,0.126,10,0.2,1.06
,17:01:56,4,2700,2411,1.13,13.3,9,-5.9,0.126,10,0.2,1.06
,17:01:57,4,2700,2412,1.12,13.3,9,-5.9,0.125,10,0.2,1.05
,17:01:58,4,2700,2413,1.12,13.3,9,-5.9,0.125,10,0.2,1.05
,17:01:59,4,2700,2414,1.12,13.3,9,-5.9,0.125,10,0.2,1.05
,17:02:00,4,2700,2415,1.12,13.3,9,-5.9,0.125,10,0.2,1.05
,17:02:01,4,2700,2416,1.12,13.3,9,-5.9,0.122,10,0.2,1.05
,17:02:02,4,2700,2417,1.13,13.3,9,-5.9,0.126,10,0.2,1.06
,17:02:03,4,2700,2418,1.13,13.3,9,-5.9,0.126,10,0.2,1.06
,17:02:04,4,2700,2419,1.13,13.3,9,-5.9,0.126,10,0.2,1.06
,17:02:05,4,2700,2420,1.14,13.3,9,-5.9,0.123,10,0.2,1.06
,17:02:06,4,2700,2421,1.14,13.3,9,-5.9,0.12,10,0.2,1.06
,17:02:07,4,2700,2422,1.13,13.3,9,-5.9,0.123,10,0.2,1.06
,17:02:08,4,2700,2423,1.13,13.3,9,-5.9,0.13,10,0.2,1.06
,17:02:09,4,2700,2424,1.12,13.3,9,-5.9,0.125,10,0.2,1.05
,17:02:10,4,2700,2425,1.12,13.3,9,-5.9,0.125,10,0.2,1.05
,17:02:11,4,2700,2426,1.12,13.3,9,-5.9,0.125,10,0.2,1.05
,17:02:12,4,2700,2427,1.12,13.3,9,-5.9,0.129,10,0.2,1.05
,17:02:13,4,2700,2428,1.12,13.3,9,-5.9,0.125,10,0.2,1.05
,17:02:14,4,2700,2429,1.12,13.3,9,-5.9,0.125,10,0.2,1.05
,17:02:15,4,2700,2430,1.13,13.3,9,-5.9,0.122,10,0.2,1.06
,17:02:16,4,2700,2431,1.13,13.3,9,-5.9,0.119,10,0.2,1.06
,17:02:17,4,2700,2432,1.12,13.3,9,-5.9,0.122,10,0.2,1.05
,17:02:18,4,2700,2433,1.12,13.3,9,-5.9,0.124,10,0.2,1.05
,17:02:19,4,2700,2434,1.11,13.3,9,-5.9,0.127,10,0.2,1.04
,17:02:20,4,2700,2435,1.1,13.3,9,-5.9,0.127,10,0.2,1.03
,17:02:21,4,2700,2436,1.1,13.3,9,-5.9,0.126,10,0.2,1.03
,17:02:22,4,2700,2437,1.1,13.3,9,-5.9,0.126,10,0.2,1.03
,17:02:23,4,2700,2438,1.1,13.3,9,-5.9,0.126,10,0.2,1.03
,17:02:24,4,2700,2439,1.11,13.3,9,-5.9,0.123,10,0.2,1.04
,17:02:25,4,2700,2440,1.11,13.3,9,-6,0.124,10,0.2,1.04
,17:02:26,4,2700,2441,1.11,13.3,9,-6,0.124,10,0.2,1.04
,17:02:27,4,2700,2442,1.11,13.3,9,-6,0.124,10,0.2,1.04
,17:02:28,4,2700,2443,1.11,13.3,9,-6,0.124,10,0.2,1.04
,17:02:29,4,2700,2444,1.11,13.3,9,-6,0.124,10,0.2,1.04
,17:02:30,4,2700,2445,1.11,13.3,9,-6,0.121,10,0.2,1.04
,17:02:31,4,2700,2446,1.11,13.3,9,-6,0.121,10,0.2,1.04
,17:02:32,4,2700,2447,1.11,13.3,9,-6,0.121,10,0.2,1.04
,17:02:33,4,2700,2448,1.11,13.3,9,-6,0.117,10,0.2,1.04
,17:02:34,4,2700,2449,1.11,13.3,9,-6,0.117,10,0.2,1.04
,17:02:35,4,2700,2450,1.11,13.3,9,-6,0.117,10,0.2,1.04
,17:02:36,4,2700,2451,1.1,13.3,9,-6,0.12,10,0.2,1.03
,17:02:37,4,2700,2452,1.1,13.3,9,-6,0.123,10,0.2,1.03
,17:02:38,4,2700,2453,1.1,13.3,9,-6,0.122,10,0.2,1.03
,17:02:39,4,2700,2454,1.09,13.3,9,-6,0.125,10,0.2,1.02
,17:02:40,4,2700,2455,1.09,13.3,9,-6,0.125,10,0.2,1.02
,17:02:41,4,2700,2456,1.09,13.3,9,-6,0.125,10,0.2,1.03
,17:02:42,4,2700,2457,1.1,13.3,9,-6,0.122,10,0.2,1.03
,17:02:43,4,2700,2458,1.1,13.3,9,-6,0.122,10,0.2,1.03
,17:02:44,4,2700,2459,1.1,13.3,9,-6,0.122,10,0.2,1.03
,17:02:45,4,2700,2460,1.09,13.3,9,-6,0.122,10,0.2,1.02
,17:02:46,4,2700,2461,1.09,13.3,9,-6,0.122,10,0.2,1.02
,17:02:47,4,2700,2462,1.1,13.3,9,-6,0.119,10,0.2,1.03
,17:02:48,4,2700,2463,1.1,13.3,9,-6,0.119,10,0.2,1.03
,17:02:49,4,2700,2464,1.1,13.3,9,-6,0.116,10,0.2,1.03
,17:02:50,4,2700,2465,1.1,13.3,9,-6,0.119,10,0.2,1.03
,17:02:51,4,2700,2466,1.1,13.3,9,-6,0.12,10,0.2,1.03
,17:02:52,4,2700,2467,1.1,13.3,9,-6,0.123,10,0.2,1.03
,17:02:53,4,2700,2468,1.1,13.3,9,-6,0.122,10,0.2,1.03
,17:02:54,4,2700,2469,1.1,13.3,9,-6,0.126,10,0.2,1.03
,17:02:55,4,2700,2470,1.11,13.3,9,-6,0.127,10,0.2,1.04
,17:02:56,4,2700,2471,1.11,13.3,9,-6,0.127,10,0.2,1.04
,17:02:57,4,2700,2472,1.11,13.3,9,-6,0.124,10,0.2,1.04
,17:02:58,4,2700,2473,1.11,13.3,9,-6,0.127,10,0.2,1.04
,17:02:59,4,2700,2474,1.1,13.3,9,-6,0.127,10,0.2,1.03
,17:03:00,4,2700,2475,1.1,13.3,9,-6,0.123,10,0.2,1.03
,17:03:01,4,2700,2476,1.11,13.3,9,-6,0.123,10,0.2,1.04
,17:03:02,4,2700,2477,1.11,13.3,9,-6,0.12,10,0.2,1.04
,17:03:03,4,2700,2478,1.12,13.3,9,-6,0.124,10,0.2,1.05
,17:03:04,4,2700,2479,1.12,13.3,9,-6,0.125,10,0.2,1.05
,17:03:05,4,2700,2480,1.12,13.3,9,-6,0.121,10,0.2,1.05
,17:03:06,4,2700,2481,1.12,13.3,9,-6,0.118,10,0.2,1.05
,17:03:07,4,2700,2482,1.12,13.3,9,-6,0.118,10,0.2,1.05
