Data file,,HONEDPEEK_ISO10_-8C_003.TSV,,,,,,,,,,
,10:59:04,4,3600,5316.8,0.92,13.3,7,-6.1,0.138,10,0.1,0.86
,10:59:05,4,3600,5317.8,0.92,13.3,7,-6.1,0.133,10,0.1,0.86
,10:59:06,4,3600,5318.8,0.92,13.3,7,-6.1,0.133,10,0.1,0.86
,10:59:07,4,3600,5319.8,0.92,13.3,7,-6.1,0.133,10,0.1,0.86
,10:59:08,4,3600,5320.8,0.93,13.3,7,-6.1,0.134,10,0.1,0.87
,10:59:09,4,3600,5321.8,0.93,13.3,7,-6.1,0.134,10,0.1,0.87
,10:59:10,4,3600,5322.8,0.93,13.3,7,-6.1,0.134,10,0.1,0.87
,10:59:11,4,3600,5323.8,0.93,13.3,7,-6.2,0.134,10,0.1,0.87
,10:59:12,4,3600,5324.8,0.92,13.3,7,-6.2,0.138,10,0.1,0.86
,10:59:13,4,3600,5325.8,0.92,13.3,6,-6.2,0.144,10,0.1,0.86
,10:59:14,4,3600,5326.8,0.93,13.3,7,-6.2,0.139,10,0.1,0.87
,10:59:15,4,3600,5327.8,0.93,13.3,7,-6.2,0.134,10,0.1,0.87
,10:59:16,4,3600,5328.8,0.93,13.3,7,-6.2,0.129,10,0.1,0.87
,10:59:17,4,3600,5329.8,0.93,13.3,7,-6.2,0.139,10,0.1,0.87
,10:59:18,4,3600,5330.8,0.93,13.3,7,-6.2,0.139,10,0.1,0.87
,10:59:19,4,3600,5331.8,0.93,13.3,7,-6.2,0.139,10,0.1,0.87
,10:59:20,4,3600,5332.8,0.93,13.3,7,-6.2,0.134,10,0.1,0.87
,10:59:21,4,3600,5333.8,0.93,13.3,7,-6.2,0.134,10,0.1,0.87
,10:59:22,4,3600,5334.8,0.93,13.3,7,-6.2,0.139,10,0.1,0.87
,10:59:23,4,3600,5335.8,0.93,13.3,7,-6.2,0.139,10,0.1,0.87
,10:59:24,4,3600,5336.8,0.93,13.3,7,-6.2,0.134,10,0.1,0.87
,10:59:25,4,3600,5337.8,0.93,13.3,7,-6.2,0.134,10,0.1,0.87
,10:59:26,4,3600,5338.8,0.93,13.3,7,-6.2,0.134,10,0.1,0.87
,10:59:27,4,3600,5339.8,0.93,13.3,7,-6.2,0.134,10,0.1,0.87
,10:59:28,4,3600,5340.8,0.93,13.3,7,-6.2,0.129,10,0.1,0.87
,10:59:29,4,3600,5341.8,0.92,13.3,7,-6.2,0.124,10,0.1,0.86
,10:59:30,4,3600,5342.8,0.92,13.3,7,-6.2,0.124,10,0.1,0.86
,10:59:31,4,3600,5343.8,0.93,13.3,7,-6.2,0.134,10,0,0.87
,10:59:32,4,3600,5344.8,0.93,13.3,7,-6.2,0.134,10,0.1,0.87
,10:59:33,4,3600,5345.8,0.93,13.3,7,-6.2,0.13,10,0.1,0.87
,10:59:34,4,3600,5346.8,0.92,13.3,7,-6.2,0.124,10,0.1,0.86
,10:59:35,4,3600,5347.8,0.92,13.3,7,-6.2,0.128,10,0.1,0.86
,10:59:36,4,3600,5348.8,0.92,13.3,7,-6.2,0.128,10,0.1,0.86
,10:59:37,4,3600,5349.8,0.92,13.3,7,-6.2,0.133,10,0.1,0.86
,10:59:38,4,3600,5350.8,0.92,13.3,7,-6.2,0.138,10,0.1,0.86
,10:59:39,4,3600,5351.8,0.92,13.3,7,-6.3,0.137,10,0.1,0.86
,10:59:40,4,3600,5352.8,0.91,13.3,7,-6.3,0.137,10,0.1,0.85
,10:59:41,4,3600,5353.8,0.92,13.3,7,-6.3,0.137,10,0.1,0.86
,10:59:42,4,3600,5354.8,0.92,13.3,7,-6.3,0.137,10,0.1,0.86
,10:59:43,4,3600,5355.8,0.92,13.3,6,-6.3,0.143,10,0.1,0.86
,10:59:44,4,3600,5356.8,0.91,13.3,7,-6.3,0.137,10,0.1,0.85
,10:59:45,4,3600,5357.8,0.91,13.3,7,-6.3,0.137,10,0,0.85
,10:59:46,4,3600,5358.8,0.91,13.3,7,-6.3,0.137,10,0,0.85
,10:59:47,4,3600,5359.8,0.91,13.3,7,-6.3,0.137,10,0.1,0.85
,10:59:48,4,3600,5360.8,0.91,13.3,7,-6.3,0.137,10,0.1,0.85
,10:59:49,4,3600,5361.8,0.91,13.3,7,-6.3,0.132,10,0.1,0.85
,10:59:50,4,3600,5362.8,0.92,13.3,7,-6.3,0.137,10,0.1,0.86
,10:59:51,4,3600,5363.8,0.92,13.3,7,-6.3,0.137,10,0.1,0.86
,10:59:52,4,3600,5364.8,0.91,13.3,7,-6.3,0.137,10,0.1,0.85
,10:59:53,4,3600,5365.8,0.92,13.3,7,-6.3,0.137,10,0.1,0.86
,10:59:54,4,3600,5366.8,0.92,13.3,7,-6.3,0.132,10,0.1,0.86
,10:59:55,4,3600,5367.8,0.92,13.3,7,-6.3,0.133,10,0.1,0.86
,10:59:56,4,3600,5368.8,0.92,13.3,7,-6.3,0.132,10,0.1,0.86
,10:59:57,4,3600,5369.8,0.92,13.3,7,-6.3,0.133,10,0.1,0.86
,10:59:58,4,3600,5370.8,0.92,13.3,7,-6.3,0.138,10,0.1,0.86
,10:59:59,4,3600,5371.8,0.92,13.3,7,-6.3,0.138,10,0.1,0.86
,11:00:00,4,3600,5372.8,0.92,13.3,7,-6.3,0.138,10,0.1,0.86
,11:00:01,4,3600,5373.8,0.92,13.3,7,-6.3,0.133,10,0,0.86
,11:00:02,4,3600,5374.8,0.92,13.3,7,-6.4,0.133,10,0.1,0.86
,11:00:03,4,3600,5375.8,0.92,13.3,7,-6.4,0.129,10,0.1,0.86
,11:00:04,4,3600,5376.8,0.93,13.3,7,-6.4,0.129,10,0.1,0.87
,11:00:05,4,3600,5377.8,0.93,13.3,7,-6.4,0.125,10,0.1,0.87
,11:00:06,4,3600,5378.8,0.93,13.3,7,-6.4,0.126,10,0.1,0.87
,11:00:07,4,3600,5379.8,0.93,13.3,7,-6.4,0.126,10,0.1,0.87
,11:00:08,4,3600,5380.8,0.93,13.3,7,-6.4,0.13,10,0.1,0.87
,11:00:09,4,3600,5381.8,0.93,13.3,7,-6.4,0.134,10,0.1,0.86
,11:00:10,4,3600,5382.8,0.92,13.3,7,-6.4,0.137,10,0.1,0.86
,11:00:11,4,3600,5383.8,0.91,13.3,7,-6.4,0.137,10,0.1,0.85
,11:00:12,4,3600,5384.8,0.91,13.3,7,-6.4,0.136,10,0.1,0.85
,11:00:13,4,3600,5385.8,0.91,13.3,7,-6.4,0.136,10,0.1,0.85
,11:00:14,4,3600,5386.8,0.91,13.3,7,-6.4,0.137,10,0.1,0.85
,11:00:15,4,3600,5387.8,0.92,13.3,7,-6.4,0.137,10,0,0.86
,11:00:16,4,3600,5388.8,0.92,13.3,7,-6.4,0.137,10,0.1,0.86
,11:00:17,4,3600,5389.8,0.92,13.3,7,-6.4,0.132,10,0.1,0.86
,11:00:18,4,3600,5390.8,0.92,13.3,7,-6.4,0.137,10,0.1,0.86
,11:00:19,4,3600,5391.8,0.91,13.3,7,-6.4,0.137,10,0.1,0.85
,11:00:20,4,3600,5392.8,0.91,13.3,7,-6.4,0.137,10,0.1,0.85
,11:00:21,4,3600,5393.8,0.91,13.3,7,-6.4,0.131,10,0.1,0.85
,11:00:22,4,3600,5394.8,0.91,13.3,7,-6.4,0.131,10,0.1,0.85
,11:00:23,4,3600,5395.8,0.9,13.3,7,-6.4,0.125,10,0.1,0.84
,11:00:24,4,3600,5396.8,0.9,13.3,7,-6.4,0.135,10,0.1,0.84
,11:00:25,4,3600,5397.8,0.9,13.3,7,-6.4,0.135,10,0.1,0.84
,11:00:26,4,3600,5398.8,0.9,13.3,7,-6.4,0.135,10,0.1,0.84
,11:00:27,4,3600,5399.8,0.91,13.3,7,-6.5,0.131,10,0,0.85
,11:00:28,4,3600,5400.8,0.9,13.3,7,-6.5,0.135,10,0.1,0.84
,11:00:29,4,3600,5401.8,0.9,13.3,7,-6.5,0.135,10,0.1,0.84
,11:00:30,4,3600,5402.8,0.9,13.3,7,-6.5,0.135,10,0.1,0.84
,11:00:31,4,3600,5403.8,0.9,13.3,7,-6.5,0.13,10,0.1,0.84
,11:00:32,4,3600,5404.8,0.91,13.3,7,-6.5,0.136,10,0,0.85
,11:00:33,4,3600,5405.8,0.91,13.3,7,-6.5,0.136,10,0.1,0.85
,11:00:34,4,3600,5406.8,0.9,13.3,7,-6.5,0.13,10,0.1,0.85
,11:00:35,4,3600,5407.8,0.91,13.3,7,-6.5,0.126,10,0.1,0.85
,11:00:36,4,3600,5408.8,0.92,13.3,7,-6.5,0.127,10,0.1,0.86
,11:00:37,4,3600,5409.8,0.93,13.3,7,-6.5,0.134,10,0.1,0.87
,11:00:38,4,3600,5410.8,0.93,13.3,7,-6.5,0.134,10,0.1,0.87
,11:00:39,4,3600,5411.8,0.93,13.3,7,-6.5,0.139,10,0.1,0.87
,11:00:40,4,3600,5412.8,0.92,13.3,7,-6.5,0.138,10,0.1,0.86
,11:00:41,4,3600,5413.8,0.91,13.3,7,-6.5,0.132,10,0.1,0.85
,11:00:42,4,3600,5414.8,0.91,13.3,7,-6.5,0.137,10,0.1,0.85
,11:00:43,4,3600,5415.8,0.91,13.3,7,-6.5,0.137,10,0.1,0.85
,11:00:44,4,3600,5416.8,0.91,13.3,6,-6.5,0.142,10,0.1,0.85
,11:00:45,4,3600,5417.8,0.91,13.3,6,-6.5,0.142,10,0.1,0.85
,11:00:46,4,3600,5418.8,0.91,13.3,7,-6.5,0.137,10,0.1,0.85
,11:00:47,4,3600,5419.8,0.92,13.3,7,-6.5,0.132,10,0.1,0.86
,11:00:48,4,3600,5420.8,0.92,13.3,7,-6.5,0.128,10,0.1,0.86
,11:00:49,4,3600,5421.8,0.92,13.3,7,-6.5,0.127,10,0.1,0.86
,11:00:50,4,3600,5422.8,0.91,13.3,7,-6.5,0.127,10,0.1,0.85
,11:00:51,4,3600,5423.8,0.91,13.3,7,-6.5,0.126,10,0.1,0.85
,11:00:52,4,3600,5424.8,0.91,13.3,7,-6.5,0.126,10,0.1,0.85
,11:00:53,4,3600,5425.8,0.91,13.3,7,-6.6,0.123,10,0.1,0.85
,11:00:54,4,3600,5426.8,0.92,13.3,7,-6.6,0.123,10,0.1,0.86
,11:00:55,4,3600,5427.8,0.92,13.3,7,-6.6,0.128,10,0.1,0.86
,11:00:56,4,3600,5428.8,0.91,13.3,7,-6.6,0.131,10,0.1,0.85
,11:00:57,4,3600,5429.8,0.9,13.3,6,-6.6,0.14,10,0.1,0.84
,11:00:58,4,3600,5430.8,0.89,13.3,6,-6.6,0.14,10,0.1,0.84
,11:00:59,4,3600,5431.8,0.9,13.3,6,-6.6,0.14,10,0.1,0.84
,11:01:00,4,3600,5432.8,0.91,13.3,7,-6.6,0.136,10,0.1,0.85
,11:01:01,4,3600,5433.8,0.91,13.3,7,-6.6,0.136,10,0.1,0.85
,11:01:02,4,3600,5434.8,0.9,13.3,7,-6.6,0.135,10,0.1,0.84
,11:01:03,4,3600,5435.8,0.9,13.3,7,-6.6,0.135,10,0.1,0.84
,11:01:04,4,3600,5436.8,0.9,13.3,7,-6.6,0.135,10,0.1,0.84
,11:01:05,4,3600,5437.8,0.91,13.3,7,-6.6,0.136,10,0.1,0.85
,11:01:06,4,3600,5438.8,0.91,13.3,7,-6.6,0.137,10,0.1,0.85
,11:01:07,4,3600,5439.8,0.91,13.3,7,-6.6,0.137,10,0.1,0.85
,11:01:08,4,3600,5440.8,0.91,13.3,7,-6.6,0.136,10,0.1,0.85
,11:01:09,4,3600,5441.8,0.91,13.3,7,-6.6,0.136,10,0.1,0.85
,11:01:10,4,3600,5442.8,0.9,13.3,7,-6.6,0.135,10,0.1,0.84
,11:01:11,4,3600,5443.8,0.91,13.3,7,-6.6,0.136,10,0.1,0.85
,11:01:12,4,3600,5444.8,0.91,13.3,7,-6.6,0.131,10,0.1,0.85
,11:01:13,4,3600,5445.8,0.91,13.3,7,-6.6,0.131,10,0.1,0.85
,11:01:14,4,3600,5446.8,0.91,13.3,7,-6.6,0.131,10,0.1,0.85
,11:01:15,4,3600,5447.8,0.9,13.3,7,-6.6,0.13,10,0.1,0.84
,11:01:16,4,3600,5448.8,0.9,13.3,7,-6.6,0.13,10,0.1,0.84
,11:01:17,4,3600,5449.8,0.9,13.3,7,-6.6,0.135,10,0.1,0.84
,11:01:18,4,3600,5450.8,0.91,13.3,7,-6.6,0.136,10,0.1,0.85
,11:01:19,4,3600,5451.8,0.91,13.3,7,-6.6,0.132,10,0.1,0.85
,11:01:20,4,3600,5452.8,0.92,13.3,7,-6.7,0.127,10,0.1,0.86
,11:01:21,4,3600,5453.8,0.92,13.3,7,-6.7,0.132,10,0.1,0.86
,11:01:22,4,3600,5454.8,0.91,13.3,7,-6.7,0.131,10,0.1,0.85
,11:01:23,4,3600,5455.8,0.91,13.3,7,-6.7,0.131,10,0.1,0.85
,11:01:24,4,3600,5456.8,0.91,13.3,7,-6.7,0.131,10,0.1,0.85
,11:01:25,4,3600,5457.8,0.91,13.3,7,-6.7,0.131,10,0.1,0.85
,11:01:26,4,3600,5458.8,0.91,13.3,7,-6.7,0.131,10,0.1,0.85
,11:01:27,4,3600,5459.8,0.91,13.3,7,-6.7,0.136,10,0.1,0.85
,11:01:28,4,3600,5460.8,0.91,13.3,7,-6.7,0.136,10,0.1,0.85
,11:01:29,4,3600,5461.8,0.91,13.3,7,-6.7,0.136,10,0.1,0.85
,11:01:30,4,3600,5462.8,0.91,13.3,7,-6.7,0.131,10,0.1,0.85
,11:01:31,4,3600,5463.8,0.9,13.3,7,-6.7,0.13,10,0.1,0.84
,11:01:32,4,3600,5464.8,0.9,13.3,7,-6.7,0.135,10,0.1,0.84
,11:01:33,4,3600,5465.8,0.9,13.3,7,-6.7,0.135,10,0.1,0.84
,11:01:34,4,3600,5466.8,0.9,13.3,7,-6.7,0.135,10,0.1,0.84
,11:01:35,4,3600,5467.8,0.9,13.3,7,-6.7,0.135,10,0.1,0.84
,11:01:36,4,3600,5468.8,0.9,13.3,7,-6.7,0.135,10,0.1,0.84
,11:01:37,4,3600,5469.8,0.91,13.3,7,-6.7,0.131,10,0.1,0.85
,11:01:38,4,3600,5470.8,0.91,13.3,7,-6.7,0.131,10,0.1,0.85
,11:01:39,4,3600,5471.8,0.9,13.3,7,-6.7,0.126,10,0.1,0.84
,11:01:40,4,3600,5472.8,0.9,13.3,7,-6.7,0.125,10,0.1,0.84
,11:01:41,4,3600,5473.8,0.9,13.3,7,-6.7,0.121,10,0.1,0.84
,11:01:42,4,3600,5474.8,0.9,13.3,7,-6.7,0.125,10,0.1,0.84
,11:01:43,4,3600,5475.8,0.9,13.3,7,-6.7,0.125,10,0.1,0.84
,11:01:44,4,3600,5476.8,0.89,13.3,7,-6.8,0.125,10,0.1,0.84
,11:01:45,4,3600,5477.8,0.89,13.3,7,-6.8,0.129,10,0.1,0.84
,11:01:46,4,3600,5478.8,0.89,13.3,7,-6.8,0.129,10,0.1,0.84
,11:01:47,4,3600,5479.8,0.89,13.3,7,-6.8,0.129,10,0.1,0.84
,11:01:48,4,3600,5480.8,0.89,13.3,7,-6.8,0.129,10,0.1,0.84
,11:01:49,4,3600,5481.8,0.89,13.3,7,-6.8,0.134,10,0.1,0.84
,11:01:50,4,3600,5482.8,0.89,13.3,7,-6.8,0.134,10,0.1,0.84
,11:01:51,4,3600,5483.8,0.89,13.3,7,-6.8,0.134,10,0.1,0.84
,11:01:52,4,3600,5484.8,0.89,13.3,7,-6.8,0.134,10,0.1,0.84
,11:01:53,4,3600,5485.8,0.89,13.3,7,-6.8,0.133,10,0.1,0.83
,11:01:54,4,3600,5486.8,0.89,13.3,7,-6.8,0.134,10,0.1,0.84
,11:01:55,4,3600,5487.8,0.9,13.3,7,-6.8,0.135,10,0.1,0.84
,11:01:56,4,3600,5488.8,0.9,13.3,7,-6.8,0.135,10,0.1,0.84
,11:01:57,4,3600,5489.8,0.9,13.3,7,-6.8,0.135,10,0.1,0.84
,11:01:58,4,3600,5490.8,0.9,13.3,7,-6.8,0.135,10,0.1,0.84
,11:01:59,4,3600,5491.8,0.91,13.3,7,-6.8,0.131,10,0.1,0.85
,11:02:00,4,3600,5492.8,0.91,13.3,7,-6.8,0.126,10,0.1,0.85
,11:02:01,4,3600,5493.8,0.9,13.3,7,-6.8,0.126,10,0.1,0.84
,11:02:02,4,3600,5494.8,0.89,13.3,7,-6.8,0.134,10,0.1,0.84
,11:02:03,4,3600,5495.8,0.89,13.3,7,-6.8,0.133,10,0.1,0.83
,11:02:04,4,3600,5496.8,0.89,13.3,7,-6.8,0.134,10,0.1,0.84
,11:02:05,4,3600,5497.8,0.9,13.3,7,-6.8,0.135,10,0.1,0.84
,11:02:06,4,3600,5498.8,0.91,13.3,6,-6.8,0.141,10,0.1,0.85
,11:02:07,4,3600,5499.8,0.91,13.3,7,-6.8,0.136,10,0.1,0.85
,11:02:08,4,3600,5500.8,0.91,13.3,7,-6.8,0.136,10,0.1,0.85
,11:02:09,4,3600,5501.8,0.9,13.3,7,-6.8,0.135,10,0.1,0.84
,11:02:10,4,3600,5502.8,0.9,13.3,7,-6.8,0.135,10,0.1,0.84
,11:02:11,4,3600,5503.8,0.89,13.3,7,-6.8,0.133,10,0.1,0.83
,11:02:12,4,3600,5504.8,0.89,13.3,7,-6.8,0.128,10,0.1,0.83
,11:02:13,4,3600,5505.8,0.88,13.3,7,-6.9,0.128,10,0.1,0.83
,11:02:14,4,3600,5506.8,0.89,13.3,7,-6.9,0.133,10,0.1,0.83
,11:02:15,4,3600,5507.8,0.89,13.3,7,-6.9,0.133,10,0.1,0.83
,11:02:16,4,3600,5508.8,0.89,13.3,6,-6.9,0.138,10,0.1,0.83
,11:02:17,4,3600,5509.8,0.88,13.3,6,-6.9,0.138,10,0.1,0.83
,11:02:18,4,3600,5510.8,0.89,13.3,7,-6.9,0.133,10,0.1,0.83
,11:02:19,4,3600,5511.8,0.9,13.3,7,-6.9,0.13,10,0.1,0.84
,11:02:20,4,3600,5512.8,0.9,13.3,7,-6.9,0.13,10,0.1,0.84
,11:02:21,4,3600,5513.8,0.9,13.3,7,-6.9,0.125,10,0.1,0.84
,11:02:22,4,3600,5514.8,0.9,13.3,7,-6.9,0.121,10,0.1,0.84
,11:02:23,4,3600,5515.8,0.9,13.3,7,-6.9,0.121,10,0.1,0.84
,11:02:24,4,3600,5516.8,0.89,13.3,7,-6.9,0.129,10,0.1,0.84
,11:02:25,4,3600,5517.8,0.89,13.3,7,-6.9,0.129,10,0.1,0.84
,11:02:26,4,3600,5518.8,0.9,13.3,7,-6.9,0.135,10,0.1,0.84
,11:02:27,4,3600,5519.8,0.9,13.3,7,-6.9,0.135,10,0.1,0.84
,11:02:28,4,3600,5520.8,0.91,13.3,7,-6.9,0.136,10,0.1,0.85
,11:02:29,4,3600,5521.8,0.91,13.3,7,-6.9,0.131,10,0.1,0.85
,11:02:30,4,3600,5522.8,0.9,13.3,7,-6.9,0.13,10,0.1,0.84
,11:02:31,4,3600,5523.8,0.9,13.3,7,-6.9,0.135,10,0.1,0.84
,11:02:32,4,3600,5524.8,0.9,13.3,7,-6.9,0.135,10,0.1,0.84
,11:02:33,4,3600,5525.8,0.9,13.3,7,-6.9,0.125,10,0.1,0.84
,11:02:34,4,3600,5526.8,0.9,13.3,7,-6.9,0.13,10,0.1,0.84
,11:02:35,4,3600,5527.8,0.9,13.3,7,-6.9,0.13,10,0.1,0.84
,11:02:36,4,3600,5528.8,0.9,13.3,7,-6.9,0.135,10,0.1,0.84
,11:02:37,4,3600,5529.8,0.9,13.3,7,-6.9,0.135,10,0.1,0.84
,11:02:38,4,3600,5530.8,0.9,13.3,7,-6.9,0.13,10,0.1,0.84
,11:02:39,4,3600,5531.8,0.91,13.3,7,-7,0.126,10,0.1,0.85
,11:02:40,4,3600,5532.8,0.91,13.3,7,-7,0.126,10,0.1,0.85
,11:02:41,4,3600,5533.8,0.91,13.3,7,-7,0.126,10,0.1,0.85
,11:02:42,4,3600,5534.8,0.91,13.3,7,-7,0.126,10,0.1,0.85
,11:02:43,4,3600,5535.8,0.91,13.3,7,-7,0.136,10,0.1,0.84
,11:02:44,4,3600,5536.8,0.9,13.3,7,-7,0.135,10,0.1,0.84
,11:02:45,4,3600,5537.8,0.89,13.3,7,-7,0.134,10,0.1,0.84
,11:02:46,4,3600,5538.8,0.89,13.3,7,-7,0.134,10,0.1,0.84
,11:02:47,4,3600,5539.8,0.89,13.3,7,-7,0.133,10,0.1,0.83
,11:02:48,4,3600,5540.8,0.88,13.3,7,-7,0.128,10,0.1,0.83
,11:02:49,4,3600,5541.8,0.88,13.3,7,-7,0.132,10,0.1,0.82
,11:02:50,4,3600,5542.8,0.88,13.3,7,-7,0.132,10,0.1,0.83
,11:02:51,4,3600,5543.8,0.88,13.3,7,-7,0.128,10,0.1,0.83
,11:02:52,4,3600,5544.8,0.89,13.3,7,-7,0.133,10,0.1,0.83
,11:02:53,4,3600,5545.8,0.89,13.3,7,-7,0.128,10,0.1,0.84
,11:02:54,4,3600,5546.8,0.89,13.3,7,-7,0.128,10,0.1,0.83
,11:02:55,4,3600,5547.8,0.89,13.3,7,-7,0.129,10,0.1,0.84
,11:02:56,4,3600,5548.8,0.89,13.3,7,-7,0.129,10,0.1,0.84
,11:02:57,4,3600,5549.8,0.9,13.3,7,-7,0.13,10,0.1,0.84
,11:02:58,4,3600,5550.8,0.91,13.3,7,-7,0.126,10,0.1,0.84
,11:02:59,4,3600,5551.8,0.9,13.3,7,-7,0.126,10,0.1,0.84
,11:03:00,4,3600,5552.8,0.89,13.3,7,-7,0.125,10,0.1,0.84
,11:03:01,4,3600,5553.8,0.89,13.3,7,-7,0.124,10,0.1,0.83
,11:03:02,4,3600,5554.8,0.88,13.3,7,-7,0.123,10,0.1,0.83
,11:03:03,4,3600,5555.8,0.88,13.3,7,-7,0.122,10,0.1,0.82
,11:03:04,4,3600,5556.8,0.87,13.3,7,-7,0.122,10,0.1,0.82
,11:03:05,4,3600,5557.8,0.88,13.3,7,-7,0.122,10,0.1,0.82
,11:03:06,4,3600,5558.8,0.88,13.3,7,-7,0.123,10,0.1,0.83
,11:03:07,4,3600,5559.8,0.88,13.3,7,-7,0.127,10,0.1,0.83
,11:03:08,4,3600,5560.8,0.87,13.3,7,-7.1,0.126,10,0.1,0.82
,11:03:09,4,3600,5561.8,0.86,13.3,7,-7.1,0.124,10,0.1,0.81
,11:03:10,4,3600,5562.8,0.85,13.3,7,-7.1,0.128,10,0.1,0.8
,11:03:11,4,3600,5563.8,0.85,13.3,6,-7.1,0.132,10,0.1,0.79
,11:03:12,4,3600,5564.8,0.85,13.3,6,-7.1,0.133,10,0.1,0.8
,11:03:13,4,3600,5565.8,0.86,13.3,6,-7.1,0.134,10,0.1,0.81
,11:03:14,4,3600,5566.8,0.87,13.3,6,-7.1,0.136,10,0.1,0.82
,11:03:15,4,3600,5567.8,0.88,13.3,6,-7.1,0.137,10,0.1,0.82
,11:03:16,4,3600,5568.8,0.88,13.3,7,-7.1,0.133,10,0.1,0.83
,11:03:17,4,3600,5569.8,0.89,13.3,7,-7.1,0.133,10,0.1,0.83
,11:03:18,4,3600,5570.8,0.89,13.3,7,-7.1,0.128,10,0.1,0.83
,11:03:19,4,3600,5571.8,0.89,13.3,7,-7.1,0.133,10,0.1,0.83
,11:03:20,4,3600,5572.8,0.88,13.3,7,-7.1,0.128,10,0.1,0.83
,11:03:21,4,3600,5573.8,0.88,13.3,7,-7.1,0.127,10,0.1,0.82
,11:03:22,4,3600,5574.8,0.87,13.3,7,-7.1,0.126,10,0.1,0.82
,11:03:23,4,3600,5575.8,0.87,13.3,7,-7.1,0.13,10,0.1,0.81
,11:03:24,4,3600,5576.8,0.87,13.3,7,-7.1,0.13,10,0.1,0.81
,11:03:25,4,3600,5577.8,0.87,13.3,7,-7.1,0.13,10,0.1,0.81
,11:03:26,4,3600,5578.8,0.87,13.3,6,-7.1,0.136,10,0.1,0.82
,11:03:27,4,3600,5579.8,0.88,13.3,7,-7.1,0.132,10,0.1,0.82
,11:03:28,4,3600,5580.8,0.88,13.3,7,-7.1,0.133,10,0.1,0.83
,11:03:29,4,3600,5581.8,0.89,13.3,7,-7.1,0.133,10,0.1,0.83
,11:03:30,4,3600,5582.8,0.89,13.3,7,-7.1,0.133,10,0.1,0.83
,11:03:31,4,3600,5583.8,0.89,13.3,7,-7.1,0.129,10,0.1,0.84
,11:03:32,4,3600,5584.8,0.9,13.3,7,-7.1,0.13,10,0.1,0.84
,11:03:33,4,3600,5585.8,0.9,13.3,7,-7.2,0.125,10,0.1,0.84
,11:03:34,4,3600,5586.8,0.89,13.3,7,-7.2,0.124,10,0.1,0.84
,11:03:35,4,3600,5587.8,0.89,13.3,7,-7.2,0.124,10,0.1,0.83
,11:03:36,4,3600,5588.8,0.89,13.3,7,-7.2,0.128,10,0.1,0.83
,11:03:37,4,3600,5589.8,0.88,13.3,7,-7.2,0.127,10,0.1,0.83
,11:03:38,4,3600,5590.8,0.88,13.3,7,-7.2,0.127,10,0.1,0.82
,11:03:39,4,3600,5591.8,0.88,13.3,7,-7.2,0.127,10,0.1,0.82
,11:03:40,4,3600,5592.8,0.88,13.3,7,-7.2,0.127,10,0.1,0.82
,11:03:41,4,3600,5593.8,0.87,13.3,7,-7.2,0.131,10,0.1,0.82
,11:03:42,4,3600,5594.8,0.87,13.3,7,-7.2,0.131,10,0.1,0.82
,11:03:43,4,3600,5595.8,0.87,13.3,7,-7.2,0.131,10,0.1,0.82
,11:03:44,4,3600,5596.8,0.87,13.3,7,-7.2,0.131,10,0.1,0.82
,11:03:45,4,3600,5597.8,0.88,13.3,7,-7.2,0.131,10,0.1,0.82
,11:03:46,4,3600,5598.8,0.88,13.3,7,-7.2,0.131,10,0.1,0.82
,11:03:47,4,3600,5599.8,0.88,13.3,7,-7.2,0.132,10,0.1,0.82
,11:03:48,4,3600,5600.8,0.88,13.3,7,-7.2,0.133,10,0.1,0.83
,11:03:49,4,3600,5601.8,0.89,13.3,7,-7.2,0.134,10,0.1,0.84
,11:03:50,4,3600,5602.8,0.9,13.3,7,-7.2,0.135,10,0.1,0.84
,11:03:51,4,3600,5603.8,0.9,13.3,7,-7.2,0.135,10,0.1,0.84
,11:03:52,4,3600,5604.8,0.91,13.3,7,-7.2,0.136,10,0.1,0.85
,11:03:53,4,3600,5605.8,0.91,13.3,7,-7.2,0.131,10,0.1,0.85
,11:03:54,4,3600,5606.8,0.91,13.3,7,-7.2,0.136,10,0.1,0.85
,11:03:55,4,3600,5607.8,0.91,13.3,7,-7.2,0.131,10,0.1,0.85
,11:03:56,4,3600,5608.8,0.9,13.3,7,-7.2,0.135,10,0.1,0.84
,11:03:57,4,3600,5609.8,0.9,13.3,7,-7.2,0.13,10,0.1,0.84
,11:03:58,4,3600,5610.8,0.9,13.3,7,-7.3,0.13,10,0.1,0.84
,11:03:59,4,3600,5611.8,0.9,13.3,7,-7.3,0.13,10,0.1,0.84
,11:04:00,4,3600,5612.8,0.9,13.3,7,-7.3,0.13,10,0.1,0.84
,11:04:01,4,3600,5613.8,0.9,13.3,7,-7.3,0.13,10,0.1,0.84
,11:04:02,4,3600,5614.8,0.9,13.3,7,-7.3,0.13,10,0.1,0.84
,11:04:03,4,3600,5615.8,0.9,13.3,7,-7.3,0.13,10,0.1,0.84
,11:04:04,4,3600,5616.8,0.9,13.3,7,-7.3,0.13,10,0.1,0.84
,11:04:05,4,3600,5617.8,0.89,13.3,7,-7.3,0.125,10,0.1,0.84
,11:04:06,4,3600,5618.8,0.89,13.3,7,-7.3,0.125,10,0.1,0.84
,11:04:07,4,3600,5619.8,0.89,13.3,7,-7.3,0.125,10,0.1,0.84
,11:04:08,4,3600,5620.8,0.89,13.3,7,-7.3,0.129,10,0.1,0.84
