Data file,,PEEK_HEF_T35_PE6.TSV,,,,,,,,,,
,13:59:10,6,10790,8298.7,0.46,13.3,7,21,0.066,10,50,0.44
,13:59:11,6,10790,8299.7,0.46,13.3,7,21,0.067,10,50,0.45
,13:59:12,6,10790,8300.7,0.46,13.3,7,21,0.067,10,50,0.45
,13:59:13,6,10790,8301.7,0.46,13.3,7,21,0.064,10,50,0.45
,13:59:14,6,10790,8302.7,0.46,13.3,7,21,0.067,10,50,0.45
,13:59:15,6,10790,8303.7,0.46,13.3,7,21,0.064,10,50,0.45
,13:59:16,6,10790,8304.7,0.47,13.3,7,21,0.065,10,50,0.45
,13:59:17,6,10790,8305.7,0.47,13.3,7,21,0.065,10,50,0.45
,13:59:18,6,10790,8306.7,0.47,13.3,7,21,0.068,10,50,0.45
,13:59:19,6,10790,8307.7,0.47,13.3,7,21,0.068,10,50,0.45
,13:59:20,6,10790,8308.7,0.47,13.3,7,21,0.067,10,50,0.45
,13:59:21,6,10790,8309.7,0.47,13.3,7,21,0.065,10,50,0.45
,13:59:22,6,10790,8310.7,0.46,13.3,7,21,0.064,10,50,0.45
,13:59:23,6,10790,8311.7,0.46,13.3,7,21,0.064,10,50,0.44
,13:59:24,6,10790,8312.7,0.46,13.3,7,21,0.063,10,50,0.44
,13:59:25,6,10790,8313.7,0.45,13.3,7,21,0.063,10,50,0.44
,13:59:26,6,10790,8314.7,0.46,13.3,7,21,0.064,10,50,0.44
,13:59:27,6,10790,8315.7,0.45,13.3,7,21,0.065,10,50,0.44
,13:59:28,6,10790,8316.7,0.45,13.3,7,21,0.065,10,50,0.44
,13:59:29,6,10790,8317.7,0.45,13.3,7,21,0.063,10,50,0.44
,13:59:30,6,10790,8318.7,0.46,13.3,7,21,0.063,10,50,0.44
,13:59:31,6,10790,8319.7,0.46,13.3,7,21,0.064,10,50.1,0.44
,13:59:32,6,10790,8320.7,0.46,13.3,7,21,0.061,10,50,0.44
,13:59:33,6,10790,8321.7,0.46,13.3,7,21,0.062,10,50,0.44
,13:59:34,6,10790,8322.7,0.46,13.3,7,21,0.064,10,50,0.44
,13:59:35,6,10790,8323.7,0.46,13.3,7,21,0.064,10,50,0.45
,13:59:36,6,10790,8324.7,0.47,13.3,7,21,0.067,10,50,0.45
,13:59:37,6,10790,8325.7,0.46,13.3,7,21,0.067,10,50,0.45
,13:59:38,6,10790,8326.7,0.47,13.3,7,21,0.07,10,50,0.45
,13:59:39,6,10790,8327.7,0.47,13.3,7,21,0.067,10,50,0.45
,13:59:40,6,10790,8328.7,0.47,13.3,7,21,0.068,10,50,0.45
,13:59:41,6,10790,8329.7,0.47,13.3,7,21,0.065,10,50,0.45
,13:59:42,6,10790,8330.7,0.46,13.3,7,21,0.066,10,50,0.44
,13:59:43,6,10790,8331.7,0.46,13.3,7,21,0.066,10,50,0.44
,13:59:44,6,10790,8332.7,0.45,13.3,7,21,0.063,10,50,0.43
,13:59:45,6,10790,8333.7,0.45,13.3,7,21,0.061,10,50,0.44
,13:59:46,6,10790,8334.7,0.46,13.3,7,21,0.062,10,50,0.44
,13:59:47,6,10790,8335.7,0.46,13.3,7,21,0.062,10,50,0.44
,13:59:48,6,10790,8336.7,0.46,13.3,7,21,0.064,10,50,0.45
,13:59:49,6,10790,8337.7,0.46,13.3,7,21,0.066,10,50,0.44
,13:59:50,6,10790,8338.7,0.46,13.3,7,21,0.066,10,50.1,0.44
,13:59:51,6,10790,8339.7,0.45,13.3,7,21,0.068,10,50,0.44
,13:59:52,6,10790,8340.7,0.46,13.3,7,21,0.069,10,50.1,0.44
,13:59:53,6,10790,8341.7,0.47,13.3,7,21,0.068,10,50,0.45
,13:59:54,6,10790,8342.7,0.47,13.3,7,21,0.068,10,50,0.45
,13:59:55,6,10790,8343.7,0.47,13.3,7,21,0.065,10,50,0.45
,13:59:56,6,10790,8344.7,0.46,13.3,7,21,0.062,10,50,0.45
,13:59:57,6,10790,8345.7,0.46,13.3,7,21,0.062,10,50,0.45
,13:59:58,6,10790,8346.7,0.46,13.3,7,21,0.064,10,50,0.45
,13:59:59,6,10790,8347.7,0.46,13.3,7,21,0.064,10,50,0.44
,14:00:00,6,10790,8348.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:00:01,6,10790,8349.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:00:02,6,10790,8350.7,0.46,13.3,7,21,0.069,10,50,0.44
,14:00:03,6,10790,8351.7,0.46,13.3,7,21,0.067,10,50,0.45
,14:00:04,6,10790,8352.7,0.46,13.3,7,21,0.064,10,50,0.45
,14:00:05,6,10790,8353.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:00:06,6,10790,8354.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:00:07,6,10790,8355.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:00:08,6,10790,8356.7,0.46,13.3,7,21,0.067,10,50,0.45
,14:00:09,6,10790,8357.7,0.47,13.3,7,21,0.068,10,50,0.45
,14:00:10,6,10790,8358.7,0.48,13.3,7,21,0.066,10,50,0.46
,14:00:11,6,10790,8359.7,0.47,13.3,7,21,0.068,10,50,0.46
,14:00:12,6,10790,8360.7,0.48,13.3,7,21,0.069,10,50,0.46
,14:00:13,6,10790,8361.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:00:14,6,10790,8362.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:00:15,6,10790,8363.7,0.46,13.3,7,21,0.064,10,50,0.45
,14:00:16,6,10790,8364.7,0.46,13.3,7,21,0.064,10,50,0.45
,14:00:17,6,10790,8365.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:00:18,6,10790,8366.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:00:19,6,10790,8367.7,0.47,13.3,7,21,0.065,10,50.1,0.45
,14:00:20,6,10790,8368.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:00:21,6,10790,8369.7,0.47,13.3,7,21,0.068,10,50,0.46
,14:00:22,6,10790,8370.7,0.47,13.3,7,21,0.068,10,50,0.46
,14:00:23,6,10790,8371.7,0.47,13.3,7,21,0.066,10,50,0.46
,14:00:24,6,10790,8372.7,0.47,13.3,7,21,0.066,10,50,0.46
,14:00:25,6,10790,8373.7,0.47,13.3,7,21,0.067,10,50,0.45
,14:00:26,6,10790,8374.7,0.46,13.3,7,21,0.067,10,50,0.45
,14:00:27,6,10790,8375.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:00:28,6,10790,8376.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:00:29,6,10790,8377.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:00:30,6,10790,8378.7,0.47,13.3,7,21,0.065,10,50.1,0.45
,14:00:31,6,10790,8379.7,0.47,13.3,7,21,0.067,10,50,0.45
,14:00:32,6,10790,8380.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:00:33,6,10790,8381.7,0.47,13.3,7,21,0.068,10,50.1,0.45
,14:00:34,6,10790,8382.7,0.47,13.3,7,21,0.068,10,50,0.46
,14:00:35,6,10790,8383.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:00:36,6,10790,8384.7,0.47,13.3,7,21,0.063,10,50,0.45
,14:00:37,6,10790,8385.7,0.46,13.3,7,21,0.064,10,50,0.44
,14:00:38,6,10790,8386.7,0.46,13.3,7,21,0.062,10,50,0.44
,14:00:39,6,10790,8387.7,0.46,13.3,7,21,0.063,10,50,0.44
,14:00:40,6,10790,8388.7,0.45,13.3,7,21,0.063,10,50.1,0.44
,14:00:41,6,10790,8389.7,0.45,13.3,7,21,0.061,10,50,0.44
,14:00:42,6,10790,8390.7,0.45,13.3,7,21,0.061,10,50,0.43
,14:00:43,6,10790,8391.7,0.45,13.3,7,21,0.061,10,50,0.44
,14:00:44,6,10790,8392.7,0.45,13.3,8,21,0.059,10,50,0.44
,14:00:45,6,10790,8393.7,0.45,13.3,8,21,0.058,10,50,0.43
,14:00:46,6,10790,8394.7,0.45,13.3,7,21,0.06,10,50,0.43
,14:00:47,6,10790,8395.7,0.44,13.3,7,21,0.06,10,50,0.43
,14:00:48,6,10790,8396.7,0.45,13.3,7,21,0.062,10,50,0.43
,14:00:49,6,10790,8397.7,0.45,13.3,7,21,0.062,10,50,0.43
,14:00:50,6,10790,8398.7,0.45,13.3,7,21,0.064,10,50,0.43
,14:00:51,6,10790,8399.7,0.45,13.3,7,21,0.065,10,50.1,0.44
,14:00:52,6,10790,8400.7,0.45,13.3,7,21,0.065,10,50,0.43
,14:00:53,6,10790,8401.7,0.46,13.3,7,21,0.068,10,50,0.44
,14:00:54,6,10790,8402.7,0.45,13.3,7,21,0.067,10,50,0.43
,14:00:55,6,10790,8403.7,0.45,13.3,7,21,0.067,10,50,0.43
,14:00:56,6,10790,8404.7,0.45,13.3,7,21,0.068,10,50,0.43
,14:00:57,6,10790,8405.7,0.45,13.3,7,21,0.068,10,50,0.44
,14:00:58,6,10790,8406.7,0.46,13.3,7,21,0.066,10,50,0.45
,14:00:59,6,10790,8407.7,0.46,13.3,7,21,0.067,10,50,0.45
,14:01:00,6,10790,8408.7,0.46,13.3,7,21,0.067,10,50,0.45
,14:01:01,6,10790,8409.7,0.46,13.3,7,21,0.064,10,50,0.44
,14:01:02,6,10790,8410.7,0.46,13.3,7,21,0.064,10,50,0.44
,14:01:03,6,10790,8411.7,0.46,13.3,7,21,0.062,10,50,0.45
,14:01:04,6,10790,8412.7,0.46,13.3,7,21,0.064,10,50.1,0.44
,14:01:05,6,10790,8413.7,0.46,13.3,7,21,0.064,10,50.1,0.45
,14:01:06,6,10790,8414.7,0.46,13.3,7,21,0.066,10,50.1,0.44
,14:01:07,6,10790,8415.7,0.46,13.3,7,21,0.069,10,50.1,0.44
,14:01:08,6,10790,8416.7,0.46,13.3,7,21,0.066,10,50.1,0.44
,14:01:09,6,10790,8417.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:01:10,6,10790,8418.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:01:11,6,10790,8419.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:01:12,6,10790,8420.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:01:13,6,10790,8421.7,0.46,13.3,7,21,0.066,10,50.1,0.44
,14:01:14,6,10790,8422.7,0.47,13.3,7,21,0.065,10,50.1,0.45
,14:01:15,6,10790,8423.7,0.47,13.3,7,21,0.066,10,50,0.46
,14:01:16,6,10790,8424.7,0.48,13.3,7,21,0.066,10,50,0.46
,14:01:17,6,10790,8425.7,0.48,13.3,7,21,0.064,10,50.1,0.46
,14:01:18,6,10790,8426.7,0.47,13.3,7,21,0.064,10,50,0.45
,14:01:19,6,10790,8427.7,0.47,13.3,7,21,0.063,10,50,0.45
,14:01:20,6,10790,8428.7,0.46,13.3,7,21,0.064,10,50,0.45
,14:01:21,6,10790,8429.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:01:22,6,10790,8430.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:01:23,6,10790,8431.7,0.45,13.3,7,21,0.065,10,50.1,0.44
,14:01:24,6,10790,8432.7,0.45,13.3,7,21,0.065,10,50,0.44
,14:01:25,6,10790,8433.7,0.46,13.3,7,21,0.066,10,50.1,0.44
,14:01:26,6,10790,8434.7,0.47,13.3,7,21,0.067,10,50,0.45
,14:01:27,6,10790,8435.7,0.47,13.3,7,21,0.068,10,50,0.46
,14:01:28,6,10790,8436.7,0.48,13.3,7,21,0.069,10,50.1,0.46
,14:01:29,6,10790,8437.7,0.48,13.3,7,21,0.072,10,50.1,0.46
,14:01:30,6,10790,8438.7,0.48,13.3,7,21,0.069,10,50.1,0.46
,14:01:31,6,10790,8439.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:01:32,6,10790,8440.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:01:33,6,10790,8441.7,0.47,13.3,7,21,0.066,10,50,0.46
,14:01:34,6,10790,8442.7,0.48,13.3,7,21,0.069,10,50,0.46
,14:01:35,6,10790,8443.7,0.47,13.3,7,21,0.066,10,50,0.46
,14:01:36,6,10790,8444.7,0.47,13.3,7,21,0.065,10,50.1,0.45
,14:01:37,6,10790,8445.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:01:38,6,10790,8446.7,0.47,13.3,7,21,0.067,10,50.1,0.45
,14:01:39,6,10790,8447.7,0.46,13.3,7,21,0.067,10,50,0.45
,14:01:40,6,10790,8448.7,0.46,13.3,7,21,0.064,10,50,0.44
,14:01:41,6,10790,8449.7,0.46,13.3,7,21,0.064,10,50,0.44
,14:01:42,6,10790,8450.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:01:43,6,10790,8451.7,0.46,13.3,7,21,0.067,10,50,0.45
,14:01:44,6,10790,8452.7,0.47,13.3,7,21,0.068,10,50,0.45
,14:01:45,6,10790,8453.7,0.46,13.3,7,21,0.067,10,50,0.45
,14:01:46,6,10790,8454.7,0.46,13.3,7,21,0.064,10,50.1,0.44
,14:01:47,6,10790,8455.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:01:48,6,10790,8456.7,0.46,13.3,7,21,0.064,10,50,0.45
,14:01:49,6,10790,8457.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:01:50,6,10790,8458.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:01:51,6,10790,8459.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:01:52,6,10790,8460.7,0.47,13.3,7,21,0.065,10,50.1,0.45
,14:01:53,6,10790,8461.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:01:54,6,10790,8462.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:01:55,6,10790,8463.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:01:56,6,10790,8464.7,0.47,13.3,7,21,0.067,10,50,0.45
,14:01:57,6,10790,8465.7,0.47,13.3,7,21,0.067,10,50,0.45
,14:01:58,6,10790,8466.7,0.47,13.3,7,21,0.065,10,50.1,0.45
,14:01:59,6,10790,8467.7,0.47,13.3,7,21,0.063,10,50,0.45
,14:02:00,6,10790,8468.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:02:01,6,10790,8469.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:02:02,6,10790,8470.7,0.47,13.3,7,21,0.068,10,50,0.45
,14:02:03,6,10790,8471.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:02:04,6,10790,8472.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:02:05,6,10790,8473.7,0.47,13.3,7,21,0.066,10,50,0.46
,14:02:06,6,10790,8474.7,0.47,13.3,7,21,0.068,10,50,0.45
,14:02:07,6,10790,8475.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:02:08,6,10790,8476.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:02:09,6,10790,8477.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:02:10,6,10790,8478.7,0.47,13.3,7,21,0.065,10,50.1,0.45
,14:02:11,6,10790,8479.7,0.47,13.3,7,21,0.066,10,50,0.46
,14:02:12,6,10790,8480.7,0.47,13.3,7,21,0.068,10,50,0.45
,14:02:13,6,10790,8481.7,0.47,13.3,7,21,0.068,10,50,0.45
,14:02:14,6,10790,8482.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:02:15,6,10790,8483.7,0.47,13.3,7,21,0.066,10,50.1,0.46
,14:02:16,6,10790,8484.7,0.48,13.3,7,21,0.064,10,50,0.46
,14:02:17,6,10790,8485.7,0.48,13.3,7,21,0.064,10,50,0.46
,14:02:18,6,10790,8486.7,0.48,13.3,7,21,0.066,10,50,0.46
,14:02:19,6,10790,8487.7,0.47,13.3,7,21,0.068,10,50,0.45
,14:02:20,6,10790,8488.7,0.46,13.3,7,21,0.067,10,50,0.45
,14:02:21,6,10790,8489.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:02:22,6,10790,8490.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:02:23,6,10790,8491.7,0.46,13.3,7,21,0.064,10,50,0.44
,14:02:24,6,10790,8492.7,0.46,13.3,7,21,0.064,10,50,0.44
,14:02:25,6,10790,8493.7,0.46,13.3,7,21,0.066,10,50,0.45
,14:02:26,6,10790,8494.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:02:27,6,10790,8495.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:02:28,6,10790,8496.7,0.46,13.3,7,21,0.064,10,50,0.44
,14:02:29,6,10790,8497.7,0.46,13.3,7,21,0.064,10,50,0.44
,14:02:30,6,10790,8498.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:02:31,6,10790,8499.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:02:32,6,10790,8500.7,0.47,13.3,7,21,0.068,10,50.1,0.45
,14:02:33,6,10790,8501.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:02:34,6,10790,8502.7,0.45,13.3,7,21,0.065,10,50,0.44
,14:02:35,6,10790,8503.7,0.45,13.3,7,21,0.065,10,50,0.43
,14:02:36,6,10790,8504.7,0.45,13.3,7,21,0.063,10,50.1,0.44
,14:02:37,6,10790,8505.7,0.46,13.3,7,21,0.062,10,50,0.44
,14:02:38,6,10790,8506.7,0.46,13.3,7,21,0.064,10,50.1,0.44
,14:02:39,6,10790,8507.7,0.46,13.3,7,21,0.067,10,50,0.45
,14:02:40,6,10790,8508.7,0.47,13.3,7,21,0.067,10,50,0.45
,14:02:41,6,10790,8509.7,0.47,13.3,7,21,0.068,10,50,0.45
,14:02:42,6,10790,8510.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:02:43,6,10790,8511.7,0.47,13.3,7,21,0.063,10,50,0.45
,14:02:44,6,10790,8512.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:02:45,6,10790,8513.7,0.47,13.3,7,21,0.068,10,50,0.45
,14:02:46,6,10790,8514.7,0.47,13.3,7,21,0.068,10,50,0.45
,14:02:47,6,10790,8515.7,0.47,13.3,7,21,0.067,10,50,0.45
,14:02:48,6,10790,8516.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:02:49,6,10790,8517.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:02:50,6,10790,8518.7,0.46,13.3,7,21,0.064,10,50,0.44
,14:02:51,6,10790,8519.7,0.47,13.3,8,21,0.06,10,50,0.45
,14:02:52,6,10790,8520.7,0.47,13.3,7,21,0.063,10,50,0.45
,14:02:53,6,10790,8521.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:02:54,6,10790,8522.7,0.46,13.3,7,21,0.064,10,50,0.45
,14:02:55,6,10790,8523.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:02:56,6,10790,8524.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:02:57,6,10790,8525.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:02:58,6,10790,8526.7,0.45,13.3,7,21,0.063,10,50,0.44
,14:02:59,6,10790,8527.7,0.45,13.3,7,21,0.063,10,50,0.44
,14:03:00,6,10790,8528.7,0.45,13.3,7,21,0.063,10,50,0.44
,14:03:01,6,10790,8529.7,0.46,13.3,7,21,0.062,10,50,0.44
,14:03:02,6,10790,8530.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:03:03,6,10790,8531.7,0.47,13.3,7,21,0.067,10,50,0.45
,14:03:04,6,10790,8532.7,0.47,13.3,7,21,0.071,10,50,0.45
,14:03:05,6,10790,8533.7,0.47,13.3,7,21,0.07,10,50,0.45
,14:03:06,6,10790,8534.7,0.47,13.3,7,21,0.068,10,50,0.45
,14:03:07,6,10790,8535.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:03:08,6,10790,8536.7,0.47,13.3,7,21,0.068,10,50,0.45
,14:03:09,6,10790,8537.7,0.47,13.3,7,21,0.068,10,50,0.46
,14:03:10,6,10790,8538.7,0.48,13.3,7,21,0.066,10,50.1,0.46
,14:03:11,6,10790,8539.7,0.48,13.3,7,21,0.067,10,50,0.46
,14:03:12,6,10790,8540.7,0.48,13.3,7,21,0.066,10,50,0.46
,14:03:13,6,10790,8541.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:03:14,6,10790,8542.7,0.46,13.3,7,21,0.064,10,50,0.45
,14:03:15,6,10790,8543.7,0.46,13.3,7,21,0.064,10,50,0.45
,14:03:16,6,10790,8544.7,0.47,13.3,7,21,0.068,10,50.1,0.45
,14:03:17,6,10790,8545.7,0.47,13.3,7,21,0.068,10,50,0.45
,14:03:18,6,10790,8546.7,0.47,13.3,7,21,0.071,10,50,0.45
,14:03:19,6,10790,8547.7,0.47,13.3,7,21,0.068,10,50,0.45
,14:03:20,6,10790,8548.7,0.47,13.3,7,21,0.068,10,50,0.46
,14:03:21,6,10790,8549.7,0.48,13.3,7,21,0.064,10,50,0.46
,14:03:22,6,10790,8550.7,0.47,13.3,7,21,0.063,10,50,0.45
,14:03:23,6,10790,8551.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:03:24,6,10790,8552.7,0.47,13.3,7,21,0.067,10,50,0.45
,14:03:25,6,10790,8553.7,0.47,13.3,7,21,0.067,10,50,0.45
,14:03:26,6,10790,8554.7,0.46,13.3,7,21,0.067,10,50,0.45
,14:03:27,6,10790,8555.7,0.46,13.3,7,21,0.064,10,50,0.44
,14:03:28,6,10790,8556.7,0.46,13.3,7,21,0.064,10,50,0.45
,14:03:29,6,10790,8557.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:03:30,6,10790,8558.7,0.46,13.3,7,21,0.067,10,50,0.45
,14:03:31,6,10790,8559.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:03:32,6,10790,8560.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:03:33,6,10790,8561.7,0.46,13.3,7,21,0.062,10,50,0.44
,14:03:34,6,10790,8562.7,0.46,13.3,7,21,0.061,10,50,0.44
,14:03:35,6,10790,8563.7,0.46,13.3,7,21,0.062,10,50,0.45
,14:03:36,6,10790,8564.7,0.47,13.3,7,21,0.068,10,50,0.45
,14:03:37,6,10790,8565.7,0.46,13.3,7,21,0.069,10,50,0.44
,14:03:38,6,10790,8566.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:03:39,6,10790,8567.7,0.46,13.3,7,21,0.063,10,50,0.44
,14:03:40,6,10790,8568.7,0.47,13.3,7,21,0.063,10,50,0.45
,14:03:41,6,10790,8569.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:03:42,6,10790,8570.7,0.47,13.3,7,21,0.068,10,50,0.45
,14:03:43,6,10790,8571.7,0.46,13.3,7,21,0.067,10,50,0.44
,14:03:44,6,10790,8572.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:03:45,6,10790,8573.7,0.45,13.3,7,21,0.065,10,50,0.44
,14:03:46,6,10790,8574.7,0.45,13.3,7,21,0.063,10,50,0.44
,14:03:47,6,10790,8575.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:03:48,6,10790,8576.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:03:49,6,10790,8577.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:03:50,6,10790,8578.7,0.46,13.3,7,21,0.063,10,50,0.44
,14:03:51,6,10790,8579.7,0.46,13.3,7,21,0.061,10,50,0.44
,14:03:52,6,10790,8580.7,0.46,13.3,7,21,0.062,10,50,0.45
,14:03:53,6,10790,8581.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:03:54,6,10790,8582.7,0.47,13.3,7,21,0.066,10,50,0.46
,14:03:55,6,10790,8583.7,0.48,13.3,7,21,0.069,10,50,0.46
,14:03:56,6,10790,8584.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:03:57,6,10790,8585.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:03:58,6,10790,8586.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:03:59,6,10790,8587.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:04:00,6,10790,8588.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:04:01,6,10790,8589.7,0.46,13.3,7,21,0.064,10,50,0.44
,14:04:02,6,10790,8590.7,0.46,13.3,7,21,0.062,10,50,0.44
,14:04:03,6,10790,8591.7,0.46,13.3,7,21,0.064,10,50,0.44
,14:04:04,6,10790,8592.7,0.46,13.3,7,21,0.067,10,50,0.45
,14:04:05,6,10790,8593.7,0.46,13.3,7,21,0.069,10,50,0.45
,14:04:06,6,10790,8594.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:04:07,6,10790,8595.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:04:08,6,10790,8596.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:04:09,6,10790,8597.7,0.46,13.3,7,21,0.064,10,50,0.44
,14:04:10,6,10790,8598.7,0.46,13.3,7,21,0.064,10,50,0.44
,14:04:11,6,10790,8599.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:04:12,6,10790,8600.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:04:13,6,10790,8601.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:04:14,6,10790,8602.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:04:15,6,10790,8603.7,0.46,13.3,7,21,0.064,10,50,0.45
,14:04:16,6,10790,8604.7,0.47,13.3,7,21,0.063,10,50,0.45
,14:04:17,6,10790,8605.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:04:18,6,10790,8606.7,0.47,13.3,7,21,0.067,10,50,0.45
,14:04:19,6,10790,8607.7,0.46,13.3,7,21,0.067,10,50,0.45
,14:04:20,6,10790,8608.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:04:21,6,10790,8609.7,0.46,13.3,7,21,0.064,10,50,0.45
,14:04:22,6,10790,8610.7,0.46,13.3,7,21,0.064,10,50,0.45
,14:04:23,6,10790,8611.7,0.46,13.3,7,21,0.064,10,50,0.44
,14:04:24,6,10790,8612.7,0.46,13.3,7,21,0.064,10,50,0.45
,14:04:25,6,10790,8613.7,0.46,13.3,7,21,0.066,10,50,0.44
,14:04:26,6,10790,8614.7,0.47,13.3,7,21,0.067,10,50,0.45
,14:04:27,6,10790,8615.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:04:28,6,10790,8616.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:04:29,6,10790,8617.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:04:30,6,10790,8618.7,0.46,13.3,7,21,0.064,10,50,0.45
,14:04:31,6,10790,8619.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:04:32,6,10790,8620.7,0.47,13.3,7,21,0.065,10,50,0.46
,14:04:33,6,10790,8621.7,0.48,13.3,7,21,0.067,10,50,0.46
,14:04:34,6,10790,8622.7,0.48,13.3,7,21,0.069,10,50,0.46
,14:04:35,6,10790,8623.7,0.48,13.3,7,21,0.069,10,50,0.46
,14:04:36,6,10790,8624.7,0.47,13.3,7,21,0.071,10,50,0.45
,14:04:37,6,10790,8625.7,0.47,13.3,7,21,0.067,10,50,0.45
,14:04:38,6,10790,8626.7,0.47,13.3,7,21,0.067,10,50,0.45
,14:04:39,6,10790,8627.7,0.47,13.3,7,21,0.067,10,50,0.45
,14:04:40,6,10790,8628.7,0.47,13.3,7,21,0.067,10,50,0.45
,14:04:41,6,10790,8629.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:04:42,6,10790,8630.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:04:43,6,10790,8631.7,0.47,13.3,7,21,0.065,10,50,0.45
,14:04:44,6,10790,8632.7,0.47,13.3,7,21,0.067,10,50,0.45
,14:04:45,6,10790,8633.7,0.46,13.3,7,21,0.067,10,50,0.45
,14:04:46,6,10790,8634.7,0.46,13.3,7,21,0.064,10,50,0.45
,14:04:47,6,10790,8635.7,0.46,13.3,7,21,0.064,10,50,0.44
,14:04:48,6,10790,8636.7,0.47,13.3,7,21,0.065,10,50,0.45
