Data file,,SORONA_ISO10_-8C_007.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_-8DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,08/04/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,Sorona on PTFE,,,,,,,,,,
Temp,,-8,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 10:41:17 on 08/04/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,11:38:10,4,3600,3412.3,1,13.3,7,-8.6,0.15,10,0.1,0.93
,11:38:11,4,3600,3413.3,1,13.3,7,-8.6,0.145,10,0.1,0.94
,11:38:12,4,3600,3414.3,1,13.3,7,-8.6,0.145,10,0.1,0.94
,11:38:13,4,3600,3415.3,1,13.3,7,-8.6,0.145,10,0.1,0.94
,11:38:14,4,3600,3416.3,1,13.3,7,-8.6,0.145,10,0.1,0.94
,11:38:15,4,3600,3417.3,1,13.3,7,-8.6,0.145,10,0.1,0.94
,11:38:16,4,3600,3418.3,1,13.3,7,-8.6,0.15,10,0.1,0.93
,11:38:17,4,3600,3419.3,1,13.3,7,-8.6,0.149,10,0.1,0.93
,11:38:18,4,3600,3420.3,1,13.3,7,-8.6,0.149,10,0.1,0.93
,11:38:19,4,3600,3421.3,1,13.3,7,-8.6,0.15,10,0.1,0.94
,11:38:20,4,3600,3422.3,1.01,13.3,7,-8.6,0.145,10,0.1,0.94
,11:38:21,4,3600,3423.3,1,13.3,7,-8.6,0.14,10,0.1,0.94
,11:38:22,4,3600,3424.3,1,13.3,7,-8.6,0.14,10,0.1,0.94
,11:38:23,4,3600,3425.3,1,13.3,7,-8.6,0.134,10,0.1,0.93
,11:38:24,4,3600,3426.3,0.99,13.3,7,-8.6,0.133,10,0.1,0.93
,11:38:25,4,3600,3427.3,0.99,13.3,7,-8.6,0.138,10,0.1,0.92
,11:38:26,4,3600,3428.3,0.98,13.3,7,-8.6,0.137,10,0.1,0.92
,11:38:27,4,3600,3429.3,0.98,13.3,7,-8.6,0.142,10,0.1,0.92
,11:38:28,4,3600,3430.3,0.98,13.3,7,-8.6,0.147,10,0.1,0.92
,11:38:29,4,3600,3431.3,0.98,13.3,7,-8.6,0.147,10,0.1,0.92
,11:38:30,4,3600,3432.3,0.98,13.3,7,-8.6,0.147,10,0.1,0.92
,11:38:31,4,3600,3433.3,0.98,13.3,7,-8.7,0.147,10,0.1,0.92
,11:38:32,4,3600,3434.3,0.98,13.3,7,-8.7,0.147,10,0.1,0.91
,11:38:33,4,3600,3435.3,0.98,13.3,7,-8.7,0.147,10,0.1,0.91
,11:38:34,4,3600,3436.3,0.98,13.3,7,-8.7,0.147,10,0.1,0.92
,11:38:35,4,3600,3437.3,0.98,13.3,7,-8.7,0.147,10,0.1,0.92
,11:38:36,4,3600,3438.3,0.99,13.3,7,-8.7,0.148,10,0.1,0.92
,11:38:37,4,3600,3439.3,0.99,13.3,7,-8.7,0.143,10,0.1,0.93
,11:38:38,4,3600,3440.3,0.99,13.3,7,-8.7,0.138,10,0.1,0.93
,11:38:39,4,3600,3441.3,0.98,13.3,7,-8.7,0.142,10,0.1,0.92
,11:38:40,4,3600,3442.3,0.98,13.3,7,-8.7,0.142,10,0.1,0.92
,11:38:41,4,3600,3443.3,0.98,13.3,7,-8.7,0.148,10,0.1,0.92
,11:38:42,4,3600,3444.3,0.99,13.3,7,-8.7,0.148,10,0.1,0.92
,11:38:43,4,3600,3445.3,0.99,13.3,7,-8.7,0.149,10,0.1,0.93
,11:38:44,4,3600,3446.3,1,13.3,7,-8.7,0.149,10,0.1,0.93
,11:38:45,4,3600,3447.3,0.99,13.3,7,-8.7,0.149,10,0.1,0.93
,11:38:46,4,3600,3448.3,0.99,13.3,7,-8.7,0.149,10,0.1,0.93
,11:38:47,4,3600,3449.3,1,13.3,6,-8.7,0.155,10,0.1,0.93
,11:38:48,4,3600,3450.3,1,13.3,7,-8.7,0.144,10,0.1,0.93
,11:38:49,4,3600,3451.3,1,13.3,7,-8.7,0.144,10,0.1,0.93
,11:38:50,4,3600,3452.3,1,13.3,7,-8.7,0.139,10,0.1,0.93
,11:38:51,4,3600,3453.3,0.99,13.3,7,-8.7,0.143,10,0.1,0.92
,11:38:52,4,3600,3454.3,0.98,13.3,7,-8.7,0.147,10,0.1,0.92
,11:38:53,4,3600,3455.3,0.98,13.3,7,-8.7,0.147,10,0.1,0.91
,11:38:54,4,3600,3456.3,0.98,13.3,7,-8.7,0.142,10,0.1,0.92
,11:38:55,4,3600,3457.3,0.99,13.3,7,-8.7,0.143,10,0.1,0.93
,11:38:56,4,3600,3458.3,0.99,13.3,7,-8.7,0.143,10,0.1,0.93
,11:38:57,4,3600,3459.3,0.98,13.3,7,-8.7,0.148,10,0.1,0.92
,11:38:58,4,3600,3460.3,0.98,13.3,7,-8.7,0.147,10,0.1,0.92
,11:38:59,4,3600,3461.3,0.98,13.3,7,-8.7,0.148,10,0.1,0.92
,11:39:00,4,3600,3462.3,0.99,13.3,7,-8.7,0.143,10,0.1,0.93
,11:39:01,4,3600,3463.3,1,13.3,7,-8.7,0.144,10,0.1,0.93
,11:39:02,4,3600,3464.3,0.99,13.3,7,-8.7,0.143,10,0.1,0.93
,11:39:03,4,3600,3465.3,0.99,13.3,7,-8.7,0.148,10,0.1,0.92
,11:39:04,4,3600,3466.3,0.98,13.3,7,-8.7,0.137,10,0.1,0.92
,11:39:05,4,3600,3467.3,0.98,13.3,7,-8.7,0.136,10,0.1,0.92
,11:39:06,4,3600,3468.3,0.98,13.3,7,-8.7,0.136,10,0.1,0.91
,11:39:07,4,3600,3469.3,0.98,13.3,7,-8.7,0.136,10,0.1,0.91
,11:39:08,4,3600,3470.3,0.97,13.3,7,-8.7,0.141,10,0.1,0.91
,11:39:09,4,3600,3471.3,0.97,13.3,7,-8.7,0.141,10,0.1,0.91
,11:39:10,4,3600,3472.3,0.98,13.3,7,-8.7,0.141,10,0.1,0.91
,11:39:11,4,3600,3473.3,0.98,13.3,7,-8.7,0.136,10,0.1,0.91
,11:39:12,4,3600,3474.3,0.98,13.3,7,-8.7,0.136,10,0.1,0.91
,11:39:13,4,3600,3475.3,0.98,13.3,7,-8.7,0.136,10,0.1,0.92
,11:39:14,4,3600,3476.3,0.98,13.3,7,-8.7,0.131,10,0.1,0.91
,11:39:15,4,3600,3477.3,0.97,13.3,7,-8.7,0.135,10,0.1,0.91
,11:39:16,4,3600,3478.3,0.96,13.3,7,-8.7,0.139,10,0.1,0.9
,11:39:17,4,3600,3479.3,0.96,13.3,7,-8.7,0.139,10,0.1,0.9
,11:39:18,4,3600,3480.3,0.96,13.3,7,-8.7,0.139,10,0.1,0.9
,11:39:19,4,3600,3481.3,0.96,13.3,7,-8.7,0.139,10,0.1,0.9
,11:39:20,4,3600,3482.3,0.96,13.3,7,-8.7,0.143,10,0.1,0.9
,11:39:21,4,3600,3483.3,0.96,13.3,7,-8.7,0.143,10,0.1,0.9
,11:39:22,4,3600,3484.3,0.96,13.3,6,-8.7,0.15,10,0.1,0.9
,11:39:23,4,3600,3485.3,0.96,13.3,7,-8.7,0.145,10,0.1,0.91
,11:39:24,4,3600,3486.3,0.97,13.3,7,-8.7,0.14,10,0.1,0.91
,11:39:25,4,3600,3487.3,0.97,13.3,7,-8.7,0.14,10,0.1,0.91
,11:39:26,4,3600,3488.3,0.96,13.3,7,-8.7,0.139,10,0.1,0.9
,11:39:27,4,3600,3489.3,0.96,13.3,7,-8.7,0.139,10,0.1,0.9
,11:39:28,4,3600,3490.3,0.96,13.3,7,-8.7,0.144,10,0.1,0.9
,11:39:29,4,3600,3491.3,0.97,13.3,7,-8.7,0.14,10,0.1,0.91
,11:39:30,4,3600,3492.3,0.97,13.3,7,-8.7,0.14,10,0.1,0.91
,11:39:31,4,3600,3493.3,0.97,13.3,7,-8.7,0.14,10,0.1,0.91
,11:39:32,4,3600,3494.3,0.97,13.3,7,-8.7,0.14,10,0.1,0.91
,11:39:33,4,3600,3495.3,0.97,13.3,7,-8.7,0.145,10,0.1,0.91
,11:39:34,4,3600,3496.3,0.97,13.3,7,-8.7,0.145,10,0.1,0.91
,11:39:35,4,3600,3497.3,0.97,13.3,7,-8.7,0.146,10,0.1,0.91
,11:39:36,4,3600,3498.3,0.98,13.3,7,-8.7,0.147,10,0.1,0.91
,11:39:37,4,3600,3499.3,0.98,13.3,7,-8.7,0.147,10,0.1,0.92
,11:39:38,4,3600,3500.3,0.98,13.3,7,-8.7,0.147,10,0.1,0.92
,11:39:39,4,3600,3501.3,0.98,13.3,7,-8.7,0.147,10,0.1,0.92
,11:39:40,4,3600,3502.3,0.98,13.3,7,-8.7,0.147,10,0.1,0.92
,11:39:41,4,3600,3503.3,0.99,13.3,7,-8.6,0.148,10,0.1,0.92
,11:39:42,4,3600,3504.3,0.98,13.3,7,-8.6,0.148,10,0.1,0.92
,11:39:43,4,3600,3505.3,0.98,13.3,7,-8.6,0.147,10,0.1,0.92
,11:39:44,4,3600,3506.3,0.98,13.3,7,-8.6,0.147,10,0.1,0.92
,11:39:45,4,3600,3507.3,0.98,13.3,7,-8.6,0.147,10,0.1,0.92
,11:39:46,4,3600,3508.3,0.98,13.3,7,-8.6,0.147,10,0.1,0.92
,11:39:47,4,3600,3509.3,0.98,13.3,7,-8.6,0.147,10,0.1,0.92
,11:39:48,4,3600,3510.3,0.99,13.3,7,-8.6,0.148,10,0.1,0.93
,11:39:49,4,3600,3511.3,1,13.3,7,-8.6,0.144,10,0.1,0.93
,11:39:50,4,3600,3512.3,1,13.3,7,-8.6,0.15,10,0.1,0.93
,11:39:51,4,3600,3513.3,1,13.3,7,-8.6,0.149,10,0.1,0.93
,11:39:52,4,3600,3514.3,0.99,13.3,7,-8.6,0.149,10,0.1,0.93
,11:39:53,4,3600,3515.3,0.99,13.3,7,-8.6,0.143,10,0.1,0.93
,11:39:54,4,3600,3516.3,1,13.3,7,-8.6,0.144,10,0.1,0.93
,11:39:55,4,3600,3517.3,0.99,13.3,7,-8.6,0.143,10,0.1,0.93
,11:39:56,4,3600,3518.3,0.99,13.3,7,-8.6,0.143,10,0.1,0.92
,11:39:57,4,3600,3519.3,0.98,13.3,7,-8.6,0.142,10,0.1,0.92
,11:39:58,4,3600,3520.3,0.98,13.3,7,-8.6,0.142,10,0.1,0.91
,11:39:59,4,3600,3521.3,0.98,13.3,7,-8.6,0.147,10,0.1,0.92
,11:40:00,4,3600,3522.3,0.98,13.3,7,-8.6,0.142,10,0.1,0.92
,11:40:01,4,3600,3523.3,0.99,13.3,7,-8.6,0.138,10,0.1,0.93
,11:40:02,4,3600,3524.3,1,13.3,7,-8.6,0.139,10,0.1,0.93
,11:40:03,4,3600,3525.3,0.99,13.3,7,-8.6,0.138,10,0.1,0.93
,11:40:04,4,3600,3526.3,0.99,13.3,7,-8.6,0.148,10,0.1,0.92
,11:40:05,4,3600,3527.3,0.99,13.3,7,-8.6,0.148,10,0.1,0.92
,11:40:06,4,3600,3528.3,0.99,13.3,7,-8.6,0.149,10,0.1,0.93
,11:40:07,4,3600,3529.3,1,13.3,7,-8.6,0.15,10,0.1,0.93
,11:40:08,4,3600,3530.3,1,13.3,6,-8.6,0.156,10,0.1,0.94
,11:40:09,4,3600,3531.3,1,13.3,7,-8.5,0.15,10,0.1,0.94
,11:40:10,4,3600,3532.3,1,13.3,7,-8.5,0.145,10,0.1,0.94
,11:40:11,4,3600,3533.3,1,13.3,7,-8.5,0.145,10,0.1,0.94
,11:40:12,4,3600,3534.3,1,13.3,7,-8.5,0.15,10,0.1,0.94
,11:40:13,4,3600,3535.3,1,13.3,7,-8.5,0.145,10,0.1,0.94
,11:40:14,4,3600,3536.3,1,13.3,7,-8.5,0.15,10,0.1,0.94
,11:40:15,4,3600,3537.3,1,13.3,7,-8.5,0.145,10,0.1,0.94
,11:40:16,4,3600,3538.3,1,13.3,7,-8.5,0.145,10,0.1,0.94
,11:40:17,4,3600,3539.3,1,13.3,7,-8.5,0.144,10,0.1,0.93
,11:40:18,4,3600,3540.3,1,13.3,7,-8.5,0.144,10,0.1,0.93
,11:40:19,4,3600,3541.3,1,13.3,7,-8.5,0.15,10,0.1,0.93
,11:40:20,4,3600,3542.3,1,13.3,7,-8.5,0.15,10,0.1,0.94
,11:40:21,4,3600,3543.3,1,13.3,7,-8.5,0.15,10,0.1,0.94
,11:40:22,4,3600,3544.3,1,13.3,7,-8.5,0.145,10,0.1,0.94
,11:40:23,4,3600,3545.3,1,13.3,7,-8.5,0.145,10,0.1,0.94
,11:40:24,4,3600,3546.3,1,13.3,7,-8.5,0.15,10,0.1,0.94
,11:40:25,4,3600,3547.3,1,13.3,7,-8.4,0.15,10,0.1,0.94
,11:40:26,4,3600,3548.3,1,13.3,7,-8.4,0.145,10,0.1,0.94
,11:40:27,4,3600,3549.3,1,13.3,7,-8.4,0.139,10,0.1,0.94
,11:40:28,4,3600,3550.3,1,13.3,7,-8.4,0.139,10,0.1,0.94
,11:40:29,4,3600,3551.3,1.01,13.3,7,-8.4,0.14,10,0.1,0.94
,11:40:30,4,3600,3552.3,1.01,13.3,7,-8.4,0.14,10,0.1,0.94
,11:40:31,4,3600,3553.3,1,13.3,7,-8.4,0.14,10,0.1,0.94
,11:40:32,4,3600,3554.3,1,13.3,7,-8.4,0.144,10,0.1,0.93
,11:40:33,4,3600,3555.3,0.98,13.3,7,-8.4,0.142,10,0.1,0.92
,11:40:34,4,3600,3556.3,0.98,13.3,7,-8.4,0.142,10,0.1,0.92
,11:40:35,4,3600,3557.3,0.98,13.3,7,-8.4,0.142,10,0.1,0.92
,11:40:36,4,3600,3558.3,0.98,13.3,7,-8.4,0.147,10,0.1,0.92
,11:40:37,4,3600,3559.3,0.99,13.3,7,-8.4,0.148,10,0.1,0.92
,11:40:38,4,3600,3560.3,0.99,13.3,7,-8.4,0.143,10,0.1,0.93
,11:40:39,4,3600,3561.3,1,13.3,7,-8.4,0.149,10,0.1,0.93
,11:40:40,4,3600,3562.3,1,13.3,7,-8.3,0.149,10,0.1,0.93
,11:40:41,4,3600,3563.3,1,13.3,7,-8.4,0.144,10,0.1,0.93
,11:40:42,4,3600,3564.3,0.99,13.3,7,-8.3,0.143,10,0.1,0.93
,11:40:43,4,3600,3565.3,0.99,13.3,7,-8.3,0.143,10,0.1,0.92
,11:40:44,4,3600,3566.3,0.98,13.3,7,-8.3,0.142,10,0.1,0.92
,11:40:45,4,3600,3567.3,0.98,13.3,7,-8.3,0.147,10,0.1,0.92
,11:40:46,4,3600,3568.3,0.98,13.3,7,-8.3,0.147,10,0.1,0.92
,11:40:47,4,3600,3569.3,0.99,13.3,7,-8.3,0.143,10,0.1,0.93
,11:40:48,4,3600,3570.3,1,13.3,7,-8.3,0.144,10,0.1,0.93
,11:40:49,4,3600,3571.3,1,13.3,7,-8.3,0.144,10,0.1,0.93
,11:40:50,4,3600,3572.3,1,13.3,7,-8.3,0.149,10,0.1,0.93
,11:40:51,4,3600,3573.3,1,13.3,7,-8.3,0.15,10,0.1,0.93
,11:40:52,4,3600,3574.3,1,13.3,7,-8.3,0.144,10,0.1,0.93
,11:40:53,4,3600,3575.3,1,13.3,7,-8.3,0.144,10,0.1,0.93
,11:40:54,4,3600,3576.3,1,13.3,7,-8.2,0.144,10,0.1,0.93
,11:40:55,4,3600,3577.3,0.99,13.3,7,-8.2,0.143,10,0.1,0.93
,11:40:56,4,3600,3578.3,0.99,13.3,7,-8.2,0.138,10,0.1,0.92
,11:40:57,4,3600,3579.3,0.98,13.3,7,-8.2,0.137,10,0.1,0.92
,11:40:58,4,3600,3580.3,0.98,13.3,7,-8.2,0.147,10,0.1,0.91
,11:40:59,4,3600,3581.3,0.98,13.3,7,-8.2,0.147,10,0.1,0.91
,11:41:00,4,3600,3582.3,0.98,13.3,7,-8.2,0.147,10,0.1,0.92
,11:41:01,4,3600,3583.3,0.98,13.3,7,-8.2,0.148,10,0.1,0.92
,11:41:02,4,3600,3584.3,0.99,13.3,7,-8.2,0.149,10,0.1,0.93
,11:41:03,4,3600,3585.3,1,13.3,7,-8.2,0.149,10,0.1,0.93
,11:41:04,4,3600,3586.3,1,13.3,7,-8.2,0.144,10,0.1,0.93
,11:41:05,4,3600,3587.3,1,13.3,7,-8.2,0.144,10,0.1,0.93
,11:41:06,4,3600,3588.3,0.99,13.3,7,-8.2,0.143,10,0.1,0.93
,11:41:07,4,3600,3589.3,0.99,13.3,7,-8.1,0.148,10,0.1,0.92
,11:41:08,4,3600,3590.3,0.98,13.3,7,-8.1,0.148,10,0.1,0.92
,11:41:09,4,3600,3591.3,0.99,13.3,7,-8.1,0.149,10,0.1,0.93
,11:41:10,4,3600,3592.3,1,13.3,7,-8.1,0.149,10,0.1,0.93
,11:41:11,4,3600,3593.3,1,13.3,7,-8.1,0.149,10,0.1,0.93
,11:41:12,4,3600,3594.3,1,13.3,7,-8.1,0.144,10,0.1,0.93
,11:41:13,4,3600,3595.3,1,13.3,7,-8.1,0.15,10,0.1,0.93
,11:41:14,4,3600,3596.3,1,13.3,7,-8.1,0.145,10,0.1,0.94
,11:41:15,4,3600,3597.3,1,13.3,7,-8.1,0.145,10,0.1,0.94
,11:41:16,4,3600,3598.3,1,13.3,7,-8.1,0.145,10,0.1,0.94
,11:41:17,4,3600,3599.3,1,13.3,7,-8.1,0.15,10,0.1,0.94
,11:41:18,4,3600,3600.3,1,13.3,7,-8,0.15,10,0.1,0.94
,11:41:19,4,3600,3601.3,1,13.3,7,-8.1,0.145,10,0.1,0.94
,11:41:20,4,3600,3602.3,1,13.3,7,-8.1,0.145,10,0.1,0.94
,11:41:21,4,3600,3603.3,1,13.3,7,-8,0.145,10,0.1,0.94
,11:41:22,4,3600,3604.3,1,13.3,7,-8,0.14,10,0.1,0.94
,11:41:23,4,3600,3605.3,1,13.3,7,-8,0.14,10,0.1,0.94
,11:41:24,4,3600,3606.3,1,13.3,7,-8,0.135,10,0.1,0.94
,11:41:25,4,3600,3607.3,1,13.3,7,-8,0.134,10,0.1,0.93
,11:41:26,4,3600,3608.3,0.99,13.3,7,-8,0.138,10,0.1,0.93
,11:41:27,4,3600,3609.3,0.99,13.3,7,-8,0.143,10,0.1,0.92
,11:41:28,4,3600,3610.3,0.98,13.3,7,-8,0.137,10,0.1,0.92
,11:41:29,4,3600,3611.3,0.98,13.3,7,-7.9,0.137,10,0.1,0.92
,11:41:30,4,3600,3612.3,0.98,13.3,7,-7.9,0.142,10,0.1,0.92
,11:41:31,4,3600,3613.3,0.98,13.3,7,-7.9,0.142,10,0.1,0.92
,11:41:32,4,3600,3614.3,0.98,13.3,7,-7.9,0.147,10,0.1,0.92
,11:41:33,4,3600,3615.3,0.98,13.3,6,-7.9,0.153,10,0.1,0.92
,11:41:34,4,3600,3616.3,0.98,13.3,6,-7.9,0.154,10,0.1,0.92
,11:41:35,4,3600,3617.3,0.99,13.3,7,-7.9,0.148,10,0.1,0.92
,11:41:36,4,3600,3618.3,0.99,13.3,7,-7.9,0.148,10,0.1,0.92
,11:41:37,4,3600,3619.3,0.98,13.3,7,-7.9,0.147,10,0.1,0.92
,11:41:38,4,3600,3620.3,0.98,13.3,6,-7.9,0.153,10,0.1,0.92
,11:41:39,4,3600,3621.3,0.98,13.3,7,-7.9,0.147,10,0.1,0.92
,11:41:40,4,3600,3622.3,0.99,13.3,7,-7.8,0.149,10,0.1,0.93
,11:41:41,4,3600,3623.3,1,13.3,7,-7.8,0.15,10,0.1,0.94
,11:41:42,4,3600,3624.3,1,13.3,7,-7.8,0.15,10,0.1,0.94
,11:41:43,4,3600,3625.3,1,13.3,7,-7.8,0.145,10,0.1,0.94
,11:41:44,4,3600,3626.3,1,13.3,7,-7.8,0.144,10,0.1,0.93
,11:41:45,4,3600,3627.3,0.99,13.3,7,-7.8,0.149,10,0.1,0.93
,11:41:46,4,3600,3628.3,0.99,13.3,6,-7.8,0.155,10,0.1,0.93
,11:41:47,4,3600,3629.3,0.99,13.3,7,-7.8,0.149,10,0.1,0.93
,11:41:48,4,3600,3630.3,1,13.3,7,-7.7,0.15,10,0.1,0.94
,11:41:49,4,3600,3631.3,1,13.3,7,-7.7,0.145,10,0.1,0.94
,11:41:50,4,3600,3632.3,1,13.3,7,-7.7,0.145,10,0.1,0.94
,11:41:51,4,3600,3633.3,1,13.3,7,-7.7,0.15,10,0.1,0.94
,11:41:52,4,3600,3634.3,1,13.3,7,-7.7,0.15,10,0.1,0.94
,11:41:53,4,3600,3635.3,1.01,13.3,7,-7.7,0.145,10,0.1,0.94
,11:41:54,4,3600,3636.3,1,13.3,7,-7.7,0.145,10,0.1,0.94
,11:41:55,4,3600,3637.3,1,13.3,7,-7.7,0.145,10,0.1,0.94
,11:41:56,4,3600,3638.3,1,13.3,7,-7.7,0.139,10,0.1,0.94
,11:41:57,4,3600,3639.3,1,13.3,7,-7.6,0.145,10,0.1,0.94
,11:41:58,4,3600,3640.3,1.01,13.3,7,-7.7,0.145,10,0.1,0.94
,11:41:59,4,3600,3641.3,1,13.3,7,-7.6,0.15,10,0.1,0.94
,11:42:00,4,3600,3642.3,1,13.3,7,-7.6,0.149,10,0.1,0.93
,11:42:01,4,3600,3643.3,1,13.3,7,-7.6,0.149,10,0.1,0.93
,11:42:02,4,3600,3644.3,1,13.3,7,-7.6,0.15,10,0.1,0.94
,11:42:03,4,3600,3645.3,1.01,13.3,7,-7.6,0.151,10,0.1,0.94
,11:42:04,4,3600,3646.3,1.01,13.3,7,-7.6,0.146,10,0.1,0.94
,11:42:05,4,3600,3647.3,1.01,13.3,7,-7.6,0.14,10,0.1,0.94
,11:42:06,4,3600,3648.3,1,13.3,7,-7.5,0.145,10,0.1,0.94
,11:42:07,4,3600,3649.3,1,13.3,7,-7.5,0.15,10,0.1,0.94
,11:42:08,4,3600,3650.3,1,13.3,7,-7.5,0.15,10,0.1,0.94
,11:42:09,4,3600,3651.3,1,13.3,7,-7.5,0.15,10,0.1,0.94
,11:42:10,4,3600,3652.3,1,13.3,7,-7.5,0.145,10,0.1,0.94
,11:42:11,4,3600,3653.3,1,13.3,7,-7.5,0.145,10,0.1,0.94
,11:42:12,4,3600,3654.3,1.01,13.3,7,-7.5,0.145,10,0.1,0.94
,11:42:13,4,3600,3655.3,1.01,13.3,7,-7.4,0.146,10,0.1,0.94
,11:42:14,4,3600,3656.3,1.01,13.3,7,-7.4,0.146,10,0.1,0.95
,11:42:15,4,3600,3657.3,1.01,13.3,7,-7.4,0.146,10,0.1,0.94
,11:42:16,4,3600,3658.3,1.01,13.3,7,-7.4,0.146,10,0.1,0.94
,11:42:17,4,3600,3659.3,1.01,13.3,7,-7.4,0.151,10,0.1,0.94
,11:42:18,4,3600,3660.3,1.01,13.3,7,-7.4,0.145,10,0.1,0.94
,11:42:19,4,3600,3661.3,1.01,13.3,7,-7.4,0.151,10,0.1,0.94
,11:42:20,4,3600,3662.3,1.01,13.3,7,-7.4,0.145,10,0.1,0.94
,11:42:21,4,3600,3663.3,1,13.3,7,-7.4,0.145,10,0.1,0.94
,11:42:22,4,3600,3664.3,1,13.3,7,-7.4,0.145,10,0.1,0.94
,11:42:23,4,3600,3665.3,1.01,13.3,7,-7.3,0.145,10,0.1,0.94
,11:42:24,4,3600,3666.3,1.01,13.3,7,-7.3,0.145,10,0.1,0.94
,11:42:25,4,3600,3667.3,1.01,13.3,7,-7.3,0.151,10,0.1,0.94
,11:42:26,4,3600,3668.3,1.01,13.3,7,-7.3,0.145,10,0.1,0.94
,11:42:27,4,3600,3669.3,1,13.3,7,-7.3,0.15,10,0.1,0.94
,11:42:28,4,3600,3670.3,1,13.3,7,-7.3,0.15,10,0.1,0.94
,11:42:29,4,3600,3671.3,1.01,13.3,7,-7.2,0.151,10,0.1,0.94
,11:42:30,4,3600,3672.3,1.01,13.3,7,-7.2,0.145,10,0.1,0.94
,11:42:31,4,3600,3673.3,1.01,13.3,7,-7.2,0.145,10,0.1,0.94
,11:42:32,4,3600,3674.3,1.01,13.3,7,-7.2,0.145,10,0.1,0.94
,11:42:33,4,3600,3675.3,1.01,13.3,7,-7.2,0.151,10,0.1,0.94
,11:42:34,4,3600,3676.3,1.01,13.3,7,-7.2,0.145,10,0.1,0.94
,11:42:35,4,3600,3677.3,1.01,13.3,7,-7.2,0.145,10,0.1,0.94
,11:42:36,4,3600,3678.3,1.01,13.3,7,-7.2,0.145,10,0.1,0.94
,11:42:37,4,3600,3679.3,1.01,13.3,7,-7.2,0.145,10,0.1,0.94
,11:42:38,4,3600,3680.3,1.01,13.3,7,-7.2,0.145,10,0.1,0.94
,11:42:39,4,3600,3681.3,1.01,13.3,7,-7.1,0.151,10,0.1,0.94
,11:42:40,4,3600,3682.3,1.01,13.3,7,-7.1,0.145,10,0.1,0.94
,11:42:41,4,3600,3683.3,1.01,13.3,7,-7.1,0.151,10,0.1,0.95
,11:42:42,4,3600,3684.3,1.01,13.3,7,-7.1,0.146,10,0.1,0.95
,11:42:43,4,3600,3685.3,1.01,13.3,7,-7.1,0.146,10,0.1,0.95
,11:42:44,4,3600,3686.3,1.01,13.3,7,-7.1,0.146,10,0.1,0.95
,11:42:45,4,3600,3687.3,1.01,13.3,7,-7,0.152,10,0.1,0.95
,11:42:46,4,3600,3688.3,1.01,13.3,6,-7,0.158,10,0.1,0.95
,11:42:47,4,3600,3689.3,1.01,13.3,7,-7,0.146,10,0.1,0.95
,11:42:48,4,3600,3690.3,1.02,13.3,7,-7,0.147,10,0.1,0.95
,11:42:49,4,3600,3691.3,1.02,13.3,7,-7,0.147,10,0.1,0.95
,11:42:50,4,3600,3692.3,1.02,13.3,7,-7,0.147,10,0.1,0.95
,11:42:51,4,3600,3693.3,1.02,13.3,7,-7,0.147,10,0.1,0.95
,11:42:52,4,3600,3694.3,1.01,13.3,7,-6.9,0.141,10,0.1,0.95
,11:42:53,4,3600,3695.3,1.01,13.3,7,-6.9,0.136,10,0.1,0.95
,11:42:54,4,3600,3696.3,1.01,13.3,7,-6.9,0.14,10,0.1,0.94
,11:42:55,4,3600,3697.3,1,13.3,7,-6.9,0.144,10,0.1,0.93
,11:42:56,4,3600,3698.3,0.99,13.3,7,-6.9,0.149,10,0.1,0.93
,11:42:57,4,3600,3699.3,0.99,13.3,6,-6.9,0.154,10,0.1,0.92
,11:42:58,4,3600,3700.3,0.99,13.3,7,-6.9,0.149,10,0.1,0.93
,11:42:59,4,3600,3701.3,1,13.3,7,-6.9,0.144,10,0.1,0.93
,11:43:00,4,3600,3702.3,1,13.3,7,-6.9,0.15,10,0.1,0.94
,11:43:01,4,3600,3703.3,1,13.3,7,-6.8,0.15,10,0.1,0.94
,11:43:02,4,3600,3704.3,1,13.3,7,-6.8,0.15,10,0.1,0.94
,11:43:03,4,3600,3705.3,1.01,13.3,7,-6.8,0.145,10,0.1,0.94
,11:43:04,4,3600,3706.3,1.01,13.3,7,-6.8,0.145,10,0.1,0.94
,11:43:05,4,3600,3707.3,1,13.3,7,-6.8,0.145,10,0.1,0.94
,11:43:06,4,3600,3708.3,1,13.3,7,-6.8,0.149,10,0.1,0.93
,11:43:07,4,3600,3709.3,1,13.3,7,-6.8,0.15,10,0.1,0.93
,11:43:08,4,3600,3710.3,1,13.3,7,-6.8,0.145,10,0.1,0.94
,11:43:09,4,3600,3711.3,1.01,13.3,7,-6.7,0.145,10,0.1,0.94
