Data file,,RA0.3_PAO_12C_003_45MINS.TSV,,,,,,,,,,
,10:41:28,4,2700,2757.6,0.82,13.3,9,13.2,0.087,10,0.3,0.74
,10:41:29,4,2700,2758.6,0.82,13.3,9,13.2,0.089,10,0.3,0.74
,10:41:30,4,2700,2759.6,0.82,13.3,9,13.2,0.091,10,0.3,0.74
,10:41:31,4,2700,2760.6,0.81,13.3,9,13.2,0.091,10,0.3,0.73
,10:41:32,4,2700,2761.6,0.81,13.3,9,13.2,0.09,10,0.3,0.73
,10:41:33,4,2700,2762.6,0.81,13.3,9,13.2,0.091,10,0.3,0.73
,10:41:34,4,2700,2763.6,0.81,13.3,9,13.2,0.093,10,0.3,0.73
,10:41:35,4,2700,2764.6,0.81,13.3,9,13.2,0.093,10,0.3,0.73
,10:41:36,4,2700,2765.6,0.82,13.3,9,13.2,0.091,10,0.3,0.74
,10:41:37,4,2700,2766.6,0.82,13.3,9,13.2,0.091,10,0.3,0.74
,10:41:38,4,2700,2767.6,0.81,13.3,9,13.2,0.093,10,0.3,0.73
,10:41:39,4,2700,2768.6,0.81,13.3,8,13.1,0.096,10,0.3,0.73
,10:41:40,4,2700,2769.6,0.81,13.3,9,13.1,0.093,10,0.3,0.74
,10:41:41,4,2700,2770.6,0.82,13.3,9,13.1,0.089,10,0.3,0.74
,10:41:42,4,2700,2771.6,0.82,13.3,9,13.1,0.089,10,0.3,0.74
,10:41:43,4,2700,2772.6,0.82,13.3,9,13.1,0.092,10,0.3,0.74
,10:41:44,4,2700,2773.6,0.82,13.3,9,13.1,0.094,10,0.3,0.74
,10:41:45,4,2700,2774.6,0.82,13.3,9,13.1,0.094,10,0.3,0.74
,10:41:46,4,2700,2775.6,0.83,13.3,9,13.1,0.092,10,0.3,0.75
,10:41:47,4,2700,2776.6,0.85,13.3,9,13.1,0.094,10,0.3,0.77
,10:41:48,4,2700,2777.6,0.86,13.3,9,13.1,0.096,10,0.3,0.78
,10:41:49,4,2700,2778.6,0.87,13.3,9,13.1,0.097,10,0.3,0.78
,10:41:50,4,2700,2779.6,0.87,13.3,9,13.1,0.097,10,0.3,0.78
,10:41:51,4,2700,2780.6,0.86,13.3,9,13,0.096,10,0.3,0.77
,10:41:52,4,2700,2781.6,0.85,13.3,9,13,0.098,10,0.3,0.77
,10:41:53,4,2700,2782.6,0.85,13.3,9,13,0.095,10,0.3,0.77
,10:41:54,4,2700,2783.6,0.85,13.3,9,13,0.095,10,0.3,0.77
,10:41:55,4,2700,2784.6,0.86,13.3,9,13,0.093,10,0.3,0.77
,10:41:56,4,2700,2785.6,0.86,13.3,9,13,0.096,10,0.3,0.78
,10:41:57,4,2700,2786.6,0.87,13.3,9,13,0.097,10,0.3,0.78
,10:41:58,4,2700,2787.6,0.87,13.3,9,13,0.097,10,0.3,0.78
,10:41:59,4,2700,2788.6,0.87,13.3,9,12.9,0.095,10,0.3,0.79
,10:42:00,4,2700,2789.6,0.87,13.3,9,13,0.094,10,0.3,0.78
,10:42:01,4,2700,2790.6,0.86,13.3,9,12.9,0.093,10,0.3,0.77
,10:42:02,4,2700,2791.6,0.85,13.3,9,12.9,0.094,10,0.3,0.76
,10:42:03,4,2700,2792.6,0.84,13.3,9,12.9,0.094,10,0.3,0.76
,10:42:04,4,2700,2793.6,0.84,13.3,9,12.9,0.091,10,0.3,0.76
,10:42:05,4,2700,2794.6,0.84,13.3,9,12.9,0.091,10,0.3,0.76
,10:42:06,4,2700,2795.6,0.84,13.3,9,12.9,0.093,10,0.3,0.75
,10:42:07,4,2700,2796.6,0.84,13.3,9,12.9,0.096,10,0.3,0.75
,10:42:08,4,2700,2797.6,0.84,13.3,9,12.9,0.096,10,0.3,0.75
,10:42:09,4,2700,2798.6,0.83,13.3,9,12.9,0.093,10,0.3,0.75
,10:42:10,4,2700,2799.6,0.83,13.3,9,12.8,0.09,10,0.3,0.75
,10:42:11,4,2700,2800.6,0.83,13.3,9,12.8,0.093,10,0.3,0.75
,10:42:12,4,2700,2801.6,0.83,13.3,9,12.8,0.093,10,0.3,0.75
,10:42:13,4,2700,2802.6,0.83,13.3,9,12.8,0.092,10,0.3,0.75
,10:42:14,4,2700,2803.6,0.83,13.3,9,12.8,0.092,10,0.3,0.75
,10:42:15,4,2700,2804.6,0.83,13.3,9,12.8,0.09,10,0.3,0.75
,10:42:16,4,2700,2805.6,0.84,13.3,9,12.8,0.088,10,0.3,0.75
,10:42:17,4,2700,2806.6,0.83,13.3,9,12.8,0.09,10,0.3,0.75
,10:42:18,4,2700,2807.6,0.83,13.3,9,12.7,0.092,10,0.3,0.75
,10:42:19,4,2700,2808.6,0.83,13.3,9,12.8,0.092,10,0.3,0.75
,10:42:20,4,2700,2809.6,0.83,13.3,9,12.8,0.09,10,0.3,0.75
,10:42:21,4,2700,2810.6,0.84,13.3,9,12.7,0.09,10,0.3,0.75
,10:42:22,4,2700,2811.6,0.83,13.3,9,12.7,0.09,10,0.3,0.75
,10:42:23,4,2700,2812.6,0.83,13.3,9,12.7,0.093,10,0.3,0.75
,10:42:24,4,2700,2813.6,0.83,13.3,9,12.7,0.092,10,0.3,0.75
,10:42:25,4,2700,2814.6,0.83,13.3,9,12.7,0.092,10,0.3,0.75
,10:42:26,4,2700,2815.6,0.83,13.3,9,12.7,0.09,10,0.3,0.75
,10:42:27,4,2700,2816.6,0.83,13.3,9,12.7,0.09,10,0.3,0.75
,10:42:28,4,2700,2817.6,0.83,13.3,9,12.7,0.09,10,0.3,0.75
,10:42:29,4,2700,2818.6,0.83,13.3,9,12.6,0.092,10,0.3,0.75
,10:42:30,4,2700,2819.6,0.83,13.3,9,12.6,0.092,10,0.3,0.75
,10:42:31,4,2700,2820.6,0.83,13.3,9,12.6,0.09,10,0.3,0.75
,10:42:32,4,2700,2821.6,0.83,13.3,9,12.6,0.09,10,0.3,0.75
,10:42:33,4,2700,2822.6,0.82,13.3,9,12.6,0.092,10,0.3,0.74
,10:42:34,4,2700,2823.6,0.82,13.3,9,12.6,0.092,10,0.3,0.74
,10:42:35,4,2700,2824.6,0.82,13.3,9,12.6,0.092,10,0.3,0.74
,10:42:36,4,2700,2825.6,0.82,13.3,9,12.5,0.089,10,0.3,0.74
,10:42:37,4,2700,2826.6,0.83,13.3,9,12.5,0.09,10,0.3,0.75
,10:42:38,4,2700,2827.6,0.83,13.3,9,12.5,0.09,10,0.3,0.75
,10:42:39,4,2700,2828.6,0.83,13.3,9,12.5,0.09,10,0.3,0.75
,10:42:40,4,2700,2829.6,0.83,13.3,9,12.5,0.087,10,0.3,0.75
,10:42:41,4,2700,2830.6,0.83,13.3,9,12.5,0.09,10,0.3,0.75
,10:42:42,4,2700,2831.6,0.83,13.3,9,12.5,0.09,10,0.3,0.75
,10:42:43,4,2700,2832.6,0.82,13.3,9,12.5,0.094,10,0.3,0.74
,10:42:44,4,2700,2833.6,0.82,13.3,9,12.5,0.091,10,0.3,0.74
,10:42:45,4,2700,2834.6,0.82,13.3,9,12.5,0.091,10,0.3,0.74
,10:42:46,4,2700,2835.6,0.82,13.3,9,12.4,0.089,10,0.3,0.74
,10:42:47,4,2700,2836.6,0.82,13.3,9,12.4,0.092,10,0.3,0.74
,10:42:48,4,2700,2837.6,0.82,13.3,9,12.4,0.092,10,0.3,0.74
,10:42:49,4,2700,2838.6,0.82,13.3,9,12.4,0.092,10,0.3,0.74
,10:42:50,4,2700,2839.6,0.82,13.3,9,12.4,0.092,10,0.3,0.74
,10:42:51,4,2700,2840.6,0.83,13.3,9,12.4,0.092,10,0.3,0.75
,10:42:52,4,2700,2841.6,0.83,13.3,9,12.4,0.092,10,0.3,0.75
,10:42:53,4,2700,2842.6,0.82,13.3,9,12.4,0.092,10,0.3,0.74
,10:42:54,4,2700,2843.6,0.82,13.3,9,12.3,0.092,10,0.3,0.74
,10:42:55,4,2700,2844.6,0.82,13.3,9,12.3,0.094,10,0.3,0.74
,10:42:56,4,2700,2845.6,0.82,13.3,9,12.3,0.094,10,0.3,0.74
,10:42:57,4,2700,2846.6,0.82,13.3,9,12.3,0.092,10,0.3,0.74
,10:42:58,4,2700,2847.6,0.83,13.3,9,12.3,0.09,10,0.3,0.75
,10:42:59,4,2700,2848.6,0.83,13.3,9,12.3,0.09,10,0.3,0.75
,10:43:00,4,2700,2849.6,0.84,13.3,9,12.3,0.093,10,0.3,0.75
,10:43:01,4,2700,2850.6,0.84,13.3,9,12.3,0.093,10,0.3,0.75
,10:43:02,4,2700,2851.6,0.83,13.3,9,12.3,0.09,10,0.3,0.75
,10:43:03,4,2700,2852.6,0.83,13.3,9,12.3,0.09,10,0.3,0.75
,10:43:04,4,2700,2853.6,0.83,13.3,9,12.2,0.092,10,0.3,0.75
,10:43:05,4,2700,2854.6,0.83,13.3,9,12.2,0.092,10,0.3,0.75
,10:43:06,4,2700,2855.6,0.83,13.3,9,12.2,0.095,10,0.3,0.75
,10:43:07,4,2700,2856.6,0.83,13.3,9,12.2,0.095,10,0.3,0.75
,10:43:08,4,2700,2857.6,0.83,13.3,9,12.2,0.092,10,0.3,0.75
,10:43:09,4,2700,2858.6,0.84,13.3,9,12.2,0.093,10,0.3,0.75
,10:43:10,4,2700,2859.6,0.84,13.3,9,12.2,0.094,10,0.3,0.76
,10:43:11,4,2700,2860.6,0.84,13.3,9,12.1,0.094,10,0.3,0.76
,10:43:12,4,2700,2861.6,0.84,13.3,9,12.1,0.094,10,0.3,0.76
,10:43:13,4,2700,2862.6,0.84,13.3,9,12.1,0.091,10,0.3,0.76
,10:43:14,4,2700,2863.6,0.84,13.3,9,12.1,0.091,10,0.3,0.76
,10:43:15,4,2700,2864.6,0.84,13.3,9,12.1,0.093,10,0.3,0.75
,10:43:16,4,2700,2865.6,0.83,13.3,9,12.1,0.092,10,0.3,0.75
,10:43:17,4,2700,2866.6,0.83,13.3,9,12.1,0.092,10,0.3,0.75
,10:43:18,4,2700,2867.6,0.83,13.3,9,12.1,0.092,10,0.3,0.75
,10:43:19,4,2700,2868.6,0.83,13.3,9,12,0.092,10,0.3,0.75
,10:43:20,4,2700,2869.6,0.84,13.3,9,12,0.093,10,0.3,0.75
,10:43:21,4,2700,2870.6,0.84,13.3,9,12,0.093,10,0.3,0.75
,10:43:22,4,2700,2871.6,0.84,13.3,9,12,0.091,10,0.3,0.76
,10:43:23,4,2700,2872.6,0.84,13.3,9,12,0.091,10,0.3,0.76
,10:43:24,4,2700,2873.6,0.85,13.3,9,12,0.094,10,0.3,0.76
,10:43:25,4,2700,2874.6,0.84,13.3,9,12,0.094,10,0.3,0.76
,10:43:26,4,2700,2875.6,0.84,13.3,9,12,0.094,10,0.3,0.76
,10:43:27,4,2700,2876.6,0.84,13.3,9,11.9,0.091,10,0.3,0.76
,10:43:28,4,2700,2877.6,0.84,13.3,9,11.9,0.091,10,0.3,0.76
,10:43:29,4,2700,2878.6,0.84,13.3,9,11.9,0.093,10,0.3,0.76
,10:43:30,4,2700,2879.6,0.84,13.3,9,11.9,0.093,10,0.3,0.75
,10:43:31,4,2700,2880.6,0.84,13.3,9,11.9,0.093,10,0.3,0.75
,10:43:32,4,2700,2881.6,0.84,13.3,9,11.9,0.093,10,0.3,0.76
,10:43:33,4,2700,2882.6,0.84,13.3,9,11.9,0.093,10,0.3,0.76
,10:43:34,4,2700,2883.6,0.84,13.3,9,11.8,0.093,10,0.3,0.76
,10:43:35,4,2700,2884.6,0.84,13.3,9,11.8,0.09,10,0.3,0.75
,10:43:36,4,2700,2885.6,0.84,13.3,9,11.8,0.091,10,0.3,0.76
,10:43:37,4,2700,2886.6,0.86,13.3,9,11.8,0.095,10,0.3,0.77
,10:43:38,4,2700,2887.6,0.87,13.3,9,11.8,0.097,10,0.3,0.79
,10:43:39,4,2700,2888.6,0.88,13.3,9,11.8,0.098,10,0.3,0.8
,10:43:40,4,2700,2889.6,0.88,13.3,9,11.8,0.098,10,0.3,0.8
,10:43:41,4,2700,2890.6,0.88,13.3,9,11.8,0.098,10,0.3,0.8
,10:43:42,4,2700,2891.6,0.88,13.3,9,11.7,0.098,10,0.3,0.8
,10:43:43,4,2700,2892.6,0.88,13.3,9,11.7,0.098,10,0.3,0.8
,10:43:44,4,2700,2893.6,0.89,13.3,9,11.7,0.099,10,0.3,0.8
,10:43:45,4,2700,2894.6,0.89,13.3,9,11.7,0.099,10,0.3,0.8
,10:43:46,4,2700,2895.6,0.89,13.3,9,11.7,0.099,10,0.3,0.8
,10:43:47,4,2700,2896.6,0.89,13.3,9,11.7,0.1,10,0.3,0.81
,10:43:48,4,2700,2897.6,0.89,13.3,9,11.7,0.097,10,0.3,0.81
,10:43:49,4,2700,2898.6,0.89,13.3,9,11.6,0.097,10,0.3,0.81
,10:43:50,4,2700,2899.6,0.89,13.3,9,11.6,0.102,10,0.3,0.8
,10:43:51,4,2700,2900.6,0.89,13.3,9,11.6,0.102,10,0.3,0.8
,10:43:52,4,2700,2901.6,0.89,13.3,9,11.6,0.1,10,0.3,0.81
,10:43:53,4,2700,2902.6,0.9,13.3,9,11.6,0.097,10,0.3,0.81
,10:43:54,4,2700,2903.6,0.9,13.3,9,11.6,0.1,10,0.3,0.81
,10:43:55,4,2700,2904.6,0.89,13.3,9,11.6,0.1,10,0.3,0.81
,10:43:56,4,2700,2905.6,0.89,13.3,9,11.6,0.103,10,0.3,0.81
,10:43:57,4,2700,2906.6,0.9,13.3,9,11.6,0.097,10,0.3,0.81
,10:43:58,4,2700,2907.6,0.9,13.3,9,11.5,0.097,10,0.3,0.81
,10:43:59,4,2700,2908.6,0.9,13.3,9,11.5,0.1,10,0.3,0.81
,10:44:00,4,2700,2909.6,0.89,13.3,9,11.5,0.102,10,0.3,0.8
,10:44:01,4,2700,2910.6,0.88,13.3,9,11.5,0.098,10,0.3,0.79
,10:44:02,4,2700,2911.6,0.88,13.3,9,11.5,0.095,10,0.3,0.79
,10:44:03,4,2700,2912.6,0.88,13.3,9,11.5,0.095,10,0.3,0.79
,10:44:04,4,2700,2913.6,0.88,13.3,9,11.5,0.092,10,0.3,0.79
,10:44:05,4,2700,2914.6,0.87,13.3,9,11.4,0.094,10,0.3,0.78
,10:44:06,4,2700,2915.6,0.86,13.3,9,11.4,0.096,10,0.3,0.77
,10:44:07,4,2700,2916.6,0.85,13.3,9,11.4,0.092,10,0.3,0.77
,10:44:08,4,2700,2917.6,0.85,13.3,9,11.4,0.094,10,0.3,0.76
,10:44:09,4,2700,2918.6,0.85,13.3,9,11.4,0.095,10,0.3,0.77
,10:44:10,4,2700,2919.6,0.85,13.3,9,11.4,0.098,10,0.3,0.77
,10:44:11,4,2700,2920.6,0.86,13.3,9,11.3,0.095,10,0.3,0.77
,10:44:12,4,2700,2921.6,0.86,13.3,9,11.3,0.093,10,0.3,0.77
,10:44:13,4,2700,2922.6,0.86,13.3,9,11.3,0.094,10,0.3,0.78
,10:44:14,4,2700,2923.6,0.87,13.3,9,11.3,0.097,10,0.3,0.79
,10:44:15,4,2700,2924.6,0.88,13.3,9,11.3,0.101,10,0.3,0.79
,10:44:16,4,2700,2925.6,0.88,13.3,9,11.3,0.101,10,0.3,0.79
,10:44:17,4,2700,2926.6,0.88,13.3,9,11.3,0.095,10,0.3,0.79
,10:44:18,4,2700,2927.6,0.88,13.3,9,11.3,0.095,10,0.3,0.79
,10:44:19,4,2700,2928.6,0.88,13.3,9,11.2,0.096,10,0.3,0.8
,10:44:20,4,2700,2929.6,0.89,13.3,9,11.2,0.099,10,0.3,0.8
,10:44:21,4,2700,2930.6,0.89,13.3,9,11.2,0.099,10,0.3,0.8
,10:44:22,4,2700,2931.6,0.88,13.3,9,11.2,0.096,10,0.3,0.8
,10:44:23,4,2700,2932.6,0.88,13.3,9,11.2,0.096,10,0.3,0.8
,10:44:24,4,2700,2933.6,0.88,13.3,9,11.2,0.093,10,0.3,0.8
,10:44:25,4,2700,2934.6,0.88,13.3,9,11.2,0.095,10,0.3,0.79
,10:44:26,4,2700,2935.6,0.88,13.3,9,11.2,0.095,10,0.3,0.79
,10:44:27,4,2700,2936.6,0.87,13.3,9,11.1,0.095,10,0.3,0.79
,10:44:28,4,2700,2937.6,0.88,13.3,9,11.1,0.095,10,0.3,0.79
,10:44:29,4,2700,2938.6,0.87,13.3,9,11.1,0.097,10,0.3,0.79
,10:44:30,4,2700,2939.6,0.87,13.3,9,11.1,0.097,10,0.3,0.79
,10:44:31,4,2700,2940.6,0.87,13.3,9,11.1,0.097,10,0.3,0.78
,10:44:32,4,2700,2941.6,0.87,13.3,9,11.1,0.094,10,0.3,0.78
,10:44:33,4,2700,2942.6,0.87,13.3,9,11,0.097,10,0.3,0.79
,10:44:34,4,2700,2943.6,0.88,13.3,9,11.1,0.1,10,0.3,0.79
,10:44:35,4,2700,2944.6,0.88,13.3,9,11,0.101,10,0.3,0.79
,10:44:36,4,2700,2945.6,0.88,13.3,9,11,0.1,10,0.3,0.79
,10:44:37,4,2700,2946.6,0.87,13.3,9,11,0.095,10,0.3,0.79
,10:44:38,4,2700,2947.6,0.88,13.3,9,11,0.095,10,0.3,0.79
,10:44:39,4,2700,2948.6,0.88,13.3,9,11,0.098,10,0.3,0.79
,10:44:40,4,2700,2949.6,0.88,13.3,9,11,0.101,10,0.3,0.79
,10:44:41,4,2700,2950.6,0.88,13.3,9,11,0.101,10,0.3,0.8
,10:44:42,4,2700,2951.6,0.89,13.3,9,10.9,0.099,10,0.3,0.8
,10:44:43,4,2700,2952.6,0.89,13.3,9,10.9,0.099,10,0.3,0.8
,10:44:44,4,2700,2953.6,0.89,13.3,9,10.9,0.099,10,0.3,0.8
,10:44:45,4,2700,2954.6,0.88,13.3,9,10.9,0.098,10,0.3,0.8
,10:44:46,4,2700,2955.6,0.88,13.3,9,10.9,0.096,10,0.3,0.8
,10:44:47,4,2700,2956.6,0.89,13.3,9,10.9,0.099,10,0.3,0.8
,10:44:48,4,2700,2957.6,0.89,13.3,9,10.8,0.099,10,0.3,0.8
,10:44:49,4,2700,2958.6,0.89,13.3,9,10.8,0.099,10,0.3,0.8
,10:44:50,4,2700,2959.6,0.88,13.3,9,10.8,0.098,10,0.3,0.79
,10:44:51,4,2700,2960.6,0.88,13.3,9,10.8,0.098,10,0.3,0.8
,10:44:52,4,2700,2961.6,0.89,13.3,9,10.8,0.102,10,0.3,0.8
,10:44:53,4,2700,2962.6,0.89,13.3,9,10.8,0.103,10,0.3,0.81
,10:44:54,4,2700,2963.6,0.89,13.3,9,10.8,0.099,10,0.3,0.8
,10:44:55,4,2700,2964.6,0.89,13.3,9,10.8,0.099,10,0.3,0.8
,10:44:56,4,2700,2965.6,0.89,13.3,9,10.8,0.099,10,0.3,0.8
,10:44:57,4,2700,2966.6,0.88,13.3,9,10.8,0.098,10,0.3,0.8
,10:44:58,4,2700,2967.6,0.88,13.3,9,10.7,0.098,10,0.3,0.8
,10:44:59,4,2700,2968.6,0.88,13.3,9,10.7,0.098,10,0.3,0.8
,10:45:00,4,2700,2969.6,0.89,13.3,9,10.7,0.099,10,0.3,0.8
,10:45:01,4,2700,2970.6,0.89,13.3,9,10.7,0.099,10,0.3,0.8
,10:45:02,4,2700,2971.6,0.89,13.3,9,10.7,0.099,10,0.3,0.8
,10:45:03,4,2700,2972.6,0.89,13.3,9,10.7,0.099,10,0.3,0.8
,10:45:04,4,2700,2973.6,0.89,13.3,9,10.7,0.099,10,0.3,0.8
,10:45:05,4,2700,2974.6,0.88,13.3,9,10.6,0.096,10,0.3,0.8
,10:45:06,4,2700,2975.6,0.88,13.3,9,10.6,0.098,10,0.3,0.79
,10:45:07,4,2700,2976.6,0.88,13.3,9,10.6,0.098,10,0.3,0.79
,10:45:08,4,2700,2977.6,0.87,13.3,9,10.6,0.1,10,0.3,0.78
,10:45:09,4,2700,2978.6,0.86,13.3,9,10.6,0.096,10,0.3,0.77
,10:45:10,4,2700,2979.6,0.86,13.3,9,10.6,0.095,10,0.3,0.77
,10:45:11,4,2700,2980.6,0.85,13.3,9,10.6,0.093,10,0.3,0.77
,10:45:12,4,2700,2981.6,0.85,13.3,9,10.6,0.093,10,0.3,0.77
,10:45:13,4,2700,2982.6,0.85,13.3,9,10.6,0.095,10,0.3,0.77
,10:45:14,4,2700,2983.6,0.85,13.3,9,10.6,0.097,10,0.3,0.77
,10:45:15,4,2700,2984.6,0.85,13.3,9,10.6,0.094,10,0.3,0.76
,10:45:16,4,2700,2985.6,0.85,13.3,9,10.5,0.092,10,0.3,0.77
,10:45:17,4,2700,2986.6,0.85,13.3,9,10.5,0.092,10,0.3,0.77
,10:45:18,4,2700,2987.6,0.85,13.3,9,10.5,0.095,10,0.3,0.76
,10:45:19,4,2700,2988.6,0.84,13.3,9,10.5,0.094,10,0.3,0.76
,10:45:20,4,2700,2989.6,0.84,13.3,9,10.5,0.091,10,0.3,0.76
,10:45:21,4,2700,2990.6,0.84,13.3,9,10.5,0.091,10,0.3,0.76
,10:45:22,4,2700,2991.6,0.84,13.3,9,10.5,0.094,10,0.3,0.76
,10:45:23,4,2700,2992.6,0.84,13.3,9,10.5,0.093,10,0.3,0.76
,10:45:24,4,2700,2993.6,0.84,13.3,9,10.4,0.091,10,0.3,0.76
,10:45:25,4,2700,2994.6,0.84,13.3,9,10.4,0.091,10,0.3,0.76
,10:45:26,4,2700,2995.6,0.84,13.3,9,10.4,0.091,10,0.3,0.76
,10:45:27,4,2700,2996.6,0.84,13.3,9,10.4,0.094,10,0.3,0.76
,10:45:28,4,2700,2997.6,0.84,13.3,9,10.4,0.096,10,0.3,0.76
,10:45:29,4,2700,2998.6,0.84,13.3,9,10.4,0.094,10,0.3,0.76
,10:45:30,4,2700,2999.6,0.84,13.3,9,10.4,0.091,10,0.3,0.76
,10:45:31,4,2700,3000.6,0.84,13.3,9,10.4,0.091,10,0.3,0.76
,10:45:32,4,2700,3001.6,0.84,13.3,9,10.4,0.093,10,0.3,0.76
,10:45:33,4,2700,3002.6,0.84,13.3,9,10.4,0.093,10,0.3,0.76
,10:45:34,4,2700,3003.6,0.84,13.3,9,10.4,0.091,10,0.3,0.76
,10:45:35,4,2700,3004.6,0.85,13.3,9,10.4,0.092,10,0.3,0.76
,10:45:36,4,2700,3005.6,0.85,13.3,9,10.4,0.095,10,0.3,0.77
,10:45:37,4,2700,3006.6,0.85,13.3,9,10.3,0.092,10,0.3,0.77
,10:45:38,4,2700,3007.6,0.85,13.3,9,10.3,0.089,10,0.3,0.77
,10:45:39,4,2700,3008.6,0.85,13.3,9,10.3,0.09,10,0.3,0.77
,10:45:40,4,2700,3009.6,0.86,13.3,9,10.3,0.093,10,0.3,0.77
,10:45:41,4,2700,3010.6,0.86,13.3,9,10.3,0.099,10,0.3,0.77
,10:45:42,4,2700,3011.6,0.85,13.3,9,10.3,0.095,10,0.3,0.77
,10:45:43,4,2700,3012.6,0.85,13.3,9,10.3,0.098,10,0.3,0.77
,10:45:44,4,2700,3013.6,0.85,13.3,9,10.3,0.097,10,0.3,0.77
,10:45:45,4,2700,3014.6,0.85,13.3,9,10.3,0.097,10,0.3,0.76
,10:45:46,4,2700,3015.6,0.84,13.3,9,10.3,0.097,10,0.3,0.76
,10:45:47,4,2700,3016.6,0.84,13.3,9,10.3,0.094,10,0.3,0.76
,10:45:48,4,2700,3017.6,0.84,13.3,9,10.3,0.094,10,0.3,0.76
,10:45:49,4,2700,3018.6,0.85,13.3,9,10.3,0.094,10,0.3,0.76
,10:45:50,4,2700,3019.6,0.85,13.3,9,10.3,0.095,10,0.3,0.77
,10:45:51,4,2700,3020.6,0.85,13.3,9,10.3,0.092,10,0.3,0.77
,10:45:52,4,2700,3021.6,0.85,13.3,9,10.3,0.095,10,0.3,0.77
,10:45:53,4,2700,3022.6,0.85,13.3,9,10.2,0.095,10,0.3,0.77
,10:45:54,4,2700,3023.6,0.85,13.3,9,10.2,0.095,10,0.3,0.77
,10:45:55,4,2700,3024.6,0.85,13.3,9,10.2,0.093,10,0.3,0.77
,10:45:56,4,2700,3025.6,0.85,13.3,9,10.2,0.095,10,0.3,0.77
,10:45:57,4,2700,3026.6,0.85,13.3,9,10.2,0.094,10,0.3,0.76
,10:45:58,4,2700,3027.6,0.85,13.3,9,10.2,0.097,10,0.3,0.77
,10:45:59,4,2700,3028.6,0.85,13.3,9,10.2,0.095,10,0.3,0.77
,10:46:00,4,2700,3029.6,0.85,13.3,9,10.2,0.092,10,0.3,0.77
,10:46:01,4,2700,3030.6,0.85,13.3,9,10.2,0.095,10,0.3,0.77
,10:46:02,4,2700,3031.6,0.85,13.3,9,10.2,0.095,10,0.3,0.77
,10:46:03,4,2700,3032.6,0.85,13.3,9,10.2,0.095,10,0.3,0.77
,10:46:04,4,2700,3033.6,0.85,13.3,9,10.2,0.092,10,0.3,0.77
,10:46:05,4,2700,3034.6,0.85,13.3,9,10.2,0.095,10,0.3,0.77
,10:46:06,4,2700,3035.6,0.85,13.3,9,10.2,0.095,10,0.3,0.77
,10:46:07,4,2700,3036.6,0.85,13.3,9,10.2,0.094,10,0.3,0.77
,10:46:08,4,2700,3037.6,0.85,13.3,10,10.2,0.087,10,0.3,0.77
,10:46:09,4,2700,3038.6,0.85,13.3,9,10.2,0.089,10,0.3,0.77
,10:46:10,4,2700,3039.6,0.85,13.3,9,10.2,0.094,10,0.3,0.77
,10:46:11,4,2700,3040.6,0.85,13.3,9,10.2,0.097,10,0.3,0.77
,10:46:12,4,2700,3041.6,0.85,13.3,9,10.2,0.095,10,0.3,0.77
,10:46:13,4,2700,3042.6,0.85,13.3,9,10.2,0.095,10,0.3,0.77
,10:46:14,4,2700,3043.6,0.85,13.3,9,10.2,0.095,10,0.3,0.77
,10:46:15,4,2700,3044.6,0.85,13.3,9,10.2,0.095,10,0.3,0.77
,10:46:16,4,2700,3045.6,0.85,13.3,9,10.2,0.095,10,0.3,0.77
,10:46:17,4,2700,3046.6,0.85,13.3,9,10.2,0.095,10,0.3,0.77
,10:46:18,4,2700,3047.6,0.86,13.3,9,10.2,0.093,10,0.3,0.77
,10:46:19,4,2700,3048.6,0.86,13.3,9,10.2,0.093,10,0.3,0.77
,10:46:20,4,2700,3049.6,0.85,13.3,9,10.2,0.095,10,0.3,0.77
,10:46:21,4,2700,3050.6,0.85,13.3,9,10.2,0.095,10,0.3,0.77
,10:46:22,4,2700,3051.6,0.85,13.3,9,10.2,0.093,10,0.3,0.77
,10:46:23,4,2700,3052.6,0.85,13.3,9,10.2,0.093,10,0.3,0.77
,10:46:24,4,2700,3053.6,0.85,13.3,9,10.2,0.095,10,0.3,0.77
,10:46:25,4,2700,3054.6,0.86,13.3,9,10.2,0.095,10,0.3,0.77
,10:46:26,4,2700,3055.6,0.86,13.3,9,10.2,0.093,10,0.3,0.77
,10:46:27,4,2700,3056.6,0.86,13.3,9,10.2,0.093,10,0.3,0.77
,10:46:28,4,2700,3057.6,0.86,13.3,9,10.2,0.096,10,0.3,0.77
,10:46:29,4,2700,3058.6,0.86,13.3,9,10.2,0.098,10,0.3,0.77
,10:46:30,4,2700,3059.6,0.85,13.3,9,10.2,0.098,10,0.3,0.77
,10:46:31,4,2700,3060.6,0.85,13.3,9,10.2,0.095,10,0.3,0.77
,10:46:32,4,2700,3061.6,0.85,13.3,9,10.2,0.092,10,0.3,0.77
,10:46:33,4,2700,3062.6,0.85,13.3,9,10.2,0.095,10,0.3,0.77
,10:46:34,4,2700,3063.6,0.85,13.3,9,10.2,0.094,10,0.3,0.76
,10:46:35,4,2700,3064.6,0.85,13.3,9,10.2,0.092,10,0.3,0.76
,10:46:36,4,2700,3065.6,0.85,13.3,9,10.2,0.092,10,0.3,0.76
,10:46:37,4,2700,3066.6,0.84,13.3,9,10.2,0.091,10,0.3,0.76
,10:46:38,4,2700,3067.6,0.84,13.3,9,10.2,0.093,10,0.3,0.76
