Data file,,SORONA_ISO10_12C_001.TSV,,,,,,,,,,
,10:59:58,4,3600,2545.1,0.55,13.3,7,10.4,0.083,10,3.9,0.52
,10:59:59,4,3600,2546.1,0.55,13.3,7,10.4,0.083,10,4,0.52
,11:00:00,4,3600,2547.1,0.55,13.3,7,10.4,0.083,10,4.1,0.52
,11:00:01,4,3600,2548.1,0.55,13.3,7,10.4,0.082,10,4,0.51
,11:00:02,4,3600,2549.1,0.55,13.3,7,10.4,0.083,10,4,0.52
,11:00:03,4,3600,2550.1,0.55,13.3,7,10.4,0.08,10,4.1,0.52
,11:00:04,4,3600,2551.1,0.56,13.3,7,10.4,0.078,10,4.1,0.52
,11:00:05,4,3600,2552.1,0.56,13.3,7,10.4,0.078,10,4.1,0.52
,11:00:06,4,3600,2553.1,0.55,13.3,7,10.4,0.08,10,4.1,0.52
,11:00:07,4,3600,2554.1,0.55,13.3,7,10.4,0.08,10,4.1,0.52
,11:00:08,4,3600,2555.1,0.55,13.3,7,10.4,0.083,10,4,0.52
,11:00:09,4,3600,2556.1,0.55,13.3,7,10.4,0.083,10,4.1,0.52
,11:00:10,4,3600,2557.1,0.55,13.3,7,10.4,0.083,10,4.2,0.52
,11:00:11,4,3600,2558.1,0.55,13.3,7,10.4,0.083,10,4.2,0.52
,11:00:12,4,3600,2559.1,0.56,13.3,7,10.4,0.08,10,4.3,0.52
,11:00:13,4,3600,2560.1,0.56,13.3,7,10.4,0.084,10,4.5,0.52
,11:00:14,4,3600,2561.1,0.56,13.3,7,10.4,0.084,10,4.6,0.53
,11:00:15,4,3600,2562.1,0.56,13.3,7,10.4,0.084,10,4.8,0.53
,11:00:16,4,3600,2563.1,0.56,13.3,7,10.4,0.081,10,4.9,0.53
,11:00:17,4,3600,2564.1,0.56,13.3,7,10.4,0.079,10,5.1,0.53
,11:00:18,4,3600,2565.1,0.56,13.3,7,10.4,0.076,10,5.2,0.53
,11:00:19,4,3600,2566.1,0.56,13.3,7,10.4,0.078,10,5.3,0.52
,11:00:20,4,3600,2567.1,0.56,13.3,7,10.4,0.08,10,5.4,0.52
,11:00:21,4,3600,2568.1,0.55,13.3,7,10.4,0.08,10,5.5,0.52
,11:00:22,4,3600,2569.1,0.56,13.3,7,10.4,0.084,10,5.4,0.52
,11:00:23,4,3600,2570.1,0.56,13.3,7,10.4,0.084,10,5.4,0.52
,11:00:24,4,3600,2571.1,0.56,13.3,7,10.4,0.084,10,5.4,0.53
,11:00:25,4,3600,2572.1,0.56,13.3,7,10.4,0.084,10,5.1,0.53
,11:00:26,4,3600,2573.1,0.56,13.3,7,10.4,0.084,10,5.1,0.52
,11:00:27,4,3600,2574.1,0.56,13.3,7,10.4,0.084,10,5.2,0.52
,11:00:28,4,3600,2575.1,0.55,13.3,7,10.4,0.08,10,5.2,0.52
,11:00:29,4,3600,2576.1,0.56,13.3,7,10.4,0.084,10,5.2,0.52
,11:00:30,4,3600,2577.1,0.56,13.3,7,10.4,0.084,10,5.3,0.52
,11:00:31,4,3600,2578.1,0.55,13.3,7,10.4,0.08,10,5,0.52
,11:00:32,4,3600,2579.1,0.56,13.3,7,10.4,0.084,10,5.2,0.52
,11:00:33,4,3600,2580.1,0.56,13.3,7,10.5,0.084,10,5.3,0.52
,11:00:34,4,3600,2581.1,0.56,13.3,7,10.5,0.084,10,5.3,0.52
,11:00:35,4,3600,2582.1,0.56,13.3,7,10.5,0.084,10,5.3,0.52
,11:00:36,4,3600,2583.1,0.55,13.3,7,10.5,0.08,10,5.3,0.52
,11:00:37,4,3600,2584.1,0.56,13.3,7,10.5,0.084,10,5.3,0.52
,11:00:38,4,3600,2585.1,0.56,13.3,7,10.5,0.081,10,5.1,0.52
,11:00:39,4,3600,2586.1,0.56,13.3,7,10.5,0.084,10,5.1,0.53
,11:00:40,4,3600,2587.1,0.56,13.3,7,10.5,0.081,10,5,0.53
,11:00:41,4,3600,2588.1,0.56,13.3,7,10.5,0.082,10,5.1,0.53
,11:00:42,4,3600,2589.1,0.57,13.3,7,10.5,0.082,10,4.9,0.53
,11:00:43,4,3600,2590.1,0.57,13.3,7,10.5,0.082,10,5,0.53
,11:00:44,4,3600,2591.1,0.57,13.3,7,10.5,0.079,10,4.8,0.53
,11:00:45,4,3600,2592.1,0.56,13.3,7,10.5,0.079,10,4.4,0.53
,11:00:46,4,3600,2593.1,0.56,13.3,7,10.5,0.076,10,3.7,0.53
,11:00:47,4,3600,2594.1,0.56,13.3,7,10.5,0.076,10,3.6,0.53
,11:00:48,4,3600,2595.1,0.56,13.3,7,10.5,0.078,10,3.9,0.53
,11:00:49,4,3600,2596.1,0.56,13.3,7,10.5,0.078,10,4,0.52
,11:00:50,4,3600,2597.1,0.56,13.3,7,10.5,0.078,10,4.2,0.52
,11:00:51,4,3600,2598.1,0.55,13.3,7,10.5,0.077,10,4.3,0.52
,11:00:52,4,3600,2599.1,0.55,13.3,7,10.6,0.077,10,4.6,0.52
,11:00:53,4,3600,2600.1,0.56,13.3,7,10.6,0.078,10,4.7,0.52
,11:00:54,4,3600,2601.1,0.56,13.3,7,10.6,0.078,10,4.6,0.52
,11:00:55,4,3600,2602.1,0.56,13.3,7,10.6,0.084,10,4.7,0.52
,11:00:56,4,3600,2603.1,0.55,13.3,6,10.6,0.086,10,4.5,0.52
,11:00:57,4,3600,2604.1,0.55,13.3,6,10.6,0.086,10,4.4,0.52
,11:00:58,4,3600,2605.1,0.55,13.3,6,10.6,0.086,10,4.4,0.52
,11:00:59,4,3600,2606.1,0.56,13.3,6,10.6,0.087,10,4.7,0.52
,11:01:00,4,3600,2607.1,0.56,13.3,7,10.6,0.084,10,4.9,0.52
,11:01:01,4,3600,2608.1,0.56,13.3,7,10.6,0.084,10,5.1,0.53
,11:01:02,4,3600,2609.1,0.56,13.3,7,10.6,0.084,10,5.1,0.53
,11:01:03,4,3600,2610.1,0.56,13.3,7,10.6,0.084,10,4.8,0.52
,11:01:04,4,3600,2611.1,0.56,13.3,7,10.6,0.081,10,4.9,0.52
,11:01:05,4,3600,2612.1,0.56,13.3,7,10.6,0.081,10,4.9,0.52
,11:01:06,4,3600,2613.1,0.56,13.3,7,10.7,0.084,10,4.9,0.52
,11:01:07,4,3600,2614.1,0.56,13.3,7,10.7,0.084,10,4.9,0.52
,11:01:08,4,3600,2615.1,0.56,13.3,7,10.7,0.084,10,4.8,0.53
,11:01:09,4,3600,2616.1,0.56,13.3,7,10.7,0.082,10,4.8,0.53
,11:01:10,4,3600,2617.1,0.57,13.3,7,10.7,0.085,10,4.5,0.53
,11:01:11,4,3600,2618.1,0.57,13.3,7,10.7,0.085,10,4.4,0.53
,11:01:12,4,3600,2619.1,0.57,13.3,7,10.7,0.082,10,4.4,0.53
,11:01:13,4,3600,2620.1,0.57,13.3,7,10.7,0.082,10,4.2,0.53
,11:01:14,4,3600,2621.1,0.57,13.3,7,10.7,0.082,10,4.1,0.53
,11:01:15,4,3600,2622.1,0.57,13.3,7,10.7,0.082,10,4.2,0.53
,11:01:16,4,3600,2623.1,0.57,13.3,7,10.7,0.082,10,4.2,0.53
,11:01:17,4,3600,2624.1,0.56,13.3,7,10.7,0.085,10,4.1,0.53
,11:01:18,4,3600,2625.1,0.56,13.3,7,10.8,0.084,10,4,0.53
,11:01:19,4,3600,2626.1,0.56,13.3,7,10.8,0.084,10,3.5,0.52
,11:01:20,4,3600,2627.1,0.56,13.3,7,10.8,0.084,10,3.4,0.52
,11:01:21,4,3600,2628.1,0.56,13.3,7,10.8,0.084,10,3.6,0.52
,11:01:22,4,3600,2629.1,0.56,13.3,7,10.8,0.08,10,3.2,0.52
,11:01:23,4,3600,2630.1,0.55,13.3,7,10.8,0.08,10,3.5,0.52
,11:01:24,4,3600,2631.1,0.55,13.3,7,10.8,0.08,10,3.5,0.52
,11:01:25,4,3600,2632.1,0.55,13.3,7,10.8,0.08,10,2.9,0.52
,11:01:26,4,3600,2633.1,0.55,13.3,7,10.8,0.08,10,2.7,0.52
,11:01:27,4,3600,2634.1,0.56,13.3,7,10.8,0.081,10,3.6,0.52
,11:01:28,4,3600,2635.1,0.56,13.3,7,10.9,0.081,10,4.2,0.53
,11:01:29,4,3600,2636.1,0.56,13.3,7,10.9,0.085,10,4.2,0.53
,11:01:30,4,3600,2637.1,0.56,13.3,7,10.9,0.082,10,4.2,0.53
,11:01:31,4,3600,2638.1,0.56,13.3,7,10.9,0.082,10,4.1,0.53
,11:01:32,4,3600,2639.1,0.56,13.3,7,10.9,0.081,10,3.7,0.53
,11:01:33,4,3600,2640.1,0.56,13.3,7,10.9,0.084,10,3.6,0.53
,11:01:34,4,3600,2641.1,0.56,13.3,7,10.9,0.084,10,3.4,0.53
,11:01:35,4,3600,2642.1,0.56,13.3,7,10.9,0.081,10,2.6,0.52
,11:01:36,4,3600,2643.1,0.55,13.3,7,10.9,0.08,10,2.2,0.52
,11:01:37,4,3600,2644.1,0.55,13.3,7,11,0.083,10,2.1,0.52
,11:01:38,4,3600,2645.1,0.56,13.3,7,11,0.084,10,2,0.52
,11:01:39,4,3600,2646.1,0.56,13.3,7,11,0.084,10,2.1,0.53
,11:01:40,4,3600,2647.1,0.56,13.3,7,11,0.085,10,2.7,0.53
,11:01:41,4,3600,2648.1,0.57,13.3,7,11,0.082,10,3.3,0.53
,11:01:42,4,3600,2649.1,0.57,13.3,7,11,0.082,10,3.8,0.53
,11:01:43,4,3600,2650.1,0.57,13.3,7,11,0.085,10,4,0.53
,11:01:44,4,3600,2651.1,0.56,13.3,7,11,0.082,10,4,0.53
,11:01:45,4,3600,2652.1,0.56,13.3,7,11,0.081,10,4.2,0.52
,11:01:46,4,3600,2653.1,0.55,13.3,7,11.1,0.08,10,4.2,0.52
,11:01:47,4,3600,2654.1,0.55,13.3,7,11.1,0.08,10,4.2,0.52
,11:01:48,4,3600,2655.1,0.55,13.3,7,11.1,0.083,10,4.3,0.52
,11:01:49,4,3600,2656.1,0.56,13.3,7,11.1,0.08,10,4.3,0.52
,11:01:50,4,3600,2657.1,0.55,13.3,7,11.1,0.083,10,4,0.52
,11:01:51,4,3600,2658.1,0.55,13.3,7,11.1,0.08,10,3.9,0.52
,11:01:52,4,3600,2659.1,0.55,13.3,7,11.1,0.083,10,4.1,0.52
,11:01:53,4,3600,2660.1,0.56,13.3,7,11.1,0.084,10,4.3,0.53
,11:01:54,4,3600,2661.1,0.56,13.3,7,11.2,0.082,10,4.3,0.53
,11:01:55,4,3600,2662.1,0.56,13.3,7,11.2,0.079,10,4.4,0.53
,11:01:56,4,3600,2663.1,0.56,13.3,7,11.2,0.078,10,4.5,0.53
,11:01:57,4,3600,2664.1,0.56,13.3,7,11.2,0.076,10,4.7,0.53
,11:01:58,4,3600,2665.1,0.57,13.3,7,11.2,0.076,10,4.5,0.53
,11:01:59,4,3600,2666.1,0.57,13.3,7,11.2,0.082,10,4.5,0.53
,11:02:00,4,3600,2667.1,0.57,13.3,7,11.2,0.082,10,4.5,0.53
,11:02:01,4,3600,2668.1,0.56,13.3,7,11.3,0.082,10,4.3,0.53
,11:02:02,4,3600,2669.1,0.56,13.3,7,11.3,0.081,10,4.2,0.53
,11:02:03,4,3600,2670.1,0.56,13.3,7,11.3,0.08,10,4.3,0.52
,11:02:04,4,3600,2671.1,0.55,13.3,7,11.3,0.08,10,4.3,0.52
,11:02:05,4,3600,2672.1,0.55,13.3,7,11.3,0.08,10,4.3,0.52
,11:02:06,4,3600,2673.1,0.56,13.3,7,11.3,0.084,10,4.2,0.52
,11:02:07,4,3600,2674.1,0.56,13.3,7,11.4,0.084,10,4.1,0.52
,11:02:08,4,3600,2675.1,0.56,13.3,7,11.4,0.084,10,4,0.53
,11:02:09,4,3600,2676.1,0.56,13.3,7,11.4,0.084,10,4.2,0.53
,11:02:10,4,3600,2677.1,0.56,13.3,7,11.4,0.084,10,4.3,0.53
,11:02:11,4,3600,2678.1,0.56,13.3,7,11.4,0.081,10,4.4,0.53
,11:02:12,4,3600,2679.1,0.56,13.3,7,11.4,0.084,10,4.1,0.52
,11:02:13,4,3600,2680.1,0.56,13.3,7,11.4,0.084,10,4,0.52
,11:02:14,4,3600,2681.1,0.56,13.3,7,11.4,0.08,10,4.3,0.52
,11:02:15,4,3600,2682.1,0.56,13.3,7,11.4,0.08,10,4.2,0.52
,11:02:16,4,3600,2683.1,0.56,13.3,7,11.5,0.084,10,4.1,0.52
,11:02:17,4,3600,2684.1,0.56,13.3,6,11.5,0.087,10,4,0.52
,11:02:18,4,3600,2685.1,0.56,13.3,6,11.5,0.087,10,4.2,0.53
,11:02:19,4,3600,2686.1,0.56,13.3,7,11.5,0.085,10,4.3,0.53
,11:02:20,4,3600,2687.1,0.57,13.3,7,11.5,0.082,10,4.3,0.53
,11:02:21,4,3600,2688.1,0.57,13.3,7,11.5,0.082,10,4.4,0.53
,11:02:22,4,3600,2689.1,0.56,13.3,7,11.6,0.082,10,4.5,0.53
,11:02:23,4,3600,2690.1,0.56,13.3,7,11.6,0.082,10,4.2,0.53
,11:02:24,4,3600,2691.1,0.56,13.3,7,11.6,0.082,10,4.3,0.53
,11:02:25,4,3600,2692.1,0.57,13.3,7,11.6,0.082,10,4.2,0.53
,11:02:26,4,3600,2693.1,0.57,13.3,7,11.6,0.079,10,4.2,0.53
,11:02:27,4,3600,2694.1,0.57,13.3,7,11.6,0.076,10,4.3,0.53
,11:02:28,4,3600,2695.1,0.57,13.3,7,11.7,0.076,10,4.4,0.53
,11:02:29,4,3600,2696.1,0.56,13.3,7,11.7,0.081,10,4.5,0.53
,11:02:30,4,3600,2697.1,0.56,13.3,7,11.7,0.084,10,4.6,0.52
,11:02:31,4,3600,2698.1,0.55,13.3,7,11.7,0.083,10,4.5,0.52
,11:02:32,4,3600,2699.1,0.55,13.3,7,11.7,0.083,10,4.6,0.52
,11:02:33,4,3600,2700.1,0.56,13.3,7,11.7,0.084,10,4.7,0.52
,11:02:34,4,3600,2701.1,0.56,13.3,7,11.7,0.081,10,4.8,0.52
,11:02:35,4,3600,2702.1,0.56,13.3,7,11.8,0.084,10,4.8,0.53
,11:02:36,4,3600,2703.1,0.56,13.3,7,11.8,0.084,10,4.6,0.52
,11:02:37,4,3600,2704.1,0.56,13.3,7,11.8,0.081,10,4.4,0.53
,11:02:38,4,3600,2705.1,0.57,13.3,7,11.8,0.082,10,4.5,0.53
,11:02:39,4,3600,2706.1,0.57,13.3,7,11.8,0.086,10,4.6,0.54
,11:02:40,4,3600,2707.1,0.57,13.3,7,11.8,0.086,10,4.6,0.54
,11:02:41,4,3600,2708.1,0.57,13.3,7,11.9,0.086,10,4.8,0.54
,11:02:42,4,3600,2709.1,0.57,13.3,7,11.9,0.086,10,4.7,0.54
,11:02:43,4,3600,2710.1,0.57,13.3,7,11.9,0.083,10,4.8,0.54
,11:02:44,4,3600,2711.1,0.58,13.3,7,11.9,0.083,10,4.8,0.54
,11:02:45,4,3600,2712.1,0.58,13.3,7,11.9,0.083,10,5,0.54
,11:02:46,4,3600,2713.1,0.58,13.3,7,11.9,0.083,10,4.8,0.54
,11:02:47,4,3600,2714.1,0.57,13.3,7,12,0.08,10,4.8,0.54
,11:02:48,4,3600,2715.1,0.57,13.3,7,12,0.08,10,4.8,0.54
,11:02:49,4,3600,2716.1,0.58,13.3,7,12,0.08,10,4.6,0.54
,11:02:50,4,3600,2717.1,0.58,13.3,7,12,0.084,10,4.6,0.54
,11:02:51,4,3600,2718.1,0.57,13.3,7,12,0.083,10,4.9,0.54
,11:02:52,4,3600,2719.1,0.57,13.3,7,12,0.086,10,5,0.53
,11:02:53,4,3600,2720.1,0.56,13.3,7,12,0.082,10,5.1,0.53
,11:02:54,4,3600,2721.1,0.56,13.3,7,12.1,0.082,10,4.9,0.53
,11:02:55,4,3600,2722.1,0.56,13.3,7,12.1,0.082,10,4.9,0.53
,11:02:56,4,3600,2723.1,0.56,13.3,6,12.1,0.088,10,5,0.53
,11:02:57,4,3600,2724.1,0.56,13.3,7,12.1,0.085,10,4.8,0.53
,11:02:58,4,3600,2725.1,0.56,13.3,7,12.1,0.084,10,4.9,0.53
,11:02:59,4,3600,2726.1,0.56,13.3,7,12.2,0.081,10,4.8,0.52
,11:03:00,4,3600,2727.1,0.56,13.3,7,12.2,0.084,10,4.9,0.53
,11:03:01,4,3600,2728.1,0.56,13.3,7,12.2,0.085,10,4.8,0.53
,11:03:02,4,3600,2729.1,0.57,13.3,7,12.2,0.082,10,4.9,0.53
,11:03:03,4,3600,2730.1,0.57,13.3,7,12.2,0.082,10,4.8,0.53
,11:03:04,4,3600,2731.1,0.57,13.3,7,12.2,0.082,10,4.7,0.53
,11:03:05,4,3600,2732.1,0.57,13.3,7,12.3,0.082,10,4.9,0.53
,11:03:06,4,3600,2733.1,0.57,13.3,7,12.3,0.082,10,5,0.53
,11:03:07,4,3600,2734.1,0.57,13.3,7,12.3,0.086,10,5,0.54
,11:03:08,4,3600,2735.1,0.57,13.3,7,12.3,0.086,10,5.1,0.54
,11:03:09,4,3600,2736.1,0.58,13.3,7,12.3,0.087,10,4.7,0.54
,11:03:10,4,3600,2737.1,0.57,13.3,7,12.3,0.083,10,4.5,0.54
,11:03:11,4,3600,2738.1,0.57,13.3,7,12.3,0.086,10,4.7,0.54
,11:03:12,4,3600,2739.1,0.57,13.3,7,12.4,0.086,10,4.7,0.54
,11:03:13,4,3600,2740.1,0.57,13.3,7,12.4,0.085,10,4.7,0.53
,11:03:14,4,3600,2741.1,0.57,13.3,7,12.4,0.085,10,4.7,0.53
,11:03:15,4,3600,2742.1,0.57,13.3,7,12.4,0.082,10,4.8,0.53
,11:03:16,4,3600,2743.1,0.57,13.3,7,12.4,0.086,10,4.7,0.54
,11:03:17,4,3600,2744.1,0.57,13.3,7,12.4,0.085,10,4.8,0.53
,11:03:18,4,3600,2745.1,0.56,13.3,7,12.5,0.082,10,4.9,0.53
,11:03:19,4,3600,2746.1,0.56,13.3,7,12.5,0.079,10,4.6,0.53
,11:03:20,4,3600,2747.1,0.57,13.3,7,12.5,0.077,10,4.6,0.53
,11:03:21,4,3600,2748.1,0.57,13.3,7,12.5,0.08,10,4.8,0.54
,11:03:22,4,3600,2749.1,0.57,13.3,7,12.5,0.083,10,5.1,0.54
,11:03:23,4,3600,2750.1,0.57,13.3,7,12.6,0.086,10,5.1,0.54
,11:03:24,4,3600,2751.1,0.57,13.3,7,12.6,0.086,10,5.1,0.54
,11:03:25,4,3600,2752.1,0.57,13.3,7,12.6,0.086,10,5.3,0.54
,11:03:26,4,3600,2753.1,0.57,13.3,7,12.6,0.085,10,5.2,0.53
,11:03:27,4,3600,2754.1,0.57,13.3,7,12.6,0.085,10,5.1,0.53
,11:03:28,4,3600,2755.1,0.57,13.3,7,12.6,0.082,10,5,0.53
,11:03:29,4,3600,2756.1,0.57,13.3,7,12.6,0.082,10,5.1,0.53
,11:03:30,4,3600,2757.1,0.57,13.3,7,12.6,0.082,10,4.7,0.53
,11:03:31,4,3600,2758.1,0.57,13.3,7,12.7,0.086,10,4.3,0.54
,11:03:32,4,3600,2759.1,0.57,13.3,7,12.7,0.083,10,4.4,0.54
,11:03:33,4,3600,2760.1,0.57,13.3,7,12.7,0.086,10,4.5,0.53
,11:03:34,4,3600,2761.1,0.57,13.3,7,12.7,0.082,10,4.3,0.53
,11:03:35,4,3600,2762.1,0.57,13.3,7,12.7,0.082,10,4.5,0.53
,11:03:36,4,3600,2763.1,0.57,13.3,7,12.8,0.082,10,4.5,0.53
,11:03:37,4,3600,2764.1,0.57,13.3,7,12.8,0.082,10,4.1,0.54
,11:03:38,4,3600,2765.1,0.57,13.3,7,12.8,0.077,10,3.9,0.54
,11:03:39,4,3600,2766.1,0.57,13.3,7,12.8,0.077,10,3.8,0.54
,11:03:40,4,3600,2767.1,0.57,13.3,7,12.8,0.082,10,3.7,0.53
,11:03:41,4,3600,2768.1,0.56,13.3,7,12.8,0.085,10,3.7,0.53
,11:03:42,4,3600,2769.1,0.56,13.3,7,12.9,0.085,10,3.7,0.53
,11:03:43,4,3600,2770.1,0.57,13.3,7,12.9,0.085,10,3.9,0.53
,11:03:44,4,3600,2771.1,0.57,13.3,7,12.9,0.082,10,4,0.53
,11:03:45,4,3600,2772.1,0.57,13.3,7,12.9,0.082,10,4,0.53
,11:03:46,4,3600,2773.1,0.57,13.3,7,12.9,0.085,10,4.3,0.54
,11:03:47,4,3600,2774.1,0.57,13.3,7,12.9,0.086,10,4.2,0.54
,11:03:48,4,3600,2775.1,0.58,13.3,7,12.9,0.087,10,4.2,0.54
,11:03:49,4,3600,2776.1,0.58,13.3,7,12.9,0.087,10,4.2,0.54
,11:03:50,4,3600,2777.1,0.58,13.3,7,12.9,0.087,10,4,0.54
,11:03:51,4,3600,2778.1,0.57,13.3,7,13,0.08,10,3.7,0.54
,11:03:52,4,3600,2779.1,0.57,13.3,7,13,0.077,10,3.4,0.54
,11:03:53,4,3600,2780.1,0.57,13.3,7,13,0.077,10,3.6,0.54
,11:03:54,4,3600,2781.1,0.57,13.3,7,13,0.083,10,3.9,0.54
,11:03:55,4,3600,2782.1,0.57,13.3,7,13,0.085,10,4.2,0.53
,11:03:56,4,3600,2783.1,0.56,13.3,7,13,0.085,10,4,0.53
,11:03:57,4,3600,2784.1,0.56,13.3,7,13,0.084,10,4.1,0.52
,11:03:58,4,3600,2785.1,0.56,13.3,7,13.1,0.084,10,4.6,0.53
,11:03:59,4,3600,2786.1,0.57,13.3,7,13.1,0.085,10,4.2,0.53
,11:04:00,4,3600,2787.1,0.57,13.3,7,13.1,0.086,10,4.3,0.54
,11:04:01,4,3600,2788.1,0.57,13.3,7,13.1,0.086,10,4.5,0.53
,11:04:02,4,3600,2789.1,0.57,13.3,7,13.1,0.085,10,4.5,0.53
,11:04:03,4,3600,2790.1,0.56,13.3,7,13.1,0.079,10,4.5,0.53
,11:04:04,4,3600,2791.1,0.57,13.3,8,13.1,0.074,10,4.3,0.53
,11:04:05,4,3600,2792.1,0.57,13.3,7,13.2,0.08,10,4.5,0.54
,11:04:06,4,3600,2793.1,0.57,13.3,7,13.2,0.083,10,4.8,0.54
,11:04:07,4,3600,2794.1,0.57,13.3,7,13.2,0.085,10,4.9,0.53
,11:04:08,4,3600,2795.1,0.57,13.3,7,13.2,0.085,10,4.3,0.53
,11:04:09,4,3600,2796.1,0.57,13.3,7,13.2,0.085,10,4.3,0.53
,11:04:10,4,3600,2797.1,0.57,13.3,7,13.2,0.085,10,3.9,0.53
,11:04:11,4,3600,2798.1,0.56,13.3,7,13.2,0.085,10,3.8,0.53
,11:04:12,4,3600,2799.1,0.57,13.3,7,13.2,0.085,10,3.9,0.53
,11:04:13,4,3600,2800.1,0.57,13.3,7,13.2,0.085,10,4.3,0.53
,11:04:14,4,3600,2801.1,0.57,13.3,7,13.2,0.082,10,4.4,0.53
,11:04:15,4,3600,2802.1,0.57,13.3,7,13.3,0.079,10,4.5,0.53
,11:04:16,4,3600,2803.1,0.57,13.3,7,13.3,0.079,10,5,0.53
,11:04:17,4,3600,2804.1,0.57,13.3,7,13.3,0.082,10,5.3,0.53
,11:04:18,4,3600,2805.1,0.57,13.3,7,13.3,0.082,10,5.4,0.53
,11:04:19,4,3600,2806.1,0.57,13.3,7,13.3,0.085,10,5.2,0.53
,11:04:20,4,3600,2807.1,0.57,13.3,6,13.3,0.089,10,5.2,0.53
,11:04:21,4,3600,2808.1,0.57,13.3,6,13.3,0.09,10,5.3,0.54
,11:04:22,4,3600,2809.1,0.58,13.3,6,13.3,0.09,10,5,0.54
,11:04:23,4,3600,2810.1,0.58,13.3,7,13.3,0.087,10,4.9,0.55
,11:04:24,4,3600,2811.1,0.59,13.3,7,13.4,0.085,10,4.8,0.55
,11:04:25,4,3600,2812.1,0.58,13.3,7,13.3,0.084,10,5.3,0.54
,11:04:26,4,3600,2813.1,0.57,13.3,7,13.3,0.08,10,5.2,0.54
,11:04:27,4,3600,2814.1,0.57,13.3,7,13.4,0.077,10,5.4,0.54
,11:04:28,4,3600,2815.1,0.57,13.3,7,13.4,0.083,10,5.6,0.54
,11:04:29,4,3600,2816.1,0.57,13.3,7,13.4,0.085,10,5.9,0.53
,11:04:30,4,3600,2817.1,0.56,13.3,7,13.4,0.084,10,5.9,0.53
,11:04:31,4,3600,2818.1,0.56,13.3,7,13.4,0.084,10,6.3,0.53
,11:04:32,4,3600,2819.1,0.56,13.3,7,13.4,0.082,10,6.6,0.53
,11:04:33,4,3600,2820.1,0.56,13.3,7,13.4,0.082,10,6.6,0.53
,11:04:34,4,3600,2821.1,0.56,13.3,7,13.4,0.081,10,6.5,0.53
,11:04:35,4,3600,2822.1,0.56,13.3,7,13.4,0.081,10,6.4,0.52
,11:04:36,4,3600,2823.1,0.56,13.3,7,13.4,0.081,10,6.2,0.53
,11:04:37,4,3600,2824.1,0.56,13.3,7,13.4,0.084,10,6.4,0.53
,11:04:38,4,3600,2825.1,0.56,13.3,6,13.4,0.088,10,6.2,0.53
,11:04:39,4,3600,2826.1,0.56,13.3,7,13.5,0.085,10,6.4,0.53
,11:04:40,4,3600,2827.1,0.57,13.3,7,13.5,0.085,10,6.5,0.53
,11:04:41,4,3600,2828.1,0.57,13.3,7,13.5,0.086,10,6.5,0.54
,11:04:42,4,3600,2829.1,0.57,13.3,7,13.5,0.082,10,6.8,0.53
,11:04:43,4,3600,2830.1,0.57,13.3,7,13.5,0.079,10,6.8,0.53
,11:04:44,4,3600,2831.1,0.57,13.3,7,13.5,0.082,10,6.8,0.53
,11:04:45,4,3600,2832.1,0.57,13.3,7,13.5,0.085,10,6.8,0.53
,11:04:46,4,3600,2833.1,0.57,13.3,7,13.5,0.085,10,6.4,0.53
,11:04:47,4,3600,2834.1,0.57,13.3,7,13.5,0.086,10,6.2,0.54
,11:04:48,4,3600,2835.1,0.57,13.3,7,13.5,0.086,10,6.1,0.54
,11:04:49,4,3600,2836.1,0.58,13.3,7,13.5,0.083,10,6.3,0.54
,11:04:50,4,3600,2837.1,0.58,13.3,7,13.5,0.081,10,6.7,0.55
,11:04:51,4,3600,2838.1,0.58,13.3,7,13.5,0.084,10,6.3,0.55
,11:04:52,4,3600,2839.1,0.58,13.3,7,13.5,0.087,10,6.5,0.54
,11:04:53,4,3600,2840.1,0.58,13.3,7,13.5,0.087,10,6.6,0.54
,11:04:54,4,3600,2841.1,0.57,13.3,7,13.5,0.083,10,6.4,0.54
,11:04:55,4,3600,2842.1,0.57,13.3,7,13.5,0.086,10,5.9,0.54
,11:04:56,4,3600,2843.1,0.57,13.3,7,13.5,0.083,10,6,0.54
,11:04:57,4,3600,2844.1,0.58,13.3,7,13.5,0.08,10,6.1,0.54
,11:04:58,4,3600,2845.1,0.57,13.3,7,13.5,0.08,10,6.3,0.54
,11:04:59,4,3600,2846.1,0.57,13.3,7,13.6,0.08,10,6.2,0.53
,11:05:00,4,3600,2847.1,0.57,13.3,7,13.6,0.082,10,5.9,0.53
,11:05:01,4,3600,2848.1,0.56,13.3,7,13.6,0.084,10,6.3,0.52
,11:05:02,4,3600,2849.1,0.56,13.3,7,13.6,0.081,10,6.4,0.53
,11:05:03,4,3600,2850.1,0.56,13.3,7,13.6,0.084,10,6.4,0.53
,11:05:04,4,3600,2851.1,0.56,13.3,7,13.6,0.082,10,6.3,0.53
,11:05:05,4,3600,2852.1,0.57,13.3,7,13.6,0.082,10,6,0.53
,11:05:06,4,3600,2853.1,0.57,13.3,7,13.6,0.085,10,5.8,0.53
,11:05:07,4,3600,2854.1,0.57,13.3,7,13.6,0.085,10,6,0.53
,11:05:08,4,3600,2855.1,0.57,13.3,7,13.6,0.082,10,5.9,0.53
,11:05:09,4,3600,2856.1,0.57,13.3,7,13.6,0.086,10,5.7,0.54
