Data file,,RA0.3_PDMS_12C_003.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_12DEG_45MINS.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,06/04/2016,,,,,,,,,,
Lubricant,,Polydimethyl Silicone,,,,,,,,,,
Specimens,,Al on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,Grit 320,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 16:13:32 on 07/04/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,16:42:28,4,2700,1714.5,0.96,13.3,9,12.1,0.107,10,0,0.9
,16:42:29,4,2700,1715.5,0.96,13.3,9,12.1,0.107,10,0,0.9
,16:42:30,4,2700,1716.5,0.96,13.3,9,12.1,0.104,10,0,0.9
,16:42:31,4,2700,1717.5,0.96,13.3,9,12.1,0.104,10,0,0.9
,16:42:32,4,2700,1718.5,0.96,13.3,9,12.1,0.107,10,0,0.9
,16:42:33,4,2700,1719.5,0.96,13.3,9,12.2,0.107,10,0,0.9
,16:42:34,4,2700,1720.5,0.96,13.3,9,12.2,0.104,10,0,0.9
,16:42:35,4,2700,1721.5,0.96,13.3,9,12.2,0.104,10,0,0.9
,16:42:36,4,2700,1722.5,0.96,13.3,9,12.2,0.107,10,0,0.9
,16:42:37,4,2700,1723.5,0.96,13.3,9,12.2,0.107,10,0,0.9
,16:42:38,4,2700,1724.5,0.95,13.3,9,12.3,0.106,10,0,0.89
,16:42:39,4,2700,1725.5,0.95,13.3,9,12.3,0.106,10,0,0.89
,16:42:40,4,2700,1726.5,0.95,13.3,9,12.3,0.106,10,0,0.89
,16:42:41,4,2700,1727.5,0.95,13.3,9,12.3,0.106,10,0,0.89
,16:42:42,4,2700,1728.5,0.95,13.3,9,12.3,0.106,10,0,0.89
,16:42:43,4,2700,1729.5,0.96,13.3,9,12.3,0.107,10,0,0.9
,16:42:44,4,2700,1730.5,0.95,13.3,9,12.4,0.106,10,0.1,0.89
,16:42:45,4,2700,1731.5,0.95,13.3,9,12.4,0.106,10,0,0.89
,16:42:46,4,2700,1732.5,0.95,13.3,9,12.4,0.106,10,0,0.89
,16:42:47,4,2700,1733.5,0.95,13.3,9,12.4,0.106,10,0,0.89
,16:42:48,4,2700,1734.5,0.95,13.3,9,12.4,0.103,10,0,0.89
,16:42:49,4,2700,1735.5,0.95,13.3,9,12.4,0.105,10,0,0.89
,16:42:50,4,2700,1736.5,0.95,13.3,9,12.4,0.105,10,0,0.89
,16:42:51,4,2700,1737.5,0.95,13.3,9,12.4,0.105,10,0,0.89
,16:42:52,4,2700,1738.5,0.95,13.3,9,12.5,0.106,10,0,0.89
,16:42:53,4,2700,1739.5,0.95,13.3,9,12.5,0.103,10,0,0.89
,16:42:54,4,2700,1740.5,0.95,13.3,9,12.5,0.106,10,0,0.89
,16:42:55,4,2700,1741.5,0.95,13.3,9,12.5,0.109,10,0,0.89
,16:42:56,4,2700,1742.5,0.95,13.3,9,12.5,0.106,10,0,0.89
,16:42:57,4,2700,1743.5,0.95,13.3,9,12.5,0.103,10,0,0.89
,16:42:58,4,2700,1744.5,0.95,13.3,9,12.6,0.103,10,0,0.89
,16:42:59,4,2700,1745.5,0.95,13.3,9,12.6,0.106,10,0,0.89
,16:43:00,4,2700,1746.5,0.95,13.3,9,12.6,0.106,10,0,0.89
,16:43:01,4,2700,1747.5,0.95,13.3,9,12.6,0.103,10,0,0.89
,16:43:02,4,2700,1748.5,0.95,13.3,9,12.6,0.103,10,0,0.89
,16:43:03,4,2700,1749.5,0.95,13.3,9,12.6,0.106,10,0,0.89
,16:43:04,4,2700,1750.5,0.95,13.3,9,12.7,0.106,10,0.1,0.89
,16:43:05,4,2700,1751.5,0.95,13.3,9,12.7,0.103,10,0,0.89
,16:43:06,4,2700,1752.5,0.95,13.3,9,12.7,0.103,10,0,0.89
,16:43:07,4,2700,1753.5,0.95,13.3,9,12.7,0.103,10,0,0.89
,16:43:08,4,2700,1754.5,0.95,13.3,9,12.7,0.106,10,0,0.89
,16:43:09,4,2700,1755.5,0.95,13.3,9,12.7,0.106,10,0,0.89
,16:43:10,4,2700,1756.5,0.95,13.3,9,12.7,0.106,10,0,0.89
,16:43:11,4,2700,1757.5,0.95,13.3,9,12.7,0.103,10,0,0.89
,16:43:12,4,2700,1758.5,0.95,13.3,9,12.7,0.103,10,0,0.89
,16:43:13,4,2700,1759.5,0.95,13.3,9,12.8,0.103,10,0,0.89
,16:43:14,4,2700,1760.5,0.96,13.3,9,12.8,0.107,10,0,0.9
,16:43:15,4,2700,1761.5,0.96,13.3,9,12.8,0.107,10,0,0.9
,16:43:16,4,2700,1762.5,0.95,13.3,9,12.8,0.103,10,0,0.89
,16:43:17,4,2700,1763.5,0.96,13.3,9,12.8,0.104,10,0,0.9
,16:43:18,4,2700,1764.5,0.95,13.3,9,12.8,0.103,10,0.1,0.89
,16:43:19,4,2700,1765.5,0.95,13.3,9,12.9,0.106,10,0,0.89
,16:43:20,4,2700,1766.5,0.95,13.3,9,12.9,0.109,10,0,0.89
,16:43:21,4,2700,1767.5,0.95,13.3,9,12.9,0.109,10,0.1,0.88
,16:43:22,4,2700,1768.5,0.94,13.3,9,12.9,0.105,10,0,0.88
,16:43:23,4,2700,1769.5,0.94,13.3,9,12.9,0.102,10,0,0.88
,16:43:24,4,2700,1770.5,0.95,13.3,9,12.9,0.103,10,0,0.89
,16:43:25,4,2700,1771.5,0.95,13.3,9,12.9,0.105,10,0,0.89
,16:43:26,4,2700,1772.5,0.95,13.3,9,13,0.105,10,0,0.89
,16:43:27,4,2700,1773.5,0.95,13.3,9,12.9,0.105,10,0,0.89
,16:43:28,4,2700,1774.5,0.95,13.3,9,13,0.105,10,0,0.89
,16:43:29,4,2700,1775.5,0.95,13.3,9,13,0.106,10,0,0.89
,16:43:30,4,2700,1776.5,0.95,13.3,9,13,0.106,10,0,0.89
,16:43:31,4,2700,1777.5,0.95,13.3,9,13,0.106,10,0,0.89
,16:43:32,4,2700,1778.5,0.95,13.3,9,13,0.106,10,0,0.89
,16:43:33,4,2700,1779.5,0.95,13.3,9,13,0.106,10,0,0.89
,16:43:34,4,2700,1780.5,0.95,13.3,9,13,0.106,10,0,0.89
,16:43:35,4,2700,1781.5,0.95,13.3,9,13.1,0.106,10,0,0.89
,16:43:36,4,2700,1782.5,0.95,13.3,9,13.1,0.109,10,0,0.89
,16:43:37,4,2700,1783.5,0.95,13.3,9,13.1,0.109,10,0,0.89
,16:43:38,4,2700,1784.5,0.95,13.3,9,13.1,0.106,10,0,0.89
,16:43:39,4,2700,1785.5,0.96,13.3,9,13.1,0.104,10,0,0.9
,16:43:40,4,2700,1786.5,0.96,13.3,9,13.1,0.104,10,0,0.9
,16:43:41,4,2700,1787.5,0.96,13.3,9,13.1,0.104,10,0,0.9
,16:43:42,4,2700,1788.5,0.95,13.3,9,13.1,0.106,10,0,0.89
,16:43:43,4,2700,1789.5,0.95,13.3,9,13.1,0.106,10,0,0.89
,16:43:44,4,2700,1790.5,0.95,13.3,9,13.1,0.106,10,0.1,0.89
,16:43:45,4,2700,1791.5,0.95,13.3,9,13.2,0.103,10,0,0.9
,16:43:46,4,2700,1792.5,0.96,13.3,9,13.2,0.104,10,0,0.9
,16:43:47,4,2700,1793.5,0.95,13.3,9,13.2,0.103,10,0,0.89
,16:43:48,4,2700,1794.5,0.95,13.3,9,13.2,0.106,10,0,0.89
,16:43:49,4,2700,1795.5,0.95,13.3,9,13.2,0.106,10,0,0.89
,16:43:50,4,2700,1796.5,0.95,13.3,9,13.2,0.106,10,0,0.89
,16:43:51,4,2700,1797.5,0.95,13.3,9,13.2,0.106,10,0,0.89
,16:43:52,4,2700,1798.5,0.95,13.3,9,13.2,0.103,10,0,0.89
,16:43:53,4,2700,1799.5,0.95,13.3,9,13.2,0.103,10,0,0.89
,16:43:54,4,2700,1800.5,0.95,13.3,9,13.2,0.106,10,0,0.89
,16:43:55,4,2700,1801.5,0.95,13.3,9,13.2,0.106,10,0,0.89
,16:43:56,4,2700,1802.5,0.95,13.3,9,13.2,0.106,10,0,0.89
,16:43:57,4,2700,1803.5,0.95,13.3,9,13.3,0.106,10,0,0.89
,16:43:58,4,2700,1804.5,0.96,13.3,9,13.3,0.107,10,0,0.9
,16:43:59,4,2700,1805.5,0.96,13.3,9,13.3,0.104,10,0,0.9
,16:44:00,4,2700,1806.5,0.96,13.3,9,13.3,0.104,10,0,0.9
,16:44:01,4,2700,1807.5,0.96,13.3,9,13.3,0.107,10,0,0.9
,16:44:02,4,2700,1808.5,0.96,13.3,9,13.3,0.107,10,0.1,0.9
,16:44:03,4,2700,1809.5,0.96,13.3,9,13.3,0.107,10,0,0.9
,16:44:04,4,2700,1810.5,0.96,13.3,9,13.3,0.104,10,0,0.9
,16:44:05,4,2700,1811.5,0.96,13.3,9,13.3,0.104,10,0.1,0.9
,16:44:06,4,2700,1812.5,0.96,13.3,9,13.3,0.104,10,0,0.9
,16:44:07,4,2700,1813.5,0.95,13.3,9,13.3,0.106,10,0,0.89
,16:44:08,4,2700,1814.5,0.95,13.3,9,13.3,0.109,10,0,0.89
,16:44:09,4,2700,1815.5,0.95,13.3,9,13.3,0.109,10,0,0.89
,16:44:10,4,2700,1816.5,0.95,13.3,9,13.3,0.106,10,0,0.89
,16:44:11,4,2700,1817.5,0.95,13.3,9,13.3,0.103,10,0,0.89
,16:44:12,4,2700,1818.5,0.95,13.3,9,13.3,0.103,10,0.1,0.89
,16:44:13,4,2700,1819.5,0.95,13.3,9,13.3,0.105,10,0,0.89
,16:44:14,4,2700,1820.5,0.95,13.3,9,13.3,0.105,10,0,0.89
,16:44:15,4,2700,1821.5,0.95,13.3,9,13.4,0.109,10,0,0.89
,16:44:16,4,2700,1822.5,0.95,13.3,9,13.4,0.109,10,0,0.89
,16:44:17,4,2700,1823.5,0.95,13.3,9,13.4,0.106,10,0,0.89
,16:44:18,4,2700,1824.5,0.95,13.3,9,13.4,0.103,10,0,0.89
,16:44:19,4,2700,1825.5,0.95,13.3,9,13.4,0.103,10,0,0.89
,16:44:20,4,2700,1826.5,0.95,13.3,9,13.4,0.106,10,0,0.89
,16:44:21,4,2700,1827.5,0.95,13.3,9,13.4,0.106,10,0,0.89
,16:44:22,4,2700,1828.5,0.95,13.3,9,13.4,0.106,10,0,0.89
,16:44:23,4,2700,1829.5,0.96,13.3,9,13.4,0.104,10,0,0.9
,16:44:24,4,2700,1830.5,0.96,13.3,9,13.4,0.104,10,0,0.9
,16:44:25,4,2700,1831.5,0.96,13.3,9,13.4,0.104,10,0,0.9
,16:44:26,4,2700,1832.5,0.95,13.3,9,13.4,0.106,10,0,0.89
,16:44:27,4,2700,1833.5,0.95,13.3,9,13.4,0.106,10,0.1,0.89
,16:44:28,4,2700,1834.5,0.95,13.3,9,13.4,0.106,10,0,0.89
,16:44:29,4,2700,1835.5,0.95,13.3,9,13.4,0.106,10,0,0.89
,16:44:30,4,2700,1836.5,0.95,13.3,9,13.4,0.103,10,0,0.89
,16:44:31,4,2700,1837.5,0.95,13.3,9,13.4,0.103,10,0,0.89
,16:44:32,4,2700,1838.5,0.95,13.3,9,13.4,0.106,10,0,0.89
,16:44:33,4,2700,1839.5,0.95,13.3,9,13.4,0.106,10,0,0.89
,16:44:34,4,2700,1840.5,0.95,13.3,9,13.4,0.106,10,0,0.89
,16:44:35,4,2700,1841.5,0.96,13.3,9,13.4,0.107,10,0,0.9
,16:44:36,4,2700,1842.5,0.96,13.3,9,13.4,0.107,10,0,0.9
,16:44:37,4,2700,1843.5,0.96,13.3,9,13.4,0.107,10,0,0.9
,16:44:38,4,2700,1844.5,0.96,13.3,9,13.4,0.104,10,0.1,0.9
,16:44:39,4,2700,1845.5,0.96,13.3,9,13.4,0.104,10,0,0.9
,16:44:40,4,2700,1846.5,0.95,13.3,9,13.4,0.103,10,0,0.89
,16:44:41,4,2700,1847.5,0.95,13.3,9,13.4,0.106,10,0,0.89
,16:44:42,4,2700,1848.5,0.95,13.3,9,13.4,0.106,10,0,0.89
,16:44:43,4,2700,1849.5,0.95,13.3,9,13.4,0.106,10,0,0.89
,16:44:44,4,2700,1850.5,0.95,13.3,9,13.4,0.106,10,0,0.89
,16:44:45,4,2700,1851.5,0.95,13.3,9,13.4,0.106,10,0,0.89
,16:44:46,4,2700,1852.5,0.96,13.3,9,13.4,0.107,10,0,0.9
,16:44:47,4,2700,1853.5,0.96,13.3,9,13.4,0.104,10,0,0.9
,16:44:48,4,2700,1854.5,0.96,13.3,9,13.4,0.104,10,0,0.9
,16:44:49,4,2700,1855.5,0.95,13.3,9,13.4,0.103,10,0,0.89
,16:44:50,4,2700,1856.5,0.95,13.3,9,13.4,0.109,10,0,0.89
,16:44:51,4,2700,1857.5,0.95,13.3,9,13.4,0.109,10,0,0.89
,16:44:52,4,2700,1858.5,0.95,13.3,9,13.4,0.106,10,0,0.89
,16:44:53,4,2700,1859.5,0.95,13.3,9,13.4,0.106,10,0,0.89
,16:44:54,4,2700,1860.5,0.95,13.3,9,13.4,0.106,10,0,0.89
,16:44:55,4,2700,1861.5,0.95,13.3,9,13.4,0.106,10,0,0.89
,16:44:56,4,2700,1862.5,0.95,13.3,9,13.4,0.103,10,0,0.89
,16:44:57,4,2700,1863.5,0.95,13.3,9,13.4,0.103,10,0,0.89
,16:44:58,4,2700,1864.5,0.95,13.3,9,13.4,0.106,10,0,0.89
,16:44:59,4,2700,1865.5,0.95,13.3,9,13.4,0.106,10,0,0.89
,16:45:00,4,2700,1866.5,0.95,13.3,9,13.4,0.106,10,0,0.89
,16:45:01,4,2700,1867.5,0.95,13.3,9,13.4,0.106,10,0,0.89
,16:45:02,4,2700,1868.5,0.95,13.3,9,13.4,0.106,10,0,0.89
,16:45:03,4,2700,1869.5,0.95,13.3,9,13.4,0.106,10,0,0.89
,16:45:04,4,2700,1870.5,0.95,13.3,9,13.4,0.103,10,0,0.89
,16:45:05,4,2700,1871.5,0.95,13.3,9,13.4,0.103,10,0,0.89
,16:45:06,4,2700,1872.5,0.95,13.3,9,13.4,0.106,10,0,0.89
,16:45:07,4,2700,1873.5,0.95,13.3,9,13.4,0.106,10,0,0.89
,16:45:08,4,2700,1874.5,0.95,13.3,9,13.4,0.106,10,0,0.89
,16:45:09,4,2700,1875.5,0.95,13.3,9,13.4,0.106,10,0,0.89
,16:45:10,4,2700,1876.5,0.95,13.3,9,13.4,0.109,10,0,0.89
,16:45:11,4,2700,1877.5,0.95,13.3,9,13.4,0.106,10,0,0.89
,16:45:12,4,2700,1878.5,0.95,13.3,9,13.4,0.1,10,0,0.89
,16:45:13,4,2700,1879.5,0.95,13.3,9,13.4,0.103,10,0,0.89
,16:45:14,4,2700,1880.5,0.95,13.3,9,13.4,0.106,10,0,0.89
,16:45:15,4,2700,1881.5,0.96,13.3,9,13.4,0.107,10,0,0.9
,16:45:16,4,2700,1882.5,0.96,13.3,9,13.4,0.107,10,0,0.9
,16:45:17,4,2700,1883.5,0.96,13.3,9,13.4,0.107,10,0,0.9
,16:45:18,4,2700,1884.5,0.95,13.3,9,13.4,0.106,10,0,0.89
,16:45:19,4,2700,1885.5,0.95,13.3,9,13.4,0.106,10,0,0.89
,16:45:20,4,2700,1886.5,0.95,13.3,9,13.4,0.103,10,0,0.89
,16:45:21,4,2700,1887.5,0.96,13.3,9,13.3,0.104,10,0,0.9
,16:45:22,4,2700,1888.5,0.95,13.3,9,13.3,0.103,10,0,0.89
,16:45:23,4,2700,1889.5,0.95,13.3,9,13.3,0.106,10,0,0.89
,16:45:24,4,2700,1890.5,0.95,13.3,9,13.3,0.106,10,0,0.89
,16:45:25,4,2700,1891.5,0.95,13.3,9,13.3,0.106,10,0.1,0.89
,16:45:26,4,2700,1892.5,0.95,13.3,9,13.3,0.106,10,0,0.89
,16:45:27,4,2700,1893.5,0.96,13.3,9,13.3,0.107,10,0,0.9
,16:45:28,4,2700,1894.5,0.96,13.3,9,13.3,0.107,10,0,0.9
,16:45:29,4,2700,1895.5,0.96,13.3,9,13.3,0.104,10,0,0.9
,16:45:30,4,2700,1896.5,0.96,13.3,9,13.3,0.104,10,0,0.9
,16:45:31,4,2700,1897.5,0.96,13.3,9,13.3,0.104,10,0.1,0.9
,16:45:32,4,2700,1898.5,0.96,13.3,9,13.3,0.107,10,0,0.9
,16:45:33,4,2700,1899.5,0.96,13.3,9,13.3,0.107,10,0,0.9
,16:45:34,4,2700,1900.5,0.95,13.3,9,13.3,0.106,10,0,0.89
,16:45:35,4,2700,1901.5,0.95,13.3,9,13.3,0.106,10,0,0.89
,16:45:36,4,2700,1902.5,0.95,13.3,9,13.3,0.106,10,0,0.89
,16:45:37,4,2700,1903.5,0.95,13.3,9,13.3,0.106,10,0,0.89
,16:45:38,4,2700,1904.5,0.96,13.3,9,13.3,0.107,10,0,0.9
,16:45:39,4,2700,1905.5,0.96,13.3,9,13.3,0.104,10,0,0.9
,16:45:40,4,2700,1906.5,0.96,13.3,9,13.3,0.101,10,0,0.9
,16:45:41,4,2700,1907.5,0.96,13.3,9,13.3,0.104,10,0,0.9
,16:45:42,4,2700,1908.5,0.95,13.3,9,13.3,0.106,10,0,0.89
,16:45:43,4,2700,1909.5,0.95,13.3,9,13.3,0.109,10,0,0.89
,16:45:44,4,2700,1910.5,0.94,13.3,9,13.2,0.108,10,0,0.88
,16:45:45,4,2700,1911.5,0.95,13.3,9,13.2,0.109,10,0,0.89
,16:45:46,4,2700,1912.5,0.95,13.3,9,13.2,0.109,10,0,0.89
,16:45:47,4,2700,1913.5,0.95,13.3,9,13.2,0.106,10,0,0.89
,16:45:48,4,2700,1914.5,0.95,13.3,9,13.2,0.106,10,0,0.89
,16:45:49,4,2700,1915.5,0.95,13.3,9,13.2,0.103,10,0,0.89
,16:45:50,4,2700,1916.5,0.95,13.3,9,13.2,0.103,10,0.1,0.89
,16:45:51,4,2700,1917.5,0.96,13.3,9,13.2,0.107,10,0,0.9
,16:45:52,4,2700,1918.5,0.95,13.3,9,13.2,0.106,10,0,0.89
,16:45:53,4,2700,1919.5,0.95,13.3,9,13.2,0.106,10,0,0.89
,16:45:54,4,2700,1920.5,0.95,13.3,9,13.2,0.106,10,0,0.89
,16:45:55,4,2700,1921.5,0.96,13.3,9,13.2,0.107,10,0.1,0.9
,16:45:56,4,2700,1922.5,0.96,13.3,9,13.2,0.107,10,0,0.9
,16:45:57,4,2700,1923.5,0.96,13.3,9,13.2,0.104,10,0,0.9
,16:45:58,4,2700,1924.5,0.96,13.3,9,13.1,0.104,10,0,0.89
,16:45:59,4,2700,1925.5,0.95,13.3,9,13.1,0.103,10,0,0.89
,16:46:00,4,2700,1926.5,0.95,13.3,9,13.1,0.106,10,0.1,0.89
,16:46:01,4,2700,1927.5,0.95,13.3,9,13.1,0.106,10,0.1,0.89
,16:46:02,4,2700,1928.5,0.96,13.3,9,13.1,0.11,10,0,0.9
,16:46:03,4,2700,1929.5,0.96,13.3,9,13.1,0.107,10,0,0.9
,16:46:04,4,2700,1930.5,0.96,13.3,9,13.1,0.107,10,0,0.9
,16:46:05,4,2700,1931.5,0.95,13.3,9,13.1,0.106,10,0.1,0.9
,16:46:06,4,2700,1932.5,0.96,13.3,9,13.1,0.107,10,0,0.9
,16:46:07,4,2700,1933.5,0.96,13.3,9,13.1,0.11,10,0,0.9
,16:46:08,4,2700,1934.5,0.96,13.3,9,13.1,0.107,10,0,0.9
,16:46:09,4,2700,1935.5,0.96,13.3,9,13.1,0.107,10,0,0.9
,16:46:10,4,2700,1936.5,0.96,13.3,9,13.1,0.107,10,0,0.9
,16:46:11,4,2700,1937.5,0.96,13.3,9,13.1,0.104,10,0.1,0.9
,16:46:12,4,2700,1938.5,0.96,13.3,9,13.1,0.101,10,0.1,0.9
,16:46:13,4,2700,1939.5,0.96,13.3,9,13,0.101,10,0,0.9
,16:46:14,4,2700,1940.5,0.96,13.3,9,13,0.104,10,0,0.9
,16:46:15,4,2700,1941.5,0.96,13.3,9,13,0.107,10,0,0.9
,16:46:16,4,2700,1942.5,0.96,13.3,9,13,0.107,10,0,0.9
,16:46:17,4,2700,1943.5,0.96,13.3,9,13,0.107,10,0,0.9
,16:46:18,4,2700,1944.5,0.96,13.3,9,13,0.107,10,0,0.9
,16:46:19,4,2700,1945.5,0.96,13.3,9,13,0.107,10,0,0.9
,16:46:20,4,2700,1946.5,0.96,13.3,9,13,0.107,10,0,0.9
,16:46:21,4,2700,1947.5,0.96,13.3,9,13,0.107,10,0,0.9
,16:46:22,4,2700,1948.5,0.96,13.3,9,13,0.102,10,0,0.9
,16:46:23,4,2700,1949.5,0.96,13.3,9,13,0.104,10,0,0.9
,16:46:24,4,2700,1950.5,0.96,13.3,9,13,0.107,10,0,0.9
,16:46:25,4,2700,1951.5,0.96,13.3,9,13,0.107,10,0,0.9
,16:46:26,4,2700,1952.5,0.96,13.3,9,12.9,0.107,10,0,0.9
,16:46:27,4,2700,1953.5,0.95,13.3,9,12.9,0.106,10,0,0.89
,16:46:28,4,2700,1954.5,0.95,13.3,9,12.9,0.106,10,0.1,0.89
,16:46:29,4,2700,1955.5,0.95,13.3,9,12.9,0.106,10,0,0.89
,16:46:30,4,2700,1956.5,0.96,13.3,9,12.9,0.107,10,0,0.9
,16:46:31,4,2700,1957.5,0.96,13.3,9,12.9,0.107,10,0.1,0.9
,16:46:32,4,2700,1958.5,0.96,13.3,9,12.9,0.104,10,0,0.9
,16:46:33,4,2700,1959.5,0.97,13.3,9,12.9,0.102,10,0,0.91
,16:46:34,4,2700,1960.5,0.96,13.3,9,12.9,0.102,10,0,0.9
,16:46:35,4,2700,1961.5,0.96,13.3,9,12.8,0.104,10,0.1,0.9
,16:46:36,4,2700,1962.5,0.96,13.3,9,12.8,0.107,10,0.1,0.9
,16:46:37,4,2700,1963.5,0.95,13.3,9,12.8,0.109,10,0,0.89
,16:46:38,4,2700,1964.5,0.95,13.3,9,12.8,0.109,10,0,0.89
,16:46:39,4,2700,1965.5,0.95,13.3,9,12.8,0.109,10,0,0.89
,16:46:40,4,2700,1966.5,0.95,13.3,9,12.8,0.109,10,0.1,0.89
,16:46:41,4,2700,1967.5,0.95,13.3,9,12.8,0.109,10,0,0.89
,16:46:42,4,2700,1968.5,0.96,13.3,9,12.8,0.107,10,0.1,0.9
,16:46:43,4,2700,1969.5,0.96,13.3,9,12.8,0.11,10,0,0.9
,16:46:44,4,2700,1970.5,0.96,13.3,9,12.8,0.107,10,0,0.9
,16:46:45,4,2700,1971.5,0.96,13.3,9,12.8,0.104,10,0,0.9
,16:46:46,4,2700,1972.5,0.96,13.3,9,12.8,0.101,10,0,0.9
,16:46:47,4,2700,1973.5,0.96,13.3,9,12.7,0.104,10,0.1,0.9
,16:46:48,4,2700,1974.5,0.96,13.3,9,12.7,0.107,10,0,0.9
,16:46:49,4,2700,1975.5,0.96,13.3,9,12.7,0.107,10,0,0.9
,16:46:50,4,2700,1976.5,0.96,13.3,9,12.7,0.111,10,0,0.9
,16:46:51,4,2700,1977.5,0.96,13.3,9,12.7,0.107,10,0.1,0.9
,16:46:52,4,2700,1978.5,0.96,13.3,9,12.7,0.107,10,0,0.9
,16:46:53,4,2700,1979.5,0.96,13.3,9,12.7,0.107,10,0,0.9
,16:46:54,4,2700,1980.5,0.96,13.3,9,12.7,0.107,10,0,0.9
,16:46:55,4,2700,1981.5,0.96,13.3,9,12.7,0.104,10,0,0.9
,16:46:56,4,2700,1982.5,0.96,13.3,9,12.7,0.102,10,0,0.9
,16:46:57,4,2700,1983.5,0.96,13.3,9,12.6,0.104,10,0,0.9
,16:46:58,4,2700,1984.5,0.96,13.3,9,12.6,0.107,10,0.1,0.9
,16:46:59,4,2700,1985.5,0.96,13.3,9,12.6,0.107,10,0,0.9
,16:47:00,4,2700,1986.5,0.96,13.3,9,12.6,0.107,10,0,0.9
,16:47:01,4,2700,1987.5,0.96,13.3,9,12.6,0.107,10,0,0.9
,16:47:02,4,2700,1988.5,0.96,13.3,9,12.6,0.107,10,0,0.9
,16:47:03,4,2700,1989.5,0.96,13.3,9,12.6,0.107,10,0,0.9
,16:47:04,4,2700,1990.5,0.96,13.3,9,12.6,0.104,10,0,0.9
,16:47:05,4,2700,1991.5,0.96,13.3,9,12.6,0.104,10,0,0.9
,16:47:06,4,2700,1992.5,0.96,13.3,9,12.6,0.107,10,0,0.9
,16:47:07,4,2700,1993.5,0.96,13.3,9,12.6,0.107,10,0,0.9
,16:47:08,4,2700,1994.5,0.96,13.3,9,12.5,0.107,10,0,0.9
,16:47:09,4,2700,1995.5,0.96,13.3,9,12.5,0.104,10,0,0.9
,16:47:10,4,2700,1996.5,0.96,13.3,9,12.5,0.104,10,0,0.9
,16:47:11,4,2700,1997.5,0.96,13.3,9,12.5,0.107,10,0,0.9
,16:47:12,4,2700,1998.5,0.96,13.3,9,12.5,0.107,10,0,0.9
,16:47:13,4,2700,1999.5,0.96,13.3,9,12.5,0.107,10,0.1,0.9
,16:47:14,4,2700,2000.5,0.96,13.3,9,12.5,0.107,10,0,0.9
,16:47:15,4,2700,2001.5,0.96,13.3,9,12.5,0.107,10,0.1,0.9
,16:47:16,4,2700,2002.5,0.96,13.3,9,12.4,0.111,10,0,0.9
,16:47:17,4,2700,2003.5,0.96,13.3,9,12.4,0.107,10,0,0.9
,16:47:18,4,2700,2004.5,0.96,13.3,9,12.4,0.107,10,0,0.9
,16:47:19,4,2700,2005.5,0.97,13.3,9,12.4,0.105,10,0,0.91
,16:47:20,4,2700,2006.5,0.97,13.3,9,12.4,0.105,10,0,0.91
,16:47:21,4,2700,2007.5,0.96,13.3,9,12.4,0.107,10,0,0.9
,16:47:22,4,2700,2008.5,0.96,13.3,9,12.4,0.11,10,0,0.9
,16:47:23,4,2700,2009.5,0.96,13.3,9,12.4,0.11,10,0,0.9
,16:47:24,4,2700,2010.5,0.96,13.3,9,12.4,0.107,10,0,0.9
,16:47:25,4,2700,2011.5,0.96,13.3,9,12.4,0.104,10,0,0.9
,16:47:26,4,2700,2012.5,0.96,13.3,9,12.4,0.104,10,0,0.9
,16:47:27,4,2700,2013.5,0.96,13.3,9,12.3,0.107,10,0.1,0.9
,16:47:28,4,2700,2014.5,0.96,13.3,9,12.3,0.11,10,0,0.9
,16:47:29,4,2700,2015.5,0.96,13.3,9,12.3,0.107,10,0,0.9
,16:47:30,4,2700,2016.5,0.96,13.3,9,12.3,0.107,10,0,0.9
,16:47:31,4,2700,2017.5,0.96,13.3,9,12.3,0.107,10,0,0.9
,16:47:32,4,2700,2018.5,0.96,13.3,9,12.3,0.107,10,0,0.9
,16:47:33,4,2700,2019.5,0.96,13.3,9,12.3,0.107,10,0,0.9
,16:47:34,4,2700,2020.5,0.96,13.3,9,12.2,0.111,10,0,0.9
,16:47:35,4,2700,2021.5,0.97,13.3,9,12.2,0.108,10,0.1,0.91
,16:47:36,4,2700,2022.5,0.97,13.3,9,12.2,0.105,10,0,0.91
,16:47:37,4,2700,2023.5,0.97,13.3,9,12.2,0.102,10,0,0.91
,16:47:38,4,2700,2024.5,0.97,13.3,9,12.2,0.102,10,0,0.91
,16:47:39,4,2700,2025.5,0.97,13.3,9,12.2,0.105,10,0,0.91
,16:47:40,4,2700,2026.5,0.97,13.3,9,12.2,0.108,10,0.1,0.91
,16:47:41,4,2700,2027.5,0.97,13.3,9,12.2,0.108,10,0.1,0.91
