Data file,,DELRINNC010-UNHONED_ISO10_12DEG_001.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,12/10/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,DelrinNC010 on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 12,,,,,,,,,,,,
Test file variable V2 <Load> = 6.8,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 13:26:42 on 12/10/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,14:13:55,6,3590,2830.1,0.29,13.3,7,13.3,0.041,10,49.8,0.28
,14:13:56,6,3590,2831.1,0.28,13.3,7,13.3,0.04,10,49.8,0.27
,14:13:57,6,3590,2832.1,0.29,13.3,7,13.4,0.04,10,49.8,0.28
,14:13:58,6,3590,2833.1,0.29,13.3,7,13.4,0.04,10,49.8,0.28
,14:13:59,6,3590,2834.1,0.29,13.3,7,13.4,0.042,10,49.8,0.28
,14:14:00,6,3590,2835.1,0.29,13.3,7,13.4,0.043,10,49.8,0.28
,14:14:01,6,3590,2836.1,0.29,13.3,6,13.4,0.045,10,49.8,0.28
,14:14:02,6,3590,2837.1,0.29,13.3,7,13.4,0.043,10,49.8,0.28
,14:14:03,6,3590,2838.1,0.29,13.3,7,13.4,0.043,10,49.8,0.28
,14:14:04,6,3590,2839.1,0.29,13.3,7,13.4,0.043,10,49.8,0.28
,14:14:05,6,3590,2840.1,0.29,13.3,7,13.5,0.044,10,49.8,0.28
,14:14:06,6,3590,2841.1,0.29,13.3,7,13.5,0.044,10,49.8,0.28
,14:14:07,6,3590,2842.1,0.29,13.3,7,13.5,0.042,10,49.8,0.28
,14:14:08,6,3590,2843.1,0.29,13.3,7,13.5,0.042,10,49.8,0.28
,14:14:09,6,3590,2844.1,0.28,13.3,7,13.5,0.041,10,49.8,0.27
,14:14:10,6,3590,2845.1,0.28,13.3,7,13.6,0.043,10,49.8,0.27
,14:14:11,6,3590,2846.1,0.29,13.3,7,13.6,0.043,10,49.8,0.28
,14:14:12,6,3590,2847.1,0.29,13.3,7,13.6,0.041,10,49.8,0.28
,14:14:13,6,3590,2848.1,0.28,13.3,7,13.6,0.04,10,49.8,0.27
,14:14:14,6,3590,2849.1,0.28,13.3,7,13.6,0.039,10,49.8,0.27
,14:14:15,6,3590,2850.1,0.28,13.3,7,13.6,0.039,10,49.8,0.27
,14:14:16,6,3590,2851.1,0.28,13.3,7,13.7,0.038,10,49.8,0.28
,14:14:17,6,3590,2852.1,0.29,13.3,7,13.7,0.039,10,49.8,0.28
,14:14:18,6,3590,2853.1,0.29,13.3,7,13.7,0.041,10,49.8,0.28
,14:14:19,6,3590,2854.1,0.29,13.3,7,13.7,0.042,10,49.8,0.28
,14:14:20,6,3590,2855.1,0.29,13.3,7,13.7,0.044,10,49.9,0.28
,14:14:21,6,3590,2856.1,0.29,13.3,7,13.7,0.043,10,49.9,0.28
,14:14:22,6,3590,2857.1,0.29,13.3,7,13.7,0.043,10,49.8,0.28
,14:14:23,6,3590,2858.1,0.29,13.3,7,13.7,0.043,10,49.8,0.28
,14:14:24,6,3590,2859.1,0.29,13.3,7,13.8,0.043,10,49.8,0.28
,14:14:25,6,3590,2860.1,0.29,13.3,7,13.8,0.043,10,49.8,0.28
,14:14:26,6,3590,2861.1,0.28,13.3,7,13.8,0.043,10,49.8,0.27
,14:14:27,6,3590,2862.1,0.28,13.3,6,13.8,0.044,10,49.9,0.27
,14:14:28,6,3590,2863.1,0.29,13.3,7,13.8,0.043,10,49.8,0.28
,14:14:29,6,3590,2864.1,0.29,13.3,7,13.8,0.042,10,49.8,0.28
,14:14:30,6,3590,2865.1,0.29,13.3,7,13.9,0.042,10,49.8,0.28
,14:14:31,6,3590,2866.1,0.29,13.3,7,13.9,0.044,10,49.8,0.28
,14:14:32,6,3590,2867.1,0.29,13.3,7,13.9,0.043,10,49.8,0.28
,14:14:33,6,3590,2868.1,0.29,13.3,7,13.9,0.043,10,49.8,0.28
,14:14:34,6,3590,2869.1,0.29,13.3,7,13.9,0.043,10,49.8,0.28
,14:14:35,6,3590,2870.1,0.29,13.3,7,13.9,0.043,10,49.8,0.28
,14:14:36,6,3590,2871.1,0.29,13.3,7,13.9,0.041,10,49.8,0.28
,14:14:37,6,3590,2872.1,0.29,13.3,7,13.9,0.04,10,49.8,0.28
,14:14:38,6,3590,2873.1,0.29,13.3,7,13.9,0.04,10,49.8,0.28
,14:14:39,6,3590,2874.1,0.28,13.3,7,14,0.04,10,49.9,0.27
,14:14:40,6,3590,2875.1,0.28,13.3,7,14,0.041,10,49.8,0.27
,14:14:41,6,3590,2876.1,0.28,13.3,7,14,0.041,10,49.8,0.27
,14:14:42,6,3590,2877.1,0.28,13.3,7,14,0.04,10,49.8,0.27
,14:14:43,6,3590,2878.1,0.28,13.3,7,14,0.041,10,49.8,0.27
,14:14:44,6,3590,2879.1,0.29,13.3,7,14,0.043,10,49.8,0.28
,14:14:45,6,3590,2880.1,0.29,13.3,7,14,0.043,10,49.8,0.28
,14:14:46,6,3590,2881.1,0.29,13.3,7,14,0.043,10,49.8,0.28
,14:14:47,6,3590,2882.1,0.29,13.3,7,14,0.041,10,49.8,0.28
,14:14:48,6,3590,2883.1,0.28,13.3,7,14,0.043,10,49.9,0.27
,14:14:49,6,3590,2884.1,0.28,13.3,7,14,0.043,10,49.8,0.27
,14:14:50,6,3590,2885.1,0.28,13.3,6,14.1,0.044,10,49.8,0.27
,14:14:51,6,3590,2886.1,0.28,13.3,6,14.1,0.044,10,49.9,0.27
,14:14:52,6,3590,2887.1,0.28,13.3,7,14.1,0.042,10,49.8,0.27
,14:14:53,6,3590,2888.1,0.28,13.3,7,14.1,0.043,10,49.8,0.27
,14:14:54,6,3590,2889.1,0.29,13.3,7,14.1,0.043,10,49.8,0.28
,14:14:55,6,3590,2890.1,0.28,13.3,7,14.1,0.043,10,49.8,0.27
,14:14:56,6,3590,2891.1,0.28,13.3,7,14.1,0.042,10,49.8,0.27
,14:14:57,6,3590,2892.1,0.28,13.3,7,14.1,0.041,10,49.8,0.27
,14:14:58,6,3590,2893.1,0.29,13.3,7,14.1,0.042,10,49.8,0.28
,14:14:59,6,3590,2894.1,0.29,13.3,7,14.1,0.044,10,49.9,0.28
,14:15:00,6,3590,2895.1,0.29,13.3,7,14.1,0.044,10,49.8,0.28
,14:15:01,6,3590,2896.1,0.29,13.3,7,14.1,0.042,10,49.8,0.28
,14:15:02,6,3590,2897.1,0.29,13.3,7,14.1,0.042,10,49.8,0.28
,14:15:03,6,3590,2898.1,0.29,13.3,7,14.2,0.043,10,49.8,0.28
,14:15:04,6,3590,2899.1,0.29,13.3,7,14.2,0.043,10,49.9,0.28
,14:15:05,6,3590,2900.1,0.29,13.3,7,14.2,0.044,10,49.8,0.28
,14:15:06,6,3590,2901.1,0.3,13.3,7,14.2,0.043,10,49.8,0.28
,14:15:07,6,3590,2902.1,0.3,13.3,7,14.2,0.043,10,49.8,0.28
,14:15:08,6,3590,2903.1,0.29,13.3,7,14.2,0.042,10,49.8,0.28
,14:15:09,6,3590,2904.1,0.29,13.3,7,14.2,0.043,10,49.9,0.27
,14:15:10,6,3590,2905.1,0.28,13.3,7,14.2,0.043,10,49.8,0.27
,14:15:11,6,3590,2906.1,0.29,13.3,7,14.2,0.042,10,49.8,0.28
,14:15:12,6,3590,2907.1,0.29,13.3,7,14.2,0.042,10,49.8,0.28
,14:15:13,6,3590,2908.1,0.3,13.3,7,14.2,0.043,10,49.8,0.28
,14:15:14,6,3590,2909.1,0.29,13.3,7,14.2,0.042,10,49.8,0.28
,14:15:15,6,3590,2910.1,0.29,13.3,7,14.2,0.042,10,49.8,0.28
,14:15:16,6,3590,2911.1,0.29,13.3,7,14.2,0.041,10,49.8,0.28
,14:15:17,6,3590,2912.1,0.28,13.3,7,14.2,0.043,10,49.8,0.27
,14:15:18,6,3590,2913.1,0.28,13.3,7,14.2,0.043,10,49.8,0.27
,14:15:19,6,3590,2914.1,0.29,13.3,7,14.2,0.043,10,49.8,0.28
,14:15:20,6,3590,2915.1,0.29,13.3,7,14.3,0.043,10,49.8,0.28
,14:15:21,6,3590,2916.1,0.29,13.3,7,14.3,0.043,10,49.8,0.28
,14:15:22,6,3590,2917.1,0.29,13.3,7,14.3,0.041,10,49.9,0.27
,14:15:23,6,3590,2918.1,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,14:15:24,6,3590,2919.1,0.28,13.3,7,14.3,0.039,10,49.8,0.27
,14:15:25,6,3590,2920.1,0.29,13.3,7,14.3,0.041,10,49.8,0.28
,14:15:26,6,3590,2921.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:15:27,6,3590,2922.1,0.29,13.3,7,14.3,0.043,10,49.8,0.28
,14:15:28,6,3590,2923.1,0.29,13.3,7,14.3,0.043,10,49.8,0.28
,14:15:29,6,3590,2924.1,0.29,13.3,7,14.3,0.041,10,49.8,0.28
,14:15:30,6,3590,2925.1,0.29,13.3,7,14.3,0.041,10,49.9,0.28
,14:15:31,6,3590,2926.1,0.29,13.3,7,14.3,0.041,10,49.9,0.28
,14:15:32,6,3590,2927.1,0.29,13.3,7,14.3,0.042,10,49.9,0.28
,14:15:33,6,3590,2928.1,0.29,13.3,7,14.3,0.041,10,49.8,0.28
,14:15:34,6,3590,2929.1,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,14:15:35,6,3590,2930.1,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,14:15:36,6,3590,2931.1,0.28,13.3,7,14.3,0.043,10,49.8,0.27
,14:15:37,6,3590,2932.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:15:38,6,3590,2933.1,0.29,13.3,7,14.3,0.041,10,49.8,0.28
,14:15:39,6,3590,2934.1,0.29,13.3,7,14.3,0.041,10,49.8,0.28
,14:15:40,6,3590,2935.1,0.29,13.3,7,14.3,0.04,10,49.8,0.28
,14:15:41,6,3590,2936.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:15:42,6,3590,2937.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:15:43,6,3590,2938.1,0.29,13.3,7,14.3,0.043,10,49.8,0.28
,14:15:44,6,3590,2939.1,0.28,13.3,7,14.3,0.043,10,49.8,0.28
,14:15:45,6,3590,2940.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:15:46,6,3590,2941.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:15:47,6,3590,2942.1,0.29,13.3,7,14.3,0.044,10,49.8,0.28
,14:15:48,6,3590,2943.1,0.29,13.3,7,14.3,0.043,10,49.9,0.28
,14:15:49,6,3590,2944.1,0.29,13.3,7,14.3,0.044,10,49.8,0.28
,14:15:50,6,3590,2945.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:15:51,6,3590,2946.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:15:52,6,3590,2947.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:15:53,6,3590,2948.1,0.29,13.3,7,14.3,0.044,10,49.8,0.28
,14:15:54,6,3590,2949.1,0.29,13.3,7,14.3,0.044,10,49.8,0.28
,14:15:55,6,3590,2950.1,0.29,13.3,7,14.3,0.042,10,49.9,0.28
,14:15:56,6,3590,2951.1,0.29,13.3,7,14.3,0.043,10,49.8,0.28
,14:15:57,6,3590,2952.1,0.29,13.3,7,14.3,0.043,10,49.8,0.28
,14:15:58,6,3590,2953.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:15:59,6,3590,2954.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:16:00,6,3590,2955.1,0.29,13.3,7,14.3,0.042,10,49.9,0.28
,14:16:01,6,3590,2956.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:16:02,6,3590,2957.1,0.29,13.3,7,14.3,0.042,10,49.9,0.28
,14:16:03,6,3590,2958.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:16:04,6,3590,2959.1,0.29,13.3,7,14.3,0.043,10,49.8,0.28
,14:16:05,6,3590,2960.1,0.28,13.3,7,14.3,0.043,10,49.8,0.27
,14:16:06,6,3590,2961.1,0.28,13.3,7,14.3,0.043,10,49.9,0.27
,14:16:07,6,3590,2962.1,0.29,13.3,7,14.3,0.043,10,49.8,0.28
,14:16:08,6,3590,2963.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:16:09,6,3590,2964.1,0.29,13.3,7,14.3,0.041,10,49.8,0.28
,14:16:10,6,3590,2965.1,0.29,13.3,7,14.3,0.041,10,49.9,0.28
,14:16:11,6,3590,2966.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:16:12,6,3590,2967.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:16:13,6,3590,2968.1,0.29,13.3,7,14.3,0.041,10,49.8,0.28
,14:16:14,6,3590,2969.1,0.29,13.3,7,14.3,0.041,10,49.8,0.28
,14:16:15,6,3590,2970.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:16:16,6,3590,2971.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:16:17,6,3590,2972.1,0.29,13.3,7,14.3,0.043,10,49.8,0.28
,14:16:18,6,3590,2973.1,0.29,13.3,7,14.3,0.043,10,49.8,0.28
,14:16:19,6,3590,2974.1,0.29,13.3,7,14.3,0.041,10,49.8,0.28
,14:16:20,6,3590,2975.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:16:21,6,3590,2976.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:16:22,6,3590,2977.1,0.29,13.3,7,14.2,0.042,10,49.9,0.28
,14:16:23,6,3590,2978.1,0.29,13.3,7,14.2,0.041,10,49.8,0.28
,14:16:24,6,3590,2979.1,0.29,13.3,7,14.2,0.042,10,49.8,0.28
,14:16:25,6,3590,2980.1,0.29,13.3,7,14.2,0.043,10,49.8,0.28
,14:16:26,6,3590,2981.1,0.29,13.3,7,14.2,0.043,10,49.8,0.28
,14:16:27,6,3590,2982.1,0.29,13.3,7,14.2,0.043,10,49.8,0.28
,14:16:28,6,3590,2983.1,0.29,13.3,7,14.2,0.041,10,49.9,0.28
,14:16:29,6,3590,2984.1,0.28,13.3,7,14.2,0.041,10,49.8,0.27
,14:16:30,6,3590,2985.1,0.28,13.3,7,14.2,0.041,10,49.8,0.27
,14:16:31,6,3590,2986.1,0.28,13.3,7,14.2,0.043,10,49.8,0.27
,14:16:32,6,3590,2987.1,0.29,13.3,7,14.2,0.041,10,49.8,0.28
,14:16:33,6,3590,2988.1,0.29,13.3,7,14.2,0.042,10,49.8,0.28
,14:16:34,6,3590,2989.1,0.29,13.3,7,14.2,0.041,10,49.8,0.28
,14:16:35,6,3590,2990.1,0.29,13.3,7,14.2,0.043,10,49.8,0.28
,14:16:36,6,3590,2991.1,0.29,13.3,7,14.2,0.043,10,49.8,0.28
,14:16:37,6,3590,2992.1,0.29,13.3,7,14.2,0.044,10,49.8,0.28
,14:16:38,6,3590,2993.1,0.29,13.3,7,14.2,0.042,10,49.8,0.28
,14:16:39,6,3590,2994.1,0.29,13.3,7,14.2,0.042,10,49.8,0.28
,14:16:40,6,3590,2995.1,0.29,13.3,7,14.2,0.042,10,49.8,0.28
,14:16:41,6,3590,2996.1,0.3,13.3,7,14.2,0.042,10,49.8,0.29
,14:16:42,6,3590,2997.1,0.3,13.3,7,14.2,0.043,10,49.8,0.28
,14:16:43,6,3590,2998.1,0.29,13.3,7,14.2,0.042,10,49.8,0.28
,14:16:44,6,3590,2999.1,0.28,13.3,7,14.2,0.041,10,49.8,0.27
,14:16:45,6,3590,3000.1,0.28,13.3,7,14.1,0.043,10,49.8,0.27
,14:16:46,6,3590,3001.1,0.28,13.3,7,14.1,0.043,10,49.8,0.28
,14:16:47,6,3590,3002.1,0.29,13.3,7,14.1,0.043,10,49.8,0.28
,14:16:48,6,3590,3003.1,0.29,13.3,7,14.1,0.041,10,49.8,0.28
,14:16:49,6,3590,3004.1,0.29,13.3,7,14.1,0.041,10,49.8,0.28
,14:16:50,6,3590,3005.1,0.29,13.3,7,14.1,0.04,10,49.8,0.28
,14:16:51,6,3590,3006.1,0.28,13.3,7,14.1,0.04,10,49.8,0.27
,14:16:52,6,3590,3007.1,0.28,13.3,7,14.1,0.04,10,49.8,0.27
,14:16:53,6,3590,3008.1,0.29,13.3,7,14.1,0.041,10,49.8,0.28
,14:16:54,6,3590,3009.1,0.29,13.3,7,14.1,0.042,10,49.8,0.28
,14:16:55,6,3590,3010.1,0.29,13.3,7,14.1,0.044,10,49.8,0.28
,14:16:56,6,3590,3011.1,0.29,13.3,7,14.1,0.043,10,49.8,0.28
,14:16:57,6,3590,3012.1,0.28,13.3,7,14.1,0.043,10,49.8,0.27
,14:16:58,6,3590,3013.1,0.28,13.3,6,14.1,0.044,10,49.8,0.27
,14:16:59,6,3590,3014.1,0.28,13.3,7,14.1,0.043,10,49.8,0.27
,14:17:00,6,3590,3015.1,0.28,13.3,7,14,0.043,10,49.8,0.27
,14:17:01,6,3590,3016.1,0.28,13.3,7,14,0.043,10,49.8,0.27
,14:17:02,6,3590,3017.1,0.29,13.3,7,14,0.043,10,49.8,0.28
,14:17:03,6,3590,3018.1,0.29,13.3,7,14,0.043,10,49.9,0.28
,14:17:04,6,3590,3019.1,0.29,13.3,7,14,0.042,10,49.8,0.28
,14:17:05,6,3590,3020.1,0.29,13.3,7,14,0.041,10,49.8,0.28
,14:17:06,6,3590,3021.1,0.29,13.3,7,14,0.041,10,49.8,0.28
,14:17:07,6,3590,3022.1,0.29,13.3,7,14,0.041,10,49.8,0.28
,14:17:08,6,3590,3023.1,0.29,13.3,7,14,0.043,10,49.8,0.28
,14:17:09,6,3590,3024.1,0.29,13.3,7,14,0.043,10,49.9,0.28
,14:17:10,6,3590,3025.1,0.29,13.3,7,14,0.042,10,49.8,0.28
,14:17:11,6,3590,3026.1,0.29,13.3,7,14,0.042,10,49.8,0.28
,14:17:12,6,3590,3027.1,0.29,13.3,7,14,0.042,10,49.8,0.28
,14:17:13,6,3590,3028.1,0.29,13.3,7,14,0.041,10,49.8,0.28
,14:17:14,6,3590,3029.1,0.29,13.3,7,14,0.04,10,49.8,0.28
,14:17:15,6,3590,3030.1,0.29,13.3,7,13.9,0.041,10,49.8,0.28
,14:17:16,6,3590,3031.1,0.29,13.3,7,13.9,0.039,10,49.8,0.28
,14:17:17,6,3590,3032.1,0.29,13.3,7,13.9,0.039,10,49.8,0.28
,14:17:18,6,3590,3033.1,0.29,13.3,7,13.9,0.042,10,49.8,0.28
,14:17:19,6,3590,3034.1,0.29,13.3,7,13.9,0.043,10,49.8,0.28
,14:17:20,6,3590,3035.1,0.29,13.3,7,13.9,0.043,10,49.9,0.28
,14:17:21,6,3590,3036.1,0.29,13.3,7,13.9,0.043,10,49.8,0.28
,14:17:22,6,3590,3037.1,0.29,13.3,6,13.9,0.045,10,49.8,0.28
,14:17:23,6,3590,3038.1,0.29,13.3,7,13.9,0.043,10,49.8,0.28
,14:17:24,6,3590,3039.1,0.29,13.3,7,13.9,0.044,10,49.8,0.28
,14:17:25,6,3590,3040.1,0.29,13.3,7,13.9,0.043,10,49.8,0.28
,14:17:26,6,3590,3041.1,0.29,13.3,7,13.8,0.043,10,49.8,0.28
,14:17:27,6,3590,3042.1,0.29,13.3,7,13.8,0.042,10,49.8,0.28
,14:17:28,6,3590,3043.1,0.29,13.3,7,13.8,0.042,10,49.9,0.28
,14:17:29,6,3590,3044.1,0.29,13.3,7,13.8,0.044,10,49.8,0.28
,14:17:30,6,3590,3045.1,0.29,13.3,7,13.8,0.044,10,49.8,0.28
,14:17:31,6,3590,3046.1,0.3,13.3,7,13.8,0.043,10,49.8,0.28
,14:17:32,6,3590,3047.1,0.29,13.3,7,13.8,0.041,10,49.8,0.28
,14:17:33,6,3590,3048.1,0.29,13.3,7,13.8,0.042,10,49.8,0.28
,14:17:34,6,3590,3049.1,0.29,13.3,7,13.8,0.044,10,49.8,0.28
,14:17:35,6,3590,3050.1,0.29,13.3,7,13.8,0.044,10,49.8,0.28
,14:17:36,6,3590,3051.1,0.29,13.3,7,13.8,0.043,10,49.8,0.28
,14:17:37,6,3590,3052.1,0.29,13.3,7,13.8,0.043,10,49.8,0.28
,14:17:38,6,3590,3053.1,0.29,13.3,7,13.8,0.042,10,49.8,0.28
,14:17:39,6,3590,3054.1,0.29,13.3,7,13.7,0.042,10,49.8,0.28
,14:17:40,6,3590,3055.1,0.29,13.3,7,13.7,0.042,10,49.8,0.28
,14:17:41,6,3590,3056.1,0.29,13.3,7,13.7,0.042,10,49.8,0.28
,14:17:42,6,3590,3057.1,0.29,13.3,7,13.7,0.041,10,49.8,0.28
,14:17:43,6,3590,3058.1,0.28,13.3,7,13.7,0.043,10,49.8,0.28
,14:17:44,6,3590,3059.1,0.29,13.3,7,13.7,0.043,10,49.9,0.28
,14:17:45,6,3590,3060.1,0.29,13.3,7,13.7,0.043,10,49.8,0.28
,14:17:46,6,3590,3061.1,0.29,13.3,7,13.7,0.044,10,49.8,0.28
,14:17:47,6,3590,3062.1,0.29,13.3,7,13.7,0.042,10,49.8,0.28
,14:17:48,6,3590,3063.1,0.29,13.3,7,13.6,0.044,10,49.8,0.28
,14:17:49,6,3590,3064.1,0.29,13.3,7,13.6,0.042,10,49.8,0.28
,14:17:50,6,3590,3065.1,0.29,13.3,7,13.6,0.041,10,49.8,0.28
,14:17:51,6,3590,3066.1,0.29,13.3,7,13.6,0.04,10,49.8,0.28
,14:17:52,6,3590,3067.1,0.29,13.3,7,13.6,0.042,10,49.8,0.28
,14:17:53,6,3590,3068.1,0.29,13.3,7,13.6,0.043,10,49.8,0.28
,14:17:54,6,3590,3069.1,0.29,13.3,7,13.6,0.043,10,49.8,0.28
,14:17:55,6,3590,3070.1,0.29,13.3,7,13.6,0.043,10,49.8,0.28
,14:17:56,6,3590,3071.1,0.29,13.3,7,13.6,0.043,10,49.9,0.28
,14:17:57,6,3590,3072.1,0.29,13.3,7,13.6,0.041,10,49.8,0.28
,14:17:58,6,3590,3073.1,0.28,13.3,7,13.6,0.041,10,49.8,0.27
,14:17:59,6,3590,3074.1,0.28,13.3,7,13.5,0.041,10,49.8,0.27
,14:18:00,6,3590,3075.1,0.28,13.3,7,13.5,0.043,10,49.8,0.27
,14:18:01,6,3590,3076.1,0.29,13.3,7,13.5,0.042,10,49.8,0.28
,14:18:02,6,3590,3077.1,0.29,13.3,7,13.5,0.042,10,49.8,0.28
,14:18:03,6,3590,3078.1,0.29,13.3,7,13.5,0.041,10,49.8,0.28
,14:18:04,6,3590,3079.1,0.29,13.3,7,13.5,0.04,10,49.8,0.28
,14:18:05,6,3590,3080.1,0.28,13.3,7,13.5,0.041,10,49.9,0.27
,14:18:06,6,3590,3081.1,0.28,13.3,7,13.5,0.043,10,49.8,0.27
,14:18:07,6,3590,3082.1,0.28,13.3,7,13.5,0.043,10,49.8,0.27
,14:18:08,6,3590,3083.1,0.29,13.3,7,13.4,0.043,10,49.8,0.28
,14:18:09,6,3590,3084.1,0.29,13.3,7,13.4,0.043,10,49.8,0.28
,14:18:10,6,3590,3085.1,0.29,13.3,7,13.4,0.041,10,49.8,0.28
,14:18:11,6,3590,3086.1,0.28,13.3,7,13.4,0.043,10,49.9,0.27
,14:18:12,6,3590,3087.1,0.28,13.3,7,13.4,0.041,10,49.8,0.27
,14:18:13,6,3590,3088.1,0.28,13.3,7,13.4,0.04,10,49.8,0.27
,14:18:14,6,3590,3089.1,0.28,13.3,7,13.4,0.038,10,49.8,0.28
,14:18:15,6,3590,3090.1,0.29,13.3,7,13.4,0.04,10,49.8,0.28
,14:18:16,6,3590,3091.1,0.29,13.3,7,13.4,0.043,10,49.8,0.28
,14:18:17,6,3590,3092.1,0.29,13.3,7,13.4,0.043,10,49.8,0.28
,14:18:18,6,3590,3093.1,0.28,13.3,7,13.3,0.042,10,49.8,0.27
,14:18:19,6,3590,3094.1,0.28,13.3,7,13.3,0.042,10,49.8,0.27
,14:18:20,6,3590,3095.1,0.28,13.3,7,13.3,0.041,10,49.8,0.27
,14:18:21,6,3590,3096.1,0.28,13.3,7,13.3,0.041,10,49.8,0.27
,14:18:22,6,3590,3097.1,0.28,13.3,7,13.3,0.041,10,49.8,0.27
,14:18:23,6,3590,3098.1,0.28,13.3,7,13.3,0.042,10,49.8,0.27
,14:18:24,6,3590,3099.1,0.28,13.3,7,13.3,0.043,10,49.8,0.27
,14:18:25,6,3590,3100.1,0.29,13.3,7,13.3,0.041,10,49.8,0.28
,14:18:26,6,3590,3101.1,0.29,13.3,7,13.3,0.04,10,49.9,0.28
,14:18:27,6,3590,3102.1,0.29,13.3,7,13.2,0.042,10,49.8,0.28
,14:18:28,6,3590,3103.1,0.29,13.3,7,13.2,0.042,10,49.8,0.28
,14:18:29,6,3590,3104.1,0.29,13.3,7,13.2,0.044,10,49.8,0.28
,14:18:30,6,3590,3105.1,0.29,13.3,6,13.2,0.045,10,49.8,0.28
,14:18:31,6,3590,3106.1,0.29,13.3,7,13.2,0.043,10,49.9,0.28
,14:18:32,6,3590,3107.1,0.29,13.3,7,13.2,0.042,10,49.8,0.28
,14:18:33,6,3590,3108.1,0.29,13.3,7,13.2,0.041,10,49.9,0.28
,14:18:34,6,3590,3109.1,0.29,13.3,7,13.2,0.042,10,49.8,0.28
,14:18:35,6,3590,3110.1,0.29,13.3,7,13.2,0.043,10,49.8,0.28
,14:18:36,6,3590,3111.1,0.28,13.3,7,13.1,0.043,10,49.8,0.27
,14:18:37,6,3590,3112.1,0.29,13.3,7,13.1,0.041,10,49.8,0.28
,14:18:38,6,3590,3113.1,0.29,13.3,7,13.1,0.042,10,49.8,0.28
,14:18:39,6,3590,3114.1,0.29,13.3,7,13.1,0.042,10,49.8,0.28
,14:18:40,6,3590,3115.1,0.29,13.3,7,13.1,0.041,10,49.8,0.28
,14:18:41,6,3590,3116.1,0.29,13.3,7,13.1,0.044,10,49.8,0.28
,14:18:42,6,3590,3117.1,0.29,13.3,6,13,0.045,10,49.8,0.28
,14:18:43,6,3590,3118.1,0.29,13.3,7,13,0.044,10,49.8,0.28
,14:18:44,6,3590,3119.1,0.29,13.3,7,13,0.042,10,49.9,0.28
,14:18:45,6,3590,3120.1,0.29,13.3,7,13,0.042,10,49.8,0.28
,14:18:46,6,3590,3121.1,0.29,13.3,7,13,0.042,10,49.8,0.28
,14:18:47,6,3590,3122.1,0.29,13.3,7,13,0.04,10,49.9,0.28
,14:18:48,6,3590,3123.1,0.28,13.3,7,13,0.041,10,49.8,0.27
,14:18:49,6,3590,3124.1,0.28,13.3,7,13,0.043,10,49.8,0.27
,14:18:50,6,3590,3125.1,0.29,13.3,7,12.9,0.043,10,49.8,0.28
,14:18:51,6,3590,3126.1,0.29,13.3,7,13,0.043,10,49.8,0.28
,14:18:52,6,3590,3127.1,0.29,13.3,7,12.9,0.043,10,49.8,0.28
,14:18:53,6,3590,3128.1,0.29,13.3,7,12.9,0.043,10,49.9,0.28
,14:18:54,6,3590,3129.1,0.29,13.3,7,12.9,0.042,10,49.8,0.28
