Data file,,PTT_ISO10_12DEG_002.TSV,,,,,,,,,,
,14:57:13,6,3590,738,1.04,13.3,7,11.9,0.156,10,49.9,1
,14:57:14,6,3590,739,1.04,13.3,7,11.9,0.151,10,49.9,1
,14:57:15,6,3590,740,1.05,13.3,7,11.9,0.151,10,49.9,1.01
,14:57:16,6,3590,741,1.05,13.3,7,11.9,0.157,10,49.9,1.01
,14:57:17,6,3590,742,1.05,13.3,7,11.9,0.152,10,49.9,1.01
,14:57:18,6,3590,743,1.05,13.3,7,12,0.152,10,49.9,1.01
,14:57:19,6,3590,744,1.06,13.3,7,12,0.159,10,49.9,1.02
,14:57:20,6,3590,745,1.06,13.3,7,12,0.153,10,49.9,1.02
,14:57:21,6,3590,746,1.05,13.3,7,12.1,0.152,10,49.9,1.01
,14:57:22,6,3590,747,1.05,13.3,7,12.1,0.158,10,49.9,1.01
,14:57:23,6,3590,748,1.05,13.3,7,12.1,0.158,10,49.9,1.01
,14:57:24,6,3590,749,1.05,13.3,7,12.1,0.158,10,49.9,1.01
,14:57:25,6,3590,750,1.06,13.3,7,12.1,0.159,10,49.9,1.02
,14:57:26,6,3590,751,1.07,13.3,7,12.2,0.154,10,49.9,1.03
,14:57:27,6,3590,752,1.07,13.3,7,12.2,0.154,10,49.9,1.02
,14:57:28,6,3590,753,1.05,13.3,7,12.2,0.152,10,49.9,1.01
,14:57:29,6,3590,754,1.04,13.3,7,12.2,0.15,10,49.9,1
,14:57:30,6,3590,755,1.03,13.3,7,12.2,0.149,10,49.9,0.99
,14:57:31,6,3590,756,1.03,13.3,7,12.2,0.149,10,49.9,0.99
,14:57:32,6,3590,757,1.03,13.3,7,12.3,0.154,10,49.9,0.99
,14:57:33,6,3590,758,1.02,13.3,7,12.3,0.148,10,49.9,0.98
,14:57:34,6,3590,759,1.02,13.3,7,12.3,0.147,10,49.9,0.98
,14:57:35,6,3590,760,1.02,13.3,7,12.3,0.153,10,49.9,0.98
,14:57:36,6,3590,761,1.02,13.3,7,12.3,0.153,10,49.9,0.98
,14:57:37,6,3590,762,1.03,13.3,7,12.4,0.148,10,49.9,0.99
,14:57:38,6,3590,763,1.03,13.3,7,12.4,0.149,10,49.9,0.99
,14:57:39,6,3590,764,1.04,13.3,7,12.4,0.15,10,49.9,1
,14:57:40,6,3590,765,1.03,13.3,7,12.5,0.149,10,49.9,0.99
,14:57:41,6,3590,766,1.02,13.3,7,12.5,0.154,10,49.9,0.99
,14:57:42,6,3590,767,1.03,13.3,7,12.5,0.149,10,49.9,0.99
,14:57:43,6,3590,768,1.03,13.3,7,12.5,0.149,10,49.9,0.99
,14:57:44,6,3590,769,1.04,13.3,7,12.5,0.156,10,49.9,0.99
,14:57:45,6,3590,770,1.03,13.3,7,12.6,0.149,10,49.9,0.99
,14:57:46,6,3590,771,1.03,13.3,7,12.6,0.149,10,49.9,0.99
,14:57:47,6,3590,772,1.03,13.3,7,12.6,0.155,10,49.9,0.99
,14:57:48,6,3590,773,1.03,13.3,7,12.6,0.149,10,49.9,1
,14:57:49,6,3590,774,1.04,13.3,7,12.6,0.151,10,49.9,1
,14:57:50,6,3590,775,1.05,13.3,7,12.6,0.158,10,49.9,1.01
,14:57:51,6,3590,776,1.05,13.3,7,12.7,0.152,10,49.9,1.01
,14:57:52,6,3590,777,1.05,13.3,7,12.7,0.152,10,49.9,1.01
,14:57:53,6,3590,778,1.04,13.3,7,12.7,0.156,10,49.9,1
,14:57:54,6,3590,779,1.03,13.3,7,12.7,0.149,10,49.9,0.99
,14:57:55,6,3590,780,1.03,13.3,7,12.8,0.148,10,49.9,0.99
,14:57:56,6,3590,781,1.03,13.3,7,12.8,0.154,10,49.9,0.99
,14:57:57,6,3590,782,1.03,13.3,7,12.8,0.154,10,49.9,0.99
,14:57:58,6,3590,783,1.03,13.3,7,12.8,0.148,10,49.9,0.99
,14:57:59,6,3590,784,1.04,13.3,7,12.8,0.156,10,49.9,1
,14:58:00,6,3590,785,1.05,13.3,7,12.9,0.157,10,49.9,1.01
,14:58:01,6,3590,786,1.06,13.3,7,12.9,0.154,10,49.9,1.02
,14:58:02,6,3590,787,1.06,13.3,7,12.9,0.153,10,49.9,1.02
,14:58:03,6,3590,788,1.05,13.3,7,12.9,0.152,10,49.9,1.01
,14:58:04,6,3590,789,1.05,13.3,7,13,0.151,10,49.9,1.01
,14:58:05,6,3590,790,1.04,13.3,7,13,0.151,10,49.9,1
,14:58:06,6,3590,791,1.05,13.3,7,13,0.157,10,49.9,1.01
,14:58:07,6,3590,792,1.05,13.3,7,13,0.152,10,49.9,1.01
,14:58:08,6,3590,793,1.06,13.3,7,13,0.153,10,49.9,1.02
,14:58:09,6,3590,794,1.05,13.3,7,13,0.158,10,49.9,1.01
,14:58:10,6,3590,795,1.05,13.3,7,13.1,0.157,10,49.9,1.01
,14:58:11,6,3590,796,1.05,13.3,7,13.1,0.152,10,49.9,1.01
,14:58:12,6,3590,797,1.05,13.3,7,13.1,0.152,10,49.9,1.01
,14:58:13,6,3590,798,1.05,13.3,7,13.1,0.152,10,49.9,1.01
,14:58:14,6,3590,799,1.05,13.3,7,13.1,0.151,10,49.9,1.01
,14:58:15,6,3590,800,1.04,13.3,7,13.2,0.151,10,49.9,1
,14:58:16,6,3590,801,1.04,13.3,7,13.2,0.156,10,49.9,1
,14:58:17,6,3590,802,1.05,13.3,7,13.2,0.151,10,49.9,1.01
,14:58:18,6,3590,803,1.05,13.3,7,13.2,0.152,10,49.9,1.01
,14:58:19,6,3590,804,1.05,13.3,7,13.3,0.158,10,49.9,1.01
,14:58:20,6,3590,805,1.05,13.3,7,13.3,0.152,10,49.9,1.01
,14:58:21,6,3590,806,1.05,13.3,7,13.3,0.152,10,49.9,1.01
,14:58:22,6,3590,807,1.05,13.3,7,13.3,0.152,10,49.9,1.01
,14:58:23,6,3590,808,1.04,13.3,7,13.3,0.151,10,49.9,1
,14:58:24,6,3590,809,1.04,13.3,7,13.4,0.156,10,49.9,1
,14:58:25,6,3590,810,1.04,13.3,7,13.4,0.157,10,49.9,1.01
,14:58:26,6,3590,811,1.06,13.3,7,13.4,0.153,10,49.9,1.02
,14:58:27,6,3590,812,1.07,13.3,7,13.4,0.149,10,49.9,1.03
,14:58:28,6,3590,813,1.06,13.3,7,13.4,0.153,10,49.9,1.02
,14:58:29,6,3590,814,1.05,13.3,7,13.4,0.157,10,49.9,1
,14:58:30,6,3590,815,1.04,13.3,7,13.4,0.156,10,49.9,1
,14:58:31,6,3590,816,1.05,13.3,7,13.5,0.152,10,50,1.01
,14:58:32,6,3590,817,1.05,13.3,7,13.5,0.152,10,49.9,1.01
,14:58:33,6,3590,818,1.05,13.3,7,13.5,0.158,10,49.9,1.01
,14:58:34,6,3590,819,1.05,13.3,7,13.5,0.157,10,49.9,1.01
,14:58:35,6,3590,820,1.06,13.3,7,13.5,0.153,10,49.9,1.02
,14:58:36,6,3590,821,1.06,13.3,7,13.6,0.153,10,49.9,1.02
,14:58:37,6,3590,822,1.06,13.3,7,13.6,0.159,10,49.9,1.02
,14:58:38,6,3590,823,1.06,13.3,7,13.6,0.159,10,49.9,1.02
,14:58:39,6,3590,824,1.07,13.3,7,13.6,0.155,10,49.9,1.03
,14:58:40,6,3590,825,1.08,13.3,7,13.6,0.156,10,49.9,1.04
,14:58:41,6,3590,826,1.07,13.3,7,13.6,0.161,10,49.9,1.03
,14:58:42,6,3590,827,1.06,13.3,7,13.7,0.159,10,49.9,1.02
,14:58:43,6,3590,828,1.06,13.3,7,13.7,0.153,10,49.9,1.02
,14:58:44,6,3590,829,1.05,13.3,7,13.7,0.152,10,49.9,1.01
,14:58:45,6,3590,830,1.04,13.3,7,13.7,0.156,10,49.9,1
,14:58:46,6,3590,831,1.04,13.3,7,13.7,0.156,10,50,1
,14:58:47,6,3590,832,1.05,13.3,7,13.7,0.152,10,49.9,1.01
,14:58:48,6,3590,833,1.06,13.3,7,13.7,0.159,10,49.9,1.02
,14:58:49,6,3590,834,1.06,13.3,7,13.8,0.159,10,49.9,1.02
,14:58:50,6,3590,835,1.06,13.3,7,13.8,0.159,10,49.9,1.02
,14:58:51,6,3590,836,1.07,13.3,7,13.8,0.154,10,49.9,1.03
,14:58:52,6,3590,837,1.06,13.3,7,13.8,0.154,10,49.9,1.02
,14:58:53,6,3590,838,1.05,13.3,7,13.8,0.158,10,49.9,1.01
,14:58:54,6,3590,839,1.05,13.3,7,13.8,0.151,10,49.9,1.01
,14:58:55,6,3590,840,1.05,13.3,7,13.9,0.146,10,49.9,1.01
,14:58:56,6,3590,841,1.05,13.3,7,13.9,0.151,10,49.9,1
,14:58:57,6,3590,842,1.04,13.3,7,13.9,0.156,10,49.9,1
,14:58:58,6,3590,843,1.04,13.3,7,13.9,0.151,10,49.9,1
,14:58:59,6,3590,844,1.05,13.3,7,13.9,0.146,10,49.9,1.01
,14:59:00,6,3590,845,1.05,13.3,7,13.9,0.152,10,49.9,1.01
,14:59:01,6,3590,846,1.04,13.3,7,13.9,0.156,10,49.9,1
,14:59:02,6,3590,847,1.04,13.3,7,14,0.151,10,49.9,1
,14:59:03,6,3590,848,1.05,13.3,7,14,0.152,10,49.9,1.01
,14:59:04,6,3590,849,1.05,13.3,7,14,0.152,10,49.9,1.01
,14:59:05,6,3590,850,1.05,13.3,7,14,0.157,10,49.9,1.01
,14:59:06,6,3590,851,1.05,13.3,7,14,0.158,10,49.9,1.02
,14:59:07,6,3590,852,1.07,13.3,7,14,0.154,10,49.9,1.03
,14:59:08,6,3590,853,1.06,13.3,7,14,0.153,10,49.9,1.02
,14:59:09,6,3590,854,1.05,13.3,7,14,0.158,10,49.9,1.01
,14:59:10,6,3590,855,1.05,13.3,7,14,0.152,10,49.9,1.01
,14:59:11,6,3590,856,1.05,13.3,7,14,0.152,10,49.9,1.01
,14:59:12,6,3590,857,1.05,13.3,7,14.1,0.151,10,49.9,1
,14:59:13,6,3590,858,1.03,13.3,7,14.1,0.155,10,49.9,0.99
,14:59:14,6,3590,859,1.04,13.3,7,14.1,0.15,10,49.9,1
,14:59:15,6,3590,860,1.04,13.3,7,14.1,0.15,10,49.9,1
,14:59:16,6,3590,861,1.04,13.3,7,14.1,0.15,10,49.9,1
,14:59:17,6,3590,862,1.03,13.3,7,14.1,0.155,10,49.9,0.99
,14:59:18,6,3590,863,1.04,13.3,7,14.1,0.151,10,49.9,1
,14:59:19,6,3590,864,1.05,13.3,7,14.1,0.146,10,49.9,1.01
,14:59:20,6,3590,865,1.04,13.3,7,14.1,0.151,10,49.9,1
,14:59:21,6,3590,866,1.03,13.3,7,14.2,0.155,10,49.9,0.99
,14:59:22,6,3590,867,1.03,13.3,7,14.2,0.149,10,49.9,0.99
,14:59:23,6,3590,868,1.04,13.3,7,14.2,0.151,10,49.9,1
,14:59:24,6,3590,869,1.04,13.3,7,14.2,0.151,10,49.9,1
,14:59:25,6,3590,870,1.03,13.3,7,14.2,0.155,10,49.9,0.99
,14:59:26,6,3590,871,1.04,13.3,7,14.2,0.156,10,49.9,1
,14:59:27,6,3590,872,1.05,13.3,7,14.2,0.152,10,50,1.01
,14:59:28,6,3590,873,1.05,13.3,7,14.2,0.152,10,49.9,1.01
,14:59:29,6,3590,874,1.04,13.3,7,14.2,0.151,10,49.9,1
,14:59:30,6,3590,875,1.03,13.3,7,14.2,0.154,10,49.9,0.99
,14:59:31,6,3590,876,1.03,13.3,7,14.2,0.149,10,49.9,0.99
,14:59:32,6,3590,877,1.03,13.3,7,14.2,0.149,10,49.9,0.99
,14:59:33,6,3590,878,1.03,13.3,7,14.2,0.154,10,49.9,0.99
,14:59:34,6,3590,879,1.02,13.3,7,14.3,0.154,10,49.9,0.99
,14:59:35,6,3590,880,1.04,13.3,7,14.3,0.15,10,49.9,1
,14:59:36,6,3590,881,1.05,13.3,7,14.3,0.146,10,49.9,1.01
,14:59:37,6,3590,882,1.05,13.3,7,14.3,0.147,10,49.9,1.01
,14:59:38,6,3590,883,1.04,13.3,7,14.3,0.151,10,49.9,1
,14:59:39,6,3590,884,1.03,13.3,7,14.3,0.155,10,49.9,0.99
,14:59:40,6,3590,885,1.04,13.3,7,14.3,0.156,10,49.9,1
,14:59:41,6,3590,886,1.04,13.3,7,14.3,0.151,10,49.9,1
,14:59:42,6,3590,887,1.04,13.3,7,14.3,0.151,10,49.9,1
,14:59:43,6,3590,888,1.03,13.3,7,14.3,0.155,10,49.9,0.99
,14:59:44,6,3590,889,1.02,13.3,7,14.3,0.154,10,49.9,0.99
,14:59:45,6,3590,890,1.03,13.3,7,14.3,0.149,10,49.9,0.99
,14:59:46,6,3590,891,1.04,13.3,7,14.3,0.15,10,49.9,1
,14:59:47,6,3590,892,1.03,13.3,7,14.3,0.149,10,49.9,0.99
,14:59:48,6,3590,893,1.02,13.3,7,14.3,0.153,10,49.9,0.98
,14:59:49,6,3590,894,1.02,13.3,7,14.3,0.148,10,49.9,0.99
,14:59:50,6,3590,895,1.03,13.3,7,14.3,0.149,10,49.9,0.99
,14:59:51,6,3590,896,1.03,13.3,7,14.3,0.149,10,49.9,0.99
,14:59:52,6,3590,897,1.02,13.3,7,14.3,0.154,10,49.9,0.99
,14:59:53,6,3590,898,1.02,13.3,7,14.3,0.148,10,50,0.99
,14:59:54,6,3590,899,1.03,13.3,7,14.4,0.149,10,49.9,0.99
,14:59:55,6,3590,900,1.03,13.3,7,14.4,0.143,10,49.9,0.99
,14:59:56,6,3590,901,1.02,13.3,7,14.4,0.148,10,49.9,0.99
,14:59:57,6,3590,902,1.01,13.3,7,14.4,0.152,10,49.9,0.98
,14:59:58,6,3590,903,1.02,13.3,7,14.4,0.147,10,49.9,0.98
,14:59:59,6,3590,904,1.02,13.3,7,14.4,0.147,10,49.9,0.98
,15:00:00,6,3590,905,1.02,13.3,7,14.4,0.153,10,49.9,0.98
,15:00:01,6,3590,906,1.02,13.3,7,14.4,0.148,10,49.9,0.99
,15:00:02,6,3590,907,1.03,13.3,7,14.4,0.148,10,49.9,0.99
,15:00:03,6,3590,908,1.02,13.3,7,14.4,0.148,10,49.9,0.99
,15:00:04,6,3590,909,1.01,13.3,7,14.4,0.152,10,49.9,0.98
,15:00:05,6,3590,910,1.01,13.3,7,14.4,0.152,10,49.9,0.97
,15:00:06,6,3590,911,1.02,13.3,7,14.4,0.148,10,49.9,0.99
,15:00:07,6,3590,912,1.03,13.3,7,14.4,0.149,10,49.9,0.99
,15:00:08,6,3590,913,1.03,13.3,7,14.4,0.149,10,49.9,0.99
,15:00:09,6,3590,914,1.02,13.3,7,14.4,0.153,10,49.9,0.98
,15:00:10,6,3590,915,1.02,13.3,7,14.4,0.147,10,49.9,0.98
,15:00:11,6,3590,916,1.02,13.3,7,14.4,0.153,10,49.9,0.98
,15:00:12,6,3590,917,1.03,13.3,7,14.4,0.148,10,49.9,0.99
,15:00:13,6,3590,918,1.02,13.3,7,14.4,0.148,10,49.9,0.98
,15:00:14,6,3590,919,1.02,13.3,7,14.4,0.148,10,50,0.98
,15:00:15,6,3590,920,1.02,13.3,7,14.4,0.154,10,50,0.99
,15:00:16,6,3590,921,1.02,13.3,7,14.4,0.153,10,49.9,0.99
,15:00:17,6,3590,922,1.02,13.3,7,14.4,0.148,10,49.9,0.99
,15:00:18,6,3590,923,1.02,13.3,7,14.4,0.148,10,49.9,0.99
,15:00:19,6,3590,924,1.02,13.3,7,14.4,0.142,10,49.9,0.98
,15:00:20,6,3590,925,1.01,13.3,7,14.4,0.146,10,49.9,0.97
,15:00:21,6,3590,926,1.01,13.3,7,14.4,0.151,10,49.9,0.97
,15:00:22,6,3590,927,1,13.3,7,14.4,0.151,10,49.9,0.97
,15:00:23,6,3590,928,1.01,13.3,7,14.4,0.145,10,49.9,0.97
,15:00:24,6,3590,929,1.01,13.3,7,14.4,0.146,10,49.9,0.97
,15:00:25,6,3590,930,1.01,13.3,7,14.4,0.152,10,49.9,0.98
,15:00:26,6,3590,931,1.01,13.3,7,14.4,0.152,10,49.9,0.98
,15:00:27,6,3590,932,1.02,13.3,7,14.4,0.148,10,49.9,0.98
,15:00:28,6,3590,933,1.02,13.3,7,14.4,0.148,10,49.9,0.99
,15:00:29,6,3590,934,1.02,13.3,7,14.4,0.153,10,49.9,0.98
,15:00:30,6,3590,935,1.01,13.3,7,14.4,0.152,10,49.9,0.98
,15:00:31,6,3590,936,1.02,13.3,7,14.4,0.142,10,49.9,0.98
,15:00:32,6,3590,937,1.02,13.3,7,14.4,0.142,10,49.9,0.98
,15:00:33,6,3590,938,1.01,13.3,7,14.4,0.146,10,49.9,0.97
,15:00:34,6,3590,939,1,13.3,7,14.4,0.15,10,49.9,0.96
,15:00:35,6,3590,940,1,13.3,7,14.4,0.15,10,49.9,0.96
,15:00:36,6,3590,941,0.99,13.3,7,14.4,0.149,10,49.9,0.96
,15:00:37,6,3590,942,1,13.3,7,14.4,0.144,10,49.9,0.96
,15:00:38,6,3590,943,1,13.3,7,14.4,0.145,10,49.9,0.96
,15:00:39,6,3590,944,1,13.3,7,14.4,0.15,10,49.9,0.96
,15:00:40,6,3590,945,1,13.3,7,14.4,0.151,10,49.9,0.97
,15:00:41,6,3590,946,1.02,13.3,7,14.4,0.147,10,49.9,0.98
,15:00:42,6,3590,947,1.03,13.3,7,14.4,0.149,10,49.9,0.99
,15:00:43,6,3590,948,1.03,13.3,7,14.4,0.144,10,49.9,0.99
,15:00:44,6,3590,949,1.02,13.3,7,14.4,0.148,10,49.9,0.98
,15:00:45,6,3590,950,1.01,13.3,7,14.4,0.152,10,49.9,0.97
,15:00:46,6,3590,951,1,13.3,6,14.3,0.157,10,49.9,0.97
,15:00:47,6,3590,952,1.01,13.3,7,14.3,0.151,10,49.9,0.97
,15:00:48,6,3590,953,1.02,13.3,7,14.3,0.148,10,50,0.98
,15:00:49,6,3590,954,1.03,13.3,7,14.3,0.144,10,49.9,0.99
,15:00:50,6,3590,955,1.03,13.3,7,14.3,0.143,10,49.9,0.99
,15:00:51,6,3590,956,1.01,13.3,7,14.3,0.146,10,49.9,0.97
,15:00:52,6,3590,957,1,13.3,7,14.3,0.15,10,49.9,0.96
,15:00:53,6,3590,958,1,13.3,7,14.3,0.15,10,49.9,0.96
,15:00:54,6,3590,959,1,13.3,6,14.3,0.156,10,49.9,0.96
,15:00:55,6,3590,960,1.01,13.3,7,14.3,0.152,10,49.9,0.98
,15:00:56,6,3590,961,1.02,13.3,7,14.3,0.143,10,50,0.99
,15:00:57,6,3590,962,1.02,13.3,7,14.3,0.143,10,49.9,0.99
,15:00:58,6,3590,963,1.01,13.3,7,14.3,0.152,10,50,0.97
,15:00:59,6,3590,964,1,13.3,7,14.3,0.151,10,49.9,0.97
,15:01:00,6,3590,965,1.01,13.3,7,14.3,0.151,10,49.9,0.97
,15:01:01,6,3590,966,1.02,13.3,7,14.3,0.147,10,50,0.98
,15:01:02,6,3590,967,1.02,13.3,7,14.3,0.142,10,49.9,0.98
,15:01:03,6,3590,968,1,13.3,7,14.3,0.14,10,49.9,0.97
,15:01:04,6,3590,969,0.99,13.3,7,14.3,0.143,10,49.9,0.95
,15:01:05,6,3590,970,0.99,13.3,7,14.3,0.148,10,49.9,0.95
,15:01:06,6,3590,971,0.99,13.3,7,14.3,0.148,10,49.9,0.95
,15:01:07,6,3590,972,0.99,13.3,7,14.3,0.149,10,49.9,0.96
,15:01:08,6,3590,973,1,13.3,7,14.2,0.145,10,49.9,0.97
,15:01:09,6,3590,974,1.01,13.3,7,14.2,0.141,10,49.9,0.97
,15:01:10,6,3590,975,1.01,13.3,7,14.2,0.141,10,50,0.97
,15:01:11,6,3590,976,1,13.3,7,14.2,0.145,10,49.9,0.96
,15:01:12,6,3590,977,0.99,13.3,7,14.2,0.149,10,49.9,0.95
,15:01:13,6,3590,978,0.99,13.3,7,14.2,0.149,10,49.9,0.95
,15:01:14,6,3590,979,0.99,13.3,7,14.2,0.148,10,49.9,0.95
,15:01:15,6,3590,980,0.99,13.3,7,14.2,0.144,10,49.9,0.96
,15:01:16,6,3590,981,1,13.3,7,14.2,0.145,10,49.9,0.96
,15:01:17,6,3590,982,1,13.3,7,14.2,0.145,10,49.9,0.97
,15:01:18,6,3590,983,1,13.3,7,14.2,0.15,10,49.9,0.96
,15:01:19,6,3590,984,1,13.3,7,14.2,0.15,10,49.9,0.97
,15:01:20,6,3590,985,1.02,13.3,7,14.2,0.147,10,49.9,0.98
,15:01:21,6,3590,986,1.03,13.3,7,14.2,0.144,10,49.9,0.99
,15:01:22,6,3590,987,1.03,13.3,7,14.2,0.149,10,49.9,0.99
,15:01:23,6,3590,988,1.02,13.3,7,14.2,0.147,10,49.9,0.98
,15:01:24,6,3590,989,1.01,13.3,7,14.1,0.152,10,49.9,0.97
,15:01:25,6,3590,990,1.02,13.3,7,14.1,0.153,10,49.9,0.98
,15:01:26,6,3590,991,1.03,13.3,7,14.1,0.148,10,49.9,0.99
,15:01:27,6,3590,992,1.03,13.3,7,14.1,0.148,10,49.9,0.99
,15:01:28,6,3590,993,1.01,13.3,7,14.1,0.146,10,49.9,0.97
,15:01:29,6,3590,994,1,13.3,7,14.1,0.15,10,49.9,0.96
,15:01:30,6,3590,995,1,13.3,7,14.1,0.145,10,49.9,0.97
,15:01:31,6,3590,996,1.01,13.3,7,14.1,0.141,10,49.9,0.98
,15:01:32,6,3590,997,1.01,13.3,7,14.1,0.141,10,49.9,0.98
,15:01:33,6,3590,998,1.01,13.3,7,14.1,0.151,10,49.9,0.97
,15:01:34,6,3590,999,0.99,13.3,7,14.1,0.149,10,49.9,0.96
,15:01:35,6,3590,1000,1,13.3,7,14.1,0.15,10,49.9,0.96
,15:01:36,6,3590,1001,1.01,13.3,7,14,0.151,10,50,0.97
,15:01:37,6,3590,1002,1.02,13.3,7,14,0.148,10,50,0.99
,15:01:38,6,3590,1003,1.02,13.3,7,14,0.148,10,49.9,0.98
,15:01:39,6,3590,1004,1.01,13.3,7,14,0.152,10,49.9,0.97
,15:01:40,6,3590,1005,1,13.3,7,14,0.151,10,49.9,0.97
,15:01:41,6,3590,1006,1.01,13.3,7,14,0.151,10,49.9,0.97
,15:01:42,6,3590,1007,1.02,13.3,7,14,0.147,10,50,0.98
,15:01:43,6,3590,1008,1.02,13.3,7,14,0.142,10,49.9,0.98
,15:01:44,6,3590,1009,1.01,13.3,7,14,0.141,10,50,0.97
,15:01:45,6,3590,1010,1,13.3,7,14,0.145,10,49.9,0.96
,15:01:46,6,3590,1011,0.99,13.3,7,14,0.149,10,49.9,0.96
,15:01:47,6,3590,1012,0.99,13.3,7,14,0.149,10,49.9,0.96
,15:01:48,6,3590,1013,1.01,13.3,7,14,0.145,10,50,0.97
,15:01:49,6,3590,1014,1.01,13.3,7,13.9,0.141,10,49.9,0.98
,15:01:50,6,3590,1015,1.01,13.3,7,13.9,0.146,10,49.9,0.97
,15:01:51,6,3590,1016,1,13.3,7,13.9,0.15,10,49.9,0.96
,15:01:52,6,3590,1017,0.99,13.3,7,13.9,0.148,10,49.9,0.95
,15:01:53,6,3590,1018,0.99,13.3,7,13.9,0.143,10,50,0.96
,15:01:54,6,3590,1019,0.99,13.3,7,13.9,0.138,10,49.9,0.96
,15:01:55,6,3590,1020,0.99,13.3,7,13.9,0.143,10,50,0.95
,15:01:56,6,3590,1021,0.98,13.3,7,13.9,0.148,10,49.9,0.95
,15:01:57,6,3590,1022,0.98,13.3,6,13.9,0.153,10,49.9,0.94
,15:01:58,6,3590,1023,0.99,13.3,7,13.9,0.148,10,50,0.95
,15:01:59,6,3590,1024,1,13.3,7,13.9,0.144,10,49.9,0.96
,15:02:00,6,3590,1025,1.01,13.3,7,13.9,0.145,10,49.9,0.97
,15:02:01,6,3590,1026,1,13.3,7,13.8,0.14,10,49.9,0.96
,15:02:02,6,3590,1027,0.99,13.3,7,13.8,0.148,10,49.9,0.95
,15:02:03,6,3590,1028,0.98,13.3,7,13.8,0.147,10,49.9,0.94
,15:02:04,6,3590,1029,0.98,13.3,7,13.8,0.147,10,50,0.94
,15:02:05,6,3590,1030,0.99,13.3,7,13.8,0.143,10,49.9,0.95
,15:02:06,6,3590,1031,1,13.3,7,13.8,0.139,10,49.9,0.96
,15:02:07,6,3590,1032,0.99,13.3,7,13.8,0.143,10,50,0.95
,15:02:08,6,3590,1033,0.98,13.3,7,13.8,0.147,10,49.9,0.94
,15:02:09,6,3590,1034,0.97,13.3,7,13.7,0.146,10,49.9,0.94
,15:02:10,6,3590,1035,0.97,13.3,7,13.7,0.146,10,49.9,0.94
,15:02:11,6,3590,1036,0.98,13.3,7,13.7,0.141,10,50,0.94
,15:02:12,6,3590,1037,0.99,13.3,7,13.7,0.143,10,49.9,0.95
,15:02:13,6,3590,1038,0.98,13.3,7,13.7,0.142,10,49.9,0.95
,15:02:14,6,3590,1039,0.98,13.3,7,13.7,0.147,10,49.9,0.94
,15:02:15,6,3590,1040,0.97,13.3,7,13.7,0.146,10,49.9,0.94
,15:02:16,6,3590,1041,0.99,13.3,7,13.7,0.148,10,49.9,0.95
,15:02:17,6,3590,1042,1,13.3,7,13.7,0.139,10,49.9,0.96
,15:02:18,6,3590,1043,0.99,13.3,7,13.7,0.138,10,49.9,0.96
,15:02:19,6,3590,1044,0.98,13.3,7,13.7,0.142,10,49.9,0.94
,15:02:20,6,3590,1045,0.97,13.3,7,13.6,0.145,10,49.9,0.93
,15:02:21,6,3590,1046,0.96,13.3,7,13.6,0.145,10,50,0.93
,15:02:22,6,3590,1047,0.97,13.3,7,13.6,0.146,10,49.9,0.94
,15:02:23,6,3590,1048,0.99,13.3,7,13.6,0.137,10,50,0.95
,15:02:24,6,3590,1049,0.99,13.3,7,13.6,0.138,10,49.9,0.96
,15:02:25,6,3590,1050,0.99,13.3,7,13.6,0.143,10,49.9,0.95
,15:02:26,6,3590,1051,0.98,13.3,7,13.6,0.147,10,49.9,0.94
,15:02:27,6,3590,1052,0.97,13.3,7,13.6,0.146,10,49.9,0.93
,15:02:28,6,3590,1053,0.98,13.3,7,13.5,0.147,10,50,0.94
,15:02:29,6,3590,1054,0.99,13.3,7,13.5,0.143,10,49.9,0.95
,15:02:30,6,3590,1055,0.99,13.3,7,13.5,0.138,10,49.9,0.95
,15:02:31,6,3590,1056,0.98,13.3,7,13.5,0.136,10,50,0.94
,15:02:32,6,3590,1057,0.96,13.3,7,13.5,0.145,10,50,0.93
,15:02:33,6,3590,1058,0.96,13.3,7,13.5,0.143,10,49.9,0.92
,15:02:34,6,3590,1059,0.96,13.3,7,13.5,0.144,10,49.9,0.92
,15:02:35,6,3590,1060,0.97,13.3,7,13.5,0.145,10,50,0.93
,15:02:36,6,3590,1061,0.98,13.3,7,13.4,0.141,10,50,0.94
,15:02:37,6,3590,1062,0.98,13.3,7,13.5,0.142,10,49.9,0.95
,15:02:38,6,3590,1063,0.98,13.3,7,13.4,0.147,10,49.9,0.94
,15:02:39,6,3590,1064,0.98,13.3,7,13.4,0.147,10,49.9,0.94
,15:02:40,6,3590,1065,0.99,13.3,7,13.4,0.148,10,50,0.95
,15:02:41,6,3590,1066,1,13.3,7,13.4,0.145,10,50,0.96
,15:02:42,6,3590,1067,1,13.3,7,13.4,0.139,10,49.9,0.96
,15:02:43,6,3590,1068,0.99,13.3,7,13.4,0.137,10,50,0.95
,15:02:44,6,3590,1069,0.97,13.3,7,13.4,0.146,10,50,0.94
,15:02:45,6,3590,1070,0.97,13.3,7,13.3,0.146,10,50,0.93
,15:02:46,6,3590,1071,0.97,13.3,7,13.3,0.146,10,49.9,0.93
,15:02:47,6,3590,1072,0.98,13.3,7,13.3,0.147,10,50,0.94
,15:02:48,6,3590,1073,0.99,13.3,7,13.3,0.143,10,50,0.95
,15:02:49,6,3590,1074,1,13.3,7,13.3,0.144,10,49.9,0.96
