Data file,,RA0.3_HEF_-8C_003_45MINS.TSV,,,,,,,,,,
,12:39:37,4,2700,2794.2,1.81,13.3,9,-5.7,0.201,10,0.3,1.69
,12:39:38,4,2700,2795.2,1.81,13.3,9,-5.7,0.202,10,0.3,1.69
,12:39:39,4,2700,2796.2,1.81,13.3,9,-5.7,0.202,10,0.2,1.7
,12:39:40,4,2700,2797.2,1.82,13.3,9,-5.7,0.202,10,0.2,1.7
,12:39:41,4,2700,2798.2,1.82,13.3,9,-5.7,0.197,10,0.3,1.7
,12:39:42,4,2700,2799.2,1.82,13.3,9,-5.7,0.197,10,0.2,1.7
,12:39:43,4,2700,2800.2,1.82,13.3,9,-5.7,0.203,10,0.3,1.7
,12:39:44,4,2700,2801.2,1.82,13.3,9,-5.7,0.203,10,0.3,1.7
,12:39:45,4,2700,2802.2,1.82,13.3,9,-5.7,0.197,10,0.3,1.7
,12:39:46,4,2700,2803.2,1.82,13.3,9,-5.7,0.197,10,0.3,1.7
,12:39:47,4,2700,2804.2,1.82,13.3,9,-5.7,0.197,10,0.2,1.7
,12:39:48,4,2700,2805.2,1.82,13.3,9,-5.7,0.203,10,0.3,1.7
,12:39:49,4,2700,2806.2,1.82,13.3,9,-5.7,0.203,10,0.2,1.7
,12:39:50,4,2700,2807.2,1.82,13.3,9,-5.7,0.197,10,0.2,1.7
,12:39:51,4,2700,2808.2,1.81,13.3,9,-5.7,0.196,10,0.2,1.69
,12:39:52,4,2700,2809.2,1.8,13.3,9,-5.7,0.201,10,0.2,1.69
,12:39:53,4,2700,2810.2,1.8,13.3,9,-5.7,0.201,10,0.2,1.69
,12:39:54,4,2700,2811.2,1.8,13.3,9,-5.7,0.195,10,0.2,1.68
,12:39:55,4,2700,2812.2,1.79,13.3,9,-5.7,0.194,10,0.2,1.68
,12:39:56,4,2700,2813.2,1.79,13.3,9,-5.7,0.194,10,0.2,1.68
,12:39:57,4,2700,2814.2,1.79,13.3,9,-5.7,0.199,10,0.2,1.68
,12:39:58,4,2700,2815.2,1.79,13.3,9,-5.7,0.199,10,0.2,1.67
,12:39:59,4,2700,2816.2,1.79,13.3,9,-5.7,0.199,10,0.3,1.67
,12:40:00,4,2700,2817.2,1.79,13.3,9,-5.7,0.199,10,0.2,1.67
,12:40:01,4,2700,2818.2,1.79,13.3,9,-5.7,0.199,10,0.2,1.68
,12:40:02,4,2700,2819.2,1.79,13.3,9,-5.7,0.199,10,0.2,1.67
,12:40:03,4,2700,2820.2,1.79,13.3,9,-5.7,0.194,10,0.2,1.67
,12:40:04,4,2700,2821.2,1.78,13.3,9,-5.7,0.193,10,0.2,1.67
,12:40:05,4,2700,2822.2,1.78,13.3,9,-5.7,0.192,10,0.3,1.66
,12:40:06,4,2700,2823.2,1.77,13.3,9,-5.7,0.198,10,0.2,1.66
,12:40:07,4,2700,2824.2,1.77,13.3,9,-5.8,0.197,10,0.2,1.66
,12:40:08,4,2700,2825.2,1.78,13.3,9,-5.8,0.192,10,0.2,1.66
,12:40:09,4,2700,2826.2,1.78,13.3,9,-5.8,0.192,10,0.2,1.66
,12:40:10,4,2700,2827.2,1.78,13.3,9,-5.8,0.187,10,0.2,1.66
,12:40:11,4,2700,2828.2,1.77,13.3,9,-5.8,0.187,10,0.2,1.66
,12:40:12,4,2700,2829.2,1.77,13.3,9,-5.8,0.186,10,0.3,1.66
,12:40:13,4,2700,2830.2,1.77,13.3,9,-5.8,0.186,10,0.3,1.65
,12:40:14,4,2700,2831.2,1.76,13.3,9,-5.8,0.185,10,0.3,1.64
,12:40:15,4,2700,2832.2,1.74,13.3,9,-5.8,0.189,10,0.2,1.63
,12:40:16,4,2700,2833.2,1.72,13.3,9,-5.8,0.192,10,0.2,1.61
,12:40:17,4,2700,2834.2,1.71,13.3,9,-5.8,0.19,10,0.3,1.6
,12:40:18,4,2700,2835.2,1.7,13.3,9,-5.8,0.195,10,0.3,1.59
,12:40:19,4,2700,2836.2,1.7,13.3,9,-5.8,0.195,10,0.3,1.6
,12:40:21,4,2700,2837.2,1.71,13.3,9,-5.8,0.197,10,0.3,1.61
,12:40:22,4,2700,2838.2,1.73,13.3,9,-5.8,0.198,10,0.3,1.62
,12:40:23,4,2700,2839.2,1.73,13.3,9,-5.8,0.199,10,0.3,1.62
,12:40:24,4,2700,2840.2,1.73,13.3,9,-5.8,0.199,10,0.3,1.62
,12:40:25,4,2700,2841.2,1.73,13.3,9,-5.8,0.198,10,0.3,1.62
,12:40:26,4,2700,2842.2,1.73,13.3,9,-5.8,0.198,10,0.2,1.62
,12:40:27,4,2700,2843.2,1.74,13.3,9,-5.8,0.199,10,0.2,1.63
,12:40:28,4,2700,2844.2,1.75,13.3,9,-5.8,0.195,10,0.2,1.64
,12:40:29,4,2700,2845.2,1.76,13.3,9,-5.8,0.196,10,0.2,1.65
,12:40:30,4,2700,2846.2,1.76,13.3,9,-5.8,0.196,10,0.2,1.64
,12:40:31,4,2700,2847.2,1.75,13.3,9,-5.8,0.195,10,0.2,1.64
,12:40:32,4,2700,2848.2,1.75,13.3,9,-5.8,0.195,10,0.2,1.64
,12:40:33,4,2700,2849.2,1.75,13.3,9,-5.8,0.195,10,0.2,1.64
,12:40:34,4,2700,2850.2,1.76,13.3,9,-5.8,0.196,10,0.2,1.64
,12:40:35,4,2700,2851.2,1.76,13.3,9,-5.8,0.196,10,0.2,1.64
,12:40:36,4,2700,2852.2,1.75,13.3,9,-5.8,0.19,10,0.3,1.64
,12:40:37,4,2700,2853.2,1.75,13.3,9,-5.8,0.195,10,0.3,1.63
,12:40:38,4,2700,2854.2,1.75,13.3,9,-5.8,0.195,10,0.2,1.63
,12:40:39,4,2700,2855.2,1.75,13.3,9,-5.8,0.195,10,0.3,1.63
,12:40:40,4,2700,2856.2,1.75,13.3,9,-5.9,0.195,10,0.3,1.64
,12:40:41,4,2700,2857.2,1.76,13.3,9,-5.9,0.191,10,0.3,1.65
,12:40:42,4,2700,2858.2,1.76,13.3,9,-5.9,0.191,10,0.3,1.65
,12:40:43,4,2700,2859.2,1.75,13.3,9,-5.9,0.195,10,0.2,1.64
,12:40:44,4,2700,2860.2,1.75,13.3,9,-5.9,0.195,10,0.3,1.64
,12:40:45,4,2700,2861.2,1.75,13.3,9,-5.9,0.195,10,0.2,1.64
,12:40:46,4,2700,2862.2,1.76,13.3,9,-5.9,0.196,10,0.2,1.65
,12:40:47,4,2700,2863.2,1.76,13.3,9,-5.9,0.196,10,0.2,1.65
,12:40:49,4,2700,2864.2,1.76,13.3,9,-5.9,0.196,10,0.2,1.65
,12:40:49,4,2700,2865.2,1.76,13.3,9,-5.9,0.196,10,0.3,1.65
,12:40:50,4,2700,2866.2,1.76,13.3,9,-5.9,0.191,10,0.2,1.65
,12:40:51,4,2700,2867.2,1.77,13.3,9,-5.9,0.192,10,0.2,1.66
,12:40:52,4,2700,2868.2,1.77,13.3,9,-5.9,0.192,10,0.2,1.66
,12:40:53,4,2700,2869.2,1.77,13.3,9,-5.9,0.186,10,0.2,1.65
,12:40:54,4,2700,2870.2,1.76,13.3,10,-5.9,0.181,10,0.2,1.65
,12:40:55,4,2700,2871.2,1.76,13.3,10,-5.9,0.181,10,0.2,1.65
,12:40:56,4,2700,2872.2,1.76,13.3,9,-5.9,0.185,10,0.2,1.65
,12:40:57,4,2700,2873.2,1.75,13.3,9,-5.9,0.189,10,0.2,1.63
,12:40:58,4,2700,2874.2,1.73,13.3,9,-5.9,0.187,10,0.2,1.62
,12:40:59,4,2700,2875.2,1.71,13.3,9,-5.9,0.191,10,0.2,1.6
,12:41:00,4,2700,2876.2,1.71,13.3,9,-5.9,0.19,10,0.2,1.6
,12:41:01,4,2700,2877.2,1.71,13.3,9,-5.9,0.196,10,0.2,1.6
,12:41:02,4,2700,2878.2,1.71,13.3,9,-5.9,0.196,10,0.2,1.6
,12:41:03,4,2700,2879.2,1.71,13.3,9,-5.9,0.196,10,0.2,1.6
,12:41:04,4,2700,2880.2,1.71,13.3,9,-5.9,0.196,10,0.2,1.6
,12:41:05,4,2700,2881.2,1.72,13.3,9,-5.9,0.197,10,0.2,1.61
,12:41:06,4,2700,2882.2,1.71,13.3,9,-5.9,0.196,10,0.2,1.6
,12:41:07,4,2700,2883.2,1.71,13.3,9,-5.9,0.196,10,0.2,1.6
,12:41:08,4,2700,2884.2,1.71,13.3,9,-6,0.196,10,0.3,1.61
,12:41:09,4,2700,2885.2,1.73,13.3,9,-6,0.193,10,0.3,1.62
,12:41:10,4,2700,2886.2,1.75,13.3,9,-6,0.195,10,0.2,1.64
,12:41:11,4,2700,2887.2,1.76,13.3,9,-6,0.196,10,0.2,1.64
,12:41:12,4,2700,2888.2,1.75,13.3,9,-6,0.195,10,0.2,1.64
,12:41:13,4,2700,2889.2,1.75,13.3,9,-6,0.195,10,0.2,1.64
,12:41:14,4,2700,2890.2,1.75,13.3,9,-6,0.195,10,0.2,1.64
,12:41:15,4,2700,2891.2,1.75,13.3,9,-6,0.19,10,0.3,1.64
,12:41:16,4,2700,2892.2,1.76,13.3,9,-6,0.185,10,0.2,1.64
,12:41:17,4,2700,2893.2,1.76,13.3,9,-6,0.185,10,0.2,1.64
,12:41:18,4,2700,2894.2,1.76,13.3,9,-6,0.185,10,0.3,1.64
,12:41:19,4,2700,2895.2,1.75,13.3,9,-6,0.19,10,0.3,1.64
,12:41:20,4,2700,2896.2,1.76,13.3,9,-6,0.19,10,0.3,1.64
,12:41:21,4,2700,2897.2,1.76,13.3,9,-6,0.196,10,0.3,1.64
,12:41:22,4,2700,2898.2,1.75,13.3,9,-6,0.195,10,0.3,1.64
,12:41:23,4,2700,2899.2,1.75,13.3,9,-6,0.195,10,0.2,1.64
,12:41:24,4,2700,2900.2,1.75,13.3,9,-6,0.195,10,0.2,1.64
,12:41:25,4,2700,2901.2,1.75,13.3,9,-6,0.195,10,0.2,1.63
,12:41:26,4,2700,2902.2,1.74,13.3,9,-6,0.194,10,0.2,1.63
,12:41:27,4,2700,2903.2,1.74,13.3,9,-6,0.194,10,0.2,1.63
,12:41:28,4,2700,2904.2,1.74,13.3,9,-6,0.194,10,0.2,1.63
,12:41:29,4,2700,2905.2,1.75,13.3,9,-6,0.195,10,0.2,1.64
,12:41:30,4,2700,2906.2,1.75,13.3,9,-6,0.195,10,0.2,1.64
,12:41:31,4,2700,2907.2,1.75,13.3,9,-6,0.195,10,0.2,1.64
,12:41:32,4,2700,2908.2,1.75,13.3,9,-6,0.19,10,0.2,1.64
,12:41:33,4,2700,2909.2,1.75,13.3,9,-6,0.184,10,0.3,1.64
,12:41:34,4,2700,2910.2,1.75,13.3,9,-6,0.189,10,0.2,1.63
,12:41:35,4,2700,2911.2,1.74,13.3,9,-6,0.194,10,0.3,1.63
,12:41:36,4,2700,2912.2,1.73,13.3,9,-6,0.192,10,0.2,1.62
,12:41:37,4,2700,2913.2,1.72,13.3,9,-6,0.197,10,0.2,1.61
,12:41:38,4,2700,2914.2,1.72,13.3,9,-6,0.197,10,0.2,1.61
,12:41:39,4,2700,2915.2,1.72,13.3,9,-6,0.197,10,0.2,1.61
,12:41:40,4,2700,2916.2,1.72,13.3,9,-6,0.191,10,0.3,1.61
,12:41:41,4,2700,2917.2,1.71,13.3,9,-6,0.191,10,0.3,1.6
,12:41:42,4,2700,2918.2,1.72,13.3,9,-6,0.191,10,0.2,1.61
,12:41:43,4,2700,2919.2,1.72,13.3,9,-6,0.187,10,0.2,1.61
,12:41:44,4,2700,2920.2,1.72,13.3,9,-6,0.187,10,0.3,1.62
,12:41:45,4,2700,2921.2,1.72,13.3,9,-6,0.192,10,0.3,1.62
,12:41:46,4,2700,2922.2,1.72,13.3,9,-6,0.192,10,0.3,1.61
,12:41:47,4,2700,2923.2,1.72,13.3,9,-6,0.192,10,0.2,1.62
,12:41:48,4,2700,2924.2,1.72,13.3,9,-6,0.192,10,0.2,1.61
,12:41:49,4,2700,2925.2,1.72,13.3,9,-6.1,0.192,10,0.2,1.61
,12:41:50,4,2700,2926.2,1.72,13.3,9,-6.1,0.192,10,0.2,1.61
,12:41:51,4,2700,2927.2,1.73,13.3,9,-6.1,0.198,10,0.2,1.62
,12:41:52,4,2700,2928.2,1.74,13.3,9,-6.1,0.193,10,0.2,1.63
,12:41:53,4,2700,2929.2,1.75,13.3,9,-6.1,0.195,10,0.2,1.63
,12:41:55,4,2700,2930.2,1.75,13.3,9,-6.1,0.185,10,0.2,1.64
,12:41:56,4,2700,2931.2,1.75,13.3,9,-6.1,0.184,10,0.3,1.64
,12:41:57,4,2700,2932.2,1.75,13.3,9,-6.1,0.189,10,0.2,1.64
,12:41:58,4,2700,2933.2,1.74,13.3,9,-6.1,0.194,10,0.2,1.63
,12:41:59,4,2700,2934.2,1.74,13.3,9,-6.1,0.194,10,0.2,1.63
,12:42:00,4,2700,2935.2,1.74,13.3,9,-6.1,0.193,10,0.2,1.62
,12:42:01,4,2700,2936.2,1.73,13.3,9,-6.1,0.193,10,0.3,1.62
,12:42:02,4,2700,2937.2,1.73,13.3,9,-6.1,0.193,10,0.2,1.62
,12:42:03,4,2700,2938.2,1.73,13.3,9,-6.1,0.193,10,0.3,1.62
,12:42:04,4,2700,2939.2,1.73,13.3,9,-6.1,0.193,10,0.3,1.62
,12:42:05,4,2700,2940.2,1.73,13.3,9,-6.1,0.188,10,0.3,1.62
,12:42:06,4,2700,2941.2,1.73,13.3,9,-6.1,0.182,10,0.3,1.62
,12:42:07,4,2700,2942.2,1.73,13.3,9,-6.1,0.182,10,0.2,1.62
,12:42:08,4,2700,2943.2,1.72,13.3,9,-6.2,0.187,10,0.3,1.61
,12:42:09,4,2700,2944.2,1.71,13.3,9,-6.2,0.191,10,0.3,1.6
,12:42:10,4,2700,2945.2,1.7,13.3,9,-6.2,0.195,10,0.2,1.59
,12:42:11,4,2700,2946.2,1.7,13.3,9,-6.2,0.195,10,0.2,1.59
,12:42:12,4,2700,2947.2,1.71,13.3,9,-6.2,0.196,10,0.2,1.6
,12:42:13,4,2700,2948.2,1.72,13.3,9,-6.2,0.197,10,0.2,1.61
,12:42:14,4,2700,2949.2,1.73,13.3,9,-6.2,0.193,10,0.3,1.62
,12:42:15,4,2700,2950.2,1.74,13.3,9,-6.2,0.189,10,0.2,1.63
,12:42:16,4,2700,2951.2,1.75,13.3,9,-6.2,0.189,10,0.2,1.64
,12:42:17,4,2700,2952.2,1.76,13.3,9,-6.2,0.19,10,0.2,1.64
,12:42:18,4,2700,2953.2,1.75,13.3,9,-6.2,0.19,10,0.2,1.64
,12:42:19,4,2700,2954.2,1.75,13.3,9,-6.2,0.184,10,0.2,1.64
,12:42:20,4,2700,2955.2,1.74,13.3,9,-6.2,0.189,10,0.3,1.63
,12:42:21,4,2700,2956.2,1.74,13.3,9,-6.2,0.194,10,0.2,1.63
,12:42:22,4,2700,2957.2,1.74,13.3,9,-6.2,0.194,10,0.2,1.63
,12:42:23,4,2700,2958.2,1.74,13.3,9,-6.2,0.194,10,0.2,1.63
,12:42:24,4,2700,2959.2,1.74,13.3,9,-6.2,0.194,10,0.2,1.63
,12:42:25,4,2700,2960.2,1.74,13.3,9,-6.2,0.194,10,0.2,1.63
,12:42:26,4,2700,2961.2,1.74,13.3,9,-6.2,0.194,10,0.2,1.63
,12:42:27,4,2700,2962.2,1.74,13.3,9,-6.2,0.194,10,0.3,1.63
,12:42:28,4,2700,2963.2,1.74,13.3,9,-6.2,0.194,10,0.3,1.63
,12:42:29,4,2700,2964.2,1.74,13.3,9,-6.3,0.189,10,0.3,1.63
,12:42:30,4,2700,2965.2,1.75,13.3,9,-6.3,0.184,10,0.2,1.63
,12:42:31,4,2700,2966.2,1.75,13.3,9,-6.3,0.184,10,0.2,1.64
,12:42:32,4,2700,2967.2,1.75,13.3,9,-6.3,0.19,10,0.2,1.64
,12:42:33,4,2700,2968.2,1.74,13.3,9,-6.3,0.194,10,0.3,1.63
,12:42:34,4,2700,2969.2,1.73,13.3,9,-6.3,0.193,10,0.3,1.62
,12:42:35,4,2700,2970.2,1.72,13.3,9,-6.3,0.197,10,0.2,1.61
,12:42:36,4,2700,2971.2,1.71,13.3,9,-6.3,0.197,10,0.2,1.61
,12:42:37,4,2700,2972.2,1.71,13.3,9,-6.3,0.197,10,0.2,1.61
,12:42:38,4,2700,2973.2,1.72,13.3,9,-6.3,0.197,10,0.3,1.61
,12:42:39,4,2700,2974.2,1.72,13.3,9,-6.3,0.192,10,0.2,1.62
,12:42:40,4,2700,2975.2,1.74,13.3,9,-6.3,0.193,10,0.2,1.62
,12:42:41,4,2700,2976.2,1.74,13.3,9,-6.3,0.194,10,0.2,1.63
,12:42:42,4,2700,2977.2,1.75,13.3,9,-6.3,0.19,10,0.2,1.64
,12:42:43,4,2700,2978.2,1.76,13.3,9,-6.3,0.19,10,0.3,1.64
,12:42:44,4,2700,2979.2,1.76,13.3,9,-6.3,0.185,10,0.2,1.64
,12:42:45,4,2700,2980.2,1.75,13.3,9,-6.3,0.185,10,0.2,1.64
,12:42:46,4,2700,2981.2,1.75,13.3,9,-6.4,0.189,10,0.2,1.64
,12:42:47,4,2700,2982.2,1.75,13.3,9,-6.4,0.189,10,0.2,1.63
,12:42:48,4,2700,2983.2,1.74,13.3,9,-6.4,0.194,10,0.2,1.63
,12:42:49,4,2700,2984.2,1.73,13.3,9,-6.4,0.192,10,0.2,1.62
,12:42:50,4,2700,2985.2,1.72,13.3,9,-6.4,0.192,10,0.2,1.61
,12:42:51,4,2700,2986.2,1.72,13.3,9,-6.4,0.197,10,0.2,1.61
,12:42:52,4,2700,2987.2,1.72,13.3,9,-6.4,0.197,10,0.2,1.61
,12:42:53,4,2700,2988.2,1.72,13.3,9,-6.4,0.197,10,0.2,1.61
,12:42:54,4,2700,2989.2,1.71,13.3,9,-6.4,0.197,10,0.2,1.61
,12:42:55,4,2700,2990.2,1.73,13.3,9,-6.4,0.198,10,0.3,1.62
,12:42:56,4,2700,2991.2,1.74,13.3,9,-6.4,0.194,10,0.3,1.63
,12:42:57,4,2700,2992.2,1.76,13.3,9,-6.4,0.191,10,0.3,1.65
,12:42:58,4,2700,2993.2,1.77,13.3,9,-6.4,0.197,10,0.3,1.65
,12:42:59,4,2700,2994.2,1.76,13.3,9,-6.4,0.197,10,0.3,1.65
,12:43:00,4,2700,2995.2,1.76,13.3,9,-6.4,0.196,10,0.3,1.65
,12:43:01,4,2700,2996.2,1.76,13.3,9,-6.4,0.196,10,0.3,1.65
,12:43:02,4,2700,2997.2,1.76,13.3,9,-6.4,0.191,10,0.2,1.65
,12:43:03,4,2700,2998.2,1.76,13.3,9,-6.4,0.186,10,0.3,1.65
,12:43:04,4,2700,2999.2,1.75,13.3,9,-6.4,0.185,10,0.2,1.64
,12:43:05,4,2700,3000.2,1.75,13.3,9,-6.4,0.184,10,0.2,1.63
,12:43:06,4,2700,3001.2,1.74,13.3,9,-6.4,0.184,10,0.2,1.63
,12:43:07,4,2700,3002.2,1.74,13.3,9,-6.4,0.183,10,0.3,1.63
,12:43:08,4,2700,3003.2,1.72,13.3,9,-6.4,0.182,10,0.2,1.62
,12:43:09,4,2700,3004.2,1.71,13.3,9,-6.4,0.185,10,0.2,1.6
,12:43:10,4,2700,3005.2,1.69,13.3,9,-6.4,0.188,10,0.2,1.58
,12:43:11,4,2700,3006.2,1.69,13.3,9,-6.4,0.194,10,0.2,1.58
,12:43:12,4,2700,3007.2,1.7,13.3,9,-6.4,0.195,10,0.2,1.59
,12:43:13,4,2700,3008.2,1.7,13.3,9,-6.4,0.195,10,0.2,1.59
,12:43:14,4,2700,3009.2,1.71,13.3,9,-6.4,0.196,10,0.2,1.61
,12:43:15,4,2700,3010.2,1.72,13.3,9,-6.4,0.198,10,0.2,1.62
,12:43:16,4,2700,3011.2,1.73,13.3,9,-6.5,0.198,10,0.2,1.62
,12:43:17,4,2700,3012.2,1.73,13.3,9,-6.5,0.198,10,0.2,1.62
,12:43:18,4,2700,3013.2,1.72,13.3,9,-6.5,0.198,10,0.2,1.62
,12:43:19,4,2700,3014.2,1.73,13.3,9,-6.5,0.193,10,0.2,1.62
,12:43:20,4,2700,3015.2,1.74,13.3,9,-6.5,0.194,10,0.2,1.63
,12:43:21,4,2700,3016.2,1.75,13.3,9,-6.5,0.195,10,0.3,1.63
,12:43:22,4,2700,3017.2,1.75,13.3,9,-6.5,0.195,10,0.2,1.63
,12:43:23,4,2700,3018.2,1.74,13.3,9,-6.5,0.2,10,0.2,1.63
,12:43:24,4,2700,3019.2,1.74,13.3,9,-6.5,0.194,10,0.2,1.63
,12:43:25,4,2700,3020.2,1.75,13.3,9,-6.5,0.195,10,0.3,1.63
,12:43:26,4,2700,3021.2,1.75,13.3,9,-6.5,0.195,10,0.3,1.63
,12:43:27,4,2700,3022.2,1.74,13.3,9,-6.5,0.194,10,0.3,1.63
,12:43:28,4,2700,3023.2,1.74,13.3,9,-6.5,0.194,10,0.2,1.63
,12:43:29,4,2700,3024.2,1.75,13.3,9,-6.5,0.195,10,0.3,1.64
,12:43:30,4,2700,3025.2,1.76,13.3,9,-6.5,0.196,10,0.3,1.64
,12:43:31,4,2700,3026.2,1.76,13.3,9,-6.5,0.191,10,0.3,1.65
,12:43:32,4,2700,3027.2,1.76,13.3,9,-6.5,0.191,10,0.3,1.65
,12:43:33,4,2700,3028.2,1.76,13.3,9,-6.5,0.186,10,0.2,1.65
,12:43:34,4,2700,3029.2,1.76,13.3,9,-6.5,0.185,10,0.3,1.64
,12:43:35,4,2700,3030.2,1.75,13.3,9,-6.5,0.185,10,0.3,1.64
,12:43:36,4,2700,3031.2,1.75,13.3,9,-6.5,0.189,10,0.2,1.64
,12:43:37,4,2700,3032.2,1.75,13.3,9,-6.5,0.19,10,0.3,1.64
,12:43:38,4,2700,3033.2,1.75,13.3,9,-6.5,0.19,10,0.3,1.64
,12:43:39,4,2700,3034.2,1.75,13.3,9,-6.6,0.195,10,0.3,1.64
,12:43:40,4,2700,3035.2,1.75,13.3,9,-6.6,0.195,10,0.2,1.64
,12:43:41,4,2700,3036.2,1.75,13.3,9,-6.6,0.195,10,0.2,1.64
,12:43:42,4,2700,3037.2,1.75,13.3,9,-6.6,0.195,10,0.2,1.63
,12:43:43,4,2700,3038.2,1.75,13.3,9,-6.6,0.201,10,0.2,1.64
,12:43:44,4,2700,3039.2,1.76,13.3,9,-6.6,0.196,10,0.2,1.64
,12:43:45,4,2700,3040.2,1.76,13.3,9,-6.6,0.196,10,0.2,1.64
,12:43:46,4,2700,3041.2,1.75,13.3,9,-6.6,0.195,10,0.2,1.64
,12:43:47,4,2700,3042.2,1.75,13.3,9,-6.6,0.195,10,0.3,1.64
,12:43:48,4,2700,3043.2,1.75,13.3,9,-6.6,0.195,10,0.3,1.64
,12:43:49,4,2700,3044.2,1.75,13.3,9,-6.6,0.195,10,0.2,1.64
,12:43:50,4,2700,3045.2,1.75,13.3,9,-6.6,0.195,10,0.3,1.64
,12:43:51,4,2700,3046.2,1.76,13.3,9,-6.6,0.191,10,0.2,1.65
,12:43:52,4,2700,3047.2,1.77,13.3,9,-6.6,0.186,10,0.2,1.65
,12:43:53,4,2700,3048.2,1.77,13.3,9,-6.6,0.187,10,0.2,1.66
,12:43:54,4,2700,3049.2,1.77,13.3,9,-6.6,0.192,10,0.2,1.66
,12:43:55,4,2700,3050.2,1.77,13.3,9,-6.6,0.197,10,0.3,1.66
,12:43:56,4,2700,3051.2,1.76,13.3,9,-6.6,0.202,10,0.2,1.65
,12:43:57,4,2700,3052.2,1.75,13.3,9,-6.6,0.195,10,0.2,1.64
,12:43:58,4,2700,3053.2,1.74,13.3,9,-6.6,0.194,10,0.3,1.63
,12:43:59,4,2700,3054.2,1.74,13.3,9,-6.7,0.193,10,0.2,1.62
,12:44:00,4,2700,3055.2,1.73,13.3,9,-6.7,0.198,10,0.3,1.62
,12:44:01,4,2700,3056.2,1.73,13.3,9,-6.7,0.193,10,0.2,1.62
,12:44:02,4,2700,3057.2,1.73,13.3,9,-6.7,0.192,10,0.2,1.62
,12:44:03,4,2700,3058.2,1.73,13.3,9,-6.7,0.193,10,0.2,1.62
,12:44:04,4,2700,3059.2,1.73,13.3,9,-6.7,0.193,10,0.3,1.62
,12:44:05,4,2700,3060.2,1.73,13.3,9,-6.7,0.193,10,0.2,1.62
,12:44:06,4,2700,3061.2,1.73,13.3,9,-6.7,0.188,10,0.3,1.62
,12:44:07,4,2700,3062.2,1.73,13.3,9,-6.7,0.187,10,0.2,1.62
,12:44:08,4,2700,3063.2,1.73,13.3,9,-6.7,0.187,10,0.3,1.62
,12:44:09,4,2700,3064.2,1.73,13.3,9,-6.7,0.187,10,0.2,1.62
,12:44:10,4,2700,3065.2,1.73,13.3,9,-6.7,0.192,10,0.3,1.62
,12:44:11,4,2700,3066.2,1.73,13.3,9,-6.7,0.192,10,0.2,1.62
,12:44:12,4,2700,3067.2,1.72,13.3,9,-6.7,0.192,10,0.2,1.61
,12:44:13,4,2700,3068.2,1.72,13.3,9,-6.7,0.198,10,0.2,1.61
,12:44:14,4,2700,3069.2,1.72,13.3,9,-6.7,0.198,10,0.2,1.62
,12:44:15,4,2700,3070.2,1.73,13.3,9,-6.7,0.198,10,0.3,1.62
,12:44:16,4,2700,3071.2,1.73,13.3,9,-6.7,0.192,10,0.3,1.62
,12:44:17,4,2700,3072.2,1.73,13.3,9,-6.7,0.192,10,0.2,1.62
,12:44:18,4,2700,3073.2,1.73,13.3,9,-6.7,0.192,10,0.2,1.62
,12:44:19,4,2700,3074.2,1.73,13.3,9,-6.7,0.193,10,0.2,1.62
,12:44:20,4,2700,3075.2,1.73,13.3,9,-6.7,0.193,10,0.3,1.62
,12:44:21,4,2700,3076.2,1.74,13.3,9,-6.7,0.188,10,0.2,1.62
,12:44:22,4,2700,3077.2,1.74,13.3,9,-6.7,0.188,10,0.3,1.62
,12:44:23,4,2700,3078.2,1.73,13.3,9,-6.7,0.183,10,0.2,1.62
,12:44:24,4,2700,3079.2,1.73,13.3,9,-6.7,0.188,10,0.2,1.62
,12:44:25,4,2700,3080.2,1.73,13.3,9,-6.7,0.193,10,0.3,1.62
,12:44:26,4,2700,3081.2,1.73,13.3,9,-6.7,0.192,10,0.2,1.62
,12:44:27,4,2700,3082.2,1.72,13.3,9,-6.7,0.192,10,0.2,1.61
,12:44:28,4,2700,3083.2,1.72,13.3,9,-6.7,0.192,10,0.2,1.61
,12:44:29,4,2700,3084.2,1.72,13.3,9,-6.7,0.192,10,0.2,1.61
,12:44:30,4,2700,3085.2,1.72,13.3,9,-6.7,0.192,10,0.3,1.61
,12:44:31,4,2700,3086.2,1.72,13.3,9,-6.7,0.187,10,0.2,1.61
,12:44:32,4,2700,3087.2,1.72,13.3,9,-6.7,0.187,10,0.3,1.62
,12:44:33,4,2700,3088.2,1.73,13.3,9,-6.8,0.187,10,0.2,1.62
,12:44:34,4,2700,3089.2,1.72,13.3,9,-6.8,0.187,10,0.3,1.62
,12:44:35,4,2700,3090.2,1.72,13.3,9,-6.8,0.191,10,0.3,1.61
,12:44:36,4,2700,3091.2,1.71,13.3,9,-6.8,0.196,10,0.3,1.6
,12:44:37,4,2700,3092.2,1.7,13.3,9,-6.8,0.195,10,0.2,1.6
,12:44:38,4,2700,3093.2,1.71,13.3,9,-6.8,0.196,10,0.2,1.6
,12:44:39,4,2700,3094.2,1.71,13.3,9,-6.8,0.191,10,0.2,1.61
,12:44:40,4,2700,3095.2,1.72,13.3,9,-6.8,0.191,10,0.3,1.61
,12:44:41,4,2700,3096.2,1.72,13.3,9,-6.8,0.192,10,0.2,1.61
,12:44:42,4,2700,3097.2,1.72,13.3,9,-6.8,0.192,10,0.3,1.61
,12:44:43,4,2700,3098.2,1.72,13.3,9,-6.8,0.191,10,0.3,1.61
