Data file,,DURATRON_HEF_T39_D2.TSV,,,,,,,,,,
,13:17:26,5,3590,3127.5,1.1,13.3,7,22,0.147,10,49.8,1.06
,13:17:27,5,3590,3128.5,1.11,13.3,8,21,0.144,10,49.8,1.07
,13:17:28,5,3590,3129.5,1.11,13.3,8,21,0.144,10,49.8,1.07
,13:17:29,5,3590,3130.5,1.11,13.3,8,21,0.144,10,49.8,1.07
,13:17:30,5,3590,3131.5,1.12,13.3,7,21,0.15,10,49.9,1.08
,13:17:31,5,3590,3132.5,1.14,13.3,7,21,0.159,10,49.8,1.1
,13:17:32,5,3590,3133.5,1.15,13.3,7,21,0.166,10,49.9,1.11
,13:17:33,5,3590,3134.5,1.14,13.3,7,21,0.165,10,49.9,1.1
,13:17:34,5,3590,3135.5,1.13,13.3,7,21,0.163,10,49.9,1.09
,13:17:35,5,3590,3136.5,1.13,13.3,7,21,0.163,10,49.9,1.09
,13:17:36,5,3590,3137.5,1.14,13.3,7,21,0.165,10,49.9,1.1
,13:17:37,5,3590,3138.5,1.15,13.3,7,21,0.166,10,49.9,1.11
,13:17:38,5,3590,3139.5,1.17,13.3,7,21,0.169,10,49.9,1.13
,13:17:39,5,3590,3140.5,1.17,13.3,7,21,0.163,10,49.9,1.13
,13:17:40,5,3590,3141.5,1.18,13.3,7,21,0.17,10,49.8,1.13
,13:17:41,5,3590,3142.5,1.17,13.3,7,21,0.169,10,49.8,1.13
,13:17:42,5,3590,3143.5,1.17,13.3,7,21,0.169,10,49.8,1.13
,13:17:43,5,3590,3144.5,1.16,13.3,7,21,0.167,10,49.9,1.12
,13:17:44,5,3590,3145.5,1.15,13.3,7,21,0.16,10,49.8,1.1
,13:17:45,5,3590,3146.5,1.14,13.3,7,21,0.159,10,49.8,1.1
,13:17:46,5,3590,3147.5,1.16,13.3,7,21,0.167,10,49.8,1.12
,13:17:47,5,3590,3148.5,1.17,13.3,7,21,0.169,10,49.9,1.13
,13:17:48,5,3590,3149.5,1.18,13.3,7,21,0.164,10,49.8,1.14
,13:17:49,5,3590,3150.5,1.17,13.3,7,21,0.157,10,49.9,1.13
,13:17:50,5,3590,3151.5,1.16,13.3,7,21,0.162,10,49.8,1.12
,13:17:51,5,3590,3152.5,1.17,13.3,7,21,0.168,10,49.8,1.13
,13:17:52,5,3590,3153.5,1.17,13.3,7,21,0.168,10,49.9,1.13
,13:17:53,5,3590,3154.5,1.17,13.3,7,21,0.169,10,49.9,1.13
,13:17:54,5,3590,3155.5,1.17,13.3,7,21,0.176,10,49.8,1.13
,13:17:55,5,3590,3156.5,1.18,13.3,7,21,0.17,10,49.9,1.14
,13:17:56,5,3590,3157.5,1.18,13.3,7,21,0.164,10,49.8,1.13
,13:17:57,5,3590,3158.5,1.17,13.3,7,21,0.162,10,49.8,1.12
,13:17:58,5,3590,3159.5,1.15,13.3,7,21,0.165,10,49.9,1.11
,13:17:59,5,3590,3160.5,1.14,13.3,7,21,0.164,10,49.9,1.09
,13:18:00,5,3590,3161.5,1.13,13.3,7,21,0.157,10,49.8,1.09
,13:18:01,5,3590,3162.5,1.13,13.3,7,21,0.152,10,49.8,1.09
,13:18:02,5,3590,3163.5,1.13,13.3,7,21,0.157,10,49.8,1.08
,13:18:03,5,3590,3164.5,1.11,13.3,7,21,0.161,10,49.9,1.07
,13:18:04,5,3590,3165.5,1.11,13.3,7,21,0.16,10,49.8,1.07
,13:18:05,5,3590,3166.5,1.12,13.3,7,21,0.162,10,49.8,1.09
,13:18:06,5,3590,3167.5,1.14,13.3,7,21,0.164,10,49.8,1.1
,13:18:07,5,3590,3168.5,1.13,13.3,7,21,0.163,10,49.9,1.09
,13:18:08,5,3590,3169.5,1.12,13.3,7,21,0.162,10,49.9,1.08
,13:18:09,5,3590,3170.5,1.12,13.3,7,21,0.155,10,49.8,1.08
,13:18:10,5,3590,3171.5,1.13,13.3,8,21,0.146,10,49.9,1.09
,13:18:11,5,3590,3172.5,1.11,13.3,8,21,0.145,10,49.9,1.07
,13:18:12,5,3590,3173.5,1.11,13.3,7,21,0.155,10,49.9,1.07
,13:18:13,5,3590,3174.5,1.11,13.3,7,21,0.16,10,49.9,1.07
,13:18:14,5,3590,3175.5,1.12,13.3,7,21,0.168,10,49.9,1.08
,13:18:15,5,3590,3176.5,1.13,13.3,7,21,0.163,10,49.9,1.09
,13:18:16,5,3590,3177.5,1.15,13.3,7,21,0.165,10,49.8,1.11
,13:18:17,5,3590,3178.5,1.17,13.3,7,21,0.169,10,49.8,1.13
,13:18:18,5,3590,3179.5,1.18,13.3,7,21,0.164,10,49.8,1.13
,13:18:19,5,3590,3180.5,1.17,13.3,7,21,0.158,10,49.8,1.13
,13:18:20,5,3590,3181.5,1.15,13.3,7,21,0.154,10,49.8,1.1
,13:18:21,5,3590,3182.5,1.13,13.3,7,21,0.151,10,49.8,1.08
,13:18:22,5,3590,3183.5,1.1,13.3,7,21,0.148,10,49.9,1.06
,13:18:23,5,3590,3184.5,1.11,13.3,7,21,0.149,10,49.8,1.07
,13:18:24,5,3590,3185.5,1.13,13.3,7,21,0.157,10,49.8,1.09
,13:18:25,5,3590,3186.5,1.14,13.3,7,21,0.171,10,49.8,1.11
,13:18:26,5,3590,3187.5,1.14,13.3,7,21,0.171,10,49.9,1.1
,13:18:27,5,3590,3188.5,1.12,13.3,7,21,0.161,10,49.8,1.08
,13:18:28,5,3590,3189.5,1.11,13.3,7,21,0.16,10,49.8,1.07
,13:18:29,5,3590,3190.5,1.12,13.3,7,21,0.161,10,49.8,1.08
,13:18:30,5,3590,3191.5,1.14,13.3,7,21,0.153,10,49.8,1.1
,13:18:31,5,3590,3192.5,1.15,13.3,8,21,0.149,10,49.8,1.11
,13:18:32,5,3590,3193.5,1.14,13.3,7,21,0.154,10,49.9,1.1
,13:18:33,5,3590,3194.5,1.12,13.3,7,21,0.156,10,49.9,1.08
,13:18:34,5,3590,3195.5,1.11,13.3,7,21,0.16,10,49.9,1.07
,13:18:35,5,3590,3196.5,1.09,13.3,7,21,0.158,10,49.8,1.05
,13:18:36,5,3590,3197.5,1.1,13.3,7,21,0.159,10,49.8,1.06
,13:18:37,5,3590,3198.5,1.11,13.3,7,21,0.154,10,49.8,1.07
,13:18:38,5,3590,3199.5,1.12,13.3,7,21,0.155,10,49.8,1.08
,13:18:39,5,3590,3200.5,1.11,13.3,7,21,0.154,10,49.9,1.06
,13:18:40,5,3590,3201.5,1.08,13.3,7,21,0.156,10,49.8,1.05
,13:18:41,5,3590,3202.5,1.09,13.3,7,21,0.163,10,49.9,1.05
,13:18:42,5,3590,3203.5,1.1,13.3,7,21,0.158,10,49.8,1.06
,13:18:43,5,3590,3204.5,1.12,13.3,7,21,0.156,10,49.8,1.08
,13:18:44,5,3590,3205.5,1.12,13.3,7,21,0.156,10,49.8,1.08
,13:18:45,5,3590,3206.5,1.13,13.3,7,21,0.157,10,49.8,1.09
,13:18:46,5,3590,3207.5,1.15,13.3,7,21,0.16,10,49.8,1.11
,13:18:47,5,3590,3208.5,1.15,13.3,7,21,0.16,10,49.8,1.11
,13:18:48,5,3590,3209.5,1.15,13.3,7,21,0.165,10,49.8,1.11
,13:18:49,5,3590,3210.5,1.13,13.3,7,21,0.163,10,49.8,1.09
,13:18:50,5,3590,3211.5,1.12,13.3,7,21,0.161,10,49.8,1.07
,13:18:51,5,3590,3212.5,1.11,13.3,7,21,0.16,10,49.8,1.07
,13:18:52,5,3590,3213.5,1.11,13.3,7,21,0.154,10,49.8,1.07
,13:18:53,5,3590,3214.5,1.12,13.3,7,21,0.155,10,49.8,1.08
,13:18:54,5,3590,3215.5,1.12,13.3,7,22,0.156,10,49.9,1.08
,13:18:55,5,3590,3216.5,1.13,13.3,7,21,0.158,10,49.9,1.09
,13:18:56,5,3590,3217.5,1.14,13.3,7,21,0.165,10,49.8,1.1
,13:18:57,5,3590,3218.5,1.15,13.3,7,21,0.167,10,49.8,1.11
,13:18:58,5,3590,3219.5,1.17,13.3,7,21,0.168,10,49.8,1.13
,13:18:59,5,3590,3220.5,1.17,13.3,7,21,0.157,10,49.9,1.13
,13:19:00,5,3590,3221.5,1.16,13.3,7,21,0.156,10,49.8,1.12
,13:19:01,5,3590,3222.5,1.15,13.3,7,21,0.16,10,49.9,1.11
,13:19:02,5,3590,3223.5,1.14,13.3,7,21,0.165,10,49.9,1.1
,13:19:03,5,3590,3224.5,1.15,13.3,7,21,0.166,10,49.9,1.11
,13:19:04,5,3590,3225.5,1.16,13.3,7,21,0.161,10,49.8,1.12
,13:19:05,5,3590,3226.5,1.16,13.3,7,21,0.162,10,49.8,1.12
,13:19:06,5,3590,3227.5,1.15,13.3,7,21,0.16,10,49.8,1.11
,13:19:07,5,3590,3228.5,1.13,13.3,7,22,0.163,10,49.8,1.09
,13:19:08,5,3590,3229.5,1.13,13.3,7,22,0.163,10,49.8,1.09
,13:19:09,5,3590,3230.5,1.13,13.3,7,22,0.163,10,49.8,1.08
,13:19:10,5,3590,3231.5,1.12,13.3,7,21,0.156,10,49.9,1.08
,13:19:11,5,3590,3232.5,1.12,13.3,7,21,0.156,10,49.8,1.08
,13:19:12,5,3590,3233.5,1.13,13.3,7,21,0.158,10,49.9,1.1
,13:19:13,5,3590,3234.5,1.15,13.3,7,21,0.16,10,49.9,1.11
,13:19:14,5,3590,3235.5,1.15,13.3,7,21,0.16,10,49.8,1.11
,13:19:15,5,3590,3236.5,1.12,13.3,7,21,0.156,10,49.8,1.08
,13:19:16,5,3590,3237.5,1.11,13.3,7,21,0.16,10,49.8,1.07
,13:19:17,5,3590,3238.5,1.12,13.3,7,21,0.161,10,49.8,1.08
,13:19:18,5,3590,3239.5,1.14,13.3,7,21,0.165,10,49.8,1.1
,13:19:19,5,3590,3240.5,1.15,13.3,7,21,0.166,10,49.9,1.11
,13:19:20,5,3590,3241.5,1.13,13.3,7,21,0.158,10,49.8,1.09
,13:19:21,5,3590,3242.5,1.13,13.3,7,21,0.164,10,49.8,1.09
,13:19:22,5,3590,3243.5,1.14,13.3,7,21,0.165,10,49.9,1.1
,13:19:23,5,3590,3244.5,1.16,13.3,7,21,0.174,10,49.8,1.12
,13:19:24,5,3590,3245.5,1.17,13.3,7,21,0.169,10,49.8,1.13
,13:19:25,5,3590,3246.5,1.18,13.3,7,21,0.165,10,49.8,1.14
,13:19:26,5,3590,3247.5,1.2,13.3,7,21,0.161,10,49.9,1.16
,13:19:27,5,3590,3248.5,1.2,13.3,7,21,0.162,10,49.8,1.16
,13:19:28,5,3590,3249.5,1.19,13.3,7,21,0.16,10,49.8,1.15
,13:19:29,5,3590,3250.5,1.16,13.3,7,21,0.155,10,49.9,1.11
,13:19:30,5,3590,3251.5,1.13,13.3,7,21,0.158,10,49.8,1.09
,13:19:31,5,3590,3252.5,1.12,13.3,7,21,0.161,10,49.9,1.08
,13:19:32,5,3590,3253.5,1.13,13.3,7,21,0.17,10,49.9,1.09
,13:19:33,5,3590,3254.5,1.14,13.3,7,21,0.165,10,49.8,1.1
,13:19:34,5,3590,3255.5,1.15,13.3,7,21,0.161,10,49.8,1.12
,13:19:35,5,3590,3256.5,1.16,13.3,7,21,0.162,10,49.8,1.12
,13:19:36,5,3590,3257.5,1.17,13.3,7,21,0.163,10,49.8,1.13
,13:19:37,5,3590,3258.5,1.16,13.3,7,21,0.161,10,49.8,1.12
,13:19:38,5,3590,3259.5,1.15,13.3,7,21,0.165,10,49.9,1.11
,13:19:39,5,3590,3260.5,1.13,13.3,7,21,0.158,10,49.8,1.09
,13:19:40,5,3590,3261.5,1.13,13.3,7,21,0.163,10,49.9,1.09
,13:19:41,5,3590,3262.5,1.13,13.3,7,21,0.163,10,49.8,1.09
,13:19:42,5,3590,3263.5,1.14,13.3,7,21,0.164,10,49.8,1.1
,13:19:43,5,3590,3264.5,1.14,13.3,7,21,0.159,10,49.8,1.1
,13:19:44,5,3590,3265.5,1.15,13.3,7,21,0.154,10,49.8,1.1
,13:19:45,5,3590,3266.5,1.14,13.3,7,21,0.153,10,49.9,1.1
,13:19:46,5,3590,3267.5,1.14,13.3,7,21,0.153,10,49.9,1.09
,13:19:47,5,3590,3268.5,1.11,13.3,7,21,0.155,10,49.8,1.07
,13:19:48,5,3590,3269.5,1.1,13.3,7,21,0.158,10,49.8,1.06
,13:19:49,5,3590,3270.5,1.09,13.3,7,21,0.158,10,49.8,1.06
,13:19:50,5,3590,3271.5,1.1,13.3,7,21,0.165,10,49.8,1.06
,13:19:51,5,3590,3272.5,1.11,13.3,7,21,0.161,10,49.8,1.08
,13:19:52,5,3590,3273.5,1.13,13.3,7,21,0.164,10,49.9,1.1
,13:19:53,5,3590,3274.5,1.15,13.3,7,21,0.161,10,49.8,1.11
,13:19:54,5,3590,3275.5,1.16,13.3,7,21,0.161,10,49.9,1.12
,13:19:55,5,3590,3276.5,1.16,13.3,7,21,0.162,10,49.8,1.12
,13:19:56,5,3590,3277.5,1.16,13.3,7,21,0.168,10,49.9,1.12
,13:19:57,5,3590,3278.5,1.17,13.3,7,21,0.169,10,49.8,1.13
,13:19:58,5,3590,3279.5,1.16,13.3,7,21,0.174,10,49.8,1.12
,13:19:59,5,3590,3280.5,1.14,13.3,7,21,0.164,10,49.9,1.1
,13:20:00,5,3590,3281.5,1.13,13.3,7,21,0.157,10,49.9,1.09
,13:20:01,5,3590,3282.5,1.12,13.3,7,21,0.162,10,49.9,1.08
,13:20:02,5,3590,3283.5,1.14,13.3,7,21,0.165,10,49.8,1.1
,13:20:03,5,3590,3284.5,1.15,13.3,7,21,0.166,10,49.8,1.11
,13:20:04,5,3590,3285.5,1.17,13.3,7,21,0.169,10,49.8,1.13
,13:20:05,5,3590,3286.5,1.17,13.3,7,21,0.163,10,49.8,1.13
,13:20:06,5,3590,3287.5,1.18,13.3,7,21,0.164,10,49.9,1.13
,13:20:07,5,3590,3288.5,1.17,13.3,7,21,0.163,10,49.9,1.13
,13:20:08,5,3590,3289.5,1.17,13.3,7,21,0.163,10,49.8,1.13
,13:20:09,5,3590,3290.5,1.16,13.3,7,21,0.156,10,49.8,1.12
,13:20:10,5,3590,3291.5,1.16,13.3,7,21,0.156,10,49.9,1.12
,13:20:11,5,3590,3292.5,1.15,13.3,7,21,0.155,10,49.9,1.11
,13:20:12,5,3590,3293.5,1.17,13.3,7,21,0.162,10,49.9,1.13
,13:20:13,5,3590,3294.5,1.19,13.3,7,21,0.172,10,49.9,1.15
,13:20:14,5,3590,3295.5,1.21,13.3,7,21,0.174,10,49.9,1.17
,13:20:15,5,3590,3296.5,1.2,13.3,7,21,0.173,10,49.8,1.15
,13:20:16,5,3590,3297.5,1.17,13.3,7,21,0.169,10,49.8,1.13
,13:20:17,5,3590,3298.5,1.15,13.3,7,21,0.16,10,49.9,1.11
,13:20:18,5,3590,3299.5,1.15,13.3,7,21,0.16,10,49.9,1.11
,13:20:19,5,3590,3300.5,1.15,13.3,7,21,0.16,10,49.8,1.11
,13:20:20,5,3590,3301.5,1.15,13.3,7,21,0.166,10,49.8,1.11
,13:20:21,5,3590,3302.5,1.16,13.3,7,21,0.167,10,49.8,1.12
,13:20:22,5,3590,3303.5,1.16,13.3,7,21,0.168,10,49.8,1.13
,13:20:23,5,3590,3304.5,1.18,13.3,7,21,0.17,10,49.9,1.13
,13:20:24,5,3590,3305.5,1.17,13.3,7,21,0.163,10,49.8,1.13
,13:20:25,5,3590,3306.5,1.18,13.3,7,21,0.171,10,49.8,1.14
,13:20:26,5,3590,3307.5,1.19,13.3,7,21,0.172,10,49.9,1.15
,13:20:27,5,3590,3308.5,1.21,13.3,7,21,0.169,10,49.8,1.17
,13:20:28,5,3590,3309.5,1.2,13.3,7,21,0.161,10,49.9,1.15
,13:20:29,5,3590,3310.5,1.15,13.3,7,21,0.16,10,49.8,1.11
,13:20:30,5,3590,3311.5,1.12,13.3,7,21,0.161,10,49.9,1.08
,13:20:31,5,3590,3312.5,1.11,13.3,7,21,0.161,10,49.8,1.08
,13:20:32,5,3590,3313.5,1.14,13.3,7,21,0.164,10,49.8,1.1
,13:20:33,5,3590,3314.5,1.15,13.3,7,21,0.16,10,49.9,1.11
,13:20:34,5,3590,3315.5,1.15,13.3,7,21,0.16,10,49.8,1.11
,13:20:35,5,3590,3316.5,1.15,13.3,7,21,0.166,10,49.8,1.11
,13:20:36,5,3590,3317.5,1.15,13.3,7,21,0.161,10,49.8,1.11
,13:20:37,5,3590,3318.5,1.16,13.3,7,21,0.161,10,49.9,1.12
,13:20:38,5,3590,3319.5,1.15,13.3,7,22,0.165,10,49.9,1.11
,13:20:39,5,3590,3320.5,1.13,13.3,7,21,0.157,10,49.8,1.09
,13:20:40,5,3590,3321.5,1.12,13.3,7,21,0.155,10,49.8,1.07
,13:20:41,5,3590,3322.5,1.12,13.3,7,21,0.155,10,49.9,1.08
,13:20:42,5,3590,3323.5,1.13,13.3,7,21,0.157,10,49.9,1.09
,13:20:43,5,3590,3324.5,1.14,13.3,7,21,0.154,10,49.9,1.11
,13:20:44,5,3590,3325.5,1.14,13.3,7,21,0.159,10,49.9,1.1
,13:20:45,5,3590,3326.5,1.15,13.3,7,21,0.166,10,49.8,1.11
,13:20:46,5,3590,3327.5,1.16,13.3,7,21,0.167,10,49.8,1.12
,13:20:47,5,3590,3328.5,1.19,13.3,7,21,0.171,10,49.8,1.15
,13:20:48,5,3590,3329.5,1.2,13.3,7,21,0.173,10,49.8,1.16
,13:20:49,5,3590,3330.5,1.21,13.3,7,21,0.174,10,49.9,1.17
,13:20:50,5,3590,3331.5,1.21,13.3,7,22,0.175,10,49.8,1.17
,13:20:51,5,3590,3332.5,1.22,13.3,7,21,0.176,10,49.8,1.18
,13:20:52,5,3590,3333.5,1.21,13.3,7,21,0.169,10,49.8,1.17
,13:20:53,5,3590,3334.5,1.2,13.3,7,21,0.173,10,49.8,1.15
,13:20:54,5,3590,3335.5,1.19,13.3,7,21,0.166,10,49.8,1.15
,13:20:55,5,3590,3336.5,1.18,13.3,7,21,0.171,10,49.8,1.14
,13:20:56,5,3590,3337.5,1.18,13.3,7,21,0.164,10,49.8,1.14
,13:20:57,5,3590,3338.5,1.18,13.3,7,21,0.164,10,49.9,1.13
,13:20:58,5,3590,3339.5,1.17,13.3,7,21,0.169,10,49.9,1.13
,13:20:59,5,3590,3340.5,1.18,13.3,7,21,0.164,10,49.8,1.13
,13:21:00,5,3590,3341.5,1.17,13.3,7,21,0.163,10,49.9,1.13
,13:21:01,5,3590,3342.5,1.17,13.3,7,21,0.163,10,49.8,1.13
,13:21:02,5,3590,3343.5,1.16,13.3,7,21,0.162,10,49.8,1.12
,13:21:03,5,3590,3344.5,1.15,13.3,7,21,0.16,10,49.8,1.11
,13:21:04,5,3590,3345.5,1.16,13.3,7,21,0.161,10,49.8,1.12
,13:21:05,5,3590,3346.5,1.17,13.3,7,21,0.163,10,49.9,1.13
,13:21:06,5,3590,3347.5,1.19,13.3,7,21,0.166,10,49.8,1.15
,13:21:07,5,3590,3348.5,1.21,13.3,7,21,0.169,10,49.8,1.17
,13:21:08,5,3590,3349.5,1.21,13.3,7,21,0.174,10,49.9,1.16
,13:21:09,5,3590,3350.5,1.2,13.3,7,21,0.167,10,49.8,1.15
,13:21:10,5,3590,3351.5,1.19,13.3,7,21,0.165,10,49.9,1.14
,13:21:11,5,3590,3352.5,1.19,13.3,7,21,0.166,10,49.8,1.15
,13:21:12,5,3590,3353.5,1.2,13.3,7,21,0.174,10,49.8,1.16
,13:21:13,5,3590,3354.5,1.2,13.3,7,21,0.174,10,49.8,1.16
,13:21:14,5,3590,3355.5,1.18,13.3,7,21,0.171,10,49.8,1.14
,13:21:15,5,3590,3356.5,1.18,13.3,7,21,0.17,10,49.8,1.13
,13:21:16,5,3590,3357.5,1.17,13.3,7,21,0.168,10,49.8,1.12
,13:21:17,5,3590,3358.5,1.17,13.3,7,21,0.162,10,49.9,1.13
,13:21:18,5,3590,3359.5,1.16,13.3,7,21,0.162,10,49.9,1.12
,13:21:19,5,3590,3360.5,1.15,13.3,7,21,0.161,10,49.9,1.11
,13:21:20,5,3590,3361.5,1.15,13.3,7,21,0.167,10,49.8,1.11
,13:21:21,5,3590,3362.5,1.17,13.3,7,21,0.162,10,49.8,1.13
,13:21:22,5,3590,3363.5,1.17,13.3,7,21,0.169,10,49.8,1.13
,13:21:23,5,3590,3364.5,1.19,13.3,7,21,0.172,10,49.8,1.15
,13:21:24,5,3590,3365.5,1.21,13.3,7,21,0.175,10,49.8,1.17
,13:21:25,5,3590,3366.5,1.22,13.3,7,21,0.176,10,49.8,1.18
,13:21:26,5,3590,3367.5,1.2,13.3,7,21,0.173,10,49.9,1.16
,13:21:27,5,3590,3368.5,1.17,13.3,7,21,0.169,10,49.9,1.13
,13:21:28,5,3590,3369.5,1.17,13.3,7,21,0.169,10,49.9,1.13
,13:21:29,5,3590,3370.5,1.17,13.3,7,21,0.163,10,49.8,1.13
,13:21:30,5,3590,3371.5,1.2,13.3,7,21,0.167,10,49.9,1.16
,13:21:31,5,3590,3372.5,1.22,13.3,7,21,0.164,10,49.8,1.18
,13:21:32,5,3590,3373.5,1.23,13.3,7,21,0.165,10,49.9,1.18
,13:21:33,5,3590,3374.5,1.22,13.3,7,21,0.163,10,49.9,1.17
,13:21:34,5,3590,3375.5,1.2,13.3,7,21,0.167,10,49.8,1.15
,13:21:35,5,3590,3376.5,1.19,13.3,7,21,0.166,10,49.8,1.15
,13:21:36,5,3590,3377.5,1.19,13.3,7,21,0.166,10,49.8,1.15
,13:21:37,5,3590,3378.5,1.19,13.3,7,21,0.171,10,49.9,1.14
,13:21:38,5,3590,3379.5,1.18,13.3,7,21,0.171,10,49.8,1.14
,13:21:39,5,3590,3380.5,1.16,13.3,7,21,0.168,10,49.9,1.12
,13:21:40,5,3590,3381.5,1.15,13.3,7,21,0.154,10,49.8,1.11
,13:21:41,5,3590,3382.5,1.16,13.3,8,21,0.151,10,49.8,1.12
,13:21:42,5,3590,3383.5,1.19,13.3,7,21,0.16,10,49.8,1.15
,13:21:43,5,3590,3384.5,1.22,13.3,7,21,0.169,10,49.8,1.17
,13:21:44,5,3590,3385.5,1.22,13.3,7,21,0.176,10,49.9,1.17
,13:21:45,5,3590,3386.5,1.2,13.3,7,21,0.174,10,49.9,1.16
,13:21:46,5,3590,3387.5,1.18,13.3,7,21,0.171,10,49.8,1.14
,13:21:47,5,3590,3388.5,1.16,13.3,7,21,0.168,10,49.8,1.12
,13:21:48,5,3590,3389.5,1.16,13.3,7,21,0.167,10,49.8,1.12
,13:21:49,5,3590,3390.5,1.17,13.3,7,21,0.168,10,49.9,1.13
,13:21:50,5,3590,3391.5,1.18,13.3,7,21,0.164,10,49.9,1.13
,13:21:51,5,3590,3392.5,1.19,13.3,7,21,0.159,10,49.8,1.14
,13:21:52,5,3590,3393.5,1.2,13.3,7,21,0.167,10,49.9,1.15
,13:21:53,5,3590,3394.5,1.19,13.3,7,21,0.172,10,49.9,1.14
,13:21:54,5,3590,3395.5,1.17,13.3,7,21,0.169,10,49.9,1.13
,13:21:55,5,3590,3396.5,1.14,13.3,7,21,0.165,10,49.9,1.1
,13:21:56,5,3590,3397.5,1.15,13.3,7,21,0.165,10,49.9,1.11
,13:21:57,5,3590,3398.5,1.15,13.3,7,21,0.16,10,49.8,1.11
,13:21:58,5,3590,3399.5,1.15,13.3,7,21,0.155,10,49.9,1.11
,13:21:59,5,3590,3400.5,1.16,13.3,7,21,0.155,10,49.8,1.12
,13:22:00,5,3590,3401.5,1.16,13.3,7,21,0.155,10,49.8,1.12
,13:22:01,5,3590,3402.5,1.17,13.3,7,21,0.162,10,49.9,1.13
,13:22:02,5,3590,3403.5,1.18,13.3,7,21,0.171,10,49.9,1.14
,13:22:03,5,3590,3404.5,1.18,13.3,7,21,0.171,10,49.8,1.14
,13:22:04,5,3590,3405.5,1.18,13.3,7,21,0.171,10,49.8,1.14
,13:22:05,5,3590,3406.5,1.17,13.3,7,21,0.168,10,49.8,1.12
,13:22:06,5,3590,3407.5,1.16,13.3,7,21,0.168,10,49.8,1.12
,13:22:07,5,3590,3408.5,1.17,13.3,7,21,0.169,10,49.8,1.13
,13:22:08,5,3590,3409.5,1.16,13.3,7,21,0.168,10,49.8,1.12
,13:22:09,5,3590,3410.5,1.16,13.3,7,21,0.168,10,49.9,1.12
,13:22:10,5,3590,3411.5,1.16,13.3,7,21,0.162,10,49.9,1.12
,13:22:11,5,3590,3412.5,1.19,13.3,7,21,0.166,10,49.8,1.15
,13:22:12,5,3590,3413.5,1.2,13.3,7,21,0.167,10,49.8,1.16
,13:22:13,5,3590,3414.5,1.19,13.3,7,21,0.16,10,49.8,1.15
,13:22:14,5,3590,3415.5,1.18,13.3,7,21,0.164,10,49.9,1.14
,13:22:15,5,3590,3416.5,1.17,13.3,7,21,0.169,10,49.9,1.13
,13:22:16,5,3590,3417.5,1.16,13.3,7,21,0.168,10,49.8,1.12
,13:22:17,5,3590,3418.5,1.15,13.3,7,21,0.166,10,49.8,1.11
,13:22:18,5,3590,3419.5,1.16,13.3,7,21,0.167,10,49.9,1.12
,13:22:19,5,3590,3420.5,1.17,13.3,7,21,0.163,10,49.8,1.13
,13:22:20,5,3590,3421.5,1.17,13.3,7,21,0.168,10,49.8,1.13
,13:22:21,5,3590,3422.5,1.16,13.3,7,21,0.167,10,49.8,1.12
,13:22:22,5,3590,3423.5,1.15,13.3,7,21,0.167,10,49.8,1.11
,13:22:23,5,3590,3424.5,1.17,13.3,7,21,0.168,10,49.9,1.13
,13:22:24,5,3590,3425.5,1.17,13.3,7,21,0.163,10,49.8,1.13
,13:22:25,5,3590,3426.5,1.16,13.3,7,21,0.156,10,49.8,1.12
,13:22:26,5,3590,3427.5,1.13,13.3,8,21,0.147,10,49.9,1.09
,13:22:27,5,3590,3428.5,1.14,13.3,7,21,0.153,10,49.8,1.1
,13:22:28,5,3590,3429.5,1.14,13.3,7,21,0.158,10,49.9,1.1
,13:22:29,5,3590,3430.5,1.15,13.3,7,21,0.16,10,49.9,1.11
,13:22:30,5,3590,3431.5,1.15,13.3,7,21,0.166,10,49.8,1.11
,13:22:31,5,3590,3432.5,1.16,13.3,7,21,0.167,10,49.9,1.12
,13:22:32,5,3590,3433.5,1.17,13.3,7,21,0.169,10,49.9,1.13
,13:22:33,5,3590,3434.5,1.19,13.3,7,21,0.171,10,49.8,1.14
,13:22:34,5,3590,3435.5,1.19,13.3,7,21,0.172,10,49.8,1.15
,13:22:35,5,3590,3436.5,1.19,13.3,7,21,0.172,10,49.8,1.15
,13:22:36,5,3590,3437.5,1.17,13.3,7,21,0.169,10,49.9,1.13
,13:22:37,5,3590,3438.5,1.16,13.3,7,21,0.167,10,49.9,1.12
,13:22:38,5,3590,3439.5,1.16,13.3,7,21,0.167,10,49.8,1.12
,13:22:39,5,3590,3440.5,1.17,13.3,7,21,0.163,10,49.8,1.13
,13:22:40,5,3590,3441.5,1.16,13.3,7,21,0.156,10,49.8,1.12
,13:22:41,5,3590,3442.5,1.16,13.3,7,21,0.156,10,49.9,1.12
,13:22:42,5,3590,3443.5,1.14,13.3,7,21,0.159,10,49.8,1.1
,13:22:43,5,3590,3444.5,1.15,13.3,7,21,0.166,10,49.9,1.11
,13:22:44,5,3590,3445.5,1.15,13.3,7,21,0.166,10,49.8,1.11
,13:22:45,5,3590,3446.5,1.15,13.3,7,21,0.166,10,49.8,1.11
,13:22:46,5,3590,3447.5,1.16,13.3,7,21,0.167,10,49.8,1.12
,13:22:47,5,3590,3448.5,1.16,13.3,7,21,0.167,10,49.9,1.12
,13:22:48,5,3590,3449.5,1.17,13.3,7,21,0.169,10,49.9,1.13
,13:22:49,5,3590,3450.5,1.17,13.3,7,21,0.162,10,49.9,1.13
