Data file,,DRYSLIDE_ISO10_12C_002.TSV,,,,,,,,,,
,09:43:52,4,3600,356.1,1.12,13.3,7,13.4,0.168,10,50.2,1.07
,09:43:53,4,3600,357.1,1.12,13.3,7,13.4,0.162,10,50.2,1.07
,09:43:54,4,3600,358.1,1.12,13.3,7,13.4,0.162,10,50.1,1.07
,09:43:55,4,3600,359.1,1.12,13.3,7,13.4,0.162,10,50.1,1.07
,09:43:56,4,3600,360.1,1.13,13.3,7,13.4,0.163,10,50.1,1.07
,09:43:57,4,3600,361.1,1.13,13.3,7,13.4,0.163,10,50.1,1.08
,09:43:58,4,3600,362.1,1.13,13.3,7,13.4,0.157,10,50.1,1.08
,09:43:59,4,3600,363.1,1.12,13.3,7,13.4,0.157,10,50.1,1.07
,09:44:00,4,3600,364.1,1.12,13.3,7,13.4,0.162,10,50.1,1.07
,09:44:01,4,3600,365.1,1.12,13.3,7,13.4,0.168,10,50.1,1.07
,09:44:02,4,3600,366.1,1.12,13.3,7,13.4,0.168,10,50.1,1.07
,09:44:03,4,3600,367.1,1.12,13.3,7,13.4,0.162,10,50.1,1.07
,09:44:04,4,3600,368.1,1.12,13.3,7,13.4,0.162,10,50.1,1.07
,09:44:05,4,3600,369.1,1.12,13.3,7,13.4,0.162,10,50.1,1.07
,09:44:06,4,3600,370.1,1.12,13.3,7,13.4,0.169,10,50.2,1.07
,09:44:07,4,3600,371.1,1.12,13.3,7,13.4,0.162,10,50.1,1.07
,09:44:08,4,3600,372.1,1.12,13.3,7,13.4,0.162,10,50.1,1.07
,09:44:09,4,3600,373.1,1.12,13.3,7,13.4,0.162,10,50.1,1.07
,09:44:10,4,3600,374.1,1.11,13.3,7,13.4,0.167,10,50.1,1.06
,09:44:11,4,3600,375.1,1.11,13.3,7,13.4,0.167,10,50.1,1.06
,09:44:12,4,3600,376.1,1.12,13.3,7,13.4,0.168,10,50.1,1.07
,09:44:13,4,3600,377.1,1.12,13.3,7,13.4,0.169,10,50.1,1.07
,09:44:14,4,3600,378.1,1.13,13.3,7,13.4,0.163,10,50.1,1.08
,09:44:15,4,3600,379.1,1.13,13.3,7,13.5,0.163,10,50.2,1.08
,09:44:16,4,3600,380.1,1.12,13.3,7,13.5,0.162,10,50.1,1.07
,09:44:17,4,3600,381.1,1.12,13.3,7,13.5,0.162,10,50.1,1.07
,09:44:18,4,3600,382.1,1.12,13.3,7,13.5,0.168,10,50.1,1.07
,09:44:19,4,3600,383.1,1.12,13.3,7,13.5,0.169,10,50.1,1.07
,09:44:20,4,3600,384.1,1.13,13.3,7,13.5,0.163,10,50.1,1.08
,09:44:21,4,3600,385.1,1.13,13.3,7,13.5,0.163,10,50.2,1.08
,09:44:22,4,3600,386.1,1.13,13.3,7,13.5,0.163,10,50.1,1.08
,09:44:23,4,3600,387.1,1.13,13.3,7,13.5,0.163,10,50.2,1.08
,09:44:24,4,3600,388.1,1.13,13.3,7,13.5,0.163,10,50.2,1.08
,09:44:25,4,3600,389.1,1.13,13.3,7,13.5,0.157,10,50.2,1.08
,09:44:26,4,3600,390.1,1.12,13.3,7,13.5,0.162,10,50.1,1.07
,09:44:27,4,3600,391.1,1.12,13.3,7,13.5,0.162,10,50.1,1.07
,09:44:28,4,3600,392.1,1.11,13.3,7,13.5,0.155,10,50.2,1.06
,09:44:29,4,3600,393.1,1.11,13.3,7,13.5,0.15,10,50.2,1.06
,09:44:30,4,3600,394.1,1.11,13.3,7,13.5,0.155,10,50.1,1.06
,09:44:31,4,3600,395.1,1.11,13.3,7,13.5,0.155,10,50.1,1.06
,09:44:32,4,3600,396.1,1.11,13.3,7,13.5,0.161,10,50.1,1.06
,09:44:33,4,3600,397.1,1.12,13.3,7,13.5,0.161,10,50.1,1.07
,09:44:34,4,3600,398.1,1.12,13.3,7,13.5,0.168,10,50.2,1.07
,09:44:35,4,3600,399.1,1.12,13.3,6,13.5,0.174,10,50.1,1.07
,09:44:36,4,3600,400.1,1.12,13.3,6,13.5,0.174,10,50.1,1.07
,09:44:37,4,3600,401.1,1.12,13.3,7,13.5,0.168,10,50.1,1.07
,09:44:38,4,3600,402.1,1.12,13.3,7,13.5,0.168,10,50.1,1.07
,09:44:39,4,3600,403.1,1.12,13.3,7,13.5,0.169,10,50.1,1.07
,09:44:40,4,3600,404.1,1.12,13.3,7,13.4,0.169,10,50.2,1.07
,09:44:41,4,3600,405.1,1.13,13.3,7,13.4,0.163,10,50.2,1.08
,09:44:42,4,3600,406.1,1.13,13.3,7,13.4,0.163,10,50.2,1.08
,09:44:43,4,3600,407.1,1.12,13.3,7,13.4,0.162,10,50.2,1.07
,09:44:44,4,3600,408.1,1.12,13.3,7,13.4,0.168,10,50.1,1.07
,09:44:45,4,3600,409.1,1.11,13.3,7,13.4,0.167,10,50.2,1.06
,09:44:46,4,3600,410.1,1.12,13.3,7,13.4,0.168,10,50.2,1.07
,09:44:47,4,3600,411.1,1.12,13.3,7,13.4,0.168,10,50.1,1.07
,09:44:48,4,3600,412.1,1.12,13.3,7,13.4,0.162,10,50.1,1.07
,09:44:49,4,3600,413.1,1.13,13.3,7,13.4,0.163,10,50.2,1.08
,09:44:50,4,3600,414.1,1.13,13.3,7,13.4,0.163,10,50.1,1.08
,09:44:51,4,3600,415.1,1.13,13.3,7,13.4,0.169,10,50.1,1.08
,09:44:52,4,3600,416.1,1.13,13.3,7,13.4,0.169,10,50.2,1.08
,09:44:53,4,3600,417.1,1.13,13.3,7,13.4,0.163,10,50.1,1.08
,09:44:54,4,3600,418.1,1.13,13.3,7,13.4,0.163,10,50.1,1.08
,09:44:55,4,3600,419.1,1.13,13.3,7,13.4,0.169,10,50.2,1.08
,09:44:56,4,3600,420.1,1.13,13.3,7,13.4,0.169,10,50.2,1.08
,09:44:57,4,3600,421.1,1.13,13.3,7,13.4,0.163,10,50.2,1.08
,09:44:58,4,3600,422.1,1.13,13.3,7,13.4,0.163,10,50.2,1.08
,09:44:59,4,3600,423.1,1.13,13.3,7,13.4,0.169,10,50.2,1.08
,09:45:00,4,3600,424.1,1.13,13.3,7,13.4,0.169,10,50.1,1.08
,09:45:01,4,3600,425.1,1.13,13.3,7,13.4,0.169,10,50.2,1.08
,09:45:02,4,3600,426.1,1.13,13.3,7,13.4,0.169,10,50.2,1.08
,09:45:03,4,3600,427.1,1.13,13.3,7,13.4,0.164,10,50.2,1.08
,09:45:04,4,3600,428.1,1.13,13.3,7,13.4,0.163,10,50.2,1.08
,09:45:05,4,3600,429.1,1.13,13.3,7,13.4,0.163,10,50.2,1.08
,09:45:06,4,3600,430.1,1.13,13.3,7,13.4,0.158,10,50.2,1.08
,09:45:07,4,3600,431.1,1.13,13.3,7,13.4,0.152,10,50.1,1.08
,09:45:08,4,3600,432.1,1.13,13.3,7,13.4,0.152,10,50.2,1.08
,09:45:09,4,3600,433.1,1.12,13.3,7,13.4,0.162,10,50.1,1.07
,09:45:10,4,3600,434.1,1.12,13.3,7,13.4,0.162,10,50.1,1.07
,09:45:11,4,3600,435.1,1.12,13.3,7,13.4,0.168,10,50.2,1.07
,09:45:12,4,3600,436.1,1.12,13.3,7,13.4,0.168,10,50.1,1.07
,09:45:13,4,3600,437.1,1.11,13.3,7,13.4,0.167,10,50.2,1.06
,09:45:14,4,3600,438.1,1.11,13.3,7,13.4,0.167,10,50.2,1.06
,09:45:15,4,3600,439.1,1.12,13.3,7,13.4,0.168,10,50.2,1.07
,09:45:16,4,3600,440.1,1.12,13.3,7,13.3,0.162,10,50.2,1.07
,09:45:17,4,3600,441.1,1.12,13.3,7,13.3,0.162,10,50.2,1.07
,09:45:18,4,3600,442.1,1.12,13.3,7,13.3,0.168,10,50.2,1.07
,09:45:19,4,3600,443.1,1.12,13.3,7,13.3,0.168,10,50.2,1.07
,09:45:20,4,3600,444.1,1.13,13.3,7,13.3,0.169,10,50.2,1.08
,09:45:21,4,3600,445.1,1.13,13.3,7,13.3,0.169,10,50.2,1.08
,09:45:22,4,3600,446.1,1.12,13.3,7,13.3,0.169,10,50.1,1.07
,09:45:23,4,3600,447.1,1.12,13.3,7,13.3,0.162,10,50.1,1.07
,09:45:24,4,3600,448.1,1.12,13.3,7,13.3,0.169,10,50.2,1.07
,09:45:25,4,3600,449.1,1.13,13.3,7,13.3,0.163,10,50.1,1.08
,09:45:26,4,3600,450.1,1.13,13.3,7,13.3,0.169,10,50.1,1.08
,09:45:27,4,3600,451.1,1.12,13.3,7,13.3,0.162,10,50.1,1.07
,09:45:28,4,3600,452.1,1.13,13.3,7,13.3,0.163,10,50.1,1.08
,09:45:29,4,3600,453.1,1.13,13.3,7,13.3,0.163,10,50.1,1.08
,09:45:30,4,3600,454.1,1.13,13.3,7,13.3,0.163,10,50.1,1.08
,09:45:31,4,3600,455.1,1.13,13.3,7,13.3,0.163,10,50.2,1.08
,09:45:32,4,3600,456.1,1.13,13.3,7,13.3,0.163,10,50.2,1.08
,09:45:33,4,3600,457.1,1.12,13.3,7,13.3,0.162,10,50.2,1.08
,09:45:34,4,3600,458.1,1.13,13.3,7,13.3,0.163,10,50.2,1.08
,09:45:35,4,3600,459.1,1.13,13.3,7,13.3,0.163,10,50.2,1.08
,09:45:36,4,3600,460.1,1.13,13.3,7,13.2,0.163,10,50.1,1.08
,09:45:37,4,3600,461.1,1.13,13.3,7,13.2,0.163,10,50.2,1.08
,09:45:38,4,3600,462.1,1.13,13.3,7,13.2,0.169,10,50.2,1.08
,09:45:39,4,3600,463.1,1.12,13.3,7,13.2,0.169,10,50.1,1.07
,09:45:40,4,3600,464.1,1.12,13.3,7,13.2,0.169,10,50.2,1.07
,09:45:41,4,3600,465.1,1.13,13.3,7,13.2,0.169,10,50.2,1.08
,09:45:42,4,3600,466.1,1.13,13.3,7,13.2,0.169,10,50.2,1.08
,09:45:43,4,3600,467.1,1.13,13.3,7,13.2,0.169,10,50.2,1.08
,09:45:44,4,3600,468.1,1.13,13.3,7,13.2,0.163,10,50.2,1.08
,09:45:45,4,3600,469.1,1.13,13.3,7,13.2,0.163,10,50.2,1.08
,09:45:46,4,3600,470.1,1.13,13.3,7,13.2,0.163,10,50.2,1.08
,09:45:47,4,3600,471.1,1.13,13.3,7,13.2,0.163,10,50.2,1.08
,09:45:48,4,3600,472.1,1.13,13.3,7,13.2,0.163,10,50.2,1.08
,09:45:49,4,3600,473.1,1.13,13.3,7,13.2,0.163,10,50.2,1.08
,09:45:50,4,3600,474.1,1.13,13.3,7,13.2,0.163,10,50.2,1.08
,09:45:51,4,3600,475.1,1.13,13.3,7,13.2,0.164,10,50.2,1.08
,09:45:52,4,3600,476.1,1.13,13.3,7,13.2,0.163,10,50.2,1.08
,09:45:53,4,3600,477.1,1.13,13.3,7,13.1,0.163,10,50.2,1.08
,09:45:54,4,3600,478.1,1.13,13.3,7,13.1,0.158,10,50.2,1.08
,09:45:55,4,3600,479.1,1.13,13.3,7,13.1,0.153,10,50.2,1.08
,09:45:56,4,3600,480.1,1.13,13.3,7,13.1,0.153,10,50.2,1.08
,09:45:57,4,3600,481.1,1.13,13.3,7,13.1,0.157,10,50.2,1.08
,09:45:58,4,3600,482.1,1.12,13.3,7,13.1,0.162,10,50.2,1.07
,09:45:59,4,3600,483.1,1.12,13.3,7,13.1,0.168,10,50.1,1.07
,09:46:00,4,3600,484.1,1.12,13.3,7,13.1,0.168,10,50.1,1.07
,09:46:01,4,3600,485.1,1.12,13.3,7,13.1,0.168,10,50.1,1.07
,09:46:02,4,3600,486.1,1.12,13.3,7,13.1,0.168,10,50.2,1.07
,09:46:03,4,3600,487.1,1.12,13.3,7,13.1,0.169,10,50.2,1.07
,09:46:04,4,3600,488.1,1.13,13.3,7,13.1,0.169,10,50.2,1.08
,09:46:05,4,3600,489.1,1.13,13.3,7,13.1,0.164,10,50.1,1.08
,09:46:06,4,3600,490.1,1.13,13.3,7,13.1,0.163,10,50.2,1.08
,09:46:07,4,3600,491.1,1.13,13.3,7,13.1,0.163,10,50.2,1.08
,09:46:08,4,3600,492.1,1.12,13.3,7,13.1,0.156,10,50.2,1.07
,09:46:09,4,3600,493.1,1.12,13.3,7,13.1,0.156,10,50.2,1.07
,09:46:10,4,3600,494.1,1.12,13.3,7,13,0.156,10,50.2,1.07
,09:46:11,4,3600,495.1,1.12,13.3,7,13,0.151,10,50.2,1.07
,09:46:12,4,3600,496.1,1.12,13.3,7,13,0.156,10,50.2,1.07
,09:46:13,4,3600,497.1,1.12,13.3,7,13,0.162,10,50.2,1.07
,09:46:14,4,3600,498.1,1.12,13.3,7,13,0.161,10,50.1,1.06
,09:46:15,4,3600,499.1,1.11,13.3,7,13,0.161,10,50.2,1.06
,09:46:16,4,3600,500.1,1.11,13.3,7,13,0.166,10,50.2,1.06
,09:46:17,4,3600,501.1,1.11,13.3,7,13,0.167,10,50.2,1.06
,09:46:18,4,3600,502.1,1.11,13.3,7,13,0.166,10,50.2,1.06
,09:46:19,4,3600,503.1,1.11,13.3,6,12.9,0.173,10,50.2,1.06
,09:46:20,4,3600,504.1,1.11,13.3,6,12.9,0.174,10,50.2,1.06
,09:46:21,4,3600,505.1,1.12,13.3,7,12.9,0.168,10,50.2,1.07
,09:46:22,4,3600,506.1,1.12,13.3,7,12.9,0.168,10,50.2,1.07
,09:46:23,4,3600,507.1,1.12,13.3,7,12.9,0.168,10,50.1,1.07
,09:46:24,4,3600,508.1,1.12,13.3,7,12.9,0.168,10,50.1,1.07
,09:46:25,4,3600,509.1,1.12,13.3,6,12.9,0.175,10,50.2,1.07
,09:46:26,4,3600,510.1,1.12,13.3,6,12.9,0.175,10,50.2,1.07
,09:46:27,4,3600,511.1,1.12,13.3,7,12.9,0.169,10,50.2,1.07
,09:46:28,4,3600,512.1,1.13,13.3,7,12.9,0.163,10,50.2,1.08
,09:46:29,4,3600,513.1,1.12,13.3,7,12.9,0.162,10,50.2,1.07
,09:46:30,4,3600,514.1,1.12,13.3,7,12.9,0.168,10,50.2,1.07
,09:46:31,4,3600,515.1,1.12,13.3,6,12.9,0.175,10,50.2,1.07
,09:46:32,4,3600,516.1,1.12,13.3,7,12.9,0.168,10,50.2,1.07
,09:46:33,4,3600,517.1,1.13,13.3,7,12.8,0.163,10,50.2,1.08
,09:46:34,4,3600,518.1,1.13,13.3,7,12.8,0.163,10,50.2,1.08
,09:46:35,4,3600,519.1,1.13,13.3,7,12.8,0.164,10,50.2,1.08
,09:46:36,4,3600,520.1,1.13,13.3,7,12.8,0.17,10,50.2,1.08
,09:46:37,4,3600,521.1,1.13,13.3,7,12.8,0.164,10,50.2,1.08
,09:46:38,4,3600,522.1,1.13,13.3,7,12.8,0.164,10,50.2,1.08
,09:46:39,4,3600,523.1,1.13,13.3,7,12.8,0.158,10,50.2,1.08
,09:46:40,4,3600,524.1,1.13,13.3,7,12.8,0.152,10,50.2,1.08
,09:46:41,4,3600,525.1,1.12,13.3,7,12.8,0.156,10,50.2,1.07
,09:46:42,4,3600,526.1,1.12,13.3,7,12.8,0.162,10,50.2,1.07
,09:46:43,4,3600,527.1,1.12,13.3,7,12.7,0.168,10,50.2,1.07
,09:46:44,4,3600,528.1,1.12,13.3,7,12.7,0.168,10,50.2,1.07
,09:46:45,4,3600,529.1,1.12,13.3,7,12.8,0.168,10,50.2,1.07
,09:46:46,4,3600,530.1,1.12,13.3,7,12.7,0.168,10,50.1,1.07
,09:46:47,4,3600,531.1,1.12,13.3,7,12.7,0.168,10,50.1,1.07
,09:46:48,4,3600,532.1,1.12,13.3,7,12.7,0.168,10,50.2,1.07
,09:46:49,4,3600,533.1,1.12,13.3,7,12.7,0.168,10,50.2,1.07
,09:46:50,4,3600,534.1,1.13,13.3,7,12.7,0.169,10,50.2,1.08
,09:46:51,4,3600,535.1,1.13,13.3,7,12.7,0.163,10,50.2,1.08
,09:46:52,4,3600,536.1,1.13,13.3,7,12.7,0.169,10,50.2,1.08
,09:46:53,4,3600,537.1,1.13,13.3,7,12.7,0.169,10,50.2,1.08
,09:46:54,4,3600,538.1,1.13,13.3,6,12.7,0.176,10,50.1,1.08
,09:46:55,4,3600,539.1,1.13,13.3,7,12.6,0.17,10,50.1,1.08
,09:46:56,4,3600,540.1,1.13,13.3,7,12.6,0.164,10,50.2,1.08
,09:46:57,4,3600,541.1,1.13,13.3,7,12.6,0.158,10,50.2,1.08
,09:46:58,4,3600,542.1,1.13,13.3,7,12.6,0.152,10,50.2,1.08
,09:46:59,4,3600,543.1,1.13,13.3,7,12.6,0.152,10,50.2,1.08
,09:47:00,4,3600,544.1,1.13,13.3,7,12.6,0.157,10,50.2,1.08
,09:47:01,4,3600,545.1,1.12,13.3,7,12.6,0.162,10,50.2,1.07
,09:47:02,4,3600,546.1,1.12,13.3,7,12.6,0.162,10,50.2,1.07
,09:47:03,4,3600,547.1,1.12,13.3,7,12.5,0.168,10,50.2,1.07
,09:47:04,4,3600,548.1,1.12,13.3,6,12.6,0.175,10,50.2,1.07
,09:47:05,4,3600,549.1,1.12,13.3,6,12.5,0.175,10,50.1,1.07
,09:47:06,4,3600,550.1,1.12,13.3,7,12.5,0.168,10,50.2,1.07
,09:47:07,4,3600,551.1,1.12,13.3,7,12.5,0.169,10,50.1,1.07
,09:47:08,4,3600,552.1,1.13,13.3,7,12.5,0.163,10,50.2,1.08
,09:47:09,4,3600,553.1,1.13,13.3,7,12.5,0.163,10,50.2,1.08
,09:47:10,4,3600,554.1,1.13,13.3,7,12.5,0.163,10,50.2,1.08
,09:47:11,4,3600,555.1,1.12,13.3,7,12.5,0.162,10,50.2,1.07
,09:47:12,4,3600,556.1,1.12,13.3,7,12.5,0.168,10,50.2,1.07
,09:47:13,4,3600,557.1,1.12,13.3,7,12.4,0.169,10,50.2,1.07
,09:47:14,4,3600,558.1,1.13,13.3,7,12.4,0.163,10,50.1,1.08
,09:47:15,4,3600,559.1,1.13,13.3,7,12.4,0.169,10,50.2,1.08
,09:47:16,4,3600,560.1,1.13,13.3,7,12.4,0.169,10,50.2,1.08
,09:47:17,4,3600,561.1,1.13,13.3,7,12.4,0.157,10,50.2,1.08
,09:47:18,4,3600,562.1,1.13,13.3,7,12.4,0.152,10,50.2,1.08
,09:47:19,4,3600,563.1,1.13,13.3,7,12.4,0.157,10,50.2,1.08
,09:47:20,4,3600,564.1,1.13,13.3,7,12.4,0.157,10,50.2,1.08
,09:47:21,4,3600,565.1,1.12,13.3,7,12.4,0.162,10,50.1,1.07
,09:47:22,4,3600,566.1,1.12,13.3,7,12.4,0.162,10,50.2,1.07
,09:47:23,4,3600,567.1,1.12,13.3,7,12.4,0.162,10,50.2,1.07
,09:47:24,4,3600,568.1,1.12,13.3,7,12.4,0.168,10,50.2,1.07
,09:47:25,4,3600,569.1,1.12,13.3,7,12.3,0.168,10,50.2,1.07
,09:47:26,4,3600,570.1,1.12,13.3,6,12.3,0.175,10,50.2,1.07
,09:47:27,4,3600,571.1,1.12,13.3,6,12.3,0.175,10,50.2,1.08
,09:47:28,4,3600,572.1,1.13,13.3,7,12.3,0.169,10,50.2,1.08
,09:47:29,4,3600,573.1,1.13,13.3,7,12.3,0.164,10,50.1,1.08
,09:47:30,4,3600,574.1,1.13,13.3,7,12.3,0.164,10,50.1,1.08
,09:47:31,4,3600,575.1,1.13,13.3,7,12.3,0.163,10,50.1,1.08
,09:47:32,4,3600,576.1,1.12,13.3,7,12.3,0.169,10,50.2,1.07
,09:47:33,4,3600,577.1,1.13,13.3,7,12.3,0.169,10,50.2,1.08
,09:47:34,4,3600,578.1,1.13,13.3,7,12.2,0.169,10,50.2,1.08
,09:47:35,4,3600,579.1,1.13,13.3,7,12.2,0.17,10,50.2,1.08
,09:47:36,4,3600,580.1,1.13,13.3,7,12.2,0.17,10,50.2,1.08
,09:47:37,4,3600,581.1,1.13,13.3,7,12.2,0.17,10,50.2,1.08
,09:47:38,4,3600,582.1,1.13,13.3,7,12.2,0.17,10,50.2,1.08
,09:47:39,4,3600,583.1,1.13,13.3,7,12.2,0.17,10,50.2,1.08
,09:47:40,4,3600,584.1,1.13,13.3,7,12.2,0.17,10,50.2,1.08
,09:47:41,4,3600,585.1,1.13,13.3,7,12.2,0.164,10,50.1,1.08
,09:47:42,4,3600,586.1,1.13,13.3,7,12.2,0.164,10,50.1,1.08
,09:47:43,4,3600,587.1,1.13,13.3,7,12.1,0.164,10,50.2,1.08
,09:47:44,4,3600,588.1,1.13,13.3,7,12.1,0.17,10,50.2,1.08
,09:47:45,4,3600,589.1,1.14,13.3,7,12.1,0.171,10,50.2,1.09
,09:47:46,4,3600,590.1,1.14,13.3,7,12.1,0.164,10,50.2,1.09
,09:47:47,4,3600,591.1,1.14,13.3,7,12.1,0.159,10,50.2,1.09
,09:47:48,4,3600,592.1,1.14,13.3,7,12.1,0.159,10,50.2,1.09
,09:47:49,4,3600,593.1,1.14,13.3,7,12.1,0.153,10,50.2,1.09
,09:47:50,4,3600,594.1,1.13,13.3,7,12.1,0.152,10,50.2,1.08
,09:47:51,4,3600,595.1,1.13,13.3,7,12.1,0.157,10,50.1,1.07
,09:47:52,4,3600,596.1,1.12,13.3,7,12,0.162,10,50.2,1.07
,09:47:53,4,3600,597.1,1.13,13.3,7,12,0.163,10,50.2,1.08
,09:47:54,4,3600,598.1,1.13,13.3,7,12,0.169,10,50.2,1.08
,09:47:55,4,3600,599.1,1.13,13.3,7,12,0.169,10,50.2,1.08
,09:47:56,4,3600,600.1,1.13,13.3,7,12,0.169,10,50.2,1.08
,09:47:57,4,3600,601.1,1.13,13.3,7,12,0.169,10,50.2,1.08
,09:47:58,4,3600,602.1,1.13,13.3,7,12,0.169,10,50.2,1.08
,09:47:59,4,3600,603.1,1.12,13.3,7,12,0.169,10,50.2,1.08
,09:48:00,4,3600,604.1,1.12,13.3,6,11.9,0.175,10,50.2,1.07
,09:48:01,4,3600,605.1,1.13,13.3,6,11.9,0.176,10,50.1,1.08
,09:48:02,4,3600,606.1,1.13,13.3,7,11.9,0.17,10,50.2,1.08
,09:48:03,4,3600,607.1,1.13,13.3,7,11.9,0.17,10,50.2,1.08
,09:48:04,4,3600,608.1,1.14,13.3,7,11.9,0.171,10,50.2,1.09
,09:48:05,4,3600,609.1,1.14,13.3,7,11.9,0.171,10,50.2,1.09
,09:48:06,4,3600,610.1,1.14,13.3,7,11.9,0.165,10,50.2,1.09
,09:48:07,4,3600,611.1,1.14,13.3,7,11.9,0.165,10,50.2,1.09
,09:48:08,4,3600,612.1,1.14,13.3,7,11.9,0.159,10,50.2,1.09
,09:48:09,4,3600,613.1,1.14,13.3,7,11.9,0.159,10,50.2,1.09
,09:48:10,4,3600,614.1,1.13,13.3,7,11.8,0.158,10,50.2,1.08
,09:48:11,4,3600,615.1,1.13,13.3,7,11.8,0.157,10,50.2,1.08
,09:48:12,4,3600,616.1,1.12,13.3,7,11.8,0.157,10,50.1,1.07
,09:48:13,4,3600,617.1,1.12,13.3,7,11.8,0.157,10,50.2,1.07
,09:48:14,4,3600,618.1,1.13,13.3,7,11.8,0.157,10,50.2,1.08
,09:48:15,4,3600,619.1,1.13,13.3,7,11.8,0.163,10,50.1,1.08
,09:48:16,4,3600,620.1,1.13,13.3,7,11.8,0.169,10,50.1,1.08
,09:48:17,4,3600,621.1,1.13,13.3,7,11.7,0.169,10,50.2,1.08
,09:48:18,4,3600,622.1,1.13,13.3,7,11.7,0.169,10,50.2,1.08
,09:48:19,4,3600,623.1,1.13,13.3,7,11.7,0.169,10,50.2,1.08
,09:48:20,4,3600,624.1,1.13,13.3,6,11.7,0.176,10,50.2,1.08
,09:48:21,4,3600,625.1,1.13,13.3,6,11.7,0.176,10,50.2,1.08
,09:48:22,4,3600,626.1,1.13,13.3,7,11.7,0.17,10,50.2,1.08
,09:48:23,4,3600,627.1,1.13,13.3,7,11.7,0.17,10,50.2,1.09
,09:48:24,4,3600,628.1,1.14,13.3,7,11.7,0.164,10,50.2,1.09
,09:48:25,4,3600,629.1,1.13,13.3,7,11.7,0.17,10,50.2,1.08
,09:48:26,4,3600,630.1,1.13,13.3,7,11.7,0.17,10,50.1,1.08
,09:48:27,4,3600,631.1,1.13,13.3,7,11.6,0.17,10,50.2,1.08
,09:48:28,4,3600,632.1,1.14,13.3,7,11.6,0.164,10,50.2,1.09
,09:48:29,4,3600,633.1,1.13,13.3,7,11.6,0.164,10,50.2,1.08
,09:48:30,4,3600,634.1,1.13,13.3,7,11.6,0.164,10,50.2,1.08
,09:48:31,4,3600,635.1,1.13,13.3,7,11.6,0.163,10,50.2,1.08
,09:48:32,4,3600,636.1,1.13,13.3,7,11.6,0.157,10,50.2,1.08
,09:48:33,4,3600,637.1,1.13,13.3,7,11.6,0.163,10,50.2,1.08
,09:48:34,4,3600,638.1,1.13,13.3,7,11.6,0.169,10,50.2,1.08
,09:48:35,4,3600,639.1,1.13,13.3,7,11.5,0.169,10,50.2,1.08
,09:48:36,4,3600,640.1,1.13,13.3,7,11.5,0.17,10,50.2,1.08
,09:48:37,4,3600,641.1,1.14,13.3,7,11.5,0.171,10,50.2,1.09
,09:48:38,4,3600,642.1,1.14,13.3,7,11.5,0.165,10,50.2,1.09
,09:48:39,4,3600,643.1,1.13,13.3,7,11.5,0.164,10,50.2,1.08
,09:48:40,4,3600,644.1,1.13,13.3,7,11.5,0.17,10,50.2,1.08
,09:48:41,4,3600,645.1,1.13,13.3,7,11.5,0.169,10,50.2,1.08
,09:48:42,4,3600,646.1,1.13,13.3,7,11.4,0.164,10,50.2,1.08
,09:48:43,4,3600,647.1,1.14,13.3,7,11.4,0.159,10,50.2,1.09
,09:48:44,4,3600,648.1,1.14,13.3,7,11.4,0.153,10,50.2,1.09
,09:48:45,4,3600,649.1,1.14,13.3,7,11.4,0.164,10,50.1,1.08
,09:48:46,4,3600,650.1,1.13,13.3,7,11.4,0.164,10,50.2,1.08
,09:48:47,4,3600,651.1,1.13,13.3,7,11.4,0.17,10,50.2,1.08
,09:48:48,4,3600,652.1,1.13,13.3,7,11.4,0.169,10,50.2,1.08
,09:48:49,4,3600,653.1,1.13,13.3,6,11.3,0.176,10,50.2,1.08
,09:48:50,4,3600,654.1,1.13,13.3,6,11.3,0.176,10,50.1,1.08
,09:48:51,4,3600,655.1,1.13,13.3,7,11.3,0.17,10,50.2,1.08
,09:48:52,4,3600,656.1,1.14,13.3,7,11.3,0.171,10,50.1,1.09
,09:48:53,4,3600,657.1,1.14,13.3,7,11.3,0.165,10,50.2,1.09
,09:48:54,4,3600,658.1,1.14,13.3,7,11.3,0.165,10,50.2,1.09
,09:48:55,4,3600,659.1,1.14,13.3,7,11.3,0.165,10,50.2,1.09
,09:48:56,4,3600,660.1,1.14,13.3,7,11.3,0.164,10,50.2,1.09
,09:48:57,4,3600,661.1,1.13,13.3,7,11.3,0.164,10,50.2,1.08
,09:48:58,4,3600,662.1,1.13,13.3,7,11.2,0.158,10,50.1,1.08
,09:48:59,4,3600,663.1,1.13,13.3,7,11.2,0.152,10,50.2,1.08
,09:49:00,4,3600,664.1,1.13,13.3,7,11.2,0.157,10,50.2,1.08
,09:49:01,4,3600,665.1,1.13,13.3,7,11.2,0.158,10,50.2,1.08
,09:49:02,4,3600,666.1,1.13,13.3,7,11.2,0.164,10,50.2,1.08
,09:49:03,4,3600,667.1,1.13,13.3,7,11.2,0.164,10,50.2,1.08
,09:49:04,4,3600,668.1,1.13,13.3,7,11.2,0.164,10,50.2,1.08
,09:49:05,4,3600,669.1,1.13,13.3,7,11.2,0.17,10,50.2,1.08
,09:49:06,4,3600,670.1,1.13,13.3,7,11.1,0.164,10,50.2,1.08
,09:49:07,4,3600,671.1,1.13,13.3,7,11.1,0.17,10,50.2,1.08
,09:49:08,4,3600,672.1,1.13,13.3,7,11.1,0.17,10,50.2,1.08
,09:49:09,4,3600,673.1,1.13,13.3,7,11.1,0.17,10,50.2,1.08
