Data file,,PPS_ISO10_30DEG_002.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,04/10/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,PPS on PTFE,,,,,,,,,,
Temp,,30,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 30,,,,,,,,,,,,
Test file variable V2 <Load> = 6.8,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 16:49:09 on 04/10/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,17:32:02,6,3590,2573,0.79,13.3,7,29.5,0.106,10,50.2,0.76
,17:32:03,6,3590,2574,0.78,13.3,7,29.5,0.117,10,50.2,0.75
,17:32:04,6,3590,2575,0.78,13.3,6,29.5,0.121,10,50.2,0.75
,17:32:05,6,3590,2576,0.78,13.3,6,29.5,0.122,10,50.2,0.75
,17:32:06,6,3590,2577,0.79,13.3,7,29.5,0.118,10,50.2,0.76
,17:32:07,6,3590,2578,0.79,13.3,7,29.6,0.118,10,50.2,0.76
,17:32:08,6,3590,2579,0.79,13.3,7,29.6,0.118,10,50.3,0.76
,17:32:09,6,3590,2580,0.78,13.3,7,29.6,0.113,10,50.2,0.75
,17:32:10,6,3590,2581,0.78,13.3,7,29.6,0.109,10,50.2,0.75
,17:32:11,6,3590,2582,0.77,13.3,7,29.6,0.108,10,50.2,0.74
,17:32:12,6,3590,2583,0.77,13.3,7,29.7,0.115,10,50.2,0.74
,17:32:13,6,3590,2584,0.77,13.3,7,29.7,0.115,10,50.2,0.74
,17:32:14,6,3590,2585,0.78,13.3,7,29.7,0.116,10,50.2,0.75
,17:32:15,6,3590,2586,0.79,13.3,7,29.7,0.118,10,50.2,0.76
,17:32:16,6,3590,2587,0.8,13.3,7,29.8,0.115,10,50.2,0.77
,17:32:17,6,3590,2588,0.8,13.3,7,29.8,0.12,10,50.2,0.77
,17:32:18,6,3590,2589,0.8,13.3,7,29.8,0.12,10,50.2,0.77
,17:32:19,6,3590,2590,0.8,13.3,7,29.9,0.12,10,50.2,0.77
,17:32:20,6,3590,2591,0.8,13.3,7,29.9,0.112,10,50.2,0.77
,17:32:21,6,3590,2592,0.8,13.3,8,29.9,0.104,10,50.2,0.77
,17:32:22,6,3590,2593,0.8,13.3,7,29.9,0.107,10,50.2,0.77
,17:32:23,6,3590,2594,0.79,13.3,7,29.9,0.114,10,50.2,0.76
,17:32:24,6,3590,2595,0.78,13.3,7,29.9,0.118,10,50.2,0.75
,17:32:25,6,3590,2596,0.78,13.3,7,29.9,0.117,10,50.2,0.75
,17:32:26,6,3590,2597,0.78,13.3,7,30,0.116,10,50.2,0.75
,17:32:27,6,3590,2598,0.78,13.3,7,30,0.112,10,50.2,0.75
,17:32:28,6,3590,2599,0.78,13.3,7,30,0.117,10,50.2,0.75
,17:32:29,6,3590,2600,0.78,13.3,6,30,0.121,10,50.2,0.75
,17:32:30,6,3590,2601,0.78,13.3,7,30.1,0.116,10,50.2,0.75
,17:32:31,6,3590,2602,0.78,13.3,7,30.1,0.112,10,50.2,0.75
,17:32:32,6,3590,2603,0.77,13.3,7,30.1,0.112,10,50.2,0.74
,17:32:33,6,3590,2604,0.77,13.3,7,30.1,0.111,10,50.2,0.74
,17:32:34,6,3590,2605,0.77,13.3,7,30.1,0.116,10,50.2,0.74
,17:32:35,6,3590,2606,0.77,13.3,7,30.2,0.111,10,50.2,0.74
,17:32:36,6,3590,2607,0.77,13.3,7,30.2,0.116,10,50.2,0.74
,17:32:37,6,3590,2608,0.77,13.3,7,30.2,0.116,10,50.2,0.74
,17:32:38,6,3590,2609,0.78,13.3,6,30.3,0.121,10,50.2,0.75
,17:32:39,6,3590,2610,0.78,13.3,7,30.3,0.118,10,50.2,0.76
,17:32:40,6,3590,2611,0.79,13.3,7,30.3,0.119,10,50.2,0.76
,17:32:41,6,3590,2612,0.8,13.3,7,30.3,0.115,10,50.2,0.77
,17:32:42,6,3590,2613,0.8,13.3,7,30.3,0.116,10,50.2,0.77
,17:32:43,6,3590,2614,0.81,13.3,7,30.3,0.116,10,50.2,0.77
,17:32:44,6,3590,2615,0.81,13.3,7,30.4,0.112,10,50.2,0.77
,17:32:45,6,3590,2616,0.8,13.3,7,30.4,0.108,10,50.2,0.77
,17:32:46,6,3590,2617,0.79,13.3,7,30.4,0.106,10,50.2,0.76
,17:32:47,6,3590,2618,0.78,13.3,7,30.4,0.105,10,50.2,0.75
,17:32:48,6,3590,2619,0.77,13.3,7,30.4,0.104,10,50.2,0.74
,17:32:49,6,3590,2620,0.77,13.3,7,30.5,0.103,10,50.2,0.74
,17:32:50,6,3590,2621,0.76,13.3,7,30.5,0.105,10,50.2,0.72
,17:32:51,6,3590,2622,0.74,13.3,7,30.5,0.111,10,50.2,0.71
,17:32:52,6,3590,2623,0.74,13.3,6,30.5,0.115,10,50.3,0.71
,17:32:53,6,3590,2624,0.75,13.3,6,30.6,0.121,10,50.2,0.72
,17:32:54,6,3590,2625,0.76,13.3,6,30.6,0.119,10,50.2,0.73
,17:32:55,6,3590,2626,0.77,13.3,7,30.6,0.111,10,50.2,0.74
,17:32:56,6,3590,2627,0.77,13.3,7,30.6,0.116,10,50.2,0.74
,17:32:57,6,3590,2628,0.77,13.3,7,30.6,0.116,10,50.2,0.74
,17:32:58,6,3590,2629,0.77,13.3,6,30.7,0.121,10,50.2,0.74
,17:32:59,6,3590,2630,0.78,13.3,7,30.7,0.116,10,50.2,0.75
,17:33:00,6,3590,2631,0.77,13.3,7,30.7,0.116,10,50.2,0.74
,17:33:01,6,3590,2632,0.78,13.3,7,30.7,0.117,10,50.2,0.75
,17:33:02,6,3590,2633,0.78,13.3,7,30.7,0.117,10,50.2,0.75
,17:33:03,6,3590,2634,0.79,13.3,7,30.7,0.118,10,50.2,0.76
,17:33:04,6,3590,2635,0.79,13.3,7,30.8,0.119,10,50.2,0.76
,17:33:05,6,3590,2636,0.8,13.3,7,30.8,0.115,10,50.2,0.76
,17:33:06,6,3590,2637,0.79,13.3,7,30.8,0.11,10,50.2,0.76
,17:33:07,6,3590,2638,0.77,13.3,7,30.8,0.104,10,50.2,0.74
,17:33:08,6,3590,2639,0.76,13.3,7,30.9,0.103,10,50.2,0.73
,17:33:09,6,3590,2640,0.76,13.3,7,30.9,0.106,10,50.2,0.73
,17:33:10,6,3590,2641,0.76,13.3,7,30.9,0.114,10,50.2,0.74
,17:33:11,6,3590,2642,0.77,13.3,7,30.9,0.115,10,50.2,0.74
,17:33:12,6,3590,2643,0.77,13.3,7,30.9,0.115,10,50.2,0.74
,17:33:13,6,3590,2644,0.77,13.3,7,31,0.115,10,50.2,0.74
,17:33:14,6,3590,2645,0.76,13.3,6,31,0.119,10,50.2,0.73
,17:33:15,6,3590,2646,0.77,13.3,6,31,0.119,10,50.2,0.74
,17:33:16,6,3590,2647,0.77,13.3,7,31,0.116,10,50.2,0.74
,17:33:17,6,3590,2648,0.78,13.3,7,31,0.113,10,50.2,0.75
,17:33:18,6,3590,2649,0.78,13.3,7,31.1,0.113,10,50.2,0.75
,17:33:19,6,3590,2650,0.78,13.3,7,31.1,0.117,10,50.2,0.75
,17:33:20,6,3590,2651,0.77,13.3,7,31.1,0.116,10,50.2,0.74
,17:33:21,6,3590,2652,0.77,13.3,7,31.1,0.104,10,50.2,0.74
,17:33:22,6,3590,2653,0.77,13.3,8,31.1,0.1,10,50.2,0.74
,17:33:23,6,3590,2654,0.76,13.3,8,31.1,0.096,10,50.2,0.73
,17:33:24,6,3590,2655,0.76,13.3,7,31.1,0.102,10,50.2,0.73
,17:33:25,6,3590,2656,0.76,13.3,7,31.1,0.113,10,50.2,0.73
,17:33:26,6,3590,2657,0.75,13.3,6,31.2,0.117,10,50.2,0.72
,17:33:27,6,3590,2658,0.75,13.3,6,31.2,0.117,10,50.2,0.72
,17:33:28,6,3590,2659,0.75,13.3,6,31.2,0.118,10,50.2,0.73
,17:33:29,6,3590,2660,0.76,13.3,6,31.2,0.119,10,50.2,0.73
,17:33:30,6,3590,2661,0.77,13.3,6,31.2,0.12,10,50.2,0.74
,17:33:31,6,3590,2662,0.77,13.3,7,31.2,0.116,10,50.2,0.74
,17:33:32,6,3590,2663,0.77,13.3,6,31.3,0.121,10,50.2,0.74
,17:33:33,6,3590,2664,0.77,13.3,6,31.3,0.121,10,50.2,0.74
,17:33:34,6,3590,2665,0.78,13.3,7,31.3,0.112,10,50.2,0.75
,17:33:35,6,3590,2666,0.78,13.3,7,31.3,0.109,10,50.3,0.75
,17:33:36,6,3590,2667,0.78,13.3,7,31.3,0.105,10,50.2,0.75
,17:33:37,6,3590,2668,0.77,13.3,7,31.3,0.104,10,50.2,0.74
,17:33:38,6,3590,2669,0.76,13.3,7,31.4,0.106,10,50.2,0.73
,17:33:39,6,3590,2670,0.76,13.3,7,31.4,0.106,10,50.2,0.73
,17:33:40,6,3590,2671,0.76,13.3,7,31.4,0.11,10,50.2,0.73
,17:33:41,6,3590,2672,0.76,13.3,7,31.4,0.113,10,50.2,0.73
,17:33:42,6,3590,2673,0.76,13.3,7,31.4,0.113,10,50.3,0.73
,17:33:43,6,3590,2674,0.76,13.3,7,31.4,0.113,10,50.2,0.73
,17:33:44,6,3590,2675,0.76,13.3,6,31.4,0.118,10,50.3,0.73
,17:33:45,6,3590,2676,0.76,13.3,7,31.4,0.114,10,50.2,0.73
,17:33:46,6,3590,2677,0.76,13.3,7,31.4,0.114,10,50.2,0.73
,17:33:47,6,3590,2678,0.76,13.3,7,31.4,0.114,10,50.2,0.73
,17:33:48,6,3590,2679,0.76,13.3,7,31.5,0.114,10,50.2,0.73
,17:33:49,6,3590,2680,0.76,13.3,6,31.5,0.118,10,50.2,0.73
,17:33:50,6,3590,2681,0.76,13.3,6,31.5,0.119,10,50.2,0.74
,17:33:51,6,3590,2682,0.77,13.3,7,31.5,0.116,10,50.3,0.75
,17:33:52,6,3590,2683,0.79,13.3,7,31.5,0.119,10,50.3,0.76
,17:33:53,6,3590,2684,0.8,13.3,7,31.5,0.111,10,50.3,0.77
,17:33:54,6,3590,2685,0.79,13.3,8,31.5,0.103,10,50.2,0.76
,17:33:55,6,3590,2686,0.78,13.3,8,31.5,0.102,10,50.2,0.75
,17:33:56,6,3590,2687,0.78,13.3,7,31.5,0.104,10,50.2,0.75
,17:33:57,6,3590,2688,0.77,13.3,7,31.5,0.112,10,50.2,0.74
,17:33:58,6,3590,2689,0.77,13.3,7,31.5,0.115,10,50.2,0.73
,17:33:59,6,3590,2690,0.76,13.3,7,31.6,0.114,10,50.2,0.73
,17:34:00,6,3590,2691,0.75,13.3,6,31.6,0.118,10,50.2,0.72
,17:34:01,6,3590,2692,0.76,13.3,6,31.6,0.118,10,50.2,0.73
,17:34:02,6,3590,2693,0.77,13.3,6,31.6,0.12,10,50.2,0.74
,17:34:03,6,3590,2694,0.78,13.3,7,31.6,0.112,10,50.2,0.75
,17:34:04,6,3590,2695,0.78,13.3,7,31.6,0.117,10,50.2,0.75
,17:34:05,6,3590,2696,0.78,13.3,7,31.6,0.116,10,50.2,0.75
,17:34:06,6,3590,2697,0.77,13.3,7,31.6,0.111,10,50.2,0.74
,17:34:07,6,3590,2698,0.77,13.3,7,31.6,0.116,10,50.2,0.74
,17:34:08,6,3590,2699,0.77,13.3,7,31.6,0.116,10,50.2,0.75
,17:34:09,6,3590,2700,0.78,13.3,7,31.6,0.117,10,50.2,0.75
,17:34:10,6,3590,2701,0.78,13.3,7,31.6,0.118,10,50.3,0.75
,17:34:11,6,3590,2702,0.79,13.3,7,31.6,0.114,10,50.2,0.76
,17:34:12,6,3590,2703,0.79,13.3,7,31.6,0.114,10,50.2,0.76
,17:34:13,6,3590,2704,0.78,13.3,7,31.6,0.113,10,50.2,0.75
,17:34:14,6,3590,2705,0.77,13.3,7,31.6,0.108,10,50.2,0.74
,17:34:15,6,3590,2706,0.77,13.3,7,31.6,0.107,10,50.2,0.74
,17:34:16,6,3590,2707,0.76,13.3,7,31.6,0.106,10,50.2,0.73
,17:34:17,6,3590,2708,0.77,13.3,7,31.6,0.103,10,50.2,0.74
,17:34:18,6,3590,2709,0.77,13.3,7,31.6,0.104,10,50.2,0.74
,17:34:19,6,3590,2710,0.77,13.3,7,31.6,0.104,10,50.2,0.74
,17:34:20,6,3590,2711,0.77,13.3,7,31.6,0.103,10,50.2,0.74
,17:34:21,6,3590,2712,0.76,13.3,7,31.6,0.106,10,50.2,0.73
,17:34:22,6,3590,2713,0.76,13.3,7,31.6,0.106,10,50.2,0.73
,17:34:23,6,3590,2714,0.76,13.3,7,31.7,0.109,10,50.2,0.73
,17:34:24,6,3590,2715,0.76,13.3,7,31.7,0.109,10,50.2,0.73
,17:34:25,6,3590,2716,0.75,13.3,7,31.7,0.105,10,50.2,0.72
,17:34:26,6,3590,2717,0.76,13.3,7,31.7,0.102,10,50.3,0.73
,17:34:27,6,3590,2718,0.76,13.3,7,31.7,0.102,10,50.2,0.73
,17:34:28,6,3590,2719,0.75,13.3,7,31.7,0.101,10,50.2,0.72
,17:34:29,6,3590,2720,0.74,13.3,7,31.7,0.103,10,50.2,0.71
,17:34:30,6,3590,2721,0.73,13.3,7,31.7,0.106,10,50.2,0.7
,17:34:31,6,3590,2722,0.73,13.3,7,31.7,0.105,10,50.2,0.7
,17:34:32,6,3590,2723,0.72,13.3,7,31.7,0.108,10,50.2,0.69
,17:34:33,6,3590,2724,0.71,13.3,7,31.7,0.103,10,50.2,0.69
,17:34:34,6,3590,2725,0.71,13.3,7,31.7,0.106,10,50.2,0.68
,17:34:35,6,3590,2726,0.7,13.3,7,31.7,0.105,10,50.2,0.68
,17:34:36,6,3590,2727,0.7,13.3,7,31.7,0.105,10,50.2,0.68
,17:34:37,6,3590,2728,0.7,13.3,7,31.6,0.102,10,50.2,0.68
,17:34:38,6,3590,2729,0.7,13.3,7,31.7,0.105,10,50.2,0.67
,17:34:39,6,3590,2730,0.7,13.3,7,31.7,0.105,10,50.2,0.68
,17:34:40,6,3590,2731,0.7,13.3,7,31.6,0.105,10,50.2,0.68
,17:34:41,6,3590,2732,0.7,13.3,7,31.6,0.105,10,50.2,0.68
,17:34:42,6,3590,2733,0.7,13.3,7,31.6,0.105,10,50.2,0.68
,17:34:43,6,3590,2734,0.7,13.3,6,31.6,0.11,10,50.2,0.68
,17:34:44,6,3590,2735,0.71,13.3,6,31.6,0.11,10,50.2,0.68
,17:34:45,6,3590,2736,0.72,13.3,6,31.6,0.112,10,50.2,0.69
,17:34:46,6,3590,2737,0.73,13.3,6,31.6,0.114,10,50.2,0.7
,17:34:47,6,3590,2738,0.74,13.3,6,31.6,0.116,10,50.2,0.71
,17:34:48,6,3590,2739,0.74,13.3,6,31.6,0.116,10,50.2,0.71
,17:34:49,6,3590,2740,0.75,13.3,6,31.6,0.117,10,50.2,0.72
,17:34:50,6,3590,2741,0.75,13.3,7,31.6,0.113,10,50.2,0.72
,17:34:51,6,3590,2742,0.76,13.3,6,31.6,0.118,10,50.2,0.73
,17:34:52,6,3590,2743,0.76,13.3,6,31.6,0.118,10,50.2,0.73
,17:34:53,6,3590,2744,0.76,13.3,7,31.6,0.113,10,50.2,0.73
,17:34:54,6,3590,2745,0.76,13.3,7,31.6,0.114,10,50.2,0.73
,17:34:55,6,3590,2746,0.76,13.3,7,31.6,0.114,10,50.2,0.73
,17:34:56,6,3590,2747,0.76,13.3,6,31.6,0.119,10,50.2,0.73
,17:34:57,6,3590,2748,0.77,13.3,6,31.6,0.119,10,50.3,0.74
,17:34:58,6,3590,2749,0.78,13.3,6,31.6,0.121,10,50.2,0.75
,17:34:59,6,3590,2750,0.79,13.3,7,31.6,0.114,10,50.3,0.76
,17:35:00,6,3590,2751,0.79,13.3,7,31.6,0.11,10,50.2,0.76
,17:35:01,6,3590,2752,0.78,13.3,7,31.6,0.105,10,50.2,0.75
,17:35:02,6,3590,2753,0.77,13.3,7,31.6,0.104,10,50.2,0.74
,17:35:03,6,3590,2754,0.77,13.3,7,31.6,0.107,10,50.2,0.74
,17:35:04,6,3590,2755,0.77,13.3,7,31.5,0.116,10,50.2,0.74
,17:35:05,6,3590,2756,0.77,13.3,7,31.5,0.115,10,50.2,0.74
,17:35:06,6,3590,2757,0.77,13.3,7,31.5,0.115,10,50.2,0.74
,17:35:07,6,3590,2758,0.77,13.3,7,31.5,0.116,10,50.2,0.74
,17:35:08,6,3590,2759,0.77,13.3,7,31.5,0.116,10,50.2,0.74
,17:35:09,6,3590,2760,0.78,13.3,7,31.5,0.116,10,50.2,0.75
,17:35:10,6,3590,2761,0.78,13.3,7,31.5,0.117,10,50.2,0.75
,17:35:11,6,3590,2762,0.78,13.3,7,31.5,0.112,10,50.2,0.75
,17:35:12,6,3590,2763,0.78,13.3,7,31.5,0.109,10,50.2,0.75
,17:35:13,6,3590,2764,0.78,13.3,7,31.5,0.108,10,50.2,0.75
,17:35:14,6,3590,2765,0.78,13.3,7,31.5,0.112,10,50.3,0.75
,17:35:15,6,3590,2766,0.77,13.3,6,31.5,0.12,10,50.2,0.74
,17:35:16,6,3590,2767,0.77,13.3,6,31.4,0.12,10,50.2,0.74
,17:35:17,6,3590,2768,0.78,13.3,6,31.5,0.122,10,50.2,0.75
,17:35:18,6,3590,2769,0.79,13.3,7,31.4,0.115,10,50.2,0.77
,17:35:19,6,3590,2770,0.8,13.3,7,31.4,0.119,10,50.2,0.77
,17:35:20,6,3590,2771,0.79,13.3,7,31.4,0.114,10,50.2,0.76
,17:35:21,6,3590,2772,0.78,13.3,7,31.4,0.109,10,50.2,0.75
,17:35:22,6,3590,2773,0.78,13.3,7,31.4,0.105,10,50.2,0.75
,17:35:23,6,3590,2774,0.78,13.3,7,31.4,0.104,10,50.2,0.75
,17:35:24,6,3590,2775,0.77,13.3,7,31.4,0.111,10,50.2,0.74
,17:35:25,6,3590,2776,0.77,13.3,7,31.4,0.115,10,50.2,0.74
,17:35:26,6,3590,2777,0.77,13.3,7,31.4,0.115,10,50.2,0.74
,17:35:27,6,3590,2778,0.77,13.3,7,31.4,0.111,10,50.2,0.74
,17:35:28,6,3590,2779,0.77,13.3,7,31.3,0.115,10,50.2,0.74
,17:35:29,6,3590,2780,0.77,13.3,7,31.3,0.115,10,50.2,0.74
,17:35:30,6,3590,2781,0.77,13.3,7,31.3,0.115,10,50.2,0.74
,17:35:31,6,3590,2782,0.76,13.3,7,31.3,0.114,10,50.2,0.73
,17:35:32,6,3590,2783,0.76,13.3,7,31.3,0.114,10,50.2,0.73
,17:35:33,6,3590,2784,0.76,13.3,7,31.3,0.114,10,50.2,0.73
,17:35:34,6,3590,2785,0.76,13.3,7,31.3,0.11,10,50.2,0.73
,17:35:35,6,3590,2786,0.77,13.3,7,31.3,0.104,10,50.2,0.74
,17:35:36,6,3590,2787,0.78,13.3,7,31.3,0.104,10,50.3,0.75
,17:35:37,6,3590,2788,0.78,13.3,7,31.3,0.108,10,50.2,0.75
,17:35:38,6,3590,2789,0.77,13.3,7,31.2,0.116,10,50.2,0.75
,17:35:39,6,3590,2790,0.78,13.3,6,31.2,0.121,10,50.2,0.75
,17:35:40,6,3590,2791,0.78,13.3,6,31.2,0.121,10,50.2,0.75
,17:35:41,6,3590,2792,0.78,13.3,7,31.2,0.118,10,50.2,0.76
,17:35:42,6,3590,2793,0.78,13.3,7,31.2,0.118,10,50.2,0.75
,17:35:43,6,3590,2794,0.78,13.3,7,31.2,0.112,10,50.2,0.75
,17:35:44,6,3590,2795,0.77,13.3,7,31.2,0.107,10,50.3,0.74
,17:35:45,6,3590,2796,0.77,13.3,7,31.2,0.107,10,50.2,0.74
,17:35:46,6,3590,2797,0.77,13.3,7,31.2,0.107,10,50.2,0.74
,17:35:47,6,3590,2798,0.77,13.3,7,31.1,0.111,10,50.2,0.74
,17:35:48,6,3590,2799,0.77,13.3,7,31.1,0.115,10,50.2,0.74
,17:35:49,6,3590,2800,0.77,13.3,6,31.1,0.119,10,50.2,0.74
,17:35:50,6,3590,2801,0.77,13.3,7,31.1,0.116,10,50.2,0.74
,17:35:51,6,3590,2802,0.78,13.3,7,31.1,0.112,10,50.2,0.75
,17:35:52,6,3590,2803,0.77,13.3,7,31.1,0.116,10,50.2,0.74
,17:35:53,6,3590,2804,0.76,13.3,7,31.1,0.11,10,50.2,0.73
,17:35:54,6,3590,2805,0.76,13.3,7,31,0.106,10,50.2,0.73
,17:35:55,6,3590,2806,0.77,13.3,7,31,0.107,10,50.2,0.74
,17:35:56,6,3590,2807,0.77,13.3,7,31,0.115,10,50.2,0.74
,17:35:57,6,3590,2808,0.76,13.3,6,31,0.119,10,50.2,0.73
,17:35:58,6,3590,2809,0.77,13.3,6,31,0.119,10,50.3,0.74
,17:35:59,6,3590,2810,0.77,13.3,7,31,0.116,10,50.2,0.74
,17:36:00,6,3590,2811,0.78,13.3,7,31,0.116,10,50.2,0.75
,17:36:01,6,3590,2812,0.78,13.3,7,31,0.117,10,50.2,0.75
,17:36:02,6,3590,2813,0.77,13.3,7,30.9,0.112,10,50.2,0.74
,17:36:03,6,3590,2814,0.77,13.3,7,30.9,0.107,10,50.2,0.74
,17:36:04,6,3590,2815,0.76,13.3,7,30.9,0.11,10,50.2,0.73
,17:36:05,6,3590,2816,0.76,13.3,7,30.9,0.114,10,50.2,0.73
,17:36:06,6,3590,2817,0.76,13.3,7,30.9,0.114,10,50.2,0.73
,17:36:07,6,3590,2818,0.76,13.3,7,30.9,0.114,10,50.2,0.73
,17:36:08,6,3590,2819,0.77,13.3,7,30.8,0.115,10,50.2,0.74
,17:36:09,6,3590,2820,0.77,13.3,7,30.8,0.112,10,50.2,0.74
,17:36:10,6,3590,2821,0.77,13.3,7,30.8,0.104,10,50.2,0.74
,17:36:11,6,3590,2822,0.77,13.3,7,30.8,0.104,10,50.2,0.74
,17:36:12,6,3590,2823,0.76,13.3,7,30.8,0.106,10,50.2,0.73
,17:36:13,6,3590,2824,0.76,13.3,7,30.8,0.11,10,50.2,0.73
,17:36:14,6,3590,2825,0.76,13.3,7,30.8,0.113,10,50.2,0.73
,17:36:15,6,3590,2826,0.76,13.3,6,30.8,0.118,10,50.2,0.73
,17:36:16,6,3590,2827,0.76,13.3,6,30.8,0.118,10,50.2,0.73
,17:36:17,6,3590,2828,0.76,13.3,7,30.7,0.114,10,50.2,0.73
,17:36:18,6,3590,2829,0.77,13.3,7,30.7,0.115,10,50.2,0.74
,17:36:19,6,3590,2830,0.77,13.3,7,30.7,0.115,10,50.2,0.74
,17:36:20,6,3590,2831,0.77,13.3,7,30.7,0.111,10,50.2,0.74
,17:36:21,6,3590,2832,0.77,13.3,7,30.7,0.107,10,50.2,0.74
,17:36:22,6,3590,2833,0.77,13.3,7,30.7,0.107,10,50.2,0.74
,17:36:23,6,3590,2834,0.76,13.3,7,30.6,0.106,10,50.2,0.73
,17:36:24,6,3590,2835,0.76,13.3,7,30.6,0.106,10,50.2,0.73
,17:36:25,6,3590,2836,0.76,13.3,7,30.6,0.109,10,50.2,0.73
,17:36:26,6,3590,2837,0.76,13.3,7,30.6,0.11,10,50.2,0.73
,17:36:27,6,3590,2838,0.76,13.3,7,30.6,0.11,10,50.2,0.73
,17:36:28,6,3590,2839,0.75,13.3,7,30.6,0.113,10,50.2,0.72
,17:36:29,6,3590,2840,0.75,13.3,7,30.5,0.112,10,50.2,0.72
,17:36:30,6,3590,2841,0.75,13.3,6,30.5,0.121,10,50.2,0.72
,17:36:31,6,3590,2842,0.76,13.3,6,30.5,0.118,10,50.2,0.73
,17:36:32,6,3590,2843,0.77,13.3,7,30.5,0.115,10,50.2,0.74
,17:36:33,6,3590,2844,0.77,13.3,7,30.5,0.115,10,50.2,0.74
,17:36:34,6,3590,2845,0.76,13.3,7,30.5,0.114,10,50.2,0.73
,17:36:35,6,3590,2846,0.76,13.3,7,30.5,0.106,10,50.2,0.73
,17:36:36,6,3590,2847,0.76,13.3,7,30.4,0.102,10,50.2,0.73
,17:36:37,6,3590,2848,0.76,13.3,7,30.4,0.102,10,50.2,0.73
,17:36:38,6,3590,2849,0.76,13.3,7,30.4,0.11,10,50.2,0.73
,17:36:39,6,3590,2850,0.76,13.3,7,30.4,0.114,10,50.2,0.73
,17:36:40,6,3590,2851,0.77,13.3,7,30.4,0.115,10,50.2,0.74
,17:36:41,6,3590,2852,0.77,13.3,7,30.4,0.111,10,50.2,0.74
,17:36:42,6,3590,2853,0.77,13.3,7,30.3,0.115,10,50.2,0.74
,17:36:43,6,3590,2854,0.76,13.3,7,30.3,0.114,10,50.2,0.73
,17:36:44,6,3590,2855,0.76,13.3,6,30.3,0.118,10,50.2,0.73
,17:36:45,6,3590,2856,0.76,13.3,7,30.3,0.114,10,50.2,0.73
,17:36:46,6,3590,2857,0.76,13.3,7,30.3,0.106,10,50.2,0.73
,17:36:47,6,3590,2858,0.77,13.3,7,30.2,0.103,10,50.2,0.74
,17:36:48,6,3590,2859,0.76,13.3,7,30.2,0.102,10,50.2,0.73
,17:36:49,6,3590,2860,0.76,13.3,7,30.2,0.109,10,50.2,0.72
,17:36:50,6,3590,2861,0.74,13.3,7,30.2,0.111,10,50.2,0.71
,17:36:51,6,3590,2862,0.74,13.3,6,30.2,0.115,10,50.2,0.71
,17:36:52,6,3590,2863,0.74,13.3,6,30.2,0.12,10,50.2,0.71
,17:36:53,6,3590,2864,0.75,13.3,7,30.2,0.113,10,50.2,0.73
,17:36:54,6,3590,2865,0.76,13.3,7,30.1,0.114,10,50.2,0.73
,17:36:55,6,3590,2866,0.77,13.3,7,30.1,0.115,10,50.2,0.74
,17:36:56,6,3590,2867,0.76,13.3,7,30.1,0.106,10,50.2,0.73
