Data file,,PPS_ISO10_30DEG_001.TSV,,,,,,,,,,
,15:32:44,6,3590,2293.6,0.52,13.3,7,30.9,0.078,10,50,0.5
,15:32:45,6,3590,2294.6,0.52,13.3,7,30.9,0.078,10,50,0.5
,15:32:46,6,3590,2295.6,0.52,13.3,7,31,0.079,10,50,0.5
,15:32:47,6,3590,2296.6,0.53,13.3,7,31,0.076,10,50,0.51
,15:32:48,6,3590,2297.6,0.53,13.3,7,31,0.074,10,50,0.51
,15:32:49,6,3590,2298.6,0.53,13.3,7,31,0.074,10,50,0.51
,15:32:50,6,3590,2299.6,0.53,13.3,7,31,0.077,10,50,0.51
,15:32:51,6,3590,2300.6,0.54,13.3,7,31.1,0.081,10,50,0.52
,15:32:52,6,3590,2301.6,0.54,13.3,7,31.1,0.081,10,50,0.52
,15:32:53,6,3590,2302.6,0.55,13.3,7,31.1,0.082,10,50,0.53
,15:32:54,6,3590,2303.6,0.55,13.3,7,31.1,0.082,10,50,0.53
,15:32:55,6,3590,2304.6,0.55,13.3,7,31.1,0.082,10,50,0.53
,15:32:56,6,3590,2305.6,0.54,13.3,7,31.2,0.076,10,50,0.52
,15:32:57,6,3590,2306.6,0.54,13.3,7,31.2,0.076,10,50,0.52
,15:32:58,6,3590,2307.6,0.54,13.3,7,31.2,0.076,10,50,0.52
,15:32:59,6,3590,2308.6,0.54,13.3,7,31.2,0.082,10,50,0.52
,15:33:00,6,3590,2309.6,0.54,13.3,7,31.2,0.081,10,50,0.52
,15:33:01,6,3590,2310.6,0.54,13.3,7,31.2,0.081,10,50,0.52
,15:33:02,6,3590,2311.6,0.54,13.3,7,31.2,0.081,10,50,0.52
,15:33:03,6,3590,2312.6,0.55,13.3,7,31.2,0.082,10,50,0.53
,15:33:04,6,3590,2313.6,0.55,13.3,7,31.3,0.08,10,50,0.53
,15:33:05,6,3590,2314.6,0.56,13.3,7,31.3,0.078,10,50,0.54
,15:33:06,6,3590,2315.6,0.56,13.3,7,31.3,0.078,10,50,0.54
,15:33:07,6,3590,2316.6,0.55,13.3,7,31.3,0.08,10,50,0.53
,15:33:08,6,3590,2317.6,0.55,13.3,7,31.3,0.082,10,50,0.53
,15:33:09,6,3590,2318.6,0.55,13.3,7,31.3,0.082,10,50,0.53
,15:33:10,6,3590,2319.6,0.55,13.3,7,31.4,0.082,10,50,0.53
,15:33:11,6,3590,2320.6,0.55,13.3,7,31.4,0.083,10,50,0.53
,15:33:12,6,3590,2321.6,0.55,13.3,7,31.4,0.08,10,50,0.53
,15:33:13,6,3590,2322.6,0.55,13.3,7,31.4,0.08,10,50,0.53
,15:33:14,6,3590,2323.6,0.55,13.3,7,31.4,0.08,10,50,0.53
,15:33:15,6,3590,2324.6,0.55,13.3,7,31.4,0.077,10,50,0.53
,15:33:16,6,3590,2325.6,0.55,13.3,7,31.4,0.077,10,50,0.53
,15:33:17,6,3590,2326.6,0.55,13.3,7,31.5,0.08,10,50,0.53
,15:33:18,6,3590,2327.6,0.54,13.3,7,31.5,0.082,10,50,0.52
,15:33:19,6,3590,2328.6,0.54,13.3,7,31.5,0.081,10,50,0.52
,15:33:20,6,3590,2329.6,0.54,13.3,7,31.5,0.081,10,50,0.52
,15:33:21,6,3590,2330.6,0.54,13.3,7,31.5,0.078,10,50,0.52
,15:33:22,6,3590,2331.6,0.54,13.3,7,31.5,0.079,10,50,0.52
,15:33:23,6,3590,2332.6,0.54,13.3,7,31.5,0.081,10,50,0.52
,15:33:24,6,3590,2333.6,0.54,13.3,7,31.5,0.081,10,50,0.52
,15:33:25,6,3590,2334.6,0.54,13.3,7,31.5,0.081,10,50,0.52
,15:33:26,6,3590,2335.6,0.55,13.3,7,31.5,0.079,10,50,0.53
,15:33:27,6,3590,2336.6,0.55,13.3,7,31.5,0.079,10,50,0.53
,15:33:28,6,3590,2337.6,0.55,13.3,7,31.6,0.076,10,50,0.52
,15:33:29,6,3590,2338.6,0.54,13.3,7,31.6,0.076,10,50,0.52
,15:33:30,6,3590,2339.6,0.54,13.3,7,31.6,0.075,10,50,0.52
,15:33:31,6,3590,2340.6,0.54,13.3,7,31.6,0.075,10,50,0.52
,15:33:32,6,3590,2341.6,0.54,13.3,7,31.6,0.078,10,50,0.52
,15:33:33,6,3590,2342.6,0.54,13.3,7,31.6,0.081,10,50,0.52
,15:33:34,6,3590,2343.6,0.53,13.3,7,31.6,0.08,10,50,0.51
,15:33:35,6,3590,2344.6,0.53,13.3,7,31.6,0.08,10,50,0.51
,15:33:36,6,3590,2345.6,0.54,13.3,6,31.6,0.084,10,50,0.52
,15:33:37,6,3590,2346.6,0.54,13.3,7,31.6,0.081,10,50,0.52
,15:33:38,6,3590,2347.6,0.54,13.3,7,31.6,0.081,10,50,0.52
,15:33:39,6,3590,2348.6,0.54,13.3,7,31.6,0.081,10,50,0.52
,15:33:40,6,3590,2349.6,0.54,13.3,7,31.6,0.078,10,50,0.52
,15:33:41,6,3590,2350.6,0.54,13.3,7,31.6,0.078,10,50,0.52
,15:33:42,6,3590,2351.6,0.54,13.3,7,31.6,0.076,10,50,0.52
,15:33:43,6,3590,2352.6,0.54,13.3,7,31.6,0.076,10,50,0.52
,15:33:44,6,3590,2353.6,0.54,13.3,7,31.6,0.078,10,50,0.52
,15:33:45,6,3590,2354.6,0.54,13.3,7,31.7,0.081,10,50,0.52
,15:33:46,6,3590,2355.6,0.53,13.3,6,31.7,0.083,10,50,0.51
,15:33:47,6,3590,2356.6,0.53,13.3,6,31.7,0.083,10,50,0.51
,15:33:48,6,3590,2357.6,0.53,13.3,7,31.7,0.08,10,50,0.51
,15:33:49,6,3590,2358.6,0.53,13.3,7,31.7,0.08,10,50,0.51
,15:33:50,6,3590,2359.6,0.53,13.3,7,31.7,0.08,10,50,0.51
,15:33:51,6,3590,2360.6,0.54,13.3,7,31.7,0.081,10,50,0.52
,15:33:52,6,3590,2361.6,0.54,13.3,7,31.7,0.078,10,50,0.52
,15:33:53,6,3590,2362.6,0.54,13.3,7,31.7,0.076,10,50,0.52
,15:33:54,6,3590,2363.6,0.54,13.3,7,31.7,0.076,10,50,0.52
,15:33:55,6,3590,2364.6,0.54,13.3,7,31.7,0.078,10,50,0.52
,15:33:56,6,3590,2365.6,0.54,13.3,7,31.7,0.078,10,50,0.52
,15:33:57,6,3590,2366.6,0.53,13.3,7,31.7,0.08,10,50,0.51
,15:33:58,6,3590,2367.6,0.53,13.3,6,31.7,0.083,10,50,0.51
,15:33:59,6,3590,2368.6,0.53,13.3,6,31.7,0.083,10,50,0.51
,15:34:00,6,3590,2369.6,0.54,13.3,7,31.7,0.081,10,50,0.52
,15:34:01,6,3590,2370.6,0.55,13.3,7,31.7,0.076,10,50,0.53
,15:34:02,6,3590,2371.6,0.55,13.3,7,31.7,0.077,10,50,0.53
,15:34:03,6,3590,2372.6,0.55,13.3,7,31.7,0.076,10,50,0.53
,15:34:04,6,3590,2373.6,0.54,13.3,7,31.7,0.078,10,50,0.52
,15:34:05,6,3590,2374.6,0.53,13.3,7,31.7,0.08,10,50,0.51
,15:34:06,6,3590,2375.6,0.53,13.3,7,31.7,0.08,10,50,0.51
,15:34:07,6,3590,2376.6,0.53,13.3,7,31.7,0.08,10,50,0.51
,15:34:08,6,3590,2377.6,0.54,13.3,7,31.7,0.078,10,50,0.52
,15:34:09,6,3590,2378.6,0.54,13.3,7,31.7,0.078,10,50,0.52
,15:34:10,6,3590,2379.6,0.54,13.3,7,31.7,0.075,10,50,0.52
,15:34:11,6,3590,2380.6,0.54,13.3,7,31.7,0.078,10,50,0.52
,15:34:12,6,3590,2381.6,0.54,13.3,7,31.7,0.081,10,50,0.52
,15:34:13,6,3590,2382.6,0.53,13.3,7,31.7,0.08,10,50,0.51
,15:34:14,6,3590,2383.6,0.53,13.3,7,31.7,0.08,10,50,0.51
,15:34:15,6,3590,2384.6,0.54,13.3,7,31.7,0.081,10,50,0.52
,15:34:16,6,3590,2385.6,0.54,13.3,7,31.7,0.081,10,50,0.52
,15:34:17,6,3590,2386.6,0.53,13.3,7,31.7,0.077,10,50,0.51
,15:34:18,6,3590,2387.6,0.53,13.3,7,31.7,0.072,10,50,0.51
,15:34:19,6,3590,2388.6,0.54,13.3,7,31.7,0.072,10,50,0.52
,15:34:20,6,3590,2389.6,0.53,13.3,7,31.7,0.074,10,50,0.51
,15:34:21,6,3590,2390.6,0.53,13.3,7,31.7,0.079,10,50,0.51
,15:34:22,6,3590,2391.6,0.52,13.3,7,31.7,0.079,10,50,0.5
,15:34:23,6,3590,2392.6,0.53,13.3,7,31.6,0.079,10,50,0.51
,15:34:24,6,3590,2393.6,0.53,13.3,7,31.6,0.08,10,50,0.51
,15:34:25,6,3590,2394.6,0.54,13.3,7,31.6,0.078,10,50,0.52
,15:34:26,6,3590,2395.6,0.54,13.3,7,31.6,0.078,10,50,0.52
,15:34:27,6,3590,2396.6,0.53,13.3,7,31.6,0.074,10,50,0.51
,15:34:28,6,3590,2397.6,0.53,13.3,7,31.6,0.074,10,50,0.51
,15:34:29,6,3590,2398.6,0.52,13.3,7,31.6,0.076,10,50,0.5
,15:34:30,6,3590,2399.6,0.52,13.3,7,31.6,0.078,10,50,0.5
,15:34:31,6,3590,2400.6,0.52,13.3,7,31.6,0.078,10,50,0.5
,15:34:32,6,3590,2401.6,0.52,13.3,7,31.6,0.078,10,50,0.5
,15:34:33,6,3590,2402.6,0.53,13.3,7,31.6,0.079,10,50,0.51
,15:34:34,6,3590,2403.6,0.53,13.3,7,31.6,0.079,10,50,0.51
,15:34:35,6,3590,2404.6,0.53,13.3,7,31.6,0.077,10,50,0.51
,15:34:36,6,3590,2405.6,0.53,13.3,7,31.6,0.074,10,50,0.51
,15:34:37,6,3590,2406.6,0.53,13.3,7,31.6,0.074,10,50,0.51
,15:34:38,6,3590,2407.6,0.53,13.3,7,31.6,0.079,10,50,0.5
,15:34:39,6,3590,2408.6,0.52,13.3,6,31.6,0.082,10,50,0.5
,15:34:40,6,3590,2409.6,0.52,13.3,6,31.6,0.082,10,50,0.5
,15:34:41,6,3590,2410.6,0.53,13.3,7,31.5,0.079,10,50,0.51
,15:34:42,6,3590,2411.6,0.54,13.3,7,31.5,0.081,10,50,0.52
,15:34:43,6,3590,2412.6,0.54,13.3,7,31.5,0.081,10,50,0.52
,15:34:44,6,3590,2413.6,0.53,13.3,7,31.5,0.077,10,50,0.51
,15:34:45,6,3590,2414.6,0.53,13.3,7,31.5,0.074,10,50,0.51
,15:34:46,6,3590,2415.6,0.53,13.3,7,31.5,0.074,10,50,0.51
,15:34:47,6,3590,2416.6,0.53,13.3,7,31.5,0.077,10,50,0.51
,15:34:48,6,3590,2417.6,0.52,13.3,7,31.5,0.079,10,50,0.5
,15:34:49,6,3590,2418.6,0.52,13.3,7,31.5,0.078,10,50,0.5
,15:34:50,6,3590,2419.6,0.52,13.3,7,31.5,0.079,10,50,0.5
,15:34:51,6,3590,2420.6,0.53,13.3,6,31.5,0.083,10,50,0.51
,15:34:52,6,3590,2421.6,0.53,13.3,6,31.4,0.083,10,50,0.52
,15:34:53,6,3590,2422.6,0.54,13.3,7,31.4,0.078,10,50,0.52
,15:34:54,6,3590,2423.6,0.54,13.3,7,31.4,0.076,10,50,0.52
,15:34:55,6,3590,2424.6,0.55,13.3,7,31.4,0.079,10,50,0.53
,15:34:56,6,3590,2425.6,0.55,13.3,7,31.4,0.082,10,50,0.53
,15:34:57,6,3590,2426.6,0.54,13.3,7,31.4,0.082,10,50,0.52
,15:34:58,6,3590,2427.6,0.54,13.3,7,31.4,0.081,10,50,0.52
,15:34:59,6,3590,2428.6,0.54,13.3,7,31.4,0.078,10,50,0.52
,15:35:00,6,3590,2429.6,0.55,13.3,7,31.4,0.076,10,50,0.53
,15:35:01,6,3590,2430.6,0.55,13.3,7,31.4,0.08,10,50,0.53
,15:35:02,6,3590,2431.6,0.55,13.3,7,31.4,0.08,10,50,0.53
,15:35:03,6,3590,2432.6,0.54,13.3,7,31.4,0.081,10,50,0.52
,15:35:04,6,3590,2433.6,0.54,13.3,7,31.3,0.081,10,50,0.52
,15:35:05,6,3590,2434.6,0.54,13.3,7,31.3,0.081,10,50,0.52
,15:35:06,6,3590,2435.6,0.54,13.3,7,31.3,0.081,10,50,0.52
,15:35:07,6,3590,2436.6,0.54,13.3,7,31.3,0.079,10,50,0.52
,15:35:08,6,3590,2437.6,0.55,13.3,7,31.3,0.076,10,50,0.53
,15:35:09,6,3590,2438.6,0.55,13.3,7,31.3,0.076,10,50,0.53
,15:35:10,6,3590,2439.6,0.54,13.3,7,31.3,0.078,10,50,0.52
,15:35:11,6,3590,2440.6,0.53,13.3,7,31.3,0.08,10,50,0.51
,15:35:12,6,3590,2441.6,0.53,13.3,7,31.2,0.08,10,50,0.52
,15:35:13,6,3590,2442.6,0.54,13.3,7,31.2,0.078,10,50,0.52
,15:35:14,6,3590,2443.6,0.54,13.3,7,31.2,0.079,10,50,0.52
,15:35:15,6,3590,2444.6,0.54,13.3,7,31.2,0.081,10,50,0.52
,15:35:16,6,3590,2445.6,0.53,13.3,7,31.2,0.08,10,50,0.51
,15:35:17,6,3590,2446.6,0.53,13.3,7,31.2,0.079,10,50,0.51
,15:35:18,6,3590,2447.6,0.53,13.3,7,31.2,0.08,10,50,0.51
,15:35:19,6,3590,2448.6,0.53,13.3,7,31.2,0.077,10,50,0.51
,15:35:20,6,3590,2449.6,0.53,13.3,7,31.2,0.077,10,50,0.51
,15:35:21,6,3590,2450.6,0.53,13.3,7,31.2,0.074,10,50,0.51
,15:35:22,6,3590,2451.6,0.53,13.3,7,31.1,0.074,10,50,0.51
,15:35:23,6,3590,2452.6,0.53,13.3,7,31.1,0.077,10,50,0.51
,15:35:24,6,3590,2453.6,0.52,13.3,7,31.1,0.079,10,50,0.5
,15:35:25,6,3590,2454.6,0.52,13.3,7,31.1,0.078,10,50,0.5
,15:35:26,6,3590,2455.6,0.52,13.3,7,31.1,0.078,10,50,0.5
,15:35:27,6,3590,2456.6,0.53,13.3,7,31.1,0.079,10,50,0.51
,15:35:28,6,3590,2457.6,0.53,13.3,7,31.1,0.08,10,50,0.52
,15:35:29,6,3590,2458.6,0.54,13.3,7,31,0.078,10,50,0.52
,15:35:30,6,3590,2459.6,0.54,13.3,7,31,0.076,10,50,0.53
,15:35:31,6,3590,2460.6,0.55,13.3,7,31,0.077,10,50,0.53
,15:35:32,6,3590,2461.6,0.54,13.3,7,31,0.079,10,50,0.52
,15:35:33,6,3590,2462.6,0.54,13.3,7,31,0.081,10,50,0.52
,15:35:34,6,3590,2463.6,0.54,13.3,7,31,0.081,10,50,0.52
,15:35:35,6,3590,2464.6,0.54,13.3,7,31,0.082,10,50,0.52
,15:35:36,6,3590,2465.6,0.54,13.3,7,31,0.082,10,50,0.52
,15:35:37,6,3590,2466.6,0.54,13.3,7,31,0.081,10,50,0.52
,15:35:38,6,3590,2467.6,0.54,13.3,7,30.9,0.078,10,50,0.52
,15:35:39,6,3590,2468.6,0.54,13.3,7,30.9,0.079,10,50,0.52
,15:35:40,6,3590,2469.6,0.55,13.3,7,30.9,0.076,10,50,0.53
,15:35:41,6,3590,2470.6,0.55,13.3,7,30.9,0.074,10,50,0.53
,15:35:42,6,3590,2471.6,0.55,13.3,7,30.9,0.077,10,50,0.53
,15:35:43,6,3590,2472.6,0.54,13.3,7,30.9,0.082,10,50,0.52
,15:35:44,6,3590,2473.6,0.54,13.3,6,30.8,0.084,10,50,0.52
,15:35:45,6,3590,2474.6,0.53,13.3,6,30.8,0.083,10,50,0.52
,15:35:46,6,3590,2475.6,0.54,13.3,6,30.8,0.085,10,50,0.52
,15:35:47,6,3590,2476.6,0.55,13.3,7,30.8,0.082,10,50,0.53
,15:35:48,6,3590,2477.6,0.55,13.3,7,30.8,0.082,10,50,0.53
,15:35:49,6,3590,2478.6,0.55,13.3,7,30.8,0.082,10,50,0.52
,15:35:50,6,3590,2479.6,0.54,13.3,7,30.8,0.078,10,50,0.52
,15:35:51,6,3590,2480.6,0.54,13.3,7,30.7,0.073,10,50,0.52
,15:35:52,6,3590,2481.6,0.54,13.3,7,30.7,0.076,10,50,0.52
,15:35:53,6,3590,2482.6,0.54,13.3,7,30.7,0.078,10,50,0.52
,15:35:54,6,3590,2483.6,0.54,13.3,7,30.7,0.078,10,50,0.52
,15:35:55,6,3590,2484.6,0.53,13.3,7,30.7,0.08,10,50,0.51
,15:35:56,6,3590,2485.6,0.53,13.3,7,30.7,0.079,10,50,0.51
,15:35:57,6,3590,2486.6,0.53,13.3,7,30.7,0.079,10,50,0.51
,15:35:58,6,3590,2487.6,0.53,13.3,7,30.6,0.079,10,50,0.51
,15:35:59,6,3590,2488.6,0.53,13.3,7,30.6,0.077,10,50,0.51
,15:36:00,6,3590,2489.6,0.53,13.3,7,30.6,0.074,10,50,0.51
,15:36:01,6,3590,2490.6,0.54,13.3,7,30.6,0.078,10,50,0.52
,15:36:02,6,3590,2491.6,0.54,13.3,7,30.6,0.082,10,50,0.52
,15:36:03,6,3590,2492.6,0.55,13.3,6,30.6,0.085,10,50,0.53
,15:36:04,6,3590,2493.6,0.55,13.3,7,30.5,0.082,10,50,0.53
,15:36:05,6,3590,2494.6,0.55,13.3,7,30.5,0.083,10,50,0.53
,15:36:06,6,3590,2495.6,0.55,13.3,7,30.5,0.083,10,50,0.53
,15:36:07,6,3590,2496.6,0.55,13.3,7,30.5,0.083,10,50,0.53
,15:36:08,6,3590,2497.6,0.55,13.3,7,30.5,0.079,10,50,0.53
,15:36:09,6,3590,2498.6,0.55,13.3,7,30.5,0.079,10,50,0.53
,15:36:10,6,3590,2499.6,0.54,13.3,7,30.4,0.076,10,50,0.52
,15:36:11,6,3590,2500.6,0.55,13.3,7,30.4,0.076,10,50,0.53
,15:36:12,6,3590,2501.6,0.54,13.3,7,30.4,0.079,10,50,0.52
,15:36:13,6,3590,2502.6,0.54,13.3,7,30.4,0.081,10,50,0.52
,15:36:14,6,3590,2503.6,0.54,13.3,7,30.4,0.081,10,50,0.52
,15:36:15,6,3590,2504.6,0.54,13.3,7,30.4,0.081,10,50,0.52
,15:36:16,6,3590,2505.6,0.54,13.3,7,30.4,0.082,10,50,0.53
,15:36:17,6,3590,2506.6,0.54,13.3,7,30.3,0.079,10,50,0.52
,15:36:18,6,3590,2507.6,0.54,13.3,7,30.3,0.082,10,50,0.52
,15:36:19,6,3590,2508.6,0.55,13.3,7,30.3,0.079,10,50,0.53
,15:36:20,6,3590,2509.6,0.55,13.3,7,30.3,0.079,10,50,0.53
,15:36:21,6,3590,2510.6,0.55,13.3,7,30.3,0.077,10,50,0.53
,15:36:22,6,3590,2511.6,0.55,13.3,7,30.2,0.079,10,50,0.53
,15:36:23,6,3590,2512.6,0.54,13.3,7,30.2,0.078,10,50,0.52
,15:36:24,6,3590,2513.6,0.54,13.3,7,30.2,0.081,10,50,0.52
,15:36:25,6,3590,2514.6,0.54,13.3,7,30.2,0.081,10,50,0.52
,15:36:26,6,3590,2515.6,0.54,13.3,7,30.2,0.082,10,50,0.52
,15:36:27,6,3590,2516.6,0.55,13.3,7,30.1,0.079,10,50,0.53
,15:36:28,6,3590,2517.6,0.55,13.3,7,30.1,0.08,10,50,0.53
,15:36:29,6,3590,2518.6,0.55,13.3,7,30.1,0.08,10,50,0.53
,15:36:30,6,3590,2519.6,0.55,13.3,7,30.1,0.082,10,50,0.53
,15:36:31,6,3590,2520.6,0.54,13.3,7,30.1,0.082,10,50,0.52
,15:36:32,6,3590,2521.6,0.55,13.3,7,30.1,0.082,10,50,0.53
,15:36:33,6,3590,2522.6,0.55,13.3,7,30.1,0.077,10,50,0.53
,15:36:34,6,3590,2523.6,0.55,13.3,7,30.1,0.08,10,50,0.53
,15:36:35,6,3590,2524.6,0.55,13.3,7,30,0.083,10,50,0.53
,15:36:36,6,3590,2525.6,0.55,13.3,7,30,0.082,10,50,0.53
,15:36:37,6,3590,2526.6,0.55,13.3,7,30,0.082,10,50,0.53
,15:36:38,6,3590,2527.6,0.55,13.3,7,30,0.08,10,50,0.53
,15:36:39,6,3590,2528.6,0.55,13.3,7,30,0.08,10,50,0.53
,15:36:40,6,3590,2529.6,0.55,13.3,7,29.9,0.08,10,50,0.53
,15:36:41,6,3590,2530.6,0.55,13.3,7,29.9,0.077,10,50,0.53
,15:36:42,6,3590,2531.6,0.55,13.3,7,29.9,0.08,10,50,0.53
,15:36:43,6,3590,2532.6,0.55,13.3,7,29.9,0.083,10,50,0.53
,15:36:44,6,3590,2533.6,0.54,13.3,7,29.9,0.082,10,50,0.52
,15:36:45,6,3590,2534.6,0.54,13.3,7,29.8,0.081,10,50,0.52
,15:36:46,6,3590,2535.6,0.54,13.3,7,29.8,0.082,10,50,0.53
,15:36:47,6,3590,2536.6,0.55,13.3,7,29.8,0.082,10,50,0.53
,15:36:48,6,3590,2537.6,0.55,13.3,7,29.8,0.079,10,50,0.53
,15:36:49,6,3590,2538.6,0.55,13.3,7,29.8,0.08,10,50,0.53
,15:36:50,6,3590,2539.6,0.55,13.3,7,29.8,0.08,10,50,0.53
,15:36:51,6,3590,2540.6,0.55,13.3,7,29.7,0.083,10,50,0.53
,15:36:52,6,3590,2541.6,0.55,13.3,7,29.7,0.082,10,50,0.53
,15:36:53,6,3590,2542.6,0.55,13.3,7,29.7,0.082,10,50,0.53
,15:36:54,6,3590,2543.6,0.55,13.3,7,29.7,0.082,10,50,0.53
,15:36:55,6,3590,2544.6,0.55,13.3,7,29.7,0.08,10,50,0.53
,15:36:56,6,3590,2545.6,0.55,13.3,7,29.6,0.08,10,50,0.53
,15:36:57,6,3590,2546.6,0.55,13.3,7,29.6,0.079,10,50,0.53
,15:36:58,6,3590,2547.6,0.55,13.3,7,29.6,0.079,10,50,0.53
,15:36:59,6,3590,2548.6,0.54,13.3,7,29.6,0.079,10,50,0.52
,15:37:00,6,3590,2549.6,0.54,13.3,7,29.5,0.081,10,50,0.52
,15:37:01,6,3590,2550.6,0.54,13.3,7,29.5,0.078,10,50,0.52
,15:37:02,6,3590,2551.6,0.55,13.3,7,29.5,0.076,10,50,0.53
,15:37:03,6,3590,2552.6,0.55,13.3,7,29.5,0.077,10,50,0.53
,15:37:04,6,3590,2553.6,0.55,13.3,7,29.5,0.079,10,50,0.53
,15:37:05,6,3590,2554.6,0.55,13.3,7,29.4,0.079,10,50,0.52
,15:37:06,6,3590,2555.6,0.55,13.3,7,29.4,0.079,10,50,0.53
,15:37:07,6,3590,2556.6,0.54,13.3,7,29.4,0.079,10,50,0.52
,15:37:08,6,3590,2557.6,0.54,13.3,7,29.4,0.078,10,50,0.52
,15:37:09,6,3590,2558.6,0.53,13.3,7,29.4,0.077,10,50,0.51
,15:37:10,6,3590,2559.6,0.53,13.3,7,29.4,0.076,10,50,0.51
,15:37:11,6,3590,2560.6,0.53,13.3,7,29.4,0.079,10,50,0.51
,15:37:12,6,3590,2561.6,0.53,13.3,6,29.3,0.083,10,50,0.51
,15:37:13,6,3590,2562.6,0.53,13.3,7,29.3,0.08,10,50,0.51
,15:37:14,6,3590,2563.6,0.53,13.3,7,29.3,0.08,10,50,0.51
,15:37:15,6,3590,2564.6,0.53,13.3,7,29.3,0.074,10,50.1,0.51
,15:37:16,6,3590,2565.6,0.54,13.3,7,29.2,0.072,10,50,0.51
,15:37:17,6,3590,2566.6,0.53,13.3,7,29.2,0.077,10,50,0.51
,15:37:18,6,3590,2567.6,0.53,13.3,7,29.2,0.08,10,50,0.51
,15:37:19,6,3590,2568.6,0.53,13.3,7,29.2,0.079,10,50,0.51
,15:37:20,6,3590,2569.6,0.53,13.3,7,29.2,0.079,10,50,0.51
,15:37:21,6,3590,2570.6,0.53,13.3,7,29.1,0.079,10,50,0.51
,15:37:22,6,3590,2571.6,0.53,13.3,7,29.1,0.08,10,50,0.51
,15:37:23,6,3590,2572.6,0.53,13.3,7,29.1,0.077,10,50,0.51
,15:37:24,6,3590,2573.6,0.54,13.3,7,29.1,0.075,10,50,0.52
,15:37:25,6,3590,2574.6,0.53,13.3,7,29.1,0.074,10,50,0.51
,15:37:26,6,3590,2575.6,0.53,13.3,7,29,0.076,10,50.1,0.51
,15:37:27,6,3590,2576.6,0.52,13.3,7,29,0.078,10,50.1,0.5
,15:37:28,6,3590,2577.6,0.52,13.3,7,29,0.078,10,50,0.5
,15:37:29,6,3590,2578.6,0.52,13.3,7,29,0.078,10,50,0.5
,15:37:30,6,3590,2579.6,0.52,13.3,6,29,0.082,10,50.1,0.5
,15:37:31,6,3590,2580.6,0.52,13.3,7,29,0.079,10,50,0.5
,15:37:32,6,3590,2581.6,0.52,13.3,7,28.9,0.075,10,50,0.5
,15:37:33,6,3590,2582.6,0.52,13.3,7,28.9,0.073,10,50,0.5
,15:37:34,6,3590,2583.6,0.53,13.3,7,28.9,0.077,10,50.1,0.51
,15:37:35,6,3590,2584.6,0.53,13.3,7,28.9,0.077,10,50,0.51
,15:37:36,6,3590,2585.6,0.53,13.3,7,28.8,0.079,10,50,0.51
,15:37:37,6,3590,2586.6,0.52,13.3,7,28.8,0.079,10,50,0.5
,15:37:38,6,3590,2587.6,0.52,13.3,7,28.8,0.079,10,50,0.5
,15:37:39,6,3590,2588.6,0.53,13.3,7,28.8,0.077,10,50,0.51
,15:37:40,6,3590,2589.6,0.53,13.3,7,28.8,0.077,10,50,0.52
,15:37:41,6,3590,2590.6,0.54,13.3,7,28.7,0.081,10,50,0.52
,15:37:42,6,3590,2591.6,0.53,13.3,7,28.7,0.08,10,50,0.51
,15:37:43,6,3590,2592.6,0.52,13.3,7,28.7,0.075,10,50,0.5
,15:37:44,6,3590,2593.6,0.52,13.3,7,28.7,0.075,10,50,0.5
,15:37:45,6,3590,2594.6,0.52,13.3,7,28.6,0.075,10,50,0.5
,15:37:46,6,3590,2595.6,0.52,13.3,7,28.6,0.072,10,50,0.5
,15:37:47,6,3590,2596.6,0.52,13.3,7,28.6,0.072,10,50,0.5
,15:37:48,6,3590,2597.6,0.51,13.3,7,28.6,0.077,10,50,0.49
,15:37:49,6,3590,2598.6,0.51,13.3,7,28.6,0.077,10,50,0.49
,15:37:50,6,3590,2599.6,0.51,13.3,7,28.6,0.077,10,50,0.49
,15:37:51,6,3590,2600.6,0.52,13.3,7,28.6,0.078,10,50,0.5
,15:37:52,6,3590,2601.6,0.52,13.3,7,28.5,0.079,10,50.1,0.5
,15:37:53,6,3590,2602.6,0.53,13.3,7,28.5,0.076,10,50.1,0.51
,15:37:54,6,3590,2603.6,0.53,13.3,7,28.5,0.073,10,50,0.51
,15:37:55,6,3590,2604.6,0.52,13.3,7,28.5,0.073,10,50.1,0.5
,15:37:56,6,3590,2605.6,0.52,13.3,7,28.5,0.075,10,50,0.5
,15:37:57,6,3590,2606.6,0.51,13.3,7,28.4,0.077,10,50,0.49
,15:37:58,6,3590,2607.6,0.51,13.3,7,28.4,0.076,10,50,0.49
,15:37:59,6,3590,2608.6,0.51,13.3,7,28.4,0.077,10,50,0.49
,15:38:00,6,3590,2609.6,0.52,13.3,7,28.4,0.078,10,50,0.5
,15:38:01,6,3590,2610.6,0.53,13.3,7,28.4,0.079,10,50.1,0.51
,15:38:02,6,3590,2611.6,0.53,13.3,7,28.3,0.077,10,50,0.51
,15:38:03,6,3590,2612.6,0.53,13.3,7,28.3,0.077,10,50,0.51
,15:38:04,6,3590,2613.6,0.53,13.3,7,28.3,0.073,10,50,0.51
,15:38:05,6,3590,2614.6,0.53,13.3,7,28.3,0.073,10,50,0.51
,15:38:06,6,3590,2615.6,0.53,13.3,7,28.3,0.073,10,50,0.51
,15:38:07,6,3590,2616.6,0.53,13.3,7,28.3,0.076,10,50,0.51
,15:38:08,6,3590,2617.6,0.53,13.3,7,28.3,0.079,10,50,0.51
