Data file,,COLSIBRO_HEF_T9_C2.TSV,,,,,,,,,,
,16:31:52,5,3590,1249.3,1.27,13.3,7,21,0.177,10,49.7,1.23
,16:31:53,5,3590,1250.3,1.27,13.3,7,21,0.177,10,49.7,1.23
,16:31:54,5,3590,1251.3,1.27,13.3,7,21,0.177,10,49.7,1.23
,16:31:55,5,3590,1252.3,1.27,13.3,7,21,0.17,10,49.7,1.22
,16:31:56,5,3590,1253.3,1.27,13.3,7,22,0.171,10,49.7,1.23
,16:31:57,5,3590,1254.3,1.28,13.3,8,22,0.166,10,49.7,1.23
,16:31:58,5,3590,1255.3,1.27,13.3,8,21,0.166,10,49.7,1.23
,16:31:59,5,3590,1256.3,1.26,13.3,7,21,0.169,10,49.7,1.21
,16:32:00,5,3590,1257.3,1.25,13.3,7,21,0.168,10,49.7,1.2
,16:32:01,5,3590,1258.3,1.24,13.3,7,21,0.173,10,49.7,1.2
,16:32:02,5,3590,1259.3,1.25,13.3,7,21,0.181,10,49.7,1.21
,16:32:03,5,3590,1260.3,1.27,13.3,7,21,0.184,10,49.7,1.23
,16:32:04,5,3590,1261.3,1.27,13.3,7,21,0.184,10,49.7,1.23
,16:32:05,5,3590,1262.3,1.26,13.3,7,21,0.182,10,49.7,1.21
,16:32:06,5,3590,1263.3,1.25,13.3,7,21,0.18,10,49.7,1.2
,16:32:07,5,3590,1264.3,1.24,13.3,7,21,0.178,10,49.7,1.19
,16:32:08,5,3590,1265.3,1.23,13.3,7,22,0.178,10,49.7,1.19
,16:32:09,5,3590,1266.3,1.24,13.3,7,22,0.178,10,49.7,1.19
,16:32:10,5,3590,1267.3,1.25,13.3,7,22,0.174,10,49.7,1.21
,16:32:11,5,3590,1268.3,1.25,13.3,7,22,0.181,10,49.7,1.21
,16:32:12,5,3590,1269.3,1.25,13.3,7,22,0.187,10,49.7,1.2
,16:32:13,5,3590,1270.3,1.25,13.3,7,21,0.18,10,49.7,1.2
,16:32:14,5,3590,1271.3,1.24,13.3,7,21,0.18,10,49.7,1.2
,16:32:15,5,3590,1272.3,1.24,13.3,7,22,0.172,10,49.7,1.2
,16:32:16,5,3590,1273.3,1.24,13.3,7,21,0.172,10,49.7,1.2
,16:32:17,5,3590,1274.3,1.26,13.3,7,21,0.182,10,49.7,1.21
,16:32:18,5,3590,1275.3,1.26,13.3,7,21,0.175,10,49.7,1.21
,16:32:19,5,3590,1276.3,1.26,13.3,7,21,0.169,10,49.7,1.21
,16:32:20,5,3590,1277.3,1.25,13.3,8,21,0.162,10,49.7,1.2
,16:32:21,5,3590,1278.3,1.26,13.3,7,21,0.169,10,49.7,1.21
,16:32:22,5,3590,1279.3,1.25,13.3,7,21,0.175,10,49.7,1.21
,16:32:23,5,3590,1280.3,1.24,13.3,7,21,0.173,10,49.7,1.2
,16:32:24,5,3590,1281.3,1.24,13.3,7,22,0.18,10,49.7,1.2
,16:32:25,5,3590,1282.3,1.25,13.3,7,22,0.18,10,49.7,1.2
,16:32:26,5,3590,1283.3,1.25,13.3,7,22,0.18,10,49.7,1.2
,16:32:27,5,3590,1284.3,1.24,13.3,7,22,0.18,10,49.7,1.2
,16:32:28,5,3590,1285.3,1.24,13.3,7,21,0.186,10,49.7,1.2
,16:32:29,5,3590,1286.3,1.25,13.3,7,21,0.188,10,49.7,1.21
,16:32:30,5,3590,1287.3,1.25,13.3,7,21,0.18,10,49.7,1.2
,16:32:31,5,3590,1288.3,1.27,13.3,7,21,0.183,10,49.7,1.22
,16:32:32,5,3590,1289.3,1.26,13.3,7,21,0.182,10,49.7,1.22
,16:32:33,5,3590,1290.3,1.26,13.3,7,21,0.182,10,49.7,1.21
,16:32:34,5,3590,1291.3,1.25,13.3,7,21,0.181,10,49.7,1.21
,16:32:35,5,3590,1292.3,1.25,13.3,7,21,0.174,10,49.7,1.2
,16:32:36,5,3590,1293.3,1.25,13.3,7,21,0.174,10,49.7,1.2
,16:32:37,5,3590,1294.3,1.24,13.3,7,21,0.172,10,49.6,1.2
,16:32:38,5,3590,1295.3,1.25,13.3,7,22,0.175,10,49.6,1.21
,16:32:39,5,3590,1296.3,1.26,13.3,7,21,0.175,10,49.7,1.21
,16:32:40,5,3590,1297.3,1.26,13.3,7,21,0.175,10,49.7,1.21
,16:32:41,5,3590,1298.3,1.24,13.3,7,21,0.167,10,49.7,1.2
,16:32:42,5,3590,1299.3,1.24,13.3,7,21,0.173,10,49.7,1.2
,16:32:43,5,3590,1300.3,1.24,13.3,7,21,0.173,10,49.7,1.2
,16:32:44,5,3590,1301.3,1.24,13.3,7,21,0.173,10,49.7,1.2
,16:32:45,5,3590,1302.3,1.26,13.3,7,21,0.175,10,49.7,1.21
,16:32:46,5,3590,1303.3,1.26,13.3,7,21,0.169,10,49.7,1.21
,16:32:47,5,3590,1304.3,1.27,13.3,7,21,0.171,10,49.7,1.22
,16:32:48,5,3590,1305.3,1.25,13.3,7,21,0.174,10,49.7,1.2
,16:32:49,5,3590,1306.3,1.25,13.3,7,21,0.174,10,49.7,1.21
,16:32:50,5,3590,1307.3,1.24,13.3,7,21,0.173,10,49.7,1.2
,16:32:51,5,3590,1308.3,1.24,13.3,7,21,0.172,10,49.7,1.2
,16:32:52,5,3590,1309.3,1.24,13.3,7,21,0.173,10,49.7,1.2
,16:32:53,5,3590,1310.3,1.25,13.3,7,21,0.187,10,49.7,1.2
,16:32:54,5,3590,1311.3,1.26,13.3,7,21,0.182,10,49.7,1.21
,16:32:55,5,3590,1312.3,1.24,13.3,7,22,0.179,10,49.7,1.2
,16:32:56,5,3590,1313.3,1.24,13.3,7,22,0.172,10,49.7,1.2
,16:32:57,5,3590,1314.3,1.24,13.3,7,22,0.173,10,49.7,1.2
,16:32:58,5,3590,1315.3,1.26,13.3,7,22,0.175,10,49.7,1.21
,16:32:59,5,3590,1316.3,1.26,13.3,7,21,0.182,10,49.7,1.22
,16:33:00,5,3590,1317.3,1.26,13.3,7,21,0.182,10,49.7,1.22
,16:33:01,5,3590,1318.3,1.27,13.3,7,21,0.176,10,49.7,1.22
,16:33:02,5,3590,1319.3,1.26,13.3,7,22,0.182,10,49.6,1.22
,16:33:03,5,3590,1320.3,1.27,13.3,7,22,0.183,10,49.7,1.23
,16:33:04,5,3590,1321.3,1.27,13.3,7,21,0.183,10,49.7,1.22
,16:33:05,5,3590,1322.3,1.27,13.3,7,22,0.183,10,49.7,1.22
,16:33:06,5,3590,1323.3,1.27,13.3,7,21,0.183,10,49.7,1.22
,16:33:07,5,3590,1324.3,1.27,13.3,7,21,0.177,10,49.7,1.22
,16:33:08,5,3590,1325.3,1.26,13.3,7,21,0.182,10,49.7,1.21
,16:33:09,5,3590,1326.3,1.25,13.3,7,21,0.181,10,49.7,1.21
,16:33:10,5,3590,1327.3,1.25,13.3,7,21,0.181,10,49.7,1.21
,16:33:11,5,3590,1328.3,1.26,13.3,7,21,0.181,10,49.7,1.21
,16:33:12,5,3590,1329.3,1.26,13.3,7,21,0.189,10,49.7,1.22
,16:33:13,5,3590,1330.3,1.27,13.3,7,21,0.184,10,49.7,1.23
,16:33:14,5,3590,1331.3,1.28,13.3,7,21,0.184,10,49.7,1.23
,16:33:15,5,3590,1332.3,1.28,13.3,7,21,0.185,10,49.7,1.23
,16:33:16,5,3590,1333.3,1.28,13.3,7,21,0.178,10,49.7,1.23
,16:33:17,5,3590,1334.3,1.28,13.3,7,22,0.178,10,49.7,1.24
,16:33:18,5,3590,1335.3,1.27,13.3,7,22,0.177,10,49.7,1.22
,16:33:19,5,3590,1336.3,1.27,13.3,7,22,0.176,10,49.7,1.22
,16:33:20,5,3590,1337.3,1.27,13.3,7,22,0.176,10,49.7,1.22
,16:33:21,5,3590,1338.3,1.27,13.3,7,22,0.177,10,49.7,1.23
,16:33:22,5,3590,1339.3,1.27,13.3,7,22,0.177,10,49.7,1.22
,16:33:23,5,3590,1340.3,1.25,13.3,7,22,0.174,10,49.7,1.21
,16:33:24,5,3590,1341.3,1.24,13.3,7,22,0.179,10,49.7,1.19
,16:33:25,5,3590,1342.3,1.23,13.3,7,22,0.184,10,49.7,1.18
,16:33:26,5,3590,1343.3,1.24,13.3,7,22,0.178,10,49.6,1.19
,16:33:27,5,3590,1344.3,1.26,13.3,7,22,0.176,10,49.7,1.22
,16:33:28,5,3590,1345.3,1.28,13.3,7,22,0.179,10,49.7,1.24
,16:33:29,5,3590,1346.3,1.28,13.3,7,22,0.179,10,49.7,1.24
,16:33:30,5,3590,1347.3,1.26,13.3,7,22,0.182,10,49.6,1.21
,16:33:31,5,3590,1348.3,1.23,13.3,7,21,0.178,10,49.6,1.19
,16:33:32,5,3590,1349.3,1.23,13.3,7,21,0.185,10,49.7,1.19
,16:33:33,5,3590,1350.3,1.24,13.3,7,21,0.179,10,49.7,1.2
,16:33:34,5,3590,1351.3,1.26,13.3,7,21,0.182,10,49.7,1.22
,16:33:35,5,3590,1352.3,1.27,13.3,7,21,0.184,10,49.7,1.23
,16:33:36,5,3590,1353.3,1.27,13.3,7,21,0.177,10,49.7,1.23
,16:33:37,5,3590,1354.3,1.28,13.3,7,21,0.178,10,49.7,1.23
,16:33:38,5,3590,1355.3,1.28,13.3,7,21,0.178,10,49.7,1.24
,16:33:39,5,3590,1356.3,1.28,13.3,7,21,0.185,10,49.7,1.24
,16:33:40,5,3590,1357.3,1.27,13.3,7,21,0.177,10,49.7,1.23
,16:33:41,5,3590,1358.3,1.28,13.3,7,21,0.172,10,49.7,1.24
,16:33:42,5,3590,1359.3,1.29,13.3,7,21,0.173,10,49.6,1.24
,16:33:43,5,3590,1360.3,1.29,13.3,7,21,0.173,10,49.7,1.24
,16:33:44,5,3590,1361.3,1.27,13.3,7,21,0.177,10,49.7,1.22
,16:33:45,5,3590,1362.3,1.26,13.3,7,21,0.181,10,49.7,1.21
,16:33:46,5,3590,1363.3,1.25,13.3,7,22,0.18,10,49.7,1.2
,16:33:47,5,3590,1364.3,1.25,13.3,7,21,0.181,10,49.7,1.21
,16:33:48,5,3590,1365.3,1.27,13.3,7,22,0.183,10,49.7,1.23
,16:33:49,5,3590,1366.3,1.28,13.3,7,22,0.179,10,49.7,1.24
,16:33:50,5,3590,1367.3,1.28,13.3,7,21,0.178,10,49.7,1.23
,16:33:51,5,3590,1368.3,1.25,13.3,7,21,0.181,10,49.7,1.21
,16:33:52,5,3590,1369.3,1.24,13.3,7,21,0.18,10,49.7,1.2
,16:33:53,5,3590,1370.3,1.25,13.3,7,21,0.18,10,49.6,1.21
,16:33:54,5,3590,1371.3,1.25,13.3,7,21,0.175,10,49.7,1.21
,16:33:55,5,3590,1372.3,1.25,13.3,7,21,0.175,10,49.7,1.21
,16:33:56,5,3590,1373.3,1.26,13.3,7,21,0.17,10,49.7,1.22
,16:33:57,5,3590,1374.3,1.28,13.3,8,21,0.166,10,49.7,1.24
,16:33:58,5,3590,1375.3,1.28,13.3,7,21,0.172,10,49.6,1.24
,16:33:59,5,3590,1376.3,1.28,13.3,7,21,0.172,10,49.7,1.23
,16:34:00,5,3590,1377.3,1.25,13.3,7,21,0.174,10,49.7,1.21
,16:34:01,5,3590,1378.3,1.24,13.3,7,21,0.173,10,49.7,1.2
,16:34:02,5,3590,1379.3,1.23,13.3,7,21,0.171,10,49.7,1.19
,16:34:03,5,3590,1380.3,1.24,13.3,7,22,0.172,10,49.7,1.2
,16:34:04,5,3590,1381.3,1.24,13.3,7,22,0.179,10,49.7,1.2
,16:34:05,5,3590,1382.3,1.26,13.3,7,22,0.189,10,49.7,1.22
,16:34:06,5,3590,1383.3,1.26,13.3,7,21,0.189,10,49.7,1.22
,16:34:07,5,3590,1384.3,1.26,13.3,7,21,0.182,10,49.7,1.22
,16:34:08,5,3590,1385.3,1.26,13.3,7,21,0.176,10,49.7,1.21
,16:34:09,5,3590,1386.3,1.26,13.3,7,21,0.175,10,49.7,1.21
,16:34:10,5,3590,1387.3,1.24,13.3,7,21,0.179,10,49.6,1.2
,16:34:11,5,3590,1388.3,1.23,13.3,7,21,0.178,10,49.7,1.19
,16:34:12,5,3590,1389.3,1.24,13.3,7,21,0.18,10,49.7,1.2
,16:34:13,5,3590,1390.3,1.26,13.3,7,21,0.175,10,49.7,1.22
,16:34:14,5,3590,1391.3,1.27,13.3,7,21,0.177,10,49.7,1.23
,16:34:15,5,3590,1392.3,1.27,13.3,7,21,0.171,10,49.7,1.23
,16:34:16,5,3590,1393.3,1.27,13.3,7,21,0.177,10,49.7,1.23
,16:34:17,5,3590,1394.3,1.26,13.3,7,21,0.182,10,49.7,1.22
,16:34:18,5,3590,1395.3,1.26,13.3,7,22,0.181,10,49.7,1.21
,16:34:19,5,3590,1396.3,1.26,13.3,7,22,0.175,10,49.7,1.21
,16:34:20,5,3590,1397.3,1.25,13.3,7,22,0.181,10,49.7,1.21
,16:34:21,5,3590,1398.3,1.25,13.3,7,22,0.181,10,49.7,1.21
,16:34:22,5,3590,1399.3,1.25,13.3,7,21,0.18,10,49.7,1.2
,16:34:23,5,3590,1400.3,1.26,13.3,7,21,0.182,10,49.7,1.22
,16:34:24,5,3590,1401.3,1.26,13.3,7,21,0.182,10,49.7,1.21
,16:34:25,5,3590,1402.3,1.26,13.3,7,21,0.176,10,49.7,1.22
,16:34:26,5,3590,1403.3,1.26,13.3,7,21,0.176,10,49.7,1.22
,16:34:27,5,3590,1404.3,1.26,13.3,7,21,0.176,10,49.7,1.22
,16:34:28,5,3590,1405.3,1.26,13.3,7,21,0.17,10,49.7,1.22
,16:34:29,5,3590,1406.3,1.25,13.3,7,21,0.173,10,49.7,1.2
,16:34:30,5,3590,1407.3,1.24,13.3,7,21,0.172,10,49.7,1.2
,16:34:31,5,3590,1408.3,1.24,13.3,7,21,0.179,10,49.7,1.19
,16:34:32,5,3590,1409.3,1.23,13.3,7,21,0.177,10,49.7,1.19
,16:34:33,5,3590,1410.3,1.23,13.3,7,21,0.177,10,49.7,1.19
,16:34:34,5,3590,1411.3,1.24,13.3,7,22,0.173,10,49.7,1.2
,16:34:35,5,3590,1412.3,1.25,13.3,7,22,0.175,10,49.7,1.21
,16:34:36,5,3590,1413.3,1.27,13.3,7,22,0.183,10,49.7,1.22
,16:34:37,5,3590,1414.3,1.27,13.3,7,22,0.19,10,49.7,1.22
,16:34:38,5,3590,1415.3,1.27,13.3,7,22,0.19,10,49.7,1.22
,16:34:39,5,3590,1416.3,1.26,13.3,7,22,0.182,10,49.7,1.21
,16:34:40,5,3590,1417.3,1.26,13.3,7,21,0.176,10,49.7,1.22
,16:34:41,5,3590,1418.3,1.28,13.3,7,21,0.178,10,49.7,1.24
,16:34:42,5,3590,1419.3,1.29,13.3,7,21,0.18,10,49.7,1.25
,16:34:43,5,3590,1420.3,1.29,13.3,7,21,0.173,10,49.7,1.24
,16:34:44,5,3590,1421.3,1.28,13.3,7,21,0.172,10,49.7,1.23
,16:34:45,5,3590,1422.3,1.27,13.3,7,21,0.171,10,49.7,1.23
,16:34:46,5,3590,1423.3,1.26,13.3,7,22,0.175,10,49.7,1.21
,16:34:47,5,3590,1424.3,1.24,13.3,7,21,0.178,10,49.7,1.19
,16:34:48,5,3590,1425.3,1.23,13.3,7,21,0.184,10,49.7,1.19
,16:34:49,5,3590,1426.3,1.24,13.3,7,21,0.186,10,49.7,1.2
,16:34:50,5,3590,1427.3,1.27,13.3,7,21,0.183,10,49.7,1.22
,16:34:51,5,3590,1428.3,1.27,13.3,7,21,0.184,10,49.7,1.22
,16:34:52,5,3590,1429.3,1.26,13.3,7,21,0.175,10,49.6,1.21
,16:34:53,5,3590,1430.3,1.25,13.3,7,21,0.174,10,49.7,1.2
,16:34:54,5,3590,1431.3,1.24,13.3,7,21,0.172,10,49.7,1.2
,16:34:55,5,3590,1432.3,1.24,13.3,7,21,0.179,10,49.7,1.2
,16:34:56,5,3590,1433.3,1.24,13.3,7,21,0.172,10,49.7,1.2
,16:34:57,5,3590,1434.3,1.26,13.3,7,21,0.175,10,49.6,1.21
,16:34:58,5,3590,1435.3,1.26,13.3,7,21,0.175,10,49.7,1.21
,16:34:59,5,3590,1436.3,1.26,13.3,7,21,0.176,10,49.7,1.22
,16:35:00,5,3590,1437.3,1.26,13.3,7,21,0.176,10,49.7,1.22
,16:35:01,5,3590,1438.3,1.27,13.3,7,21,0.177,10,49.7,1.23
,16:35:02,5,3590,1439.3,1.26,13.3,7,21,0.175,10,49.7,1.21
,16:35:03,5,3590,1440.3,1.25,13.3,7,21,0.169,10,49.7,1.21
,16:35:04,5,3590,1441.3,1.26,13.3,8,21,0.164,10,49.7,1.22
,16:35:05,5,3590,1442.3,1.28,13.3,7,21,0.172,10,49.7,1.23
,16:35:06,5,3590,1443.3,1.28,13.3,7,21,0.178,10,49.7,1.23
,16:35:07,5,3590,1444.3,1.28,13.3,7,21,0.178,10,49.7,1.23
,16:35:08,5,3590,1445.3,1.27,13.3,7,21,0.176,10,49.7,1.22
,16:35:09,5,3590,1446.3,1.25,13.3,7,21,0.181,10,49.7,1.21
,16:35:10,5,3590,1447.3,1.24,13.3,7,21,0.18,10,49.7,1.2
,16:35:11,5,3590,1448.3,1.26,13.3,7,21,0.181,10,49.7,1.21
,16:35:12,5,3590,1449.3,1.27,13.3,7,21,0.184,10,49.7,1.23
,16:35:13,5,3590,1450.3,1.28,13.3,7,21,0.185,10,49.7,1.24
,16:35:14,5,3590,1451.3,1.28,13.3,7,21,0.184,10,49.7,1.23
,16:35:15,5,3590,1452.3,1.27,13.3,7,21,0.184,10,49.7,1.23
,16:35:16,5,3590,1453.3,1.26,13.3,7,21,0.181,10,49.7,1.21
,16:35:17,5,3590,1454.3,1.26,13.3,7,21,0.181,10,49.7,1.21
,16:35:18,5,3590,1455.3,1.27,13.3,7,21,0.176,10,49.7,1.22
,16:35:19,5,3590,1456.3,1.28,13.3,7,21,0.178,10,49.7,1.23
,16:35:20,5,3590,1457.3,1.28,13.3,7,21,0.172,10,49.7,1.23
,16:35:21,5,3590,1458.3,1.27,13.3,7,21,0.17,10,49.7,1.22
,16:35:22,5,3590,1459.3,1.27,13.3,7,21,0.177,10,49.7,1.22
,16:35:23,5,3590,1460.3,1.28,13.3,7,21,0.184,10,49.7,1.23
,16:35:24,5,3590,1461.3,1.27,13.3,7,21,0.183,10,49.7,1.22
,16:35:25,5,3590,1462.3,1.27,13.3,7,21,0.183,10,49.6,1.22
,16:35:26,5,3590,1463.3,1.27,13.3,7,21,0.184,10,49.7,1.23
,16:35:27,5,3590,1464.3,1.28,13.3,7,21,0.184,10,49.7,1.23
,16:35:28,5,3590,1465.3,1.27,13.3,7,21,0.184,10,49.7,1.23
,16:35:29,5,3590,1466.3,1.27,13.3,7,21,0.176,10,49.7,1.22
,16:35:30,5,3590,1467.3,1.26,13.3,7,21,0.176,10,49.7,1.22
,16:35:31,5,3590,1468.3,1.25,13.3,7,21,0.175,10,49.7,1.21
,16:35:32,5,3590,1469.3,1.25,13.3,7,21,0.174,10,49.7,1.2
,16:35:33,5,3590,1470.3,1.26,13.3,7,21,0.176,10,49.7,1.22
,16:35:34,5,3590,1471.3,1.29,13.3,7,21,0.174,10,49.7,1.25
,16:35:35,5,3590,1472.3,1.29,13.3,7,21,0.174,10,49.7,1.25
,16:35:36,5,3590,1473.3,1.28,13.3,7,21,0.178,10,49.7,1.23
,16:35:37,5,3590,1474.3,1.25,13.3,7,21,0.175,10,49.7,1.21
,16:35:38,5,3590,1475.3,1.25,13.3,7,21,0.18,10,49.7,1.2
,16:35:39,5,3590,1476.3,1.24,13.3,7,22,0.18,10,49.7,1.2
,16:35:40,5,3590,1477.3,1.24,13.3,7,22,0.179,10,49.7,1.2
,16:35:41,5,3590,1478.3,1.24,13.3,7,22,0.173,10,49.7,1.2
,16:35:42,5,3590,1479.3,1.25,13.3,7,22,0.175,10,49.7,1.21
,16:35:43,5,3590,1480.3,1.26,13.3,7,22,0.175,10,49.7,1.21
,16:35:44,5,3590,1481.3,1.27,13.3,7,22,0.177,10,49.7,1.23
,16:35:45,5,3590,1482.3,1.28,13.3,7,21,0.184,10,49.7,1.23
,16:35:46,5,3590,1483.3,1.28,13.3,7,21,0.184,10,49.7,1.23
,16:35:47,5,3590,1484.3,1.26,13.3,7,21,0.189,10,49.7,1.22
,16:35:48,5,3590,1485.3,1.26,13.3,7,21,0.181,10,49.7,1.21
,16:35:49,5,3590,1486.3,1.27,13.3,7,21,0.183,10,49.7,1.23
,16:35:50,5,3590,1487.3,1.28,13.3,7,21,0.178,10,49.7,1.24
,16:35:51,5,3590,1488.3,1.29,13.3,7,21,0.18,10,49.7,1.24
,16:35:52,5,3590,1489.3,1.29,13.3,7,21,0.173,10,49.7,1.24
,16:35:53,5,3590,1490.3,1.28,13.3,7,21,0.179,10,49.7,1.24
,16:35:54,5,3590,1491.3,1.28,13.3,7,21,0.178,10,49.7,1.24
,16:35:55,5,3590,1492.3,1.28,13.3,7,21,0.184,10,49.7,1.23
,16:35:56,5,3590,1493.3,1.26,13.3,7,21,0.182,10,49.7,1.22
,16:35:57,5,3590,1494.3,1.27,13.3,7,22,0.184,10,49.7,1.23
,16:35:58,5,3590,1495.3,1.29,13.3,7,21,0.186,10,49.7,1.24
,16:35:59,5,3590,1496.3,1.3,13.3,7,21,0.188,10,49.7,1.25
,16:36:00,5,3590,1497.3,1.28,13.3,7,21,0.179,10,49.7,1.23
,16:36:01,5,3590,1498.3,1.26,13.3,7,21,0.17,10,49.7,1.22
,16:36:02,5,3590,1499.3,1.24,13.3,7,21,0.173,10,49.7,1.2
,16:36:03,5,3590,1500.3,1.23,13.3,7,21,0.178,10,49.7,1.19
,16:36:04,5,3590,1501.3,1.24,13.3,7,21,0.179,10,49.7,1.2
,16:36:05,5,3590,1502.3,1.27,13.3,7,21,0.184,10,49.7,1.23
,16:36:06,5,3590,1503.3,1.29,13.3,7,21,0.186,10,49.7,1.25
,16:36:07,5,3590,1504.3,1.3,13.3,7,21,0.187,10,49.7,1.25
,16:36:08,5,3590,1505.3,1.29,13.3,7,21,0.179,10,49.7,1.24
,16:36:09,5,3590,1506.3,1.28,13.3,7,21,0.173,10,49.7,1.24
,16:36:10,5,3590,1507.3,1.28,13.3,7,21,0.172,10,49.6,1.23
,16:36:11,5,3590,1508.3,1.27,13.3,7,21,0.177,10,49.7,1.23
,16:36:12,5,3590,1509.3,1.26,13.3,7,21,0.182,10,49.7,1.22
,16:36:13,5,3590,1510.3,1.26,13.3,7,21,0.176,10,49.7,1.22
,16:36:14,5,3590,1511.3,1.26,13.3,7,21,0.182,10,49.7,1.22
,16:36:15,5,3590,1512.3,1.26,13.3,7,21,0.182,10,49.7,1.22
,16:36:16,5,3590,1513.3,1.26,13.3,7,21,0.181,10,49.7,1.21
,16:36:17,5,3590,1514.3,1.25,13.3,7,21,0.169,10,49.6,1.21
,16:36:18,5,3590,1515.3,1.25,13.3,8,21,0.163,10,49.7,1.21
,16:36:19,5,3590,1516.3,1.25,13.3,7,22,0.168,10,49.7,1.2
,16:36:20,5,3590,1517.3,1.26,13.3,7,22,0.181,10,49.7,1.21
,16:36:21,5,3590,1518.3,1.26,13.3,7,22,0.182,10,49.7,1.22
,16:36:22,5,3590,1519.3,1.26,13.3,7,22,0.182,10,49.7,1.22
,16:36:23,5,3590,1520.3,1.26,13.3,7,22,0.182,10,49.7,1.22
,16:36:24,5,3590,1521.3,1.27,13.3,7,21,0.184,10,49.7,1.23
,16:36:25,5,3590,1522.3,1.27,13.3,7,21,0.183,10,49.7,1.22
,16:36:26,5,3590,1523.3,1.25,13.3,7,21,0.181,10,49.7,1.21
,16:36:27,5,3590,1524.3,1.24,13.3,7,21,0.173,10,49.7,1.2
,16:36:28,5,3590,1525.3,1.25,13.3,7,21,0.168,10,49.7,1.21
,16:36:29,5,3590,1526.3,1.27,13.3,7,21,0.17,10,49.6,1.22
,16:36:30,5,3590,1527.3,1.27,13.3,7,21,0.184,10,49.7,1.23
,16:36:31,5,3590,1528.3,1.27,13.3,7,21,0.19,10,49.7,1.22
,16:36:32,5,3590,1529.3,1.26,13.3,7,22,0.182,10,49.7,1.22
,16:36:33,5,3590,1530.3,1.25,13.3,7,22,0.18,10,49.7,1.2
,16:36:34,5,3590,1531.3,1.24,13.3,7,21,0.179,10,49.7,1.2
,16:36:35,5,3590,1532.3,1.24,13.3,7,21,0.179,10,49.6,1.2
,16:36:36,5,3590,1533.3,1.26,13.3,7,21,0.169,10,49.7,1.22
,16:36:37,5,3590,1534.3,1.29,13.3,7,21,0.173,10,49.7,1.25
,16:36:38,5,3590,1535.3,1.29,13.3,7,21,0.173,10,49.7,1.24
,16:36:39,5,3590,1536.3,1.29,13.3,7,21,0.179,10,49.7,1.24
,16:36:40,5,3590,1537.3,1.27,13.3,7,22,0.177,10,49.7,1.23
,16:36:41,5,3590,1538.3,1.27,13.3,7,22,0.184,10,49.7,1.23
,16:36:42,5,3590,1539.3,1.27,13.3,7,21,0.183,10,49.7,1.22
,16:36:43,5,3590,1540.3,1.26,13.3,7,21,0.182,10,49.7,1.22
,16:36:44,5,3590,1541.3,1.28,13.3,7,21,0.185,10,49.7,1.24
,16:36:45,5,3590,1542.3,1.29,13.3,7,21,0.18,10,49.7,1.25
,16:36:46,5,3590,1543.3,1.29,13.3,7,21,0.174,10,49.7,1.25
,16:36:47,5,3590,1544.3,1.28,13.3,7,21,0.178,10,49.7,1.23
,16:36:48,5,3590,1545.3,1.28,13.3,7,21,0.179,10,49.7,1.24
,16:36:49,5,3590,1546.3,1.28,13.3,7,21,0.184,10,49.7,1.23
,16:36:50,5,3590,1547.3,1.26,13.3,7,21,0.182,10,49.7,1.21
,16:36:51,5,3590,1548.3,1.25,13.3,7,21,0.18,10,49.7,1.2
,16:36:52,5,3590,1549.3,1.27,13.3,7,21,0.183,10,49.7,1.23
,16:36:53,5,3590,1550.3,1.28,13.3,7,21,0.172,10,49.7,1.24
,16:36:54,5,3590,1551.3,1.28,13.3,7,21,0.172,10,49.7,1.24
,16:36:55,5,3590,1552.3,1.27,13.3,7,21,0.176,10,49.7,1.22
,16:36:56,5,3590,1553.3,1.24,13.3,7,21,0.173,10,49.7,1.2
,16:36:57,5,3590,1554.3,1.23,13.3,7,21,0.178,10,49.6,1.19
,16:36:58,5,3590,1555.3,1.23,13.3,7,21,0.184,10,49.7,1.19
,16:36:59,5,3590,1556.3,1.25,13.3,7,21,0.181,10,49.7,1.21
,16:37:00,5,3590,1557.3,1.27,13.3,7,21,0.183,10,49.7,1.22
,16:37:01,5,3590,1558.3,1.27,13.3,7,21,0.177,10,49.7,1.23
,16:37:02,5,3590,1559.3,1.26,13.3,7,21,0.176,10,49.7,1.22
,16:37:03,5,3590,1560.3,1.26,13.3,7,22,0.176,10,49.7,1.22
,16:37:04,5,3590,1561.3,1.26,13.3,7,22,0.182,10,49.7,1.21
,16:37:05,5,3590,1562.3,1.26,13.3,7,22,0.182,10,49.6,1.21
,16:37:06,5,3590,1563.3,1.26,13.3,7,21,0.176,10,49.7,1.22
,16:37:07,5,3590,1564.3,1.28,13.3,7,21,0.184,10,49.7,1.23
,16:37:08,5,3590,1565.3,1.28,13.3,7,21,0.184,10,49.7,1.23
,16:37:09,5,3590,1566.3,1.28,13.3,7,21,0.178,10,49.7,1.23
,16:37:10,5,3590,1567.3,1.27,13.3,7,21,0.177,10,49.7,1.23
,16:37:11,5,3590,1568.3,1.28,13.3,7,21,0.178,10,49.7,1.23
,16:37:12,5,3590,1569.3,1.27,13.3,7,21,0.171,10,49.7,1.22
,16:37:13,5,3590,1570.3,1.26,13.3,7,21,0.175,10,49.7,1.21
,16:37:14,5,3590,1571.3,1.26,13.3,7,21,0.181,10,49.7,1.21
,16:37:15,5,3590,1572.3,1.27,13.3,7,21,0.184,10,49.7,1.23
