Data file,,SORONA_DRY_T23_S3.TSV,,,,,,,,,,
Configuration file,,TE77.CFG,,,,,,,,,,
Calibration file,,TE77.CAL,,,,,,,,,,
Test control file,,TIMOLOWPRESSURESAMPLES.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,Iestyn,,,,,,,,,,
Date,,28/03/2017,,,,,,,,,,
Lubricant,,Dry,,,,,,,,,,
Specimens,,Sorona,,,,,,,,,,
Temp,,Room (20),,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Force> = 7,,,,,,,,,,,,
Test started at 13:02:45 on 28/03/2017,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temp (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
Fast data in,,sorona_dry_t23_s3-h001.tsv,,,,,,,,,,
,13:54:49,5,3590,3122.2,3.32,13.3,7,23,0.479,10,49.8,3.2
,13:54:50,5,3590,3123.2,3.32,13.3,7,23,0.48,10,49.8,3.21
,13:54:51,5,3590,3124.2,3.34,13.3,7,23,0.483,10,49.8,3.23
,13:54:52,5,3590,3125.2,3.4,13.3,7,23,0.491,10,49.8,3.28
,13:54:53,5,3590,3126.2,3.42,13.3,7,23,0.476,10,49.9,3.3
,13:54:54,5,3590,3127.2,3.39,13.3,7,23,0.49,10,49.9,3.27
,13:54:55,5,3590,3128.2,3.35,13.3,7,23,0.484,10,49.9,3.23
,13:54:56,5,3590,3129.2,3.34,13.3,7,23,0.482,10,49.9,3.22
,13:54:57,5,3590,3130.2,3.37,13.3,7,23,0.487,10,49.9,3.26
,13:54:58,5,3590,3131.2,3.39,13.3,7,23,0.49,10,49.9,3.28
,13:54:59,5,3590,3132.2,3.4,13.3,7,23,0.491,10,49.9,3.28
,13:55:00,5,3590,3133.2,3.4,13.3,7,23,0.491,10,49.9,3.28
,13:55:01,5,3590,3134.2,3.38,13.3,7,23,0.489,10,49.9,3.26
,13:55:02,5,3590,3135.2,3.36,13.3,7,23,0.469,10,49.8,3.25
,13:55:03,5,3590,3136.2,3.35,13.3,7,23,0.466,10,49.8,3.23
,13:55:04,5,3590,3137.2,3.35,13.3,7,23,0.466,10,49.9,3.24
,13:55:05,5,3590,3138.2,3.4,13.3,7,23,0.458,10,49.9,3.29
,13:55:06,5,3590,3139.2,3.46,13.3,8,23,0.449,10,49.8,3.34
,13:55:07,5,3590,3140.2,3.48,13.3,8,23,0.452,10,49.9,3.35
,13:55:08,5,3590,3141.2,3.45,13.3,8,23,0.449,10,49.9,3.33
,13:55:09,5,3590,3142.2,3.41,13.3,7,23,0.458,10,49.9,3.28
,13:55:10,5,3590,3143.2,3.36,13.3,7,23,0.468,10,49.9,3.24
,13:55:11,5,3590,3144.2,3.3,13.3,7,23,0.476,10,49.9,3.18
,13:55:12,5,3590,3145.2,3.28,13.3,7,23,0.474,10,49.9,3.17
,13:55:13,5,3590,3146.2,3.34,13.3,7,23,0.5,10,49.9,3.23
,13:55:14,5,3590,3147.2,3.41,13.3,7,23,0.493,10,49.8,3.3
,13:55:15,5,3590,3148.2,3.45,13.3,7,23,0.499,10,49.9,3.33
,13:55:16,5,3590,3149.2,3.44,13.3,7,23,0.497,10,49.8,3.32
,13:55:17,5,3590,3150.2,3.42,13.3,7,23,0.494,10,49.9,3.3
,13:55:18,5,3590,3151.2,3.45,13.3,7,23,0.498,10,49.9,3.33
,13:55:19,5,3590,3152.2,3.47,13.3,7,23,0.501,10,49.9,3.36
,13:55:20,5,3590,3153.2,3.5,13.3,7,23,0.487,10,49.9,3.38
,13:55:21,5,3590,3154.2,3.48,13.3,7,23,0.485,10,49.9,3.36
,13:55:22,5,3590,3155.2,3.48,13.3,7,23,0.485,10,49.9,3.36
,13:55:23,5,3590,3156.2,3.46,13.3,7,23,0.5,10,49.9,3.34
,13:55:24,5,3590,3157.2,3.45,13.3,7,23,0.499,10,49.9,3.33
,13:55:25,5,3590,3158.2,3.46,13.3,7,23,0.5,10,49.9,3.34
,13:55:26,5,3590,3159.2,3.47,13.3,7,23,0.483,10,49.9,3.35
,13:55:27,5,3590,3160.2,3.45,13.3,7,23,0.498,10,49.9,3.33
,13:55:28,5,3590,3161.2,3.43,13.3,7,23,0.478,10,49.8,3.31
,13:55:29,5,3590,3162.2,3.4,13.3,8,23,0.442,10,49.9,3.28
,13:55:30,5,3590,3163.2,3.36,13.3,8,23,0.437,10,49.9,3.24
,13:55:31,5,3590,3164.2,3.29,13.3,8,23,0.427,10,49.9,3.17
,13:55:32,5,3590,3165.2,3.24,13.3,7,23,0.451,10,49.8,3.12
,13:55:33,5,3590,3166.2,3.25,13.3,7,23,0.469,10,49.9,3.13
,13:55:34,5,3590,3167.2,3.26,13.3,7,23,0.471,10,49.8,3.15
,13:55:35,5,3590,3168.2,3.26,13.3,7,23,0.47,10,49.9,3.14
,13:55:36,5,3590,3169.2,3.22,13.3,7,23,0.465,10,49.9,3.11
,13:55:37,5,3590,3170.2,3.2,13.3,7,23,0.479,10,49.8,3.08
,13:55:38,5,3590,3171.2,3.19,13.3,7,23,0.461,10,49.8,3.08
,13:55:39,5,3590,3172.2,3.18,13.3,7,23,0.46,10,49.8,3.07
,13:55:40,5,3590,3173.2,3.17,13.3,7,23,0.442,10,49.9,3.06
,13:55:41,5,3590,3174.2,3.14,13.3,7,23,0.422,10,49.9,3.03
,13:55:42,5,3590,3175.2,3.1,13.3,7,23,0.417,10,49.9,2.99
,13:55:43,5,3590,3176.2,3.08,13.3,7,23,0.429,10,49.9,2.97
,13:55:44,5,3590,3177.2,3.12,13.3,7,23,0.435,10,49.8,3.02
,13:55:45,5,3590,3178.2,3.19,13.3,7,23,0.461,10,49.8,3.09
,13:55:46,5,3590,3179.2,3.22,13.3,7,23,0.465,10,49.8,3.1
,13:55:47,5,3590,3180.2,3.18,13.3,7,23,0.459,10,49.9,3.06
,13:55:48,5,3590,3181.2,3.16,13.3,7,23,0.456,10,49.9,3.05
,13:55:49,5,3590,3182.2,3.22,13.3,7,23,0.465,10,49.8,3.12
,13:55:50,5,3590,3183.2,3.33,13.3,7,23,0.464,10,49.9,3.22
,13:55:51,5,3590,3184.2,3.38,13.3,7,23,0.471,10,49.8,3.26
,13:55:52,5,3590,3185.2,3.33,13.3,7,23,0.464,10,49.8,3.21
,13:55:53,5,3590,3186.2,3.25,13.3,7,23,0.452,10,49.9,3.13
,13:55:54,5,3590,3187.2,3.2,13.3,7,23,0.446,10,49.9,3.09
,13:55:55,5,3590,3188.2,3.18,13.3,7,23,0.46,10,49.9,3.07
,13:55:56,5,3590,3189.2,3.18,13.3,7,23,0.477,10,49.8,3.07
,13:55:57,5,3590,3190.2,3.19,13.3,6,23,0.498,10,49.8,3.08
,13:55:58,5,3590,3191.2,3.22,13.3,7,23,0.483,10,49.9,3.11
,13:55:59,5,3590,3192.2,3.25,13.3,7,23,0.469,10,49.9,3.14
,13:56:00,5,3590,3193.2,3.26,13.3,7,23,0.439,10,49.9,3.15
,13:56:01,5,3590,3194.2,3.25,13.3,7,23,0.453,10,49.9,3.13
,13:56:02,5,3590,3195.2,3.22,13.3,7,23,0.449,10,49.9,3.11
,13:56:03,5,3590,3196.2,3.19,13.3,7,23,0.429,10,49.9,3.07
,13:56:04,5,3590,3197.2,3.11,13.3,7,23,0.434,10,49.9,3
,13:56:05,5,3590,3198.2,3.03,13.3,7,23,0.423,10,49.9,2.92
,13:56:06,5,3590,3199.2,2.98,13.3,7,23,0.415,10,49.9,2.88
,13:56:07,5,3590,3200.2,2.99,13.3,7,23,0.416,10,49.9,2.89
,13:56:08,5,3590,3201.2,2.99,13.3,7,23,0.403,10,49.9,2.89
,13:56:09,5,3590,3202.2,2.98,13.3,7,23,0.415,10,49.9,2.87
,13:56:10,5,3590,3203.2,2.95,13.3,7,23,0.411,10,49.8,2.85
,13:56:11,5,3590,3204.2,2.96,13.3,7,23,0.412,10,49.9,2.86
,13:56:12,5,3590,3205.2,2.98,13.3,7,23,0.415,10,49.9,2.88
,13:56:13,5,3590,3206.2,3.01,13.3,7,23,0.419,10,49.9,2.91
,13:56:14,5,3590,3207.2,3.04,13.3,7,23,0.424,10,49.9,2.94
,13:56:15,5,3590,3208.2,3.08,13.3,7,23,0.429,10,49.9,2.97
,13:56:16,5,3590,3209.2,3.08,13.3,7,23,0.445,10,49.9,2.98
,13:56:17,5,3590,3210.2,3.05,13.3,7,23,0.44,10,49.8,2.94
,13:56:18,5,3590,3211.2,3.02,13.3,7,23,0.436,10,49.8,2.91
,13:56:19,5,3590,3212.2,2.98,13.3,7,23,0.43,10,49.8,2.87
,13:56:20,5,3590,3213.2,2.98,13.3,7,23,0.43,10,49.9,2.88
,13:56:21,5,3590,3214.2,3.03,13.3,7,23,0.438,10,49.9,2.93
,13:56:22,5,3590,3215.2,3.1,13.3,7,23,0.432,10,49.8,3
,13:56:23,5,3590,3216.2,3.11,13.3,7,23,0.45,10,49.9,3
,13:56:24,5,3590,3217.2,3.05,13.3,7,23,0.441,10,49.8,2.94
,13:56:25,5,3590,3218.2,3.02,13.3,7,23,0.437,10,49.8,2.92
,13:56:26,5,3590,3219.2,3.02,13.3,7,23,0.421,10,49.9,2.92
,13:56:27,5,3590,3220.2,3.01,13.3,7,23,0.419,10,49.9,2.9
,13:56:28,5,3590,3221.2,2.94,13.3,7,23,0.425,10,49.8,2.83
,13:56:29,5,3590,3222.2,2.9,13.3,7,23,0.436,10,49.9,2.8
,13:56:30,5,3590,3223.2,2.92,13.3,7,23,0.421,10,49.8,2.82
,13:56:31,5,3590,3224.2,2.95,13.3,7,23,0.426,10,49.9,2.85
,13:56:32,5,3590,3225.2,2.98,13.3,7,23,0.416,10,49.8,2.88
,13:56:33,5,3590,3226.2,3.01,13.3,7,23,0.419,10,49.9,2.91
,13:56:34,5,3590,3227.2,3.04,13.3,7,23,0.423,10,49.9,2.93
,13:56:35,5,3590,3228.2,3.04,13.3,7,23,0.439,10,49.9,2.93
,13:56:36,5,3590,3229.2,3.03,13.3,7,23,0.422,10,49.9,2.92
,13:56:37,5,3590,3230.2,3,13.3,7,23,0.418,10,49.8,2.9
,13:56:38,5,3590,3231.2,2.98,13.3,7,23,0.415,10,49.9,2.87
,13:56:39,5,3590,3232.2,2.95,13.3,7,23,0.411,10,49.9,2.85
,13:56:40,5,3590,3233.2,2.93,13.3,7,23,0.409,10,49.9,2.83
,13:56:41,5,3590,3234.2,2.92,13.3,7,23,0.407,10,49.8,2.82
,13:56:42,5,3590,3235.2,2.92,13.3,7,23,0.407,10,49.9,2.82
,13:56:43,5,3590,3236.2,2.94,13.3,7,23,0.409,10,49.9,2.84
,13:56:44,5,3590,3237.2,2.98,13.3,7,23,0.415,10,49.8,2.88
,13:56:45,5,3590,3238.2,3.03,13.3,7,23,0.422,10,49.9,2.92
,13:56:46,5,3590,3239.2,3.04,13.3,7,23,0.424,10,49.8,2.94
,13:56:47,5,3590,3240.2,3.05,13.3,7,23,0.441,10,49.8,2.95
,13:56:48,5,3590,3241.2,3.09,13.3,7,23,0.464,10,49.9,2.99
,13:56:49,5,3590,3242.2,3.15,13.3,7,23,0.454,10,49.8,3.04
,13:56:50,5,3590,3243.2,3.17,13.3,7,23,0.442,10,49.9,3.06
,13:56:51,5,3590,3244.2,3.14,13.3,7,23,0.438,10,49.9,3.03
,13:56:52,5,3590,3245.2,3.13,13.3,7,23,0.437,10,49.9,3.03
,13:56:53,5,3590,3246.2,3.16,13.3,7,23,0.441,10,49.9,3.06
,13:56:54,5,3590,3247.2,3.22,13.3,7,23,0.448,10,49.8,3.11
,13:56:55,5,3590,3248.2,3.23,13.3,7,23,0.434,10,49.9,3.11
,13:56:56,5,3590,3249.2,3.2,13.3,7,23,0.431,10,49.8,3.09
,13:56:57,5,3590,3250.2,3.14,13.3,7,23,0.437,10,49.8,3.02
,13:56:58,5,3590,3251.2,3.08,13.3,7,23,0.445,10,49.9,2.97
,13:56:59,5,3590,3252.2,3.1,13.3,7,23,0.447,10,49.9,2.99
,13:57:00,5,3590,3253.2,3.16,13.3,7,23,0.456,10,49.8,3.06
,13:57:01,5,3590,3254.2,3.24,13.3,7,23,0.468,10,49.9,3.13
,13:57:02,5,3590,3255.2,3.26,13.3,7,23,0.47,10,49.9,3.14
,13:57:03,5,3590,3256.2,3.24,13.3,7,23,0.469,10,49.8,3.13
,13:57:04,5,3590,3257.2,3.24,13.3,7,23,0.452,10,49.9,3.13
,13:57:05,5,3590,3258.2,3.25,13.3,7,23,0.453,10,49.9,3.14
,13:57:06,5,3590,3259.2,3.25,13.3,7,23,0.437,10,49.8,3.14
,13:57:07,5,3590,3260.2,3.22,13.3,7,23,0.433,10,49.9,3.1
,13:57:08,5,3590,3261.2,3.19,13.3,7,23,0.444,10,49.9,3.08
,13:57:09,5,3590,3262.2,3.19,13.3,7,23,0.46,10,49.8,3.08
,13:57:10,5,3590,3263.2,3.21,13.3,7,23,0.464,10,49.9,3.1
,13:57:11,5,3590,3264.2,3.23,13.3,7,23,0.466,10,49.9,3.11
,13:57:12,5,3590,3265.2,3.23,13.3,7,23,0.449,10,49.9,3.11
,13:57:13,5,3590,3266.2,3.19,13.3,7,23,0.445,10,49.9,3.08
,13:57:14,5,3590,3267.2,3.16,13.3,7,23,0.424,10,49.9,3.04
,13:57:15,5,3590,3268.2,3.12,13.3,7,23,0.435,10,49.9,3.01
,13:57:16,5,3590,3269.2,3.12,13.3,7,23,0.451,10,49.9,3.01
,13:57:17,5,3590,3270.2,3.15,13.3,7,23,0.439,10,49.9,3.04
,13:57:18,5,3590,3271.2,3.16,13.3,7,23,0.441,10,49.9,3.05
,13:57:19,5,3590,3272.2,3.16,13.3,7,23,0.457,10,49.8,3.05
,13:57:20,5,3590,3273.2,3.17,13.3,7,23,0.457,10,49.8,3.06
,13:57:21,5,3590,3274.2,3.3,13.3,7,23,0.477,10,49.8,3.21
,13:57:22,5,3590,3275.2,3.5,13.3,7,23,0.488,10,49.8,3.4
,13:57:23,5,3590,3276.2,3.67,13.3,7,23,0.494,10,49.9,3.56
,13:57:24,5,3590,3277.2,3.7,13.3,7,23,0.516,10,49.9,3.57
,13:57:25,5,3590,3278.2,3.64,13.3,7,23,0.489,10,49.9,3.5
,13:57:26,5,3590,3279.2,3.56,13.3,8,23,0.462,10,49.9,3.42
,13:57:27,5,3590,3280.2,3.49,13.3,7,23,0.469,10,49.8,3.36
,13:57:28,5,3590,3281.2,3.44,13.3,7,23,0.479,10,49.9,3.32
,13:57:29,5,3590,3282.2,3.4,13.3,7,23,0.492,10,49.9,3.29
,13:57:30,5,3590,3283.2,3.39,13.3,7,23,0.49,10,49.9,3.28
,13:57:31,5,3590,3284.2,3.41,13.3,7,23,0.493,10,49.9,3.3
,13:57:32,5,3590,3285.2,3.43,13.3,7,23,0.514,10,49.8,3.31
,13:57:33,5,3590,3286.2,3.43,13.3,7,23,0.495,10,49.9,3.31
,13:57:34,5,3590,3287.2,3.41,13.3,7,23,0.492,10,49.9,3.29
,13:57:35,5,3590,3288.2,3.38,13.3,7,23,0.488,10,49.9,3.26
,13:57:36,5,3590,3289.2,3.38,13.3,7,23,0.488,10,49.9,3.26
,13:57:37,5,3590,3290.2,3.38,13.3,7,23,0.488,10,49.8,3.26
,13:57:38,5,3590,3291.2,3.37,13.3,7,23,0.487,10,49.9,3.25
,13:57:39,5,3590,3292.2,3.34,13.3,7,23,0.482,10,49.9,3.22
,13:57:40,5,3590,3293.2,3.32,13.3,7,23,0.479,10,49.8,3.2
,13:57:41,5,3590,3294.2,3.32,13.3,7,23,0.48,10,49.9,3.21
,13:57:42,5,3590,3295.2,3.33,13.3,7,23,0.481,10,49.8,3.21
,13:57:43,5,3590,3296.2,3.32,13.3,7,23,0.48,10,49.9,3.21
,13:57:44,5,3590,3297.2,3.3,13.3,7,23,0.46,10,49.9,3.19
,13:57:45,5,3590,3298.2,3.28,13.3,7,23,0.457,10,49.9,3.16
,13:57:46,5,3590,3299.2,3.25,13.3,7,23,0.453,10,49.8,3.14
,13:57:47,5,3590,3300.2,3.23,13.3,7,23,0.45,10,49.9,3.12
,13:57:48,5,3590,3301.2,3.21,13.3,7,23,0.464,10,49.9,3.1
,13:57:49,5,3590,3302.2,3.2,13.3,7,23,0.462,10,49.9,3.09
,13:57:50,5,3590,3303.2,3.23,13.3,7,23,0.466,10,49.9,3.12
,13:57:51,5,3590,3304.2,3.3,13.3,7,23,0.46,10,49.9,3.19
,13:57:52,5,3590,3305.2,3.35,13.3,7,23,0.467,10,49.9,3.24
,13:57:53,5,3590,3306.2,3.35,13.3,7,23,0.467,10,49.8,3.23
,13:57:54,5,3590,3307.2,3.3,13.3,7,23,0.477,10,49.9,3.18
,13:57:55,5,3590,3308.2,3.27,13.3,7,23,0.455,10,49.9,3.16
,13:57:56,5,3590,3309.2,3.27,13.3,7,23,0.473,10,49.9,3.16
,13:57:57,5,3590,3310.2,3.27,13.3,7,23,0.473,10,49.8,3.16
,13:57:58,5,3590,3311.2,3.26,13.3,7,23,0.471,10,49.9,3.14
,13:57:59,5,3590,3312.2,3.22,13.3,7,23,0.448,10,49.8,3.1
,13:58:00,5,3590,3313.2,3.2,13.3,7,23,0.431,10,49.9,3.09
,13:58:01,5,3590,3314.2,3.18,13.3,7,23,0.428,10,49.8,3.07
,13:58:02,5,3590,3315.2,3.18,13.3,7,23,0.428,10,49.8,3.07
,13:58:03,5,3590,3316.2,3.15,13.3,7,23,0.423,10,49.8,3.04
,13:58:04,5,3590,3317.2,3.11,13.3,7,23,0.418,10,49.8,3
,13:58:05,5,3590,3318.2,3.06,13.3,7,23,0.412,10,49.9,2.95
,13:58:06,5,3590,3319.2,3.04,13.3,7,23,0.408,10,49.9,2.93
,13:58:07,5,3590,3320.2,3.05,13.3,7,23,0.41,10,49.8,2.95
,13:58:08,5,3590,3321.2,3.08,13.3,7,23,0.414,10,49.9,2.97
,13:58:09,5,3590,3322.2,3.06,13.3,7,23,0.412,10,49.9,2.95
,13:58:10,5,3590,3323.2,3,13.3,7,23,0.417,10,49.9,2.89
,13:58:11,5,3590,3324.2,2.96,13.3,7,23,0.412,10,49.8,2.86
,13:58:12,5,3590,3325.2,3.01,13.3,7,23,0.435,10,49.9,2.91
,13:58:13,5,3590,3326.2,3.07,13.3,7,23,0.444,10,49.9,2.97
,13:58:14,5,3590,3327.2,3.11,13.3,7,23,0.449,10,49.9,3
,13:58:15,5,3590,3328.2,3.08,13.3,7,23,0.445,10,49.9,2.97
,13:58:16,5,3590,3329.2,3.06,13.3,7,23,0.442,10,49.9,2.95
,13:58:17,5,3590,3330.2,3.03,13.3,7,23,0.438,10,49.9,2.92
,13:58:18,5,3590,3331.2,2.97,13.3,7,23,0.43,10,49.9,2.87
,13:58:19,5,3590,3332.2,2.93,13.3,7,23,0.423,10,49.9,2.82
,13:58:20,5,3590,3333.2,2.92,13.3,7,23,0.422,10,49.9,2.82
,13:58:21,5,3590,3334.2,2.94,13.3,7,23,0.424,10,49.8,2.84
,13:58:22,5,3590,3335.2,2.95,13.3,7,23,0.426,10,49.9,2.84
,13:58:23,5,3590,3336.2,2.93,13.3,7,23,0.423,10,49.9,2.83
,13:58:24,5,3590,3337.2,2.91,13.3,7,23,0.421,10,49.9,2.81
,13:58:25,5,3590,3338.2,2.9,13.3,7,23,0.419,10,49.9,2.8
,13:58:26,5,3590,3339.2,2.9,13.3,7,23,0.435,10,49.9,2.8
,13:58:27,5,3590,3340.2,2.91,13.3,7,23,0.436,10,49.9,2.81
,13:58:28,5,3590,3341.2,2.92,13.3,7,23,0.422,10,49.9,2.82
,13:58:29,5,3590,3342.2,2.92,13.3,7,23,0.392,10,49.9,2.81
,13:58:30,5,3590,3343.2,2.87,13.3,7,23,0.386,10,49.9,2.76
,13:58:31,5,3590,3344.2,2.83,13.3,7,23,0.38,10,49.9,2.73
,13:58:32,5,3590,3345.2,2.81,13.3,8,23,0.365,10,49.9,2.71
,13:58:33,5,3590,3346.2,2.81,13.3,7,23,0.378,10,49.9,2.72
,13:58:34,5,3590,3347.2,2.81,13.3,7,23,0.378,10,49.9,2.71
,13:58:35,5,3590,3348.2,2.79,13.3,7,23,0.388,10,49.9,2.69
,13:58:36,5,3590,3349.2,2.79,13.3,7,23,0.402,10,49.9,2.69
,13:58:37,5,3590,3350.2,2.84,13.3,7,23,0.427,10,49.8,2.75
,13:58:38,5,3590,3351.2,2.95,13.3,7,23,0.443,10,49.8,2.86
,13:58:39,5,3590,3352.2,3.04,13.3,7,23,0.456,10,49.8,2.94
,13:58:40,5,3590,3353.2,3.07,13.3,7,23,0.444,10,49.8,2.96
,13:58:41,5,3590,3354.2,3.05,13.3,7,23,0.44,10,49.9,2.94
,13:58:42,5,3590,3355.2,3.02,13.3,7,23,0.436,10,49.9,2.91
,13:58:43,5,3590,3356.2,3,13.3,7,23,0.449,10,49.8,2.89
,13:58:44,5,3590,3357.2,3,13.3,7,23,0.449,10,49.9,2.89
,13:58:45,5,3590,3358.2,3.01,13.3,7,23,0.419,10,49.9,2.91
,13:58:46,5,3590,3359.2,3.03,13.3,7,23,0.407,10,49.9,2.92
,13:58:47,5,3590,3360.2,3.04,13.3,7,23,0.423,10,49.8,2.93
,13:58:48,5,3590,3361.2,3.03,13.3,7,23,0.438,10,49.9,2.92
,13:58:49,5,3590,3362.2,3.02,13.3,7,23,0.436,10,49.8,2.91
,13:58:50,5,3590,3363.2,3,13.3,7,23,0.434,10,49.8,2.9
,13:58:51,5,3590,3364.2,2.99,13.3,7,23,0.432,10,49.9,2.89
,13:58:52,5,3590,3365.2,2.97,13.3,7,23,0.4,10,49.9,2.87
,13:58:53,5,3590,3366.2,2.92,13.3,7,23,0.393,10,49.9,2.81
,13:58:54,5,3590,3367.2,2.85,13.3,8,23,0.371,10,49.8,2.75
,13:58:55,5,3590,3368.2,2.79,13.3,7,23,0.376,10,49.9,2.69
,13:58:56,5,3590,3369.2,2.76,13.3,7,23,0.372,10,49.9,2.67
,13:58:57,5,3590,3370.2,2.75,13.3,7,23,0.383,10,49.9,2.65
,13:58:58,5,3590,3371.2,2.73,13.3,7,23,0.395,10,49.9,2.63
,13:58:59,5,3590,3372.2,2.72,13.3,7,23,0.408,10,49.9,2.63
,13:59:00,5,3590,3373.2,2.74,13.3,7,23,0.396,10,49.8,2.65
,13:59:01,5,3590,3374.2,2.76,13.3,7,23,0.398,10,49.9,2.66
,13:59:02,5,3590,3375.2,2.75,13.3,7,23,0.397,10,49.9,2.65
,13:59:03,5,3590,3376.2,2.71,13.3,7,23,0.407,10,49.8,2.62
,13:59:04,5,3590,3377.2,2.71,13.3,7,23,0.407,10,49.9,2.62
,13:59:05,5,3590,3378.2,2.74,13.3,7,23,0.396,10,49.9,2.65
,13:59:06,5,3590,3379.2,2.78,13.3,7,23,0.401,10,49.9,2.68
,13:59:07,5,3590,3380.2,2.81,13.3,7,23,0.406,10,49.9,2.72
,13:59:08,5,3590,3381.2,2.91,13.3,7,23,0.405,10,49.9,2.82
,13:59:09,5,3590,3382.2,3.02,13.3,8,23,0.392,10,49.9,2.92
,13:59:10,5,3590,3383.2,3.08,13.3,7,23,0.414,10,49.8,2.97
,13:59:11,5,3590,3384.2,3.02,13.3,7,23,0.406,10,49.9,2.91
,13:59:12,5,3590,3385.2,2.92,13.3,7,23,0.407,10,49.8,2.81
,13:59:13,5,3590,3386.2,2.85,13.3,7,23,0.412,10,49.8,2.75
,13:59:14,5,3590,3387.2,2.82,13.3,7,23,0.407,10,49.9,2.72
,13:59:15,5,3590,3388.2,2.84,13.3,7,23,0.41,10,49.9,2.74
,13:59:16,5,3590,3389.2,2.86,13.3,7,23,0.413,10,49.9,2.76
,13:59:17,5,3590,3390.2,2.89,13.3,7,23,0.418,10,49.9,2.8
,13:59:18,5,3590,3391.2,2.97,13.3,7,23,0.413,10,49.8,2.87
,13:59:19,5,3590,3392.2,3.02,13.3,7,23,0.407,10,49.9,2.92
,13:59:20,5,3590,3393.2,3.04,13.3,7,23,0.408,10,49.9,2.93
,13:59:21,5,3590,3394.2,2.97,13.3,7,23,0.413,10,49.9,2.85
,13:59:22,5,3590,3395.2,2.89,13.3,7,23,0.402,10,49.9,2.78
,13:59:23,5,3590,3396.2,2.83,13.3,7,23,0.409,10,49.8,2.73
,13:59:24,5,3590,3397.2,2.79,13.3,7,23,0.418,10,49.8,2.69
,13:59:25,5,3590,3398.2,2.78,13.3,7,23,0.401,10,49.9,2.68
,13:59:26,5,3590,3399.2,2.77,13.3,7,23,0.401,10,49.9,2.68
,13:59:27,5,3590,3400.2,2.77,13.3,7,23,0.401,10,49.9,2.68
,13:59:28,5,3590,3401.2,2.77,13.3,7,23,0.4,10,49.8,2.67
,13:59:29,5,3590,3402.2,2.76,13.3,7,23,0.399,10,49.9,2.67
,13:59:30,5,3590,3403.2,2.76,13.3,7,23,0.398,10,49.9,2.66
,13:59:31,5,3590,3404.2,2.76,13.3,7,23,0.372,10,49.9,2.67
,13:59:32,5,3590,3405.2,2.77,13.3,7,23,0.373,10,49.9,2.67
,13:59:33,5,3590,3406.2,2.76,13.3,7,23,0.384,10,49.8,2.66
,13:59:34,5,3590,3407.2,2.74,13.3,7,23,0.382,10,49.9,2.65
,13:59:35,5,3590,3408.2,2.74,13.3,7,23,0.396,10,49.8,2.65
,13:59:36,5,3590,3409.2,2.78,13.3,7,23,0.402,10,49.8,2.69
,13:59:37,5,3590,3410.2,2.84,13.3,7,23,0.396,10,49.9,2.75
,13:59:38,5,3590,3411.2,2.88,13.3,7,23,0.417,10,49.8,2.79
,13:59:39,5,3590,3412.2,2.88,13.3,7,23,0.416,10,49.9,2.78
,13:59:40,5,3590,3413.2,2.84,13.3,7,23,0.41,10,49.9,2.74
,13:59:41,5,3590,3414.2,2.8,13.3,7,23,0.39,10,49.9,2.7
,13:59:42,5,3590,3415.2,2.78,13.3,7,23,0.387,10,49.9,2.68
,13:59:43,5,3590,3416.2,2.78,13.3,7,23,0.374,10,49.8,2.68
,13:59:44,5,3590,3417.2,2.78,13.3,7,23,0.388,10,49.8,2.69
,13:59:45,5,3590,3418.2,2.8,13.3,7,23,0.405,10,49.8,2.71
,13:59:46,5,3590,3419.2,2.8,13.3,7,23,0.405,10,49.8,2.71
,13:59:47,5,3590,3420.2,2.81,13.3,7,23,0.406,10,49.8,2.72
,13:59:48,5,3590,3421.2,2.84,13.3,7,23,0.411,10,49.9,2.75
,13:59:49,5,3590,3422.2,2.89,13.3,7,23,0.418,10,49.9,2.8
,13:59:50,5,3590,3423.2,2.95,13.3,7,23,0.426,10,49.9,2.85
,13:59:51,5,3590,3424.2,3.01,13.3,7,23,0.435,10,49.9,2.91
,13:59:52,5,3590,3425.2,3.05,13.3,7,23,0.425,10,49.9,2.95
,13:59:53,5,3590,3426.2,3.07,13.3,7,23,0.412,10,49.8,2.96
,13:59:54,5,3590,3427.2,3.05,13.3,7,23,0.41,10,49.9,2.94
,13:59:55,5,3590,3428.2,3.02,13.3,7,23,0.406,10,49.8,2.91
,13:59:56,5,3590,3429.2,3,13.3,7,23,0.417,10,49.9,2.89
,13:59:57,5,3590,3430.2,2.99,13.3,7,23,0.416,10,49.9,2.88
,13:59:58,5,3590,3431.2,2.96,13.3,7,23,0.427,10,49.9,2.85
,13:59:59,5,3590,3432.2,2.94,13.3,7,23,0.441,10,49.8,2.84
,14:00:00,5,3590,3433.2,2.98,13.3,7,23,0.447,10,49.8,2.88
,14:00:01,5,3590,3434.2,3.06,13.3,7,23,0.443,10,49.9,2.96
,14:00:02,5,3590,3435.2,3.15,13.3,7,23,0.439,10,49.9,3.05
,14:00:03,5,3590,3436.2,3.15,13.3,7,23,0.439,10,49.9,3.04
