Data file,,DELRINNC010_ISO10_12C_007_12HOURTEST.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_12DEG_12HRS.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,08/04/2016,,,,,,,,,,
Lubricant,,ISO10,,,,,,,,,,
Specimens,,Delrin NC010 on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,12 Hour Test,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 12:46:49 on 08/04/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,21:56:32,4,43200,32982.4,1.02,13.3,7,13.5,0.147,10,50.1,0.95
,21:56:33,4,43200,32983.4,1.01,13.3,7,13.5,0.146,10,50,0.95
,21:56:34,4,43200,32984.4,1.01,13.3,7,13.5,0.152,10,50.1,0.95
,21:56:35,4,43200,32985.4,1.01,13.3,7,13.5,0.152,10,50.1,0.95
,21:56:36,4,43200,32986.4,1.01,13.3,6,13.5,0.158,10,50.1,0.95
,21:56:37,4,43200,32987.4,1.01,13.3,6,13.4,0.158,10,50.1,0.95
,21:56:38,4,43200,32988.4,1.02,13.3,7,13.4,0.153,10,50.1,0.96
,21:56:39,4,43200,32989.4,1.03,13.3,7,13.4,0.148,10,50.1,0.96
,21:56:40,4,43200,32990.4,1.03,13.3,7,13.4,0.148,10,50.1,0.96
,21:56:41,4,43200,32991.4,1.02,13.3,7,13.4,0.148,10,50.1,0.96
,21:56:42,4,43200,32992.4,1.02,13.3,7,13.4,0.147,10,50.1,0.96
,21:56:43,4,43200,32993.4,1.02,13.3,7,13.4,0.147,10,50.1,0.96
,21:56:44,4,43200,32994.4,1.02,13.3,7,13.4,0.143,10,50.1,0.96
,21:56:45,4,43200,32995.4,1.02,13.3,7,13.4,0.148,10,50.1,0.96
,21:56:46,4,43200,32996.4,1.03,13.3,7,13.4,0.154,10,50.1,0.96
,21:56:47,4,43200,32997.4,1.03,13.3,7,13.4,0.155,10,50.1,0.97
,21:56:48,4,43200,32998.4,1.03,13.3,7,13.4,0.149,10,50.1,0.97
,21:56:49,4,43200,32999.4,1.03,13.3,7,13.4,0.149,10,50.1,0.97
,21:56:50,4,43200,33000.4,1.03,13.3,7,13.4,0.144,10,50,0.97
,21:56:51,4,43200,33001.4,1.03,13.3,7,13.4,0.138,10,50.1,0.96
,21:56:52,4,43200,33002.4,1.03,13.3,7,13.4,0.139,10,50.1,0.97
,21:56:53,4,43200,33003.4,1.03,13.3,7,13.4,0.144,10,50.1,0.97
,21:56:54,4,43200,33004.4,1.03,13.3,7,13.4,0.144,10,50.1,0.97
,21:56:55,4,43200,33005.4,1.03,13.3,7,13.3,0.143,10,50.1,0.96
,21:56:56,4,43200,33006.4,1.02,13.3,7,13.3,0.148,10,50.1,0.96
,21:56:57,4,43200,33007.4,1.02,13.3,7,13.3,0.147,10,50.1,0.95
,21:56:58,4,43200,33008.4,1.01,13.3,7,13.3,0.152,10,50.1,0.95
,21:56:59,4,43200,33009.4,1.01,13.3,7,13.3,0.146,10,50.1,0.94
,21:57:00,4,43200,33010.4,1.01,13.3,7,13.3,0.146,10,50.1,0.95
,21:57:01,4,43200,33011.4,1.01,13.3,7,13.3,0.152,10,50,0.95
,21:57:02,4,43200,33012.4,1.01,13.3,6,13.3,0.158,10,50.1,0.95
,21:57:03,4,43200,33013.4,1.01,13.3,6,13.3,0.158,10,50.1,0.95
,21:57:04,4,43200,33014.4,1.02,13.3,7,13.3,0.152,10,50.1,0.95
,21:57:05,4,43200,33015.4,1.02,13.3,7,13.3,0.153,10,50.1,0.96
,21:57:06,4,43200,33016.4,1.03,13.3,7,13.3,0.154,10,50.1,0.96
,21:57:07,4,43200,33017.4,1.03,13.3,7,13.3,0.154,10,50.1,0.96
,21:57:08,4,43200,33018.4,1.03,13.3,7,13.3,0.154,10,50.1,0.96
,21:57:09,4,43200,33019.4,1.03,13.3,7,13.3,0.149,10,50.1,0.97
,21:57:10,4,43200,33020.4,1.03,13.3,7,13.3,0.149,10,50.1,0.97
,21:57:11,4,43200,33021.4,1.03,13.3,7,13.2,0.154,10,50.1,0.96
,21:57:12,4,43200,33022.4,1.03,13.3,7,13.2,0.154,10,50.1,0.96
,21:57:13,4,43200,33023.4,1.03,13.3,7,13.2,0.148,10,50.1,0.96
,21:57:14,4,43200,33024.4,1.03,13.3,7,13.2,0.149,10,50,0.96
,21:57:15,4,43200,33025.4,1.03,13.3,7,13.2,0.154,10,50.1,0.96
,21:57:16,4,43200,33026.4,1.03,13.3,7,13.2,0.148,10,50.1,0.96
,21:57:17,4,43200,33027.4,1.02,13.3,7,13.2,0.148,10,50.1,0.96
,21:57:18,4,43200,33028.4,1.02,13.3,7,13.2,0.148,10,50,0.96
,21:57:19,4,43200,33029.4,1.02,13.3,7,13.2,0.147,10,50.1,0.96
,21:57:20,4,43200,33030.4,1.02,13.3,7,13.2,0.153,10,50,0.96
,21:57:21,4,43200,33031.4,1.02,13.3,7,13.2,0.147,10,50.1,0.96
,21:57:22,4,43200,33032.4,1.02,13.3,7,13.2,0.148,10,50,0.96
,21:57:23,4,43200,33033.4,1.02,13.3,7,13.2,0.143,10,50.1,0.96
,21:57:24,4,43200,33034.4,1.02,13.3,7,13.1,0.143,10,50.1,0.96
,21:57:25,4,43200,33035.4,1.02,13.3,7,13.1,0.143,10,50.1,0.96
,21:57:26,4,43200,33036.4,1.02,13.3,7,13.1,0.147,10,50,0.95
,21:57:27,4,43200,33037.4,1.01,13.3,7,13.1,0.152,10,50.1,0.95
,21:57:28,4,43200,33038.4,1.01,13.3,6,13.1,0.157,10,50.1,0.95
,21:57:29,4,43200,33039.4,1.01,13.3,6,13.1,0.158,10,50,0.95
,21:57:30,4,43200,33040.4,1.02,13.3,6,13.1,0.159,10,50.1,0.95
,21:57:31,4,43200,33041.4,1.03,13.3,7,13.1,0.154,10,50.1,0.96
,21:57:32,4,43200,33042.4,1.03,13.3,7,13.1,0.149,10,50.1,0.96
,21:57:33,4,43200,33043.4,1.03,13.3,7,13.1,0.149,10,50.1,0.96
,21:57:34,4,43200,33044.4,1.03,13.3,7,13.1,0.148,10,50,0.96
,21:57:35,4,43200,33045.4,1.02,13.3,7,13,0.154,10,50.1,0.96
,21:57:36,4,43200,33046.4,1.02,13.3,7,13,0.147,10,50.1,0.96
,21:57:37,4,43200,33047.4,1.02,13.3,7,13,0.142,10,50.1,0.96
,21:57:38,4,43200,33048.4,1.02,13.3,7,13,0.143,10,50.1,0.96
,21:57:39,4,43200,33049.4,1.03,13.3,7,13,0.143,10,50.1,0.96
,21:57:40,4,43200,33050.4,1.03,13.3,7,13,0.148,10,50,0.96
,21:57:41,4,43200,33051.4,1.02,13.3,7,13,0.148,10,50.1,0.96
,21:57:42,4,43200,33052.4,1.02,13.3,7,13,0.153,10,50.1,0.95
,21:57:43,4,43200,33053.4,1.01,13.3,7,13,0.152,10,50.1,0.95
,21:57:44,4,43200,33054.4,1.01,13.3,6,13,0.158,10,50.1,0.95
,21:57:45,4,43200,33055.4,1.02,13.3,7,13,0.153,10,50.1,0.96
,21:57:46,4,43200,33056.4,1.03,13.3,7,13,0.154,10,50.1,0.96
,21:57:47,4,43200,33057.4,1.03,13.3,7,12.9,0.154,10,50.1,0.96
,21:57:48,4,43200,33058.4,1.03,13.3,7,12.9,0.154,10,50.1,0.96
,21:57:49,4,43200,33059.4,1.03,13.3,7,12.9,0.154,10,50.1,0.96
,21:57:50,4,43200,33060.4,1.03,13.3,7,12.9,0.154,10,50.1,0.96
,21:57:51,4,43200,33061.4,1.03,13.3,7,12.9,0.144,10,50.1,0.97
,21:57:52,4,43200,33062.4,1.03,13.3,7,12.9,0.139,10,50.1,0.97
,21:57:53,4,43200,33063.4,1.03,13.3,7,12.9,0.139,10,50.1,0.97
,21:57:54,4,43200,33064.4,1.02,13.3,7,12.9,0.143,10,50.1,0.96
,21:57:55,4,43200,33065.4,1.02,13.3,7,12.9,0.147,10,50.1,0.96
,21:57:56,4,43200,33066.4,1.02,13.3,7,12.9,0.153,10,50.1,0.95
,21:57:57,4,43200,33067.4,1.02,13.3,7,12.9,0.153,10,50.1,0.95
,21:57:58,4,43200,33068.4,1.02,13.3,6,12.9,0.158,10,50.1,0.95
,21:57:59,4,43200,33069.4,1.02,13.3,6,12.8,0.158,10,50.1,0.95
,21:58:00,4,43200,33070.4,1.02,13.3,7,12.8,0.153,10,50.1,0.96
,21:58:01,4,43200,33071.4,1.03,13.3,7,12.8,0.148,10,50,0.96
,21:58:02,4,43200,33072.4,1.03,13.3,7,12.8,0.149,10,50.1,0.96
,21:58:03,4,43200,33073.4,1.03,13.3,7,12.8,0.149,10,50.1,0.96
,21:58:04,4,43200,33074.4,1.03,13.3,7,12.8,0.148,10,50.1,0.96
,21:58:05,4,43200,33075.4,1.02,13.3,7,12.8,0.148,10,50.1,0.96
,21:58:06,4,43200,33076.4,1.02,13.3,7,12.8,0.148,10,50,0.96
,21:58:07,4,43200,33077.4,1.03,13.3,7,12.7,0.148,10,50.1,0.96
,21:58:08,4,43200,33078.4,1.03,13.3,7,12.7,0.143,10,50,0.96
,21:58:09,4,43200,33079.4,1.03,13.3,7,12.7,0.143,10,50.1,0.96
,21:58:10,4,43200,33080.4,1.03,13.3,7,12.7,0.143,10,50.1,0.96
,21:58:11,4,43200,33081.4,1.03,13.3,7,12.7,0.148,10,50.1,0.96
,21:58:12,4,43200,33082.4,1.02,13.3,7,12.7,0.152,10,50.1,0.95
,21:58:13,4,43200,33083.4,1.01,13.3,7,12.7,0.152,10,50.1,0.94
,21:58:14,4,43200,33084.4,1.01,13.3,7,12.7,0.151,10,50.1,0.94
,21:58:15,4,43200,33085.4,1.01,13.3,7,12.7,0.151,10,50.1,0.94
,21:58:16,4,43200,33086.4,1.01,13.3,7,12.7,0.152,10,50.1,0.95
,21:58:17,4,43200,33087.4,1.02,13.3,7,12.7,0.152,10,50.1,0.95
,21:58:18,4,43200,33088.4,1.02,13.3,7,12.6,0.153,10,50.1,0.95
,21:58:19,4,43200,33089.4,1.02,13.3,7,12.6,0.153,10,50.1,0.96
,21:58:20,4,43200,33090.4,1.02,13.3,7,12.6,0.147,10,50.1,0.96
,21:58:21,4,43200,33091.4,1.02,13.3,7,12.6,0.147,10,50.1,0.95
,21:58:22,4,43200,33092.4,1.02,13.3,7,12.6,0.147,10,50.1,0.95
,21:58:23,4,43200,33093.4,1.02,13.3,7,12.6,0.147,10,50.1,0.95
,21:58:24,4,43200,33094.4,1.02,13.3,7,12.6,0.142,10,50.1,0.95
,21:58:25,4,43200,33095.4,1.02,13.3,7,12.6,0.147,10,50.1,0.95
,21:58:26,4,43200,33096.4,1.02,13.3,7,12.5,0.147,10,50.1,0.95
,21:58:27,4,43200,33097.4,1.02,13.3,7,12.5,0.147,10,50.1,0.95
,21:58:28,4,43200,33098.4,1.02,13.3,7,12.5,0.147,10,50.1,0.95
,21:58:29,4,43200,33099.4,1.02,13.3,7,12.5,0.147,10,50.1,0.95
,21:58:30,4,43200,33100.4,1.02,13.3,7,12.5,0.147,10,50.1,0.95
,21:58:31,4,43200,33101.4,1.02,13.3,7,12.5,0.147,10,50.1,0.95
,21:58:32,4,43200,33102.4,1.02,13.3,7,12.5,0.152,10,50.1,0.95
,21:58:33,4,43200,33103.4,1.01,13.3,7,12.5,0.152,10,50.1,0.95
,21:58:34,4,43200,33104.4,1.01,13.3,6,12.5,0.158,10,50.1,0.95
,21:58:35,4,43200,33105.4,1.01,13.3,7,12.5,0.152,10,50.1,0.95
,21:58:36,4,43200,33106.4,1.02,13.3,6,12.5,0.159,10,50.1,0.96
,21:58:37,4,43200,33107.4,1.03,13.3,7,12.4,0.154,10,50.1,0.96
,21:58:38,4,43200,33108.4,1.03,13.3,7,12.4,0.149,10,50.1,0.97
,21:58:39,4,43200,33109.4,1.04,13.3,7,12.4,0.15,10,50.1,0.97
,21:58:40,4,43200,33110.4,1.04,13.3,7,12.4,0.15,10,50.1,0.97
,21:58:41,4,43200,33111.4,1.03,13.3,7,12.4,0.144,10,50.1,0.97
,21:58:42,4,43200,33112.4,1.03,13.3,7,12.4,0.148,10,50.1,0.96
,21:58:43,4,43200,33113.4,1.02,13.3,7,12.4,0.147,10,50.1,0.96
,21:58:44,4,43200,33114.4,1.02,13.3,7,12.3,0.147,10,50.1,0.95
,21:58:45,4,43200,33115.4,1.02,13.3,7,12.3,0.147,10,50.1,0.95
,21:58:46,4,43200,33116.4,1.02,13.3,7,12.3,0.147,10,50.1,0.96
,21:58:47,4,43200,33117.4,1.02,13.3,7,12.3,0.142,10,50.1,0.96
,21:58:48,4,43200,33118.4,1.02,13.3,7,12.3,0.142,10,50.1,0.96
,21:58:49,4,43200,33119.4,1.02,13.3,7,12.3,0.142,10,50.1,0.96
,21:58:50,4,43200,33120.4,1.02,13.3,7,12.3,0.142,10,50.1,0.95
,21:58:51,4,43200,33121.4,1.01,13.3,7,12.2,0.141,10,50.1,0.95
,21:58:52,4,43200,33122.4,1.01,13.3,7,12.2,0.145,10,50.1,0.94
,21:58:53,4,43200,33123.4,1,13.3,7,12.2,0.14,10,50.1,0.94
,21:58:54,4,43200,33124.4,1,13.3,7,12.2,0.14,10,50.1,0.94
,21:58:55,4,43200,33125.4,1,13.3,7,12.2,0.14,10,50,0.94
,21:58:56,4,43200,33126.4,1,13.3,7,12.2,0.145,10,50,0.94
,21:58:57,4,43200,33127.4,1,13.3,7,12.2,0.145,10,50.1,0.94
,21:58:58,4,43200,33128.4,1,13.3,7,12.2,0.145,10,50,0.94
,21:58:59,4,43200,33129.4,1,13.3,7,12.2,0.14,10,50.1,0.94
,21:59:00,4,43200,33130.4,1,13.3,7,12.2,0.145,10,50.1,0.94
,21:59:01,4,43200,33131.4,1,13.3,7,12.2,0.15,10,50.1,0.93
,21:59:02,4,43200,33132.4,1,13.3,6,12.1,0.155,10,50.1,0.93
,21:59:03,4,43200,33133.4,1,13.3,6,12.1,0.155,10,50.1,0.93
,21:59:04,4,43200,33134.4,1,13.3,6,12.1,0.156,10,50.1,0.94
,21:59:05,4,43200,33135.4,1.01,13.3,6,12.1,0.157,10,50,0.94
,21:59:06,4,43200,33136.4,1.01,13.3,6,12.1,0.158,10,50,0.95
,21:59:07,4,43200,33137.4,1.01,13.3,6,12.1,0.158,10,50.1,0.95
,21:59:08,4,43200,33138.4,1.01,13.3,7,12.1,0.151,10,50.1,0.95
,21:59:09,4,43200,33139.4,1.01,13.3,7,12,0.152,10,50,0.95
,21:59:10,4,43200,33140.4,1.01,13.3,7,12,0.152,10,50.1,0.95
,21:59:11,4,43200,33141.4,1.01,13.3,7,12,0.152,10,50.1,0.95
,21:59:12,4,43200,33142.4,1.02,13.3,7,12,0.152,10,50.1,0.95
,21:59:13,4,43200,33143.4,1.02,13.3,7,12,0.153,10,50.1,0.95
,21:59:14,4,43200,33144.4,1.02,13.3,7,12,0.153,10,50.1,0.95
,21:59:15,4,43200,33145.4,1.02,13.3,7,12,0.153,10,50.1,0.95
,21:59:16,4,43200,33146.4,1.02,13.3,7,12,0.152,10,50.1,0.95
,21:59:17,4,43200,33147.4,1.02,13.3,7,12,0.147,10,50.1,0.95
,21:59:18,4,43200,33148.4,1.02,13.3,7,12,0.147,10,50.1,0.95
,21:59:19,4,43200,33149.4,1.02,13.3,7,11.9,0.147,10,50.1,0.95
,21:59:20,4,43200,33150.4,1.02,13.3,7,11.9,0.142,10,50.1,0.95
,21:59:21,4,43200,33151.4,1.02,13.3,7,11.9,0.142,10,50,0.95
,21:59:22,4,43200,33152.4,1.02,13.3,7,11.9,0.142,10,50.1,0.95
,21:59:23,4,43200,33153.4,1.01,13.3,7,11.9,0.141,10,50.1,0.95
,21:59:24,4,43200,33154.4,1.01,13.3,7,11.9,0.146,10,50.1,0.95
,21:59:25,4,43200,33155.4,1.01,13.3,7,11.9,0.151,10,50,0.94
,21:59:26,4,43200,33156.4,1.01,13.3,7,11.8,0.151,10,50,0.94
,21:59:27,4,43200,33157.4,1.01,13.3,7,11.8,0.151,10,50.1,0.94
,21:59:28,4,43200,33158.4,1.01,13.3,7,11.8,0.152,10,50.1,0.95
,21:59:29,4,43200,33159.4,1.01,13.3,7,11.8,0.152,10,50.1,0.95
,21:59:30,4,43200,33160.4,1.01,13.3,7,11.8,0.152,10,50.1,0.95
,21:59:31,4,43200,33161.4,1.01,13.3,7,11.8,0.151,10,50.1,0.95
,21:59:32,4,43200,33162.4,1.01,13.3,7,11.8,0.146,10,50.1,0.95
,21:59:33,4,43200,33163.4,1.01,13.3,7,11.8,0.146,10,50.1,0.94
,21:59:34,4,43200,33164.4,1.01,13.3,7,11.8,0.14,10,50.1,0.94
,21:59:35,4,43200,33165.4,1.01,13.3,7,11.7,0.14,10,50.1,0.94
,21:59:36,4,43200,33166.4,1.01,13.3,7,11.7,0.141,10,50.1,0.95
,21:59:37,4,43200,33167.4,1.01,13.3,7,11.7,0.146,10,50.1,0.95
,21:59:38,4,43200,33168.4,1.01,13.3,7,11.7,0.152,10,50.1,0.95
,21:59:39,4,43200,33169.4,1.01,13.3,7,11.7,0.151,10,50.1,0.94
,21:59:40,4,43200,33170.4,1.01,13.3,7,11.7,0.151,10,50.1,0.94
,21:59:41,4,43200,33171.4,1.01,13.3,7,11.7,0.152,10,50.1,0.95
,21:59:42,4,43200,33172.4,1.01,13.3,7,11.6,0.152,10,50.1,0.95
,21:59:43,4,43200,33173.4,1.01,13.3,7,11.6,0.152,10,50,0.95
,21:59:44,4,43200,33174.4,1.02,13.3,7,11.6,0.152,10,50,0.95
,21:59:45,4,43200,33175.4,1.01,13.3,7,11.6,0.146,10,50.1,0.95
,21:59:46,4,43200,33176.4,1.01,13.3,7,11.6,0.146,10,50.1,0.95
,21:59:47,4,43200,33177.4,1.01,13.3,7,11.6,0.146,10,50.1,0.95
,21:59:48,4,43200,33178.4,1.01,13.3,7,11.6,0.146,10,50.1,0.95
,21:59:49,4,43200,33179.4,1.02,13.3,7,11.5,0.147,10,50,0.95
,21:59:50,4,43200,33180.4,1.02,13.3,7,11.5,0.147,10,50.1,0.96
,21:59:51,4,43200,33181.4,1.02,13.3,7,11.5,0.153,10,50.1,0.96
,21:59:52,4,43200,33182.4,1.02,13.3,7,11.5,0.153,10,50.1,0.96
,21:59:53,4,43200,33183.4,1.02,13.3,7,11.5,0.153,10,50.1,0.95
,21:59:54,4,43200,33184.4,1.02,13.3,7,11.5,0.153,10,50.1,0.95
,21:59:55,4,43200,33185.4,1.02,13.3,7,11.5,0.147,10,50.1,0.96
,21:59:56,4,43200,33186.4,1.02,13.3,7,11.5,0.142,10,50.1,0.96
,21:59:57,4,43200,33187.4,1.02,13.3,7,11.4,0.142,10,50.1,0.96
,21:59:58,4,43200,33188.4,1.02,13.3,7,11.4,0.137,10,50.1,0.95
,21:59:59,4,43200,33189.4,1.01,13.3,7,11.4,0.141,10,50.1,0.95
,22:00:00,4,43200,33190.4,1.01,13.3,7,11.4,0.14,10,50.1,0.94
,22:00:01,4,43200,33191.4,1,13.3,7,11.4,0.145,10,50.1,0.94
,22:00:02,4,43200,33192.4,1,13.3,7,11.4,0.15,10,50.1,0.94
,22:00:03,4,43200,33193.4,1,13.3,7,11.4,0.15,10,50,0.94
,22:00:04,4,43200,33194.4,1,13.3,6,11.4,0.156,10,50,0.94
,22:00:05,4,43200,33195.4,1,13.3,6,11.3,0.156,10,50.1,0.94
,22:00:06,4,43200,33196.4,1.01,13.3,6,11.3,0.157,10,50.1,0.94
,22:00:07,4,43200,33197.4,1.01,13.3,7,11.3,0.152,10,50.1,0.95
,22:00:08,4,43200,33198.4,1.01,13.3,7,11.3,0.152,10,50.1,0.95
,22:00:09,4,43200,33199.4,1.01,13.3,7,11.3,0.152,10,50.1,0.95
,22:00:10,4,43200,33200.4,1.01,13.3,7,11.3,0.146,10,50.1,0.95
,22:00:11,4,43200,33201.4,1.02,13.3,7,11.3,0.142,10,50.1,0.95
,22:00:12,4,43200,33202.4,1.02,13.3,7,11.3,0.137,10,50.1,0.95
,22:00:13,4,43200,33203.4,1.01,13.3,7,11.2,0.136,10,50,0.95
,22:00:14,4,43200,33204.4,1.01,13.3,7,11.2,0.135,10,50.1,0.94
,22:00:15,4,43200,33205.4,1,13.3,7,11.2,0.145,10,50.1,0.94
,22:00:16,4,43200,33206.4,1,13.3,6,11.2,0.156,10,50.1,0.93
,22:00:17,4,43200,33207.4,1,13.3,6,11.2,0.155,10,50.1,0.93
,22:00:18,4,43200,33208.4,1,13.3,7,11.2,0.15,10,50.1,0.93
,22:00:19,4,43200,33209.4,1,13.3,7,11.2,0.15,10,50.1,0.94
,22:00:20,4,43200,33210.4,1.01,13.3,7,11.1,0.151,10,50.1,0.94
,22:00:21,4,43200,33211.4,1.01,13.3,7,11.1,0.151,10,50,0.94
,22:00:22,4,43200,33212.4,1.01,13.3,7,11.1,0.146,10,50.1,0.94
,22:00:23,4,43200,33213.4,1.01,13.3,7,11.1,0.146,10,50.1,0.94
,22:00:24,4,43200,33214.4,1.01,13.3,7,11.1,0.151,10,50.1,0.94
,22:00:25,4,43200,33215.4,1.01,13.3,7,11.1,0.151,10,50.1,0.94
,22:00:26,4,43200,33216.4,1.01,13.3,7,11.1,0.151,10,50.1,0.94
,22:00:27,4,43200,33217.4,1.01,13.3,7,11,0.151,10,50.1,0.94
,22:00:28,4,43200,33218.4,1.01,13.3,7,11,0.152,10,50.1,0.95
,22:00:29,4,43200,33219.4,1.01,13.3,7,11,0.151,10,50.1,0.94
,22:00:30,4,43200,33220.4,1.01,13.3,7,11,0.151,10,50.1,0.94
,22:00:31,4,43200,33221.4,1.01,13.3,7,11,0.146,10,50.1,0.94
,22:00:32,4,43200,33222.4,1.01,13.3,7,11,0.14,10,50.1,0.94
,22:00:33,4,43200,33223.4,1.01,13.3,7,11,0.14,10,50.1,0.94
,22:00:34,4,43200,33224.4,1.01,13.3,7,11,0.141,10,50.1,0.95
,22:00:35,4,43200,33225.4,1.01,13.3,7,11,0.146,10,50.1,0.95
,22:00:36,4,43200,33226.4,1.01,13.3,7,11,0.152,10,50.1,0.95
,22:00:37,4,43200,33227.4,1.01,13.3,7,10.9,0.151,10,50.1,0.94
,22:00:38,4,43200,33228.4,1.01,13.3,7,10.9,0.146,10,50.1,0.94
,22:00:39,4,43200,33229.4,1,13.3,7,10.9,0.145,10,50,0.94
,22:00:40,4,43200,33230.4,1.01,13.3,7,10.9,0.145,10,50.1,0.94
,22:00:41,4,43200,33231.4,1.01,13.3,7,10.9,0.145,10,50.1,0.94
,22:00:42,4,43200,33232.4,1.01,13.3,7,10.9,0.146,10,50.1,0.94
,22:00:43,4,43200,33233.4,1.01,13.3,7,10.9,0.14,10,50.1,0.94
,22:00:44,4,43200,33234.4,1.01,13.3,7,10.8,0.14,10,50.1,0.94
,22:00:45,4,43200,33235.4,1,13.3,7,10.8,0.14,10,50.1,0.94
,22:00:46,4,43200,33236.4,1,13.3,7,10.8,0.15,10,50.1,0.93
,22:00:47,4,43200,33237.4,1,13.3,7,10.8,0.149,10,50.1,0.93
,22:00:48,4,43200,33238.4,0.99,13.3,6,10.8,0.155,10,50,0.93
,22:00:49,4,43200,33239.4,1,13.3,6,10.8,0.155,10,50.1,0.93
,22:00:50,4,43200,33240.4,1,13.3,6,10.8,0.155,10,50.1,0.93
,22:00:51,4,43200,33241.4,1,13.3,7,10.8,0.149,10,50.1,0.93
,22:00:52,4,43200,33242.4,1,13.3,7,10.8,0.144,10,50.1,0.93
,22:00:53,4,43200,33243.4,1,13.3,7,10.8,0.144,10,50.1,0.93
,22:00:54,4,43200,33244.4,1,13.3,7,10.8,0.145,10,50.1,0.94
,22:00:55,4,43200,33245.4,1,13.3,7,10.7,0.145,10,50.1,0.94
,22:00:56,4,43200,33246.4,1,13.3,7,10.7,0.15,10,50.1,0.94
,22:00:57,4,43200,33247.4,1,13.3,7,10.7,0.145,10,50.1,0.94
,22:00:58,4,43200,33248.4,1,13.3,7,10.7,0.144,10,50.1,0.93
,22:00:59,4,43200,33249.4,1,13.3,7,10.7,0.15,10,50,0.93
,22:01:00,4,43200,33250.4,1,13.3,7,10.7,0.145,10,50.1,0.94
,22:01:01,4,43200,33251.4,1,13.3,7,10.7,0.15,10,50.1,0.94
,22:01:02,4,43200,33252.4,1.01,13.3,7,10.7,0.151,10,50.1,0.94
,22:01:03,4,43200,33253.4,1.01,13.3,7,10.7,0.151,10,50.1,0.94
,22:01:04,4,43200,33254.4,1.01,13.3,7,10.7,0.14,10,50.1,0.94
,22:01:05,4,43200,33255.4,1.01,13.3,7,10.7,0.14,10,50.1,0.94
,22:01:06,4,43200,33256.4,1,13.3,7,10.6,0.135,10,50.1,0.94
,22:01:07,4,43200,33257.4,1,13.3,7,10.6,0.145,10,50.1,0.94
,22:01:08,4,43200,33258.4,1,13.3,7,10.6,0.15,10,50.1,0.93
,22:01:09,4,43200,33259.4,0.99,13.3,7,10.6,0.149,10,50.1,0.93
,22:01:10,4,43200,33260.4,0.99,13.3,7,10.6,0.149,10,50.1,0.93
,22:01:11,4,43200,33261.4,0.99,13.3,6,10.6,0.154,10,50.1,0.93
,22:01:12,4,43200,33262.4,1,13.3,7,10.6,0.149,10,50.1,0.93
,22:01:13,4,43200,33263.4,1,13.3,7,10.6,0.15,10,50.1,0.94
,22:01:14,4,43200,33264.4,1.01,13.3,7,10.6,0.151,10,50.1,0.94
,22:01:15,4,43200,33265.4,1.01,13.3,7,10.6,0.145,10,50.1,0.94
,22:01:16,4,43200,33266.4,1.01,13.3,7,10.6,0.14,10,50.1,0.94
,22:01:17,4,43200,33267.4,1.01,13.3,7,10.6,0.14,10,50.1,0.94
,22:01:18,4,43200,33268.4,1.01,13.3,7,10.6,0.14,10,50.1,0.94
,22:01:19,4,43200,33269.4,1.01,13.3,7,10.6,0.145,10,50.1,0.94
,22:01:20,4,43200,33270.4,1.01,13.3,7,10.5,0.151,10,50.1,0.94
,22:01:21,4,43200,33271.4,1.01,13.3,7,10.5,0.145,10,50.1,0.94
,22:01:22,4,43200,33272.4,1.01,13.3,7,10.5,0.145,10,50.1,0.94
,22:01:23,4,43200,33273.4,1,13.3,7,10.5,0.145,10,50.1,0.94
,22:01:24,4,43200,33274.4,1,13.3,7,10.5,0.149,10,50.1,0.93
,22:01:25,4,43200,33275.4,0.99,13.3,6,10.5,0.155,10,50.1,0.93
,22:01:26,4,43200,33276.4,1,13.3,7,10.5,0.149,10,50.1,0.93
,22:01:27,4,43200,33277.4,1,13.3,7,10.5,0.145,10,50.1,0.94
,22:01:28,4,43200,33278.4,1,13.3,7,10.5,0.14,10,50.1,0.94
,22:01:29,4,43200,33279.4,1,13.3,7,10.5,0.145,10,50.1,0.94
,22:01:30,4,43200,33280.4,1,13.3,7,10.5,0.145,10,50.1,0.94
,22:01:31,4,43200,33281.4,1,13.3,7,10.5,0.144,10,50.1,0.93
,22:01:32,4,43200,33282.4,1,13.3,7,10.5,0.139,10,50.1,0.94
,22:01:33,4,43200,33283.4,1,13.3,7,10.5,0.139,10,50.1,0.93
,22:01:34,4,43200,33284.4,1,13.3,7,10.5,0.144,10,50.1,0.93
,22:01:35,4,43200,33285.4,0.99,13.3,7,10.5,0.143,10,50.1,0.92
,22:01:36,4,43200,33286.4,0.98,13.3,7,10.5,0.148,10,50.1,0.92
